respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id,device_type
eg5xa2u8x4627ghk9jrx3tsf,1.102594,30-49,Some college/2-yr degree,Other,Male,Independent,South,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,269,2025-07-07,2024-049,Desktop
orvx5txi0py2sr06s25hd6oj,0.709387,18-29,HS or less,Black,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,245,2025-07-02,2024-049,Tablet
obxcujawv2otvmgfl7t43m6m,1.291748,30-49,4-yr/post-graduate degree,White,Female,Republican,West,Somewhat accurate,Very trustworthy,Very important,I would never participate in a phone survey,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,290,2025-06-21,2024-049,Mobile
3t3ecf4woxuz4m2j8mkjgply,1.645316,30-49,HS or less,White,Male,Independent,Midwest,Not very accurate,Very trustworthy,Not at all important,Somewhat likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,311,2025-06-17,2024-049,Mobile
yxj9sjs49318m4eg2ep96eh4,1.007558,50-64,HS or less,White,Male,Republican,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,499,2025-07-13,2024-049,Mobile
ldisi9ywml02zukkoi33k910,1.5165,30-49,HS or less,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Not at all important,Very likely,Maybe,Very likely,It would not interest me,Yes,TRUE,FALSE,FALSE,278,2025-07-13,2024-049,Desktop
00linhd9lqlf1rh0s85vjgsm,0.569887,18-29,Some college/2-yr degree,White,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,341,2025-06-22,2024-049,Desktop
2redehtvmw7ynwmwxp4wvc8f,1.174099,65+,HS or less,White,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,327,2025-07-05,2024-049,Tablet
l7c6zwqlnlmm7waym13bp6xg,0.68326,30-49,Some college/2-yr degree,Hispanic,Female,Other or none,Midwest,Somewhat accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,323,2025-07-12,2024-049,Mobile
5yvc9biuzb33lawbuqdybnok,1.633771,30-49,HS or less,White,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Very important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,393,2025-06-20,2024-049,Tablet
n835ywxo45wu0frza8y5furc,0.951947,50-64,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,421,2025-06-25,2024-049,Tablet
nbybff0ys0lch2f6v3f0x0l0,1.286573,18-29,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Maybe,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,385,2025-06-24,2024-049,Tablet
gbxuli2rafi0p02kzwmlzdy5,1.174755,30-49,HS or less,White,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,394,2025-06-29,2024-049,Tablet
9tvxdxw4wjk0gvntsul3r0cy,0.941575,50-64,Some college/2-yr degree,White,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,483,2025-06-22,2024-049,Mobile
ojka6dn49obsu59puogq5gqn,0.937402,65+,4-yr/post-graduate degree,White,Female,Independent,Midwest,Not at all accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,453,2025-07-12,2024-049,Tablet
vrlnakgbol7yf6rfixpfs614,1.053717,65+,Some college/2-yr degree,White,Male,Democrat,Northeast,Not very accurate,Not very trustworthy,Not very important,Not likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,228,2025-06-28,2024-049,Mobile
pylzz01kts9uypul0kt3bvtk,0.901164,50-64,HS or less,White,Female,Republican,Northeast,Not very accurate,Not very trustworthy,Extremely important,Somewhat likely,Yes,Likely,It would not interest me,Yes,TRUE,FALSE,FALSE,256,2025-06-28,2024-049,Tablet
1szany3qg8otu6xq5e8af4cg,1.309009,50-64,Some college/2-yr degree,Hispanic,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,226,2025-07-15,2024-049,Desktop
v5y2u9bjxdtt0v4i0j3r8ftt,0.438902,30-49,HS or less,White,Female,Independent,South,Very accurate,Somewhat trustworthy,Not at all important,Somewhat likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,418,2025-07-13,2024-049,Mobile
t6dpr8ji611dp4gzia3jeho1,1.079035,50-64,Some college/2-yr degree,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Likely,It would not interest me,No,FALSE,FALSE,FALSE,302,2025-06-24,2024-049,Desktop
xuqztexj5bsnv1rnq8zu847x,1.178018,65+,Some college/2-yr degree,White,Female,Independent,Midwest,Not very accurate,Not at all trustworthy,Somewhat important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,331,2025-07-05,2024-049,Mobile
u9o2nlx62pzrnl5hqo2103lx,1.259366,65+,HS or less,White,Male,Democrat,West,Not at all accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,433,2025-07-10,2024-049,Mobile
th0g23b9nzsyfmxs9gwjhq6k,0.794486,18-29,4-yr/post-graduate degree,White,Female,Democrat,Midwest,Very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,318,2025-07-05,2024-049,Desktop
wtk1sydkk0m81tqgypkephv8,1.588866,50-64,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,406,2025-07-01,2024-049,Mobile
figuu7qsrxvqwf7gxb1iuyq5,1.222781,50-64,HS or less,Hispanic,Male,Independent,West,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,404,2025-06-23,2024-049,Tablet
kam2o20ct7idauocdl6sho06,0.804552,50-64,HS or less,Other,Male,Republican,Midwest,Not at all accurate,Not very trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,444,2025-06-29,2024-049,Tablet
836adryaz4l8gbk79wf707rt,1.301119,65+,4-yr/post-graduate degree,Other,Female,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,449,2025-06-27,2024-049,Mobile
ko2g9tqrmpj2t1qc0k573076,0.869141,30-49,HS or less,Black,Female,Other or none,West,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,311,2025-06-21,2024-049,Desktop
s8fv1lz33372ebb99tb8831a,0.80435,18-29,Some college/2-yr degree,Hispanic,Male,Democrat,South,Very accurate,Very trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,109,2025-06-24,2024-049,Desktop
9o9mcvp9gblz9jy5j0soce0u,0.526574,30-49,HS or less,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Extremely important,Somewhat likely,Maybe,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,366,2025-07-07,2024-049,Desktop
37aj2zg4u1zkqdmpx4fpi1em,0.966108,30-49,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,324,2025-07-10,2024-049,Mobile
9ydyvs6pt3snc8wc65qjozgg,1.012897,30-49,Some college/2-yr degree,White,Female,Democrat,Midwest,Very accurate,Very trustworthy,Somewhat important,Not likely,No,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,328,2025-07-04,2024-049,Desktop
n41vrf4fa7onf6nl2opa5jsc,0.726996,65+,Some college/2-yr degree,White,Female,Republican,South,Not very accurate,Very trustworthy,Not very important,Somewhat likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,332,2025-07-04,2024-049,Mobile
jr89cnr4nssy4nht3q16esjc,1.084796,30-49,HS or less,White,Male,Republican,Midwest,Somewhat accurate,Not at all trustworthy,Very important,Not likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,388,2025-07-15,2024-049,Desktop
z3d6ezjyj806x6qetm9md1bh,1.186872,65+,Some college/2-yr degree,White,Other,Democrat,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,225,2025-06-23,2024-049,Mobile
ut9jxjyi7eru3xolxaccqoyd,1.049579,30-49,Some college/2-yr degree,Other,Male,Republican,Northeast,Very accurate,Very trustworthy,Not very important,Not likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,351,2025-06-27,2024-049,Tablet
ib15n82rgb93qmvvbpaswoqh,1.393398,30-49,HS or less,White,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,323,2025-07-14,2024-049,Desktop
rpzankmg1er8zdz4iy4i2zl5,0.881019,30-49,Some college/2-yr degree,White,Male,Democrat,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,400,2025-06-21,2024-049,Mobile
w2djcpu3n8gkivsshruip358,0.536249,18-29,4-yr/post-graduate degree,White,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,420,2025-07-07,2024-049,Mobile
huhpv64p6gkcr1z0spgmnn58,1.106048,18-29,Some college/2-yr degree,White,Male,Democrat,Northeast,Not very accurate,Very trustworthy,Not at all important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,551,2025-07-12,2024-049,Mobile
dnhsxpmk1xd5j248h6hv8797,1.545301,30-49,Some college/2-yr degree,Hispanic,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,372,2025-06-26,2024-049,Tablet
n49scestc3fsiodajmllzc9h,1.131089,65+,4-yr/post-graduate degree,Hispanic,Female,Democrat,Northeast,Not very accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,298,2025-06-29,2024-049,Desktop
4yoaq5x0bej1vkt7v71canev,1.134714,65+,HS or less,Hispanic,Female,Independent,West,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,223,2025-06-17,2024-049,Desktop
9w1tuhln2xe4csyanuvjoufq,0.810091,50-64,Some college/2-yr degree,Other,Female,Republican,Northeast,Not very accurate,Not very trustworthy,Not very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,361,2025-06-25,2024-049,Desktop
j9t8f8p3g12l9fltwvhif7ss,0.649858,65+,Some college/2-yr degree,White,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,344,2025-06-27,2024-049,Desktop
pgi87lc28vbgzw6tjudlx8cg,1.267422,30-49,Some college/2-yr degree,Black,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,340,2025-06-23,2024-049,Desktop
ps41awbjyzqbn3kvkiizv95k,0.718039,30-49,4-yr/post-graduate degree,White,Female,Republican,Northeast,Somewhat accurate,Very trustworthy,Very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,438,2025-06-26,2024-049,Desktop
qwzxm477ictub06xbsc8sdfc,1.34191,30-49,Some college/2-yr degree,White,Male,Other or none,South,Not very accurate,Not very trustworthy,Not very important,Not likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,282,2025-06-19,2024-049,Mobile
j87dowml83lx9f6h9nfguzrf,0.971405,50-64,Some college/2-yr degree,Hispanic,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Not very important,Not likely,No,Very likely,It would not interest me,No,FALSE,TRUE,FALSE,109,2025-06-28,2024-049,Desktop
iy71hqjbkl2phrg8wiev8mbr,1.602064,18-29,4-yr/post-graduate degree,Hispanic,Female,Democrat,Northeast,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,329,2025-06-21,2024-049,Mobile
5ld4rjohn2uq1ylps7uwtkwr,1.269766,50-64,4-yr/post-graduate degree,White,Other,Other or none,South,Very accurate,Very trustworthy,Not very important,Very likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,446,2025-06-28,2024-049,Tablet
rndgmjkmprn7eh1nkijdad4a,1.011159,65+,4-yr/post-graduate degree,White,Male,Democrat,Northeast,Very accurate,Very trustworthy,Not very important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,456,2025-07-04,2024-049,Tablet
xx25gvn14nlzoyr9u4b02q6m,1.246079,65+,Some college/2-yr degree,White,Male,Other or none,Midwest,Somewhat accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,261,2025-07-14,2024-049,Mobile
39il6z1fixvrct7cf3sepyht,0.92681,30-49,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,443,2025-07-16,2024-049,Mobile
7bvl8970owxd1etuqvhdqdok,0.646382,50-64,HS or less,Hispanic,Female,Republican,South,Not very accurate,Somewhat trustworthy,Not very important,Not likely,No,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,TRUE,303,2025-06-21,2024-049,Desktop
fq143ezraretadziae7u12ao,0.747631,18-29,HS or less,White,Female,Independent,South,Not at all accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,424,2025-06-28,2024-049,Mobile
t6iv42u3yfejqtvz3ascutxq,1.341806,18-29,Some college/2-yr degree,White,Female,Republican,Midwest,Not at all accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,335,2025-07-06,2024-049,Tablet
pdx61zk6lmlmuj66kkz1r9fi,0.358134,30-49,4-yr/post-graduate degree,Hispanic,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,541,2025-07-09,2024-049,Mobile
azs88u602273azm83ineysic,0.867969,65+,4-yr/post-graduate degree,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Likely,It would not interest me,No,FALSE,FALSE,FALSE,429,2025-07-09,2024-049,Mobile
wn1hzj3cci1e2qvvr2fh8ls5,1.006789,30-49,HS or less,Hispanic,Female,Democrat,South,Not at all accurate,Not very trustworthy,Not at all important,I would never participate in a phone survey,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,396,2025-06-19,2024-049,Desktop
9aupc98pdd89s9cd01b0fyeq,0.643021,50-64,Some college/2-yr degree,Hispanic,Male,Republican,Midwest,Not at all accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,547,2025-07-11,2024-049,Desktop
tn5qniji1ybq5zja1gjawiq8,1.141217,65+,Some college/2-yr degree,Black,Male,Democrat,Northeast,Not very accurate,Very trustworthy,Somewhat important,Not likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,403,2025-06-30,2024-049,Desktop
16mrpp4wn8y2ooet7cr8saw0,0.149862,18-29,4-yr/post-graduate degree,White,Male,Independent,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,TRUE,FALSE,143,2025-07-16,2024-049,Mobile
n4w6r3dv132tmi3zgbjzysue,1.165185,65+,4-yr/post-graduate degree,White,Male,Independent,Midwest,Somewhat accurate,Not at all trustworthy,Very important,Very likely,Yes,Not very likely,It would not interest me,It depends on who is asking,TRUE,TRUE,TRUE,85,2025-07-05,2024-049,Mobile
8qvcfqgrrjxvkx54qksyswvd,0.465385,18-29,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Very trustworthy,Very important,I would never participate in a phone survey,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,310,2025-07-13,2024-049,Tablet
qtedrnyk8a4msqr7fih0pj4d,0.310654,30-49,Some college/2-yr degree,White,Male,Democrat,West,Not at all accurate,Not very trustworthy,Very important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,329,2025-07-02,2024-049,Mobile
xgsoxpl0e2gdldph5c6u0xfq,1.212496,18-29,4-yr/post-graduate degree,White,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,283,2025-07-06,2024-049,Mobile
giew3p9e30sdhw50qp975w8n,0.952089,30-49,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,450,2025-07-14,2024-049,Desktop
rkwlup87k2yo6oy42sxr8skv,1.089008,30-49,4-yr/post-graduate degree,Hispanic,Male,Democrat,South,Very accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,390,2025-07-15,2024-049,Tablet
taddlalxj3zkpjpjt4z7op9j,1.120216,65+,4-yr/post-graduate degree,White,Female,Other or none,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,317,2025-06-17,2024-049,Tablet
2c99t79m61eixqgwhdell71u,0.824293,30-49,Some college/2-yr degree,Other,Male,Republican,Midwest,Not very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,245,2025-07-16,2024-049,Mobile
lmu8pqrcodm1jzv4yzrhjof7,0.670374,18-29,Some college/2-yr degree,White,Male,Democrat,West,Not very accurate,Not at all trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,TRUE,416,2025-07-05,2024-049,Tablet
vy416e8jus5gipj1y76p7yqh,1.110924,65+,Some college/2-yr degree,White,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,312,2025-07-16,2024-049,Desktop
9g90nl1u8r1r8k2cb2p021ye,0.61056,18-29,HS or less,White,Male,Democrat,West,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,378,2025-07-07,2024-049,Desktop
3qwistb6dca9cgcah9d4zxrp,0.569239,30-49,HS or less,Hispanic,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,280,2025-06-30,2024-049,Desktop
870vbvue2zkpekl6evn1hj6z,0.977293,65+,HS or less,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,289,2025-06-20,2024-049,Desktop
d06etu912gbink9y1r9okrnk,1.05372,30-49,HS or less,White,Male,Other or none,Northeast,Very accurate,Not very trustworthy,Not very important,Very likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,322,2025-06-17,2024-049,Mobile
9webuu27zyrfmyairswklp5i,0.754771,30-49,HS or less,White,Male,Democrat,Northeast,Not at all accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,455,2025-07-06,2024-049,Desktop
lgopodito15kx6zxrljl6amm,0.560068,65+,4-yr/post-graduate degree,White,Male,Republican,West,Not at all accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,398,2025-06-22,2024-049,Tablet
icv78b4wdqba3rjffk93cjhq,0.676125,65+,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,318,2025-07-07,2024-049,Desktop
8mbcn1fo8s0vf2aduedz5q8k,1.406498,50-64,HS or less,Black,Male,Other or none,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,No,Likely,It would not interest me,No,FALSE,FALSE,FALSE,403,2025-07-10,2024-049,Tablet
idusqbc70yt8ezv5biqu8be5,0.791128,65+,HS or less,White,Female,Republican,West,Not at all accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,414,2025-07-10,2024-049,Tablet
kv1pj5ofhmlf3zmgo6s8t6vd,0.953079,30-49,HS or less,Other,Male,Independent,Midwest,Somewhat accurate,Not very trustworthy,Very important,Not likely,No,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,298,2025-07-16,2024-049,Mobile
ouu45mejp03go4h38xmxsvms,0.872989,65+,Some college/2-yr degree,White,Male,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Not at all important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,250,2025-07-15,2024-049,Tablet
61vb2jewaf01k870qzpdbuxb,0.78619000000000006,50-64,Some college/2-yr degree,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,282,2025-06-28,2024-049,Desktop
os8fk566aiz6ve9ukgi82yyw,1.468263,50-64,Some college/2-yr degree,Hispanic,Female,Other or none,Midwest,Not at all accurate,Very trustworthy,Not very important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,TRUE,342,2025-06-25,2024-049,Mobile
