respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attn_check_fail,speeder,straight_line,duration_seconds,completion_date,project_id
xrubmoh6i11a3vg0gvkqmc62,0.927539,65+,4-yr/post-graduate degree,Black,Male,Republican,South,Very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,299,2025-06-30,2024-050
4thnvlwx780we8a1inpdrb08,1.425156,50-64,Some college/2-yr degree,White,Female,Republican,South,Not at all accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,274,2025-07-04,2024-050
81lomt9ynkx27cxjdbu52w7e,0.968742,50-64,Some college/2-yr degree,White,Female,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Maybe,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,384,2025-07-06,2024-050
pnnpw0p91x71gxson74dl4oc,1.024953,30-49,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,371,2025-07-13,2024-050
3e2aggtv5tlyxlgaeyfqgf7f,0.936996,30-49,Some college/2-yr degree,White,Female,Other or none,West,Not at all accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,477,2025-06-17,2024-050
rx2dj2gi8frlregg4wuknf1v,0.778557,65+,Some college/2-yr degree,Other,Female,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Not at all likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,135,2025-07-11,2024-050
vrwnth6xnb7006nxwkun7xvz,0.907755,30-49,Some college/2-yr degree,Hispanic,Female,Democrat,West,Not at all accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,477,2025-07-14,2024-050
g7aqhxej63av9of2nudazw1s,1.292033,65+,Some college/2-yr degree,Black,Male,Independent,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,404,2025-06-18,2024-050
gvn357g0zr9gebc0dr0nm07t,1.378967,18-29,HS or less,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Very likely,It would become my preferred incentive offer,No,TRUE,TRUE,FALSE,121,2025-06-22,2024-050
dbr0dslof2ubtcvjoxiokvrx,0.738086,65+,Some college/2-yr degree,White,Male,Democrat,West,Not very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would not interest me,Yes,FALSE,TRUE,FALSE,154,2025-06-24,2024-050
wjvj4ca0rx9mmokioonoihv1,1.302066,30-49,4-yr/post-graduate degree,Black,Female,Republican,Northeast,Somewhat accurate,Not very trustworthy,Not at all important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,395,2025-06-25,2024-050
m3e7x9rb8eykmdswvzefvi11,1.27654,65+,HS or less,Hispanic,Female,Democrat,West,Not very accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,433,2025-07-16,2024-050
y1q0afjdpu4spjoxhbzgwvy2,0.515343,30-49,4-yr/post-graduate degree,White,Female,Republican,West,Not very accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,401,2025-07-01,2024-050
p0qwwwurtfukhfkodu5kfm7d,0.916609,18-29,4-yr/post-graduate degree,White,Male,Democrat,Northeast,Not very accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,481,2025-07-05,2024-050
6vl7oy5ymbiezvtuz0ed3gux,1.135954,65+,Some college/2-yr degree,Black,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,383,2025-06-18,2024-050
dzp6vkselveszymg1hlwjbj8,0.54672,18-29,4-yr/post-graduate degree,Other,Male,Independent,West,Not very accurate,Not very trustworthy,Very important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,335,2025-07-10,2024-050
cq6r2pb84e2fcn2e9vqn3wh4,0.78098,18-29,Some college/2-yr degree,White,Male,Independent,South,Not at all accurate,Not very trustworthy,Very important,Not likely,No,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,365,2025-07-08,2024-050
gcyku626jqg773pv3xkalgu7,1.305263,50-64,HS or less,White,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,372,2025-06-19,2024-050
frnos4ctc20y0fff0qcedtsn,0.666684,50-64,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,344,2025-07-02,2024-050
0kplhgwwezxbuq9g9yekpgsf,0.810621,30-49,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,401,2025-07-17,2024-050
mkqszfs43iawqdq6c8nfmqn7,0.770684,65+,Some college/2-yr degree,White,Male,Democrat,Northeast,Very accurate,Somewhat trustworthy,Not very important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,331,2025-07-02,2024-050
c84spfx5ggujbk0bmwlt5lhp,0.465714,18-29,Some college/2-yr degree,Black,Other,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,122,2025-07-12,2024-050
26x9plyed4gj6zztkevzbayp,0.520277,30-49,Some college/2-yr degree,Hispanic,Male,Independent,West,Not very accurate,Not at all trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,TRUE,70,2025-06-18,2024-050
k223xyillkaykynedabs2bq7,0.856971,30-49,4-yr/post-graduate degree,White,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,273,2025-07-08,2024-050
slsye2169myf4e6dhkmoc3uj,0.985758,50-64,HS or less,Black,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,224,2025-07-08,2024-050
g3x5mhceu68rux8stanrk96k,1.370867,65+,HS or less,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,164,2025-06-24,2024-050
wr31g75gw2pei1fxoj70d6sm,0.617024,18-29,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,350,2025-06-22,2024-050
olj0h1g6gyxujf2iygp63scr,0.826951,30-49,Some college/2-yr degree,White,Female,Independent,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,365,2025-06-24,2024-050
yop41ldie2nlj89r6kkxa62v,1.508013,18-29,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would not interest me,Yes,FALSE,FALSE,TRUE,274,2025-07-08,2024-050
ef5bchk2cn8zjqj2ex1p6k5h,0.845789,50-64,Some college/2-yr degree,Other,Male,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,326,2025-06-22,2024-050
hxi5p0mlpy0j82xc7n4r0tx5,1.136086,30-49,Some college/2-yr degree,Black,Female,Democrat,South,Not very accurate,Very trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,292,2025-06-30,2024-050
dhim9l740woy91ies5v29xko,1.604456,30-49,Some college/2-yr degree,Hispanic,Female,Democrat,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,113,2025-07-08,2024-050
cl76owd95u4m96k2y00f4qlw,0.990368,50-64,HS or less,White,Male,Republican,Midwest,Not at all accurate,Very trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,321,2025-06-22,2024-050
2m8c1irr2lxfpgniytfh6bgn,1.027827,30-49,HS or less,White,Female,Democrat,Midwest,Very accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,209,2025-06-25,2024-050
siut96zqpri0op74sok01wkf,0.99933,18-29,HS or less,Black,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,421,2025-06-23,2024-050
vfp0xyy3glaxvch3iwmqxanq,0.553102,18-29,Some college/2-yr degree,Other,Female,Independent,Midwest,Somewhat accurate,Not very trustworthy,Not at all important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,408,2025-07-13,2024-050
2jrq8f6vao6d290wlgpz8req,1.292025,30-49,4-yr/post-graduate degree,White,Female,Independent,Northeast,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,Yes,FALSE,TRUE,FALSE,140,2025-07-16,2024-050
8fvg9cxoy1lp3yp79jup9fop,0.644736,50-64,Some college/2-yr degree,White,Female,Democrat,Midwest,Not very accurate,Very trustworthy,Not very important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,402,2025-06-29,2024-050
yfhe37w1ut7zot1t1q1wh696,1.143756,30-49,HS or less,White,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,380,2025-07-03,2024-050
raycki5goewpmgmy6ug2lps8,1.35689,65+,HS or less,White,Male,Republican,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,136,2025-07-04,2024-050
ugeqqc8ro1vs7dpcqs2qtb4q,0.905762,50-64,HS or less,White,Male,Independent,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,138,2025-07-09,2024-050
ktpjo580846f3tidy1e6ihjr,1.72095,65+,4-yr/post-graduate degree,White,Female,Independent,West,Not very accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,275,2025-06-20,2024-050
qjzne7kx2qk1qfftnnpynyio,0.486767,30-49,Some college/2-yr degree,White,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,354,2025-06-21,2024-050
q02jrfl02b7zlt7jf5r4h34u,1.437145,30-49,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,385,2025-06-27,2024-050
hpxcrhla4mbe9pvfr2clgg4i,1.150691,30-49,HS or less,White,Female,Democrat,Northeast,Not very accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,321,2025-06-28,2024-050
bw1adu7o35rmr2bxh70cqbuu,1.341471,65+,HS or less,White,Female,Independent,West,Not at all accurate,Not at all trustworthy,Not at all important,Not likely,Yes,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,463,2025-06-17,2024-050
178u1ztq4695rwv0yxh56bw9,1.63862,30-49,HS or less,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,247,2025-06-21,2024-050
rbid5xqvfpzwpkzzsavpqnbe,0.88812,30-49,4-yr/post-graduate degree,White,Male,Republican,Northeast,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,442,2025-07-05,2024-050
81lqcv9qikjxkw09n25s3rs5,0.740922,30-49,Some college/2-yr degree,Other,Female,Democrat,West,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,362,2025-06-17,2024-050
ropas3m5icpu63c88qjthyz8,0.751478,18-29,4-yr/post-graduate degree,White,Male,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,372,2025-07-08,2024-050
tlmr4ce8dktacu8d6eltv734,1.257501,50-64,HS or less,White,Male,Independent,Midwest,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,331,2025-07-01,2024-050
fh8o6s1anwkqtde0me0vwk42,1.225713,30-49,4-yr/post-graduate degree,Hispanic,Other,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,135,2025-06-23,2024-050
76c9mdgo7yv3tgbrpx2ww6y8,1.16429,50-64,4-yr/post-graduate degree,White,Male,Democrat,South,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,323,2025-07-13,2024-050
e2kmsgzwwaf9ucnbm0bohm50,0.847616,30-49,Some college/2-yr degree,Black,Female,Independent,South,Very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,262,2025-06-27,2024-050
xf9gvwhrvzt7okphzba5gt82,1.452409,50-64,Some college/2-yr degree,White,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,395,2025-06-20,2024-050
ug4ayoxevil57vd1dnsnnxjx,1.223376,30-49,Some college/2-yr degree,White,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,No,Not at all likely,It would not interest me,It depends on who is asking,FALSE,TRUE,TRUE,66,2025-07-16,2024-050
nd6lyjrpwjip84up5p8p1v2t,1.069537,50-64,HS or less,White,Male,Other or none,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,431,2025-07-09,2024-050
9l8ttcu9rmew2dxbxslfo7g7,1.049604,50-64,HS or less,Hispanic,Female,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Extremely important,Not likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,420,2025-07-12,2024-050
i1yomb9nchumyrrauzkkbfuf,1.023847,30-49,Some college/2-yr degree,White,Female,Independent,South,Not very accurate,Not very trustworthy,Not very important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,TRUE,131,2025-06-19,2024-050
c623yjn59qemv86axzle63tj,1.036555,18-29,4-yr/post-graduate degree,Hispanic,Female,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,170,2025-06-23,2024-050
idt4fupu3mqos7upu5uk4m5w,1.059867,30-49,Some college/2-yr degree,White,Male,Republican,South,Not very accurate,Very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,385,2025-07-11,2024-050
yw07lgfp1qlbxy7ee46lkvv2,0.597998,18-29,Some college/2-yr degree,White,Other,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,250,2025-07-12,2024-050
0vac7hbom3620xc8ot9shrap,0.785908,65+,HS or less,White,Female,Democrat,South,Not very accurate,Not very trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,330,2025-07-01,2024-050
71vrwgy92ndv245mqw4vpey6,1.202435,65+,HS or less,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,324,2025-06-21,2024-050
lz08ghwfivqkhoy3mj7mkhrk,1.066244,30-49,Some college/2-yr degree,Hispanic,Female,Democrat,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,346,2025-07-02,2024-050
w4z2q3ibr32l43x13gb1fz3u,0.985426,65+,Some college/2-yr degree,White,Female,Other or none,South,Not very accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,338,2025-07-06,2024-050
876tqh3756qjjezsgvoxlkeg,0.894328,50-64,HS or less,White,Male,Republican,Midwest,Not very accurate,Not very trustworthy,Extremely important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,447,2025-07-07,2024-050
ubzrajpliv3bc9i3i5ui24sn,0.989008,50-64,4-yr/post-graduate degree,White,Female,Republican,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,235,2025-07-07,2024-050
5pz28gbtfcvvw86afbi2guss,0.680954,30-49,Some college/2-yr degree,White,Male,Democrat,South,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,367,2025-06-24,2024-050
fkobb6ngf58rv19m9t388tzc,0.944208,50-64,Some college/2-yr degree,White,Male,Democrat,Midwest,Not at all accurate,Not very trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,311,2025-06-22,2024-050
tsv69yfav8d8wg9ye3v1r51o,1.350103,18-29,HS or less,White,Male,Democrat,South,Not very accurate,Very trustworthy,Somewhat important,Not likely,No,Likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,125,2025-07-09,2024-050
jsxa7t8xs27spv5i3e5w5clk,0.921441,65+,4-yr/post-graduate degree,Hispanic,Female,Democrat,Northeast,Very accurate,Not at all trustworthy,Somewhat important,Somewhat likely,No,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,463,2025-07-08,2024-050
pjnatufo28bprg35a3kvgsrg,1.016137,18-29,HS or less,White,Female,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,333,2025-07-13,2024-050
pc41iwiv1urxgwgi7pymf5fo,0.841333,18-29,HS or less,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Extremely important,Very likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,222,2025-06-21,2024-050
o4pcjkftem3mfb6v7mth6zhe,0.973806,18-29,4-yr/post-graduate degree,Black,Female,Republican,West,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,131,2025-07-12,2024-050
t9m4hgsc7wad0xu8f7zdkhyz,0.756319,65+,4-yr/post-graduate degree,Other,Female,Democrat,Northeast,Not very accurate,Not very trustworthy,Extremely important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,351,2025-06-17,2024-050
ke7n3h3vy2b4fu6l7xjybzbh,0.951546,65+,HS or less,Other,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Extremely important,Very likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,394,2025-07-01,2024-050
y029mwqnmvvxhrk6sdydu6mm,0.869617,50-64,Some college/2-yr degree,Black,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,493,2025-07-04,2024-050
jxd7eu3iad8g2pw5cl6399mq,1.154281,30-49,HS or less,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,325,2025-06-17,2024-050
xn3zfretlacaxgk0osw4osdf,0.89939,50-64,4-yr/post-graduate degree,White,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Extremely important,Very likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,419,2025-07-16,2024-050
ivzjod9a484al8l753cy9ku5,0.742609,18-29,HS or less,White,Male,Republican,Midwest,Very accurate,Not very trustworthy,Not at all important,Very likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,100,2025-06-17,2024-050
v7s3tyuimy31sdxdfypk023q,0.645952,50-64,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,470,2025-07-15,2024-050
wlni04v29i422mwa01gvy9is,0.97685,50-64,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,383,2025-07-07,2024-050
