respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id
yvqelpflo9atz43qw0yr5j77,1.665511,18-29,Some college/2-yr degree,Black,Male,Other or none,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,TRUE,FALSE,122,2025-07-10,2024-012
nz2kp2upxwd8iirgrpkdbt7f,1.550221,30-49,HS or less,White,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,432,2025-07-09,2024-012
i238pz4ei8ib9zr3uhi1yu5e,0.621024,18-29,Some college/2-yr degree,Black,Male,Democrat,South,Very accurate,Not at all trustworthy,Very important,Very likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,444,2025-07-09,2024-012
505e6vdhmdvwmio5yqhalysq,0.946172,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Not at all accurate,Not at all trustworthy,Very important,Very likely,Maybe,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,414,2025-07-09,2024-012
asli0hhawx72em9wc6nd4yt1,0.915328,50-64,4-yr/post-graduate degree,Hispanic,Male,Republican,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,321,2025-06-30,2024-012
q2l0ylojeueqqw09eyttz826,1.205219,50-64,Some college/2-yr degree,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,398,2025-06-17,2024-012
ie0q4gla6plu1ixz89fnql45,1.201348,30-49,4-yr/post-graduate degree,Black,Female,Republican,South,Not at all accurate,Not very trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,69,2025-07-12,2024-012
o56go4ddg6undpnkwuotgt5w,0.713707,30-49,HS or less,Black,Male,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,240,2025-06-21,2024-012
8t6ey2hcsro47l1ltx0v5tn5,1.143451,65+,Some college/2-yr degree,White,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,368,2025-07-02,2024-012
lbqu8joradrq7ai9hdojpd7d,0.972177,30-49,Some college/2-yr degree,White,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Extremely important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,173,2025-07-02,2024-012
tix64jcidwglas0u0fejqk0s,1.478886,65+,4-yr/post-graduate degree,Hispanic,Female,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,226,2025-07-17,2024-012
epxh6y9c1gcwo76d7mmyijl7,0.70401,30-49,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,458,2025-06-30,2024-012
9eamg07962dpsysab7hqxj2u,1.001819,65+,HS or less,White,Male,Independent,Midwest,Not very accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,436,2025-06-26,2024-012
pao8946sxrm27ekd6dg4voke,1.206736,30-49,Some college/2-yr degree,White,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,390,2025-07-03,2024-012
h0kyt2gqvt7wqj6tozss6op1,0.603987,65+,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,340,2025-06-25,2024-012
s33l48kv2ao9bdu0agpwz35j,0.440931,50-64,Some college/2-yr degree,White,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,328,2025-06-29,2024-012
9eb5terff6sjxhhtqf6kjays,1.08815,50-64,Some college/2-yr degree,White,Male,Republican,West,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,221,2025-06-19,2024-012
s8nvhrrkz1wc7jss1pxynufl,1.913881,18-29,Some college/2-yr degree,Hispanic,Male,Republican,South,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,410,2025-07-02,2024-012
bfgme6gqnqtgwxdzl8cgccku,1.300607,30-49,HS or less,Other,Male,Democrat,South,Very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,Yes,TRUE,FALSE,FALSE,314,2025-07-04,2024-012
mt0hynft4tqsbimlek7if7uc,1.284161,65+,Some college/2-yr degree,White,Male,Democrat,South,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,251,2025-07-04,2024-012
mow4qpc46odyybizqpyn8lgc,1.372526,30-49,Some college/2-yr degree,Other,Male,Republican,Northeast,Somewhat accurate,Not at all trustworthy,Very important,Not likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,373,2025-06-18,2024-012
2niuej2qq0ow8bk93w22jkzo,1.385694,30-49,4-yr/post-graduate degree,Hispanic,Male,Republican,South,Very accurate,Very trustworthy,Somewhat important,Not likely,No,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,276,2025-07-13,2024-012
g6jh2vx3lzvu6knmecibk52d,0.799307,18-29,Some college/2-yr degree,White,Male,Independent,Midwest,Somewhat accurate,Not at all trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,348,2025-07-15,2024-012
u7ejlh7rqxiroiq5mhr89uhy,1.107895,30-49,HS or less,White,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,410,2025-07-04,2024-012
ks9nvroaj8ndfm8yf2371s3i,0.805804,30-49,HS or less,White,Female,Republican,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,460,2025-07-16,2024-012
im4kjsfihtd2rquhpfl0r9dy,0.826274,50-64,Some college/2-yr degree,White,Male,Other or none,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,342,2025-07-15,2024-012
qle10xij06ixlgqtkafgvtb3,0.564062,30-49,Some college/2-yr degree,Hispanic,Female,Independent,South,Somewhat accurate,Not very trustworthy,Very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,388,2025-06-24,2024-012
xuhtw6sagg02s7k9imcyy8gu,0.991947,18-29,HS or less,White,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,No,TRUE,TRUE,FALSE,125,2025-07-15,2024-012
pj6k4v1308mwtmfg6if7vh8w,1.008342,50-64,Some college/2-yr degree,White,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,388,2025-06-20,2024-012
9qhzb1g8ldhu5jr750t9l03x,0.901157,50-64,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Very accurate,Not at all trustworthy,Not very important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,177,2025-06-22,2024-012
ql1vewjkys080wmdaf9ymg1c,0.944376,50-64,HS or less,Hispanic,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,370,2025-07-16,2024-012
zgskh3g0ipn1it8k2x71w41d,0.869824,30-49,HS or less,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,288,2025-06-27,2024-012
pldljcr0aursyd94uyp3oxby,0.639962,65+,4-yr/post-graduate degree,Black,Male,Independent,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,192,2025-07-16,2024-012
fulfhs3g3q07tnk3zq6z9r35,0.877752,30-49,4-yr/post-graduate degree,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,TRUE,TRUE,FALSE,96,2025-07-17,2024-012
bgx0bu825hz7ft94yajt26qf,0.496539,30-49,Some college/2-yr degree,White,Female,Independent,South,Not at all accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,395,2025-06-24,2024-012
bv8q6xaiilbkjuhlz02l8uyj,1.380812,30-49,Some college/2-yr degree,Black,Female,Independent,Northeast,Not very accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,331,2025-07-08,2024-012
702fjf3z8ltr01kshtch47mr,0.983764,30-49,HS or less,White,Male,Independent,South,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,383,2025-07-02,2024-012
upl7pfbgms6bllaxgftjekqf,1.646838,30-49,4-yr/post-graduate degree,Black,Female,Republican,South,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,362,2025-07-01,2024-012
xzzs648zelxidmfxonay29b7,0.450314,30-49,HS or less,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,348,2025-06-30,2024-012
ngpa8u84n0hjev9z8h00bfb1,1.226414,18-29,Some college/2-yr degree,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,No,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,284,2025-07-11,2024-012
wbc69mers0tea6cxa1tigsx9,0.715028,50-64,4-yr/post-graduate degree,Hispanic,Male,Democrat,Midwest,Very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,357,2025-06-30,2024-012
jg4va5wfwjxa4tkz3xpfpqu3,1.481387,50-64,4-yr/post-graduate degree,Black,Male,Republican,West,Not very accurate,Not very trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,392,2025-07-12,2024-012
czzrxe0ga5s6p7lc6qs2z982,0.136638,65+,Some college/2-yr degree,Black,Male,Republican,Midwest,Very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,449,2025-06-28,2024-012
a1brdeq9dvql3szfxe25ywec,1.302896,30-49,Some college/2-yr degree,Black,Female,Republican,West,Very accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,496,2025-07-05,2024-012
omzcolk27pj811epg3d8vm6r,0.85342,65+,HS or less,White,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,290,2025-07-07,2024-012
9bohwptkg1s6ua2rlm59mfiw,1.034077,18-29,Some college/2-yr degree,White,Male,Independent,West,Somewhat accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,345,2025-07-10,2024-012
srm0xw3ot8fpranxps9wegb2,0.897718,18-29,HS or less,White,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,222,2025-07-01,2024-012
pf7nlchur0pydxyuf5pvkkdc,1.257694,30-49,Some college/2-yr degree,White,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,292,2025-07-01,2024-012
bjr7mcs4doxlh8ki28s9fkem,1.06191,50-64,Some college/2-yr degree,Hispanic,Female,Independent,West,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,296,2025-06-28,2024-012
mcpq2besxjryj1mkeomi2n9x,1.078489,50-64,Some college/2-yr degree,Black,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,473,2025-07-17,2024-012
egdbonll5x4ngwbgn44gxvmn,0.767422,50-64,Some college/2-yr degree,White,Male,Other or none,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,292,2025-06-25,2024-012
hpxovbzjyozhzpj1xiu189m8,0.970775,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,314,2025-06-23,2024-012
ig2ea33l1976z6hh9057qo1n,0.791304,65+,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,332,2025-07-05,2024-012
n8cpruq6wp3fpa8zrdh294wx,0.83704,65+,Some college/2-yr degree,Black,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Very important,Very likely,No,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,422,2025-07-07,2024-012
y3cxtdf4vfk3w369tz64aap9,0.972484,50-64,HS or less,Hispanic,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,320,2025-06-23,2024-012
o9r0y593qerq3kh1u5jk0see,0.933073,30-49,Some college/2-yr degree,Hispanic,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,539,2025-07-09,2024-012
n2uj3zugefo436acby86a8p1,0.926376,18-29,Some college/2-yr degree,White,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,215,2025-06-26,2024-012
w50o0ozqqdu59i2p406hw4j2,0.7142,50-64,HS or less,White,Male,Democrat,South,Very accurate,Not at all trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,360,2025-06-21,2024-012
1aghcoinreni0yiw6fvpdg6i,1.147206,30-49,HS or less,Hispanic,Male,Republican,West,Very accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,462,2025-06-25,2024-012
lrx8a40qy1arvqot81g6igga,1.387458,50-64,HS or less,White,Female,Democrat,West,Not very accurate,Not at all trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,273,2025-07-01,2024-012
v6v3yjoa4lgatjsgzodbyjy4,1.151238,30-49,HS or less,White,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,519,2025-07-01,2024-012
5ws4mf676gevdzhwv7b1b3zm,0.89526,30-49,Some college/2-yr degree,White,Female,Independent,Northeast,Not very accurate,Somewhat trustworthy,Extremely important,Very likely,Maybe,Not very likely,It would not interest me,Yes,TRUE,FALSE,FALSE,300,2025-07-05,2024-012
73d5u7nfol70z2x1p7qf5kot,0.946704,18-29,HS or less,White,Female,Democrat,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,TRUE,FALSE,FALSE,318,2025-06-28,2024-012
