respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speed_flag,straight_line,duration_seconds,completion_date,project_id
lsosz32seiexgrq2jqvf983o,0.75284,30-49,Some college/2-yr degree,White,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,346,2025-06-29,2024-015
nseuo82p21jcd6k5n3aivxzr,0.664692,30-49,Some college/2-yr degree,Hispanic,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,299,2025-06-18,2024-015
pq2x6gnlon0jh38vy00y3234,0.712399,30-49,Some college/2-yr degree,Black,Male,Other or none,West,Somewhat accurate,Very trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,230,2025-07-16,2024-015
cc7iyfh8o56sf8anucvob79f,1.170837,30-49,HS or less,Hispanic,Female,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,365,2025-06-22,2024-015
sr2u7rs1jbmtc1ko32kifhpt,0.947433,18-29,HS or less,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,328,2025-07-14,2024-015
akhn3a4qqrck0oil66clqdtf,0.304278,30-49,Some college/2-yr degree,White,Female,Independent,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,436,2025-07-12,2024-015
sigqeysyno125qto1b0iymp2,0.909092,30-49,Some college/2-yr degree,Other,Female,Independent,South,Not very accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,423,2025-06-27,2024-015
8kylwijovv2imaxqcakf3qf2,1.07578,65+,Some college/2-yr degree,White,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,363,2025-07-08,2024-015
l66shehnal1vduksbort2ml7,0.997496,50-64,Some college/2-yr degree,Black,Other,Democrat,Midwest,Not at all accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,291,2025-07-14,2024-015
61sz6p8hwbe30hnbqmf9je39,0.566522,30-49,HS or less,White,Male,Independent,Northeast,Not at all accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,252,2025-06-19,2024-015
230ph2ydfna18ov69k7ia9jm,0.886641,18-29,Some college/2-yr degree,Hispanic,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,209,2025-06-20,2024-015
ulwwsw0bqwhdn9s05xjsrgbz,0.921981,18-29,Some college/2-yr degree,Hispanic,Male,Independent,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would not interest me,Yes,TRUE,FALSE,FALSE,337,2025-07-14,2024-015
0xkxrvma20tz44dzgax6asfx,0.951755,50-64,Some college/2-yr degree,Black,Male,Democrat,Northeast,Not very accurate,Not very trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,438,2025-07-03,2024-015
ibppkaiciue5rnn6oc3j509e,1.075392,18-29,HS or less,Other,Male,Republican,South,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,363,2025-07-17,2024-015
e9td4yg6nzm6wni4sdgakquu,1.062917,50-64,4-yr/post-graduate degree,White,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,345,2025-07-06,2024-015
ge5z9wqdi3cgusu0uuecgpi4,0.588965,65+,4-yr/post-graduate degree,White,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Extremely important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,365,2025-07-12,2024-015
wv0jmj1wiavg3pszvwdfmvmx,1.064028,65+,HS or less,Other,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,355,2025-06-19,2024-015
2szlg3mjubnl0dcls9j0r004,1.261626,65+,4-yr/post-graduate degree,White,Male,Republican,Midwest,Somewhat accurate,Not very trustworthy,Not at all important,Not likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,277,2025-07-15,2024-015
tvzhf1j089t1rljeq5w7dw38,0.598504,65+,4-yr/post-graduate degree,Black,Male,Democrat,South,Not very accurate,Not very trustworthy,Extremely important,Somewhat likely,No,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,399,2025-06-27,2024-015
z2fvsg8xehyj5alcbft7fqfu,0.681447,18-29,Some college/2-yr degree,White,Female,Other or none,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,217,2025-06-18,2024-015
fva1pse6mw26agm1vdysh726,0.846814,65+,4-yr/post-graduate degree,Hispanic,Male,Democrat,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,323,2025-07-10,2024-015
12wcha6nljg92e1k072egwvx,0.429824,30-49,4-yr/post-graduate degree,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,405,2025-06-23,2024-015
uhwsrm773wd1ztf0vh5vudwl,0.411533,18-29,HS or less,White,Male,Independent,Northeast,Very accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Yes,Likely,It would not interest me,No,FALSE,FALSE,FALSE,256,2025-06-25,2024-015
lp0yvsyu05a29l42dy1ro151,1.057467,50-64,HS or less,White,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,443,2025-07-08,2024-015
al0sefj2p8klushyn5nzy5lq,0.884134,30-49,HS or less,White,Other,Republican,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,361,2025-07-16,2024-015
mdcfemb5ub34lxk81u5eoat8,1.344724,18-29,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,359,2025-06-28,2024-015
758w6ou9q0oapvrz9q7d6me4,0.923506,30-49,4-yr/post-graduate degree,White,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,167,2025-07-03,2024-015
sef7dr6k6eas1r7bcdjlx7vj,1.353236,50-64,HS or less,White,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,247,2025-06-27,2024-015
o0wxt074xrfce90kkpjrhihh,0.849764,18-29,Some college/2-yr degree,White,Male,Independent,South,Not at all accurate,Not at all trustworthy,Extremely important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,215,2025-07-15,2024-015
9eis866cawthyt7qrt9er44i,1.130647,65+,4-yr/post-graduate degree,White,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,481,2025-07-09,2024-015
bssnkq5gj5odwchbs3gonqr1,1.07532,30-49,HS or less,Black,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,416,2025-06-30,2024-015
az7x9z0vvn7vohytck1h4agl,0.609489,50-64,4-yr/post-graduate degree,Black,Female,Democrat,West,Very accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,216,2025-06-21,2024-015
qmwbqxecx052iu56y7qadmre,0.923491,50-64,HS or less,White,Female,Democrat,South,Not very accurate,Not at all trustworthy,Extremely important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,333,2025-07-05,2024-015
07g8a5d5o0t3sndto8zbw7dn,1.325065,50-64,HS or less,White,Male,Independent,Northeast,Very accurate,Not very trustworthy,Extremely important,Very likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,349,2025-07-05,2024-015
lkcz3bfv3wk71lbams8yzgz2,1.086046,18-29,HS or less,Hispanic,Female,Independent,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,509,2025-07-09,2024-015
ulzoqspvntz7qmv7qfljl7kk,0.820516,65+,Some college/2-yr degree,White,Male,Other or none,South,Very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,438,2025-07-11,2024-015
8e2ocolq391kc30hehh2u6al,0.704878,65+,Some college/2-yr degree,White,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,274,2025-06-23,2024-015
40sy4cefwjb1kw0ia4p1no3q,0.962872,50-64,Some college/2-yr degree,Hispanic,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,388,2025-07-10,2024-015
7tjj2ofloqk1qdod5hkwhxqp,0.888794,30-49,Some college/2-yr degree,Other,Female,Democrat,Midwest,Not very accurate,Not very trustworthy,Not at all important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,353,2025-07-15,2024-015
tclz5teryvwt26kdenvzwest,1.200841,18-29,HS or less,Hispanic,Female,Republican,Midwest,Very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,347,2025-07-14,2024-015
5xl9yomjtebrdb7m3ugf2va6,1.364818,50-64,Some college/2-yr degree,Hispanic,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,121,2025-07-14,2024-015
fxvcmbsz0qd5k221s786tdnu,0.553541,30-49,Some college/2-yr degree,White,Female,Other or none,West,Not at all accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,186,2025-06-27,2024-015
0edlbf06n0a015he95vmvlmw,0.518275,30-49,HS or less,Other,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,311,2025-06-17,2024-015
vbj7ddgjf0rauu6tybdjgvc7,1.550393,50-64,Some college/2-yr degree,White,Male,Other or none,South,Not very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,154,2025-07-06,2024-015
9gjixzrampeoh8joymtd6cch,-0.135446,65+,4-yr/post-graduate degree,White,Male,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Extremely important,Somewhat likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,507,2025-06-26,2024-015
tswlj38rulcclrgr7pqmmrh0,1.040799,30-49,HS or less,White,Female,Other or none,South,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,No,TRUE,FALSE,FALSE,377,2025-06-30,2024-015
ucb5ux0prmcsntstip6hmfnf,1.28379,65+,4-yr/post-graduate degree,Other,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,301,2025-07-11,2024-015
l536p7o4n1fr16309sqkldnv,1.080566,18-29,Some college/2-yr degree,White,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,251,2025-07-11,2024-015
6p65ss77o4h56if0q9jjgg1o,0.526484,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Very trustworthy,Very important,Not likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,315,2025-06-28,2024-015
e7t78gpriwqp9v3dwb1ot935,0.511174,18-29,4-yr/post-graduate degree,Hispanic,Male,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Very likely,No,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,428,2025-06-19,2024-015
grgd290gmj6phcjhd5sx8c6n,1.413161,30-49,Some college/2-yr degree,White,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,No,Not very likely,It would be one I would likely choose,Yes,TRUE,TRUE,FALSE,103,2025-06-19,2024-015
osd42hqk5hui98fw9wjfdkbk,0.718346,50-64,4-yr/post-graduate degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Likely,It would not interest me,No,FALSE,FALSE,FALSE,365,2025-06-28,2024-015
qw50haesgmd1xmeyjimt2ib2,1.508484,18-29,HS or less,Black,Female,Republican,Midwest,Not very accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,342,2025-06-27,2024-015
f9o5z0jubrde1nafyntuvyan,1.597569,30-49,4-yr/post-graduate degree,Other,Male,Democrat,South,Very accurate,Not at all trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,363,2025-06-22,2024-015
4w9nxxo8lhb6i51gge1vogw8,0.770021,30-49,4-yr/post-graduate degree,Black,Other,Independent,South,Somewhat accurate,Not very trustworthy,Extremely important,Not likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,138,2025-06-30,2024-015
xflj0ve9axxne0af4kmrq3rr,0.863677,30-49,HS or less,White,Female,Democrat,Midwest,Very accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,400,2025-06-26,2024-015
qwgotm4tkuo4ayotvf2iawln,1.35472,30-49,HS or less,White,Female,Republican,West,Somewhat accurate,Not at all trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,359,2025-07-11,2024-015
081hrxevsx2w7x13dfd5d54o,1.126972,50-64,4-yr/post-graduate degree,White,Female,Republican,Midwest,Not very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,408,2025-07-04,2024-015
02kcnz86j7dn22zi2qawkn0x,0.836848,65+,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Somewhat accurate,Very trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,513,2025-06-17,2024-015
0hxui6e8lw11pptokwbqn985,0.699589,50-64,HS or less,Hispanic,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,533,2025-07-06,2024-015
n75nqlf8792vnv1ikczv07ws,0.584078,30-49,Some college/2-yr degree,Hispanic,Female,Democrat,Northeast,Very accurate,Not at all trustworthy,Not at all important,Somewhat likely,No,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,275,2025-07-05,2024-015
97sto4763lz4dx1v7z4n1rlf,1.145553,50-64,HS or less,White,Female,Democrat,Midwest,Not at all accurate,Somewhat trustworthy,Extremely important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,266,2025-06-19,2024-015
u7bdxcxp9qx5an5xxjq17shg,1.305144,30-49,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Not at all accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,338,2025-06-29,2024-015
yn6h8rs6rp9klk10omigcx21,0.931894,50-64,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,309,2025-07-13,2024-015
8m6mexhbiabxtp1ab6z5m8ty,0.819138,50-64,Some college/2-yr degree,Black,Female,Republican,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,280,2025-07-03,2024-015
czzj2tr3rtqo67x73foq1znw,1.056649,18-29,4-yr/post-graduate degree,Hispanic,Male,Independent,South,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,457,2025-06-24,2024-015
1qes0zcobd49wbi54vjtfd1z,1.227629,18-29,4-yr/post-graduate degree,Black,Male,Democrat,Midwest,Very accurate,Somewhat trustworthy,Not at all important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,405,2025-07-17,2024-015
dmlt955zun2ftxydrsvawwi3,1.498128,30-49,4-yr/post-graduate degree,White,Female,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,247,2025-06-20,2024-015
dmql70of28comii62nry63bm,0.485379,18-29,4-yr/post-graduate degree,White,Male,Republican,Midwest,Not very accurate,Very trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,TRUE,FALSE,FALSE,222,2025-07-15,2024-015
fdao5mezblhhpdm3o8ijxfb7,0.981698,65+,4-yr/post-graduate degree,White,Male,Republican,South,Very accurate,Somewhat trustworthy,Very important,Very likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,397,2025-07-07,2024-015
ptu7o1vgbcxf1u8k42uvifal,1.434646,30-49,4-yr/post-graduate degree,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,375,2025-07-16,2024-015
9r3fb9n6sx3gzm45lmf56ngl,0.64407,65+,Some college/2-yr degree,White,Male,Independent,Northeast,Very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,304,2025-07-08,2024-015
an9989vpfcdd3pb835qxycte,0.699289,50-64,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Not at all trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,510,2025-06-30,2024-015
e0xvi3tjoul7arsuqyko6szn,1.067951,30-49,HS or less,White,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,290,2025-07-04,2024-015
vpiayvbqwkuu0qnv6a29gmjc,0.882127,30-49,HS or less,Black,Female,Independent,Northeast,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,368,2025-07-01,2024-015
mg4pfit15eh4p1qoi4qtv431,0.573436,18-29,4-yr/post-graduate degree,White,Female,Other or none,West,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,322,2025-06-28,2024-015
bmiu70ngfrwbf1r6nyxxc69i,1.331781,18-29,Some college/2-yr degree,White,Male,Republican,Midwest,Somewhat accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,412,2025-07-11,2024-015
wehmtpc7fhdmnl99ae94kiyz,0.734038,30-49,HS or less,Hispanic,Male,Democrat,Northeast,Somewhat accurate,Not at all trustworthy,Not very important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,389,2025-06-23,2024-015
qqcxn4hplr9xf29skfr6w6ld,0.740386,50-64,4-yr/post-graduate degree,White,Male,Independent,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,298,2025-06-23,2024-015
bsp6fg65mf67glm373t45525,0.514624,30-49,Some college/2-yr degree,Black,Female,Independent,South,Not at all accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,412,2025-07-04,2024-015
wrq089hocibw59zf4b7c3m9v,0.727943,50-64,HS or less,White,Male,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,TRUE,FALSE,76,2025-07-12,2024-015
zgazlqm95gshyfsm5o1z8n5v,1.189526,30-49,Some college/2-yr degree,Black,Male,Democrat,West,Somewhat accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,304,2025-06-17,2024-015
h1657fxl2ebv43qu8mw74lme,0.962023,65+,HS or less,Other,Female,Republican,West,Not very accurate,Not very trustworthy,Extremely important,Somewhat likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,TRUE,315,2025-07-14,2024-015
ubsvyzjiip3l20s9faslsjyy,0.942908,50-64,4-yr/post-graduate degree,Black,Female,Democrat,Midwest,Somewhat accurate,Not at all trustworthy,Not at all important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,313,2025-07-07,2024-015
zfye13b4bh91i7tyg5ucw7f5,0.990369,65+,HS or less,White,Female,Democrat,West,Somewhat accurate,Very trustworthy,Not at all important,Very likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,325,2025-07-10,2024-015
