respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attn_check_fail,speeder,straight_line,duration_seconds,completion_date,project_id
2bii3f2ph7sb98sl7gyevx7x,0.840159,30-49,Some college/2-yr degree,White,Male,Independent,Northeast,Not very accurate,Not at all trustworthy,Very important,Not likely,Yes,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,367,2025-07-13,2024-072
r7ar8codyaqf20lk0ivox5jr,1.379234,30-49,4-yr/post-graduate degree,White,Male,Other or none,Northeast,Somewhat accurate,Not very trustworthy,Very important,I would never participate in a phone survey,No,Likely,It would be one I would likely choose,Yes,TRUE,TRUE,FALSE,154,2025-06-17,2024-072
joapsbqh5l875totwpdm7kju,0.915044,50-64,4-yr/post-graduate degree,Hispanic,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,331,2025-06-30,2024-072
cwwg6v685u7c8bov1upgr4o0,0.943567,18-29,4-yr/post-graduate degree,Hispanic,Female,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Maybe,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,398,2025-07-06,2024-072
opvzqbabmwf97d5sppkyssdj,0.708865,30-49,HS or less,Hispanic,Female,Other or none,Midwest,Not very accurate,Very trustworthy,Not at all important,Not likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,85,2025-07-16,2024-072
cw1xcp3kj7hkg0epx0f716t2,1.182055,50-64,Some college/2-yr degree,White,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,367,2025-07-17,2024-072
gc0sy1pvc8lhykl5ob5xpc56,0.852629,50-64,Some college/2-yr degree,Hispanic,Male,Democrat,West,Somewhat accurate,Not at all trustworthy,Very important,Very likely,Maybe,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,424,2025-07-04,2024-072
qevtox1g3mi74p4nbuuzk6ta,1.382487,18-29,4-yr/post-graduate degree,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,TRUE,FALSE,119,2025-07-11,2024-072
ysr0relrjta92c4cfnp2bmsl,1.247528,50-64,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,357,2025-06-30,2024-072
u23fvq0f55ppychzgjs10mnk,1.376164,50-64,Some college/2-yr degree,White,Male,Democrat,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,422,2025-06-24,2024-072
s7s3xddgsoagzk6i0pueqkfj,0.990826,30-49,Some college/2-yr degree,Hispanic,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,454,2025-07-03,2024-072
8rzi5ibtj0qxu9bjwweaxiry,1.044194,65+,HS or less,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,343,2025-07-15,2024-072
q70x46heqzih1xenzoe1e40v,1.054889,65+,4-yr/post-graduate degree,White,Male,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would not interest me,It depends on who is asking,TRUE,FALSE,FALSE,220,2025-06-21,2024-072
05zp759yq0fab0ao3nv88thr,0.900743,18-29,HS or less,White,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,151,2025-07-03,2024-072
t8fuvoz9hkp2f7mdcr067yo2,0.930966,50-64,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,238,2025-07-03,2024-072
uhvbmquo4nvvh6acvakp7vtg,0.860449,18-29,HS or less,Other,Male,Republican,West,Not very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,398,2025-06-27,2024-072
pk67t605l8jgd6jbhg561paj,0.547435,50-64,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Extremely important,Somewhat likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,436,2025-07-02,2024-072
rvp2u3ncnpkz4jqmnea1exqe,1.126591,18-29,4-yr/post-graduate degree,Black,Male,Republican,South,Somewhat accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,274,2025-07-02,2024-072
9rk93coryowdkag9ozuuck9p,0.859854,18-29,4-yr/post-graduate degree,Black,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,421,2025-06-28,2024-072
3zydzavu61u0bcvlt2nfexme,0.970232,30-49,Some college/2-yr degree,White,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,353,2025-07-08,2024-072
f17m0vz8ujhp4y7d0c6r2hi5,1.274937,65+,HS or less,Hispanic,Female,Independent,South,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,238,2025-07-08,2024-072
t7yjt1kempkat0lil0ysshu3,0.706505,30-49,Some college/2-yr degree,White,Female,Independent,Midwest,Not very accurate,Very trustworthy,Somewhat important,Very likely,No,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,313,2025-07-06,2024-072
dossls4x76jk7qsc9o3oof0v,1.462026,50-64,Some college/2-yr degree,Black,Female,Independent,Midwest,Not at all accurate,Very trustworthy,Not at all important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,361,2025-06-17,2024-072
hjzkiv2n424fiqgq86j1ocgl,0.963164,18-29,Some college/2-yr degree,White,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,90,2025-06-27,2024-072
9ymr3stqwo69ohjexcideoy5,1.088916,18-29,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,447,2025-06-17,2024-072
4ppssbu9odth4yh7elnf2ct3,0.796661,50-64,HS or less,Black,Male,Republican,Northeast,Not at all accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,399,2025-07-09,2024-072
cs2b3vgko9r83xj83sfl0qq3,0.599395,18-29,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,192,2025-07-06,2024-072
zq9r08ng74vl39sr814l9hor,1.184488,18-29,HS or less,Hispanic,Male,Republican,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,365,2025-06-20,2024-072
6oxcd92fp2r5m5vlp6n3qzzs,0.999431,30-49,4-yr/post-graduate degree,Other,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,No,TRUE,TRUE,FALSE,139,2025-07-17,2024-072
ta4e806ajaxeclekxuyaz8u5,1.527984,30-49,HS or less,White,Male,Democrat,Northeast,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,374,2025-06-23,2024-072
80lo2ook8wsfgbtc19drocbm,1.000461,65+,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Not at all accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,265,2025-06-26,2024-072
ks2clfhcuyyprf48nqd8hs35,1.388125,30-49,Some college/2-yr degree,Black,Female,Republican,Northeast,Not at all accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,168,2025-06-24,2024-072
swqqrwhc2cgq7537z3pkqnan,1.209737,50-64,HS or less,White,Female,Independent,South,Very accurate,Not very trustworthy,Somewhat important,Not likely,No,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,342,2025-07-03,2024-072
qtukohgt8cljyh44f67nsucw,0.551357,18-29,HS or less,Black,Male,Independent,West,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,121,2025-07-12,2024-072
mpirf9b9aujgoozgjcezld64,1.059759,18-29,Some college/2-yr degree,Black,Female,Republican,West,Not very accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,340,2025-07-15,2024-072
ti8a09n0v92ffc4dldjxh6kj,1.073191,50-64,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,325,2025-07-10,2024-072
og8xa7ta1k8ayue33945ibhy,0.948288,65+,Some college/2-yr degree,White,Male,Democrat,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,336,2025-07-09,2024-072
6gsztzpd8gti6am1o29avpvt,0.529813,50-64,4-yr/post-graduate degree,White,Male,Democrat,Northeast,Very accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,385,2025-07-11,2024-072
glw1nj94dfhxvj2f70rem7nh,0.821137,30-49,Some college/2-yr degree,White,Male,Republican,West,Not at all accurate,Not very trustworthy,Not at all important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,325,2025-06-18,2024-072
iflio8exswx5j9xkv60q3a7a,1.363325,65+,Some college/2-yr degree,White,Male,Democrat,Midwest,Very accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,395,2025-07-08,2024-072
h0qmr41vrrworxl6bb0nk1cu,0.879141,30-49,HS or less,Hispanic,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,255,2025-06-21,2024-072
hvfqcl01372geb2l7wk834t7,0.755473,50-64,HS or less,Other,Male,Republican,West,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,386,2025-06-30,2024-072
gda8ygv38zfmjdp1hkf7mgzp,0.396029,65+,4-yr/post-graduate degree,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,323,2025-06-28,2024-072
j74w3m6ax8db8lgwoiivv4f1,0.92226,30-49,4-yr/post-graduate degree,White,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,337,2025-06-30,2024-072
44t37p3pkg9dat5asnv1v7jf,1.12324,50-64,HS or less,Hispanic,Male,Republican,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,No,Not at all likely,It would not interest me,No,FALSE,FALSE,TRUE,512,2025-06-28,2024-072
g565yqyjpsbh3rjqla0vyz14,1.373049,50-64,Some college/2-yr degree,White,Female,Independent,Northeast,Not very accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,275,2025-07-01,2024-072
zwiv9cdqe1911bh5uebk6u13,1.168623,30-49,Some college/2-yr degree,White,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,475,2025-06-28,2024-072
pgtgmzamgk21lz9up4ua0st4,1.655672,65+,4-yr/post-graduate degree,Other,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,419,2025-07-17,2024-072
wbwofcbklw8x2gzqgzua20rm,1.112792,50-64,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,No,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,374,2025-06-27,2024-072
jqx9dscdqavb752xh8wv5mri,0.827271,50-64,Some college/2-yr degree,White,Female,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Very important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,261,2025-07-16,2024-072
lg7vwikjicbv8ho1zmns3fc6,0.713034,18-29,Some college/2-yr degree,Other,Female,Democrat,West,Not at all accurate,Not at all trustworthy,Not at all important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,408,2025-07-07,2024-072
sd48lzz0gkehdlebub7vpq7q,0.972974,30-49,Some college/2-yr degree,Hispanic,Other,Republican,West,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,454,2025-06-22,2024-072
x2pis7ujq8vjxuos5hvd5sua,0.775572,30-49,Some college/2-yr degree,White,Male,Democrat,South,Not at all accurate,Not very trustworthy,Very important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,278,2025-06-19,2024-072
mg4s7u09c5xpp43nitr1qxs9,1.021186,18-29,Some college/2-yr degree,Hispanic,Male,Independent,South,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,291,2025-07-03,2024-072
rv9tq4mrd78vf9q84mprxrnm,1.193341,65+,Some college/2-yr degree,White,Female,Democrat,West,Not very accurate,Not at all trustworthy,Somewhat important,Very likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,223,2025-07-09,2024-072
2wsglaw1cnuq8qumnvuv8a7j,0.945855,18-29,HS or less,White,Male,Other or none,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,314,2025-07-02,2024-072
u69qi6vromhu3yhdkjzu1nha,1.238338,30-49,HS or less,Black,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,TRUE,FALSE,103,2025-06-18,2024-072
6s5t88ez41yipa46rqtgvrkt,1.02902,50-64,Some college/2-yr degree,White,Male,Republican,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,467,2025-06-17,2024-072
1g0n2mi40d2675o1sld7psjn,1.01918,65+,4-yr/post-graduate degree,White,Male,Independent,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,364,2025-06-22,2024-072
r4go4k261epuq1jb8p754na4,1.201062,18-29,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,Yes,TRUE,TRUE,FALSE,138,2025-06-30,2024-072
ui3lffkbtef7i0bwo4rma6k7,1.458729,30-49,Some college/2-yr degree,Other,Female,Republican,Midwest,Very accurate,Somewhat trustworthy,Very important,Not likely,No,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,443,2025-07-13,2024-072
al26butnvllih13r8li7rf8s,0.920188,18-29,HS or less,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,95,2025-07-09,2024-072
aohy32s2c8k4jdpzcb5vomt8,0.594212,18-29,Some college/2-yr degree,White,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,357,2025-07-16,2024-072
41psmdr98kg0udvljedzdtov,0.679255,30-49,Some college/2-yr degree,White,Female,Democrat,South,Not at all accurate,Not very trustworthy,Very important,Not likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,330,2025-07-14,2024-072
2dlzessqw4q3swj4pfs9mkz8,0.761185,50-64,Some college/2-yr degree,Hispanic,Male,Republican,South,Not at all accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,257,2025-06-22,2024-072
zaqazh59tpxviyqzxiafwbvi,1.567977,30-49,Some college/2-yr degree,White,Male,Republican,Midwest,Very accurate,Not very trustworthy,Not very important,Very likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,320,2025-06-24,2024-072
ovr3b65v2xlad76dqjznmn6j,1.04508,18-29,4-yr/post-graduate degree,Black,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,124,2025-06-20,2024-072
bismhczn9f38ibwo9upeub7o,0.99837,65+,4-yr/post-graduate degree,Black,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Not at all important,Very likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,372,2025-06-25,2024-072
ul9wmvezfjaeisd5vfbciq60,0.804986,30-49,HS or less,Hispanic,Female,Democrat,Midwest,Very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,TRUE,264,2025-06-22,2024-072
7ofstudb6kbm8pjpv8wc7thq,1.284395,30-49,Some college/2-yr degree,Black,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,306,2025-06-27,2024-072
6ylqjuccszxlx8qm63jr8wkf,1.381969,30-49,Some college/2-yr degree,White,Male,Republican,West,Not at all accurate,Not at all trustworthy,Very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,144,2025-07-09,2024-072
31lceyel04s6syp7j5aytaqs,1.003349,30-49,HS or less,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,129,2025-07-15,2024-072
rvhsm8d2l0kksh0mpqb8o5f0,0.887149,18-29,HS or less,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,446,2025-07-13,2024-072
z9zm0479d6n65ikw24wkjhn0,0.809457,50-64,HS or less,Hispanic,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,340,2025-07-01,2024-072
92sgjnr5n4d00bzo92cp40v5,1.055894,50-64,HS or less,Other,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,255,2025-07-15,2024-072
k57vafdgcghmzvm9ia49rrls,0.886423,50-64,Some college/2-yr degree,White,Female,Republican,South,Not at all accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,375,2025-07-08,2024-072
fm42gm4sdoscuyx0swg4j5l6,1.257381,30-49,HS or less,Hispanic,Male,Independent,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,329,2025-07-05,2024-072
8fyg1teuuxvgumnpbb9g6by7,1.169689,30-49,4-yr/post-graduate degree,Black,Female,Independent,South,Very accurate,Not very trustworthy,Extremely important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,300,2025-06-28,2024-072
iy5cfc5upxzme9fyya3jzbtl,1.365838,30-49,Some college/2-yr degree,Black,Male,Republican,South,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,365,2025-07-08,2024-072
woomx3b3jo6x4t1hf3q8m7hk,0.507452,18-29,Some college/2-yr degree,White,Male,Other or none,South,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,No,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,216,2025-07-13,2024-072
0zgqlzrs7vi8kzjgm5m29rmx,1.114197,65+,4-yr/post-graduate degree,White,Female,Republican,South,Not very accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,396,2025-07-02,2024-072
ja4vtgc9u7fnrxg3rvfhgcqm,1.440107,18-29,Some college/2-yr degree,White,Female,Independent,Northeast,Very accurate,Not very trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,369,2025-06-17,2024-072
