respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attn_check_fail,speeder,straight_line,duration_seconds,completion_date,project_id
4lzhxqpc6gl6i6p6g4znxjry,0.772252,18-29,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,413,2025-06-18,2024-028
e6jb8rluo2g1678v7c5161yg,1.050855,30-49,Some college/2-yr degree,White,Male,Independent,West,Somewhat accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,90,2025-07-01,2024-028
fqss76z06z5ut038eg4opka8,0.736258,30-49,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,285,2025-07-08,2024-028
jyy2az92czhelkjneoxzos14,0.591502,18-29,4-yr/post-graduate degree,Black,Male,Republican,Midwest,Somewhat accurate,Not at all trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,305,2025-07-05,2024-028
218t1796aso4352lqk0fosxp,1.091392,30-49,4-yr/post-graduate degree,Black,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,426,2025-07-09,2024-028
x1nned0523vbmkk47zelq3jt,0.729402,50-64,Some college/2-yr degree,Hispanic,Female,Democrat,Midwest,Not very accurate,Not very trustworthy,Not at all important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,354,2025-06-30,2024-028
fo1ri8ra56utbod8vu0xmn05,0.941162,65+,4-yr/post-graduate degree,Hispanic,Male,Republican,South,Very accurate,Not very trustworthy,Not very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,200,2025-07-08,2024-028
in2f7m4wbtq28spx6z1k8ibv,1.065143,30-49,HS or less,Other,Female,Republican,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,280,2025-06-25,2024-028
55z4erier7w9agiwzgxdc4yt,0.885129,30-49,4-yr/post-graduate degree,White,Female,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,266,2025-07-14,2024-028
a656spnepz2oy3rv7k8tc23m,0.961942,50-64,4-yr/post-graduate degree,White,Female,Independent,South,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,458,2025-06-30,2024-028
su1ihfpff1wxnxjpr6hzqzf5,0.939323,18-29,HS or less,White,Male,Independent,South,Not very accurate,Not very trustworthy,Not very important,Not likely,No,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,381,2025-06-18,2024-028
j6putzrq8bobf65k07wvppj4,0.938012,50-64,Some college/2-yr degree,Hispanic,Female,Democrat,South,Somewhat accurate,Very trustworthy,Not very important,Very likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,407,2025-07-04,2024-028
c25zxgeowr8snh2d1v5jh3hi,1.257537,30-49,4-yr/post-graduate degree,Hispanic,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,440,2025-06-17,2024-028
q0zv83evzchzhfh00pi3xegz,0.891043,50-64,HS or less,Hispanic,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Not at all important,Very likely,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,438,2025-07-08,2024-028
9tpzafwz6w9tfh50l6xwcx3f,0.689035,65+,Some college/2-yr degree,Other,Female,Democrat,South,Not very accurate,Very trustworthy,Not at all important,Somewhat likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,103,2025-06-28,2024-028
lddpux5gls2ukekr0trjgqx0,1.11037,50-64,HS or less,Black,Female,Other or none,South,Not very accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,280,2025-07-12,2024-028
qfx0r3iydawx279plm4g6cwg,1.345459,65+,4-yr/post-graduate degree,Black,Female,Democrat,Midwest,Not at all accurate,Not very trustworthy,Not very important,Not likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,348,2025-06-19,2024-028
9o49gcco1yefx35oibopr9tw,1.248793,30-49,Some college/2-yr degree,White,Female,Independent,Midwest,Very accurate,Somewhat trustworthy,Not at all important,Somewhat likely,No,Very likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,104,2025-06-23,2024-028
zwc0z6vvz8111103gwovkj4d,0.727167,65+,HS or less,Hispanic,Male,Democrat,Northeast,Not very accurate,Very trustworthy,Very important,I would never participate in a phone survey,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,341,2025-06-19,2024-028
t44gb5r3hyee5u94k6ofzlr3,1.226783,30-49,HS or less,Hispanic,Female,Independent,Northeast,Somewhat accurate,Very trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,142,2025-06-23,2024-028
dq1w7dzcqt1dfhs29ebwxmz5,0.604986,30-49,HS or less,White,Male,Independent,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,283,2025-07-17,2024-028
5o1a2jw3rj5l23litaezmnop,1.036197,18-29,HS or less,Hispanic,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Extremely important,Very likely,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,308,2025-06-18,2024-028
erm2uspqm3374k83mb68bpze,1.172384,30-49,HS or less,White,Female,Democrat,Midwest,Somewhat accurate,Very trustworthy,Not at all important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,295,2025-06-17,2024-028
srw0ofxlkexyci03xdzmht6p,0.918503,30-49,Some college/2-yr degree,White,Female,Independent,Northeast,Somewhat accurate,Very trustworthy,Extremely important,Very likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,345,2025-06-21,2024-028
y9gwgojz7uf41lpses6q2ytd,1.214423,65+,4-yr/post-graduate degree,Black,Female,Independent,South,Very accurate,Not very trustworthy,Very important,Not likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,348,2025-07-05,2024-028
4gyrw6h4t7njnlag3odvmo81,0.842032,30-49,HS or less,Hispanic,Female,Republican,Midwest,Not at all accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,352,2025-06-20,2024-028
fyrmlfm3v37bs7qjmibpe5j0,1.186551,65+,Some college/2-yr degree,White,Female,Republican,South,Not very accurate,Very trustworthy,Not at all important,Very likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,442,2025-07-13,2024-028
mrjrzjbbkz7rhghldilymlh8,0.755743,30-49,4-yr/post-graduate degree,White,Female,Independent,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,313,2025-06-29,2024-028
u7rwmwjbvvvpt8q6x3sx2ttc,0.403383,50-64,Some college/2-yr degree,White,Male,Democrat,West,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,431,2025-06-29,2024-028
n08luly10ca09r0dlwsnvrt6,1.105596,18-29,HS or less,White,Female,Democrat,South,Not at all accurate,Not very trustworthy,Very important,Not likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,361,2025-06-28,2024-028
eznyyehmm36vhsg9eysu577y,0.735147,65+,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Not at all important,I would never participate in a phone survey,Maybe,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,367,2025-06-18,2024-028
j8bwlgk50ued4vbou42i01r0,1.250845,30-49,HS or less,White,Male,Democrat,West,Not very accurate,Very trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,307,2025-06-28,2024-028
fod24kkoa184ed21cos9mpc5,1.484435,50-64,4-yr/post-graduate degree,Hispanic,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,451,2025-07-03,2024-028
f1gr2bld2atjv8rnywtk1pmr,0.901933,30-49,Some college/2-yr degree,White,Male,Democrat,West,Somewhat accurate,Not at all trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,309,2025-07-16,2024-028
2y6rkwgwp9mvlrb6x4vidrzr,0.3368,50-64,4-yr/post-graduate degree,Hispanic,Male,Independent,Northeast,Somewhat accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Very likely,It would become my preferred incentive offer,Yes,FALSE,TRUE,FALSE,130,2025-06-27,2024-028
j12l1ot2stpiln003xgdjsns,0.135787,18-29,HS or less,White,Male,Independent,Midwest,Very accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,479,2025-06-29,2024-028
zmz2g7b3po2osk8opuk6hvag,1.093016,65+,4-yr/post-graduate degree,Black,Male,Independent,West,Not very accurate,Not very trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,172,2025-06-19,2024-028
jsddlyin5cpkffuv466vowqt,1.073305,18-29,4-yr/post-graduate degree,Hispanic,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,TRUE,FALSE,132,2025-07-14,2024-028
itjggkyk9nnabx43imfa0qu4,1.406981,30-49,HS or less,White,Male,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,476,2025-07-09,2024-028
ylewup1cyguooibqvpa6f6v4,0.200951,50-64,4-yr/post-graduate degree,Other,Male,Democrat,South,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,TRUE,332,2025-07-08,2024-028
3lbwpm64s7zw5t5nrvbge0w9,0.794249,30-49,HS or less,White,Male,Other or none,South,Somewhat accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,256,2025-07-13,2024-028
o3pivbv94ri9mtxhqq6o20xx,1.21893,50-64,HS or less,Black,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,458,2025-06-23,2024-028
88tom84ve7kmclufbffwx0uz,1.229406,50-64,4-yr/post-graduate degree,White,Female,Independent,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,387,2025-07-08,2024-028
4qh9x9xju5asdfgnirnk805z,1.169171,18-29,HS or less,White,Male,Independent,South,Very accurate,Not at all trustworthy,Not very important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,357,2025-07-12,2024-028
0fdzfe9lp13hjcw2pv8o2h2w,1.260697,30-49,Some college/2-yr degree,White,Male,Republican,South,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,346,2025-06-26,2024-028
it5qmp5rrq7hbx6r7hbdv2wn,1.512415,18-29,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Not at all trustworthy,Not very important,Not likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,267,2025-07-07,2024-028
g262lljkd6lpxgegygfh3n04,0.998548,65+,Some college/2-yr degree,Black,Female,Republican,South,Not very accurate,Very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,148,2025-06-20,2024-028
ezrr0o2yrzci984l0sdu42dw,1.426686,30-49,Some college/2-yr degree,White,Male,Democrat,South,Very accurate,Not very trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,436,2025-06-27,2024-028
eoo6lii06aucrpptt8ak1bor,0.901407,18-29,Some college/2-yr degree,White,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Very important,Not likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,421,2025-06-30,2024-028
mwnxif01hsw1avxml306tgin,1.127749,50-64,Some college/2-yr degree,Hispanic,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,370,2025-07-02,2024-028
brfacsfw8ods4jx8agq4woea,1.021148,50-64,Some college/2-yr degree,Black,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,343,2025-07-12,2024-028
dylaytqnf4my7qod181fqvr2,0.745603,65+,HS or less,White,Female,Independent,South,Not very accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,337,2025-06-25,2024-028
yhff8m2b894blq8vu5sjwt9n,1.580821,30-49,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Likely,It would not interest me,Yes,FALSE,TRUE,FALSE,110,2025-06-19,2024-028
wtz2wicxsivob9aq8knxp3it,0.907148,30-49,HS or less,Black,Female,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,320,2025-06-21,2024-028
b2wdx7q9ic6c6t5rjsqpckuj,1.273619,30-49,Some college/2-yr degree,White,Male,Independent,Midwest,Somewhat accurate,Very trustworthy,Very important,Very likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,349,2025-07-16,2024-028
pxzswhvgpjfk5r5lqvf89i55,1.466241,30-49,Some college/2-yr degree,Hispanic,Male,Independent,Midwest,Not at all accurate,Not very trustworthy,Not very important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,389,2025-07-04,2024-028
a0auqhquekwfucwr7w9cqi0z,0.866616,65+,Some college/2-yr degree,Other,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,296,2025-07-15,2024-028
5aru42z9e8l5hsvp7jrabnfm,0.968102,50-64,4-yr/post-graduate degree,Other,Male,Democrat,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,290,2025-07-02,2024-028
ljef5yxn1puqhbpexh4jpm6x,0.66439,18-29,HS or less,White,Male,Republican,West,Somewhat accurate,Not very trustworthy,Not at all important,Not likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,357,2025-06-26,2024-028
3ujvri3noxouajwpcqilc4eg,0.663323,30-49,Some college/2-yr degree,White,Male,Independent,Northeast,Not very accurate,Not at all trustworthy,Very important,I would never participate in a phone survey,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,441,2025-06-28,2024-028
eg670ja9x3lruoqhbeinrlde,1.365068,50-64,Some college/2-yr degree,White,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,TRUE,432,2025-07-01,2024-028
csu3jbdicl9h4yam8kmixx1s,1.023705,18-29,Some college/2-yr degree,Hispanic,Male,Independent,South,Somewhat accurate,Not very trustworthy,Extremely important,Very likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,363,2025-07-01,2024-028
s8azapk99ja3z34flv64vhe6,0.758338,18-29,Some college/2-yr degree,Black,Female,Independent,Midwest,Very accurate,Very trustworthy,Extremely important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,440,2025-07-13,2024-028
ozp2mjmeujhj7mxzse13pyks,0.920368,50-64,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Very accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,422,2025-07-12,2024-028
abgolcqj9qzr06zq6fkmym52,1.547082,50-64,HS or less,Other,Male,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,367,2025-07-14,2024-028
3mj3enydvd79pdjvpfb1932h,1.502981,50-64,HS or less,Hispanic,Male,Other or none,South,Not very accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,393,2025-07-11,2024-028
xbnbaefosve5fdlg00hngtpx,0.837408,50-64,HS or less,Black,Male,Independent,Northeast,Not at all accurate,Not at all trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,349,2025-07-05,2024-028
gz5e67yf504cbpf6asgwmgyf,1.200229,18-29,HS or less,White,Male,Independent,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,358,2025-06-22,2024-028
ab8vlep79e3ie6h56kt1tgxg,0.873575,30-49,HS or less,White,Male,Independent,South,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,323,2025-06-22,2024-028
fk8w2iptfu78erxda1065zfj,1.407904,65+,4-yr/post-graduate degree,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,401,2025-07-15,2024-028
fui4ncc5b78ni3aa3lzsc5n6,0.930737,18-29,Some college/2-yr degree,White,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,345,2025-07-13,2024-028
oebzbmxixjjjmo815th6o3dz,0.703972,18-29,Some college/2-yr degree,White,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,314,2025-07-05,2024-028
75ahowpwpt90sfter8uuh30j,0.653414,30-49,HS or less,White,Female,Democrat,West,Not at all accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,223,2025-07-02,2024-028
l1rxdy8b4ec244k74c7yej9q,0.574116,30-49,HS or less,Black,Female,Other or none,Northeast,Not very accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,456,2025-06-30,2024-028
8bd2rjvxrdqckt8x5j3muxhe,1.131426,50-64,Some college/2-yr degree,Black,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,526,2025-06-22,2024-028
sru00eezhvd3sq8yczvdw4ej,1.281997,30-49,Some college/2-yr degree,Other,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,383,2025-07-01,2024-028
mf6we93j5h5j5zt8hrdrvzya,1.220177,65+,4-yr/post-graduate degree,Black,Male,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,351,2025-07-14,2024-028
pp3b29slbyqq7o9ndwybcma4,0.67589,50-64,4-yr/post-graduate degree,White,Male,Republican,South,Very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,370,2025-07-08,2024-028
zabrhzuux7mis2rmm2zj2tua,1.041256,30-49,Some college/2-yr degree,Black,Male,Democrat,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,315,2025-07-05,2024-028
vckxknqjyfgh75chf7bhrdrv,0.890224,65+,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,297,2025-07-14,2024-028
fzflzluna8320dk707u5yp6b,0.861335,50-64,4-yr/post-graduate degree,Other,Female,Independent,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Very likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,379,2025-06-23,2024-028
8cfnf68vpnibv87zjbsejum8,1.103523,30-49,Some college/2-yr degree,Other,Female,Republican,West,Not at all accurate,Not very trustworthy,Very important,I would never participate in a phone survey,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,498,2025-07-10,2024-028
dcmqb1ntzhnabimi1dldhiag,0.985441,18-29,4-yr/post-graduate degree,White,Female,Republican,Northeast,Not at all accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,337,2025-07-13,2024-028
absehmjnqdxqkyryqm8fphj4,1.808728,30-49,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Very trustworthy,Very important,Somewhat likely,Maybe,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,373,2025-07-11,2024-028
vas5o5ki65vv2tg6vmb1qt0b,0.705632,18-29,Some college/2-yr degree,Black,Female,Other or none,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,375,2025-07-02,2024-028
zs3xiw0ft4182gtd23x5k2r2,0.983008,50-64,4-yr/post-graduate degree,Hispanic,Female,Republican,West,Not at all accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,138,2025-07-08,2024-028
c6f8smjjjwqop4kw5rrkbw8r,0.894919,18-29,HS or less,Other,Male,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Not at all important,Very likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,387,2025-06-22,2024-028
xb5nfs7u5hmeiygz89yq21w2,1.050063,50-64,Some college/2-yr degree,Black,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,375,2025-06-24,2024-028
cb4agausznmpqle288mtkwpu,1.214973,50-64,HS or less,White,Male,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,513,2025-06-30,2024-028
