respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speed_flag,straight_line,duration_seconds,completion_date,project_id
xob3af9b46bsama516p8v3q5,0.787415,50-64,Some college/2-yr degree,White,Male,Democrat,South,Not at all accurate,Very trustworthy,Very important,Somewhat likely,Yes,Likely,It would not interest me,No,FALSE,FALSE,FALSE,275,2025-07-17,2024-060
0cmmal3bw98t0awamr3sci4p,0.529672,18-29,HS or less,Other,Female,Independent,South,Not very accurate,Not very trustworthy,Not very important,Not likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,202,2025-06-20,2024-060
62p5sa8uhfsviq9l7junfvda,1.302949,65+,4-yr/post-graduate degree,White,Female,Democrat,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,467,2025-07-12,2024-060
zrf4426uastago84vxq2bppb,0.910465,50-64,Some college/2-yr degree,Hispanic,Male,Republican,South,Not very accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,274,2025-07-11,2024-060
ol7n2s9nnw7h2j08nudx3jhn,1.340433,50-64,4-yr/post-graduate degree,White,Male,Independent,Northeast,Not at all accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,325,2025-07-11,2024-060
0k3wdvk1okjcp53zsl5ffcx4,0.894662,65+,Some college/2-yr degree,Hispanic,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,402,2025-07-13,2024-060
19sy3xd7bqjajjpnic6xh3z3,0.612326,65+,HS or less,Black,Male,Democrat,South,Very accurate,Not very trustworthy,Very important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,237,2025-07-14,2024-060
7hloxatg28szmlxium95nf8p,0.656119,65+,4-yr/post-graduate degree,White,Male,Democrat,Northeast,Very accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,455,2025-07-13,2024-060
5ccvnvfdzu5qoy74t1ggalxx,1.937221,30-49,Some college/2-yr degree,Other,Female,Independent,South,Not very accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,476,2025-07-06,2024-060
u8sd2gf1m5ydwfm5cwoyulxq,1.051473,65+,4-yr/post-graduate degree,White,Male,Other or none,Midwest,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,427,2025-07-03,2024-060
oasela61bncg4vyxeaxk7yzx,0.732235,30-49,4-yr/post-graduate degree,White,Male,Other or none,South,Not very accurate,Somewhat trustworthy,Extremely important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,481,2025-06-17,2024-060
ig42gffgippoxk5n3hatdr74,0.829249,18-29,4-yr/post-graduate degree,Hispanic,Male,Independent,Midwest,Somewhat accurate,Not very trustworthy,Not at all important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,126,2025-07-17,2024-060
8ykfa7lz6cpfprgfurehso8t,0.943975,30-49,HS or less,White,Male,Republican,Northeast,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,119,2025-07-12,2024-060
08bjc7yka7sdn8zkm310bmug,1.007016,18-29,HS or less,White,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,426,2025-07-07,2024-060
f3fdo20y4cyghjxmvcxlmx9i,1.227482,30-49,HS or less,White,Female,Democrat,Northeast,Not at all accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,349,2025-06-17,2024-060
7k3k4ttlri8f215dg34fctqj,0.851655,50-64,Some college/2-yr degree,White,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,287,2025-07-05,2024-060
2p7fdiy4n8nvkphmua5empgn,0.779124,50-64,HS or less,White,Female,Independent,West,Very accurate,Very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,TRUE,236,2025-07-11,2024-060
s0r8nqm3iy8ejtrjqerqp3wz,0.890762,18-29,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,174,2025-07-16,2024-060
9rrjsgn10yiwa67i1ykamzk3,1.232198,65+,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,297,2025-07-04,2024-060
e7549kr6nta297fx1zloajaa,0.638829,18-29,4-yr/post-graduate degree,Black,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Not very important,Very likely,No,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,238,2025-07-01,2024-060
28179gfli90fhnm4lvmy09x7,0.710778,18-29,HS or less,White,Male,Republican,Midwest,Not very accurate,Not very trustworthy,Extremely important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,285,2025-07-08,2024-060
7v921yc6ak8p9sza1hke556p,1.014268,50-64,4-yr/post-graduate degree,White,Female,Independent,Midwest,Not very accurate,Not very trustworthy,Very important,Very likely,No,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,359,2025-07-15,2024-060
m69inkdc40s4scprdzwkas43,1.119364,65+,HS or less,Other,Male,Other or none,West,Not very accurate,Not very trustworthy,Not at all important,Somewhat likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,257,2025-07-16,2024-060
50t8zk84g4tx0lvqmp4o3gnb,0.580558,50-64,HS or less,Hispanic,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,378,2025-07-10,2024-060
e13rft0n1at8o3dtar174k8u,1.343872,65+,Some college/2-yr degree,White,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,369,2025-07-09,2024-060
audib45mnufyr6rtbjg3bb0f,0.792669,18-29,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,253,2025-07-11,2024-060
9yd41nmbzymj03p84jt6fl34,1.030009,50-64,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,297,2025-07-04,2024-060
4s6gqr7qow51et3wc92eh3hw,1.018315,30-49,Some college/2-yr degree,White,Male,Republican,South,Very accurate,Somewhat trustworthy,Not very important,Very likely,No,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,461,2025-07-07,2024-060
cbmdqbv9caf9hvziax8su1c9,1.088049,30-49,Some college/2-yr degree,Hispanic,Male,Democrat,South,Very accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,391,2025-07-11,2024-060
61b6gvoq2q75o098j0g46jnc,1.000959,18-29,4-yr/post-graduate degree,Black,Male,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,432,2025-07-14,2024-060
yl8xde7gqi9usg081xnsgbng,1.4095,50-64,4-yr/post-graduate degree,Black,Female,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,400,2025-07-07,2024-060
g38b758qt7ja6erlcp0fmc5z,1.19454,18-29,4-yr/post-graduate degree,White,Female,Republican,South,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,233,2025-07-09,2024-060
j7wn2m42fuzje6ylpwvb46fm,1.421953,50-64,4-yr/post-graduate degree,Hispanic,Other,Independent,Northeast,Not very accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,238,2025-06-28,2024-060
043lams2ade7jwgpcim92qmt,0.776531,65+,Some college/2-yr degree,White,Male,Republican,South,Not very accurate,Not very trustworthy,Not at all important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,TRUE,440,2025-06-22,2024-060
jzzlq8depldcapy476152jgp,1.561035,50-64,HS or less,Hispanic,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,278,2025-07-02,2024-060
ur77l71gd2pceectsxepagsh,0.698935,50-64,Some college/2-yr degree,White,Female,Other or none,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,101,2025-06-23,2024-060
zhiw4cuhe1g8fit1218yartv,1.331001,65+,HS or less,Other,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,278,2025-06-28,2024-060
4mhlfnfsad5hrb3vgm1hd26x,0.764071,18-29,HS or less,White,Female,Democrat,Midwest,Somewhat accurate,Not at all trustworthy,Not very important,Very likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,412,2025-07-03,2024-060
1gi1swnd2dk6l9k8s288hvkq,1.176572,65+,Some college/2-yr degree,White,Male,Republican,Midwest,Not very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,268,2025-06-26,2024-060
cwt6vtyf92r88yagd85r4xzc,1.347677,30-49,HS or less,Black,Female,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Extremely important,Very likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,361,2025-06-21,2024-060
aawnswyfag9jp47tgu2bz2x2,0.700462,50-64,Some college/2-yr degree,Hispanic,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Extremely important,Not likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,326,2025-07-10,2024-060
tj2dor0ymljgas0r150e0nrb,0.695769,65+,HS or less,White,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,476,2025-06-18,2024-060
28t5jydigf9d1tk909tg80nt,0.757698,30-49,HS or less,White,Male,Democrat,Midwest,Very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,404,2025-07-04,2024-060
mnkupbr9t31c3thuvt6vo8kb,0.647588,30-49,Some college/2-yr degree,Black,Female,Republican,Midwest,Not very accurate,Very trustworthy,Not very important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,370,2025-07-16,2024-060
b1w9ld41u62j0mqz3oyrbhbh,1.109275,50-64,HS or less,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,419,2025-07-15,2024-060
ed6uto577tmkvbjdk577zuw6,1.353583,30-49,HS or less,Hispanic,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Extremely important,I would never participate in a phone survey,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,333,2025-07-01,2024-060
tne44wkvdwral4p6vbuwes9l,1.45917,30-49,HS or less,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,406,2025-07-01,2024-060
jf41qcsocs02t8dyfzdthgn1,1.085354,65+,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,264,2025-06-27,2024-060
gjh0mk9hydz0ym0gr84gv0rn,1.235159,30-49,Some college/2-yr degree,Hispanic,Female,Independent,Northeast,Very accurate,Not very trustworthy,Very important,Very likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,321,2025-07-13,2024-060
48ljts8pikovjwxfh23dcwmx,0.938966,50-64,Some college/2-yr degree,Hispanic,Female,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,452,2025-07-06,2024-060
p1dl9itvnucvv27ez00awpbp,1.470585,30-49,Some college/2-yr degree,White,Female,Independent,South,Not very accurate,Very trustworthy,Very important,Very likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,365,2025-06-27,2024-060
pgiwymz1at86bc801of26158,0.862191,30-49,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Not at all accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,292,2025-07-02,2024-060
ngb0dhsctd3h2aa85xmeafnd,1.344649,50-64,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,359,2025-06-25,2024-060
eoga1vbpunczi61l5m5d8bod,1.012799,30-49,4-yr/post-graduate degree,Black,Male,Other or none,South,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,348,2025-06-17,2024-060
2ymafgr107rk3g772mynd2ks,1.153338,18-29,HS or less,White,Female,Independent,West,Not very accurate,Not very trustworthy,Very important,Very likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,347,2025-06-18,2024-060
t9g6d73977vzhqfibk9veyzl,0.730426,65+,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,390,2025-07-08,2024-060
dtaoi2jpn2nh9ud58cwcbb3e,0.514999,50-64,4-yr/post-graduate degree,White,Male,Republican,West,Not very accurate,Very trustworthy,Very important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,333,2025-07-10,2024-060
4dh9nktfotvxov7wsrx4yvzs,1.167537,65+,HS or less,White,Male,Republican,West,Not at all accurate,Not very trustworthy,Very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,TRUE,FALSE,60,2025-06-30,2024-060
7p8c0mtelubvhe3w7tttczh0,1.410289,30-49,HS or less,Black,Female,Democrat,West,Not at all accurate,Very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,TRUE,413,2025-06-27,2024-060
r0ui8nbr6fewza165g7kxygz,1.458167,65+,Some college/2-yr degree,White,Male,Independent,South,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,403,2025-07-01,2024-060
phaasxommjv1gpfz1linmgdk,0.930903,30-49,Some college/2-yr degree,Hispanic,Female,Republican,South,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,413,2025-06-20,2024-060
bpl430n07ab87zsf6zu1bx4v,1.135477,30-49,HS or less,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,527,2025-06-25,2024-060
idwi9y1r074wclcgta4sv2na,1.025709,30-49,4-yr/post-graduate degree,White,Male,Democrat,West,Very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,361,2025-06-30,2024-060
a1nrue8elvttiwqhwi2xmjhs,0.600996,30-49,HS or less,White,Male,Independent,South,Not at all accurate,Not very trustworthy,Very important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,375,2025-07-16,2024-060
cveymnft119duladnub3avb1,1.122518,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Not very accurate,Not at all trustworthy,Not at all important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,301,2025-07-16,2024-060
daaqkiuifhv1hboict2zs415,1.107719,30-49,4-yr/post-graduate degree,Hispanic,Female,Republican,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,374,2025-07-04,2024-060
ttmvod0fsbbqwncqji1qeghg,0.772583,50-64,HS or less,White,Male,Republican,Midwest,Somewhat accurate,Not at all trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,326,2025-07-04,2024-060
4ftmhiufvhbk6zrulhrypx71,0.903035,18-29,HS or less,White,Female,Republican,West,Very accurate,Somewhat trustworthy,Very important,Not likely,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,TRUE,324,2025-06-20,2024-060
2tfg3eh0rfvddg39gw8j5gbi,0.926946,30-49,Some college/2-yr degree,Hispanic,Male,Independent,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,259,2025-07-13,2024-060
8iach1crcmjkb23t4t0dqiwe,0.599451,18-29,Some college/2-yr degree,White,Male,Republican,Northeast,Not very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,340,2025-06-17,2024-060
oeel9zmfrwfa50ey918mp0me,1.298148,30-49,4-yr/post-graduate degree,White,Male,Independent,Midwest,Not at all accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,245,2025-07-14,2024-060
gshemdyauom9i9a6itmuqt4h,0.852164,65+,4-yr/post-graduate degree,Other,Female,Democrat,South,Not very accurate,Not very trustworthy,Not very important,Very likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,262,2025-06-17,2024-060
9dihptn50z3tllfyp6hwgaye,0.932558,50-64,Some college/2-yr degree,Black,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,252,2025-07-15,2024-060
6ch2lpl2kmz3bxhaaap4h6mu,1.251402,65+,HS or less,Other,Other,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,463,2025-06-29,2024-060
o7io55i958db2y0qfaezfp80,0.912533,65+,Some college/2-yr degree,Hispanic,Male,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,313,2025-07-09,2024-060
0k7asvlw10f0wk0o5ozyb1s4,1.375846,65+,Some college/2-yr degree,Hispanic,Male,Independent,West,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,281,2025-06-23,2024-060
glmo6prjh0d492enu6fh3dku,1.0809,30-49,4-yr/post-graduate degree,Hispanic,Male,Republican,South,Not at all accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,289,2025-06-23,2024-060
wicj36s8lym9hlxnoar580cv,1.160544,18-29,HS or less,White,Male,Democrat,South,Somewhat accurate,Very trustworthy,Not very important,I would never participate in a phone survey,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,259,2025-07-13,2024-060
mfj2lmlir4ou6l7eysq0i6c9,0.475815,18-29,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Very trustworthy,Very important,Somewhat likely,No,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,TRUE,477,2025-07-02,2024-060
q985jgprshq85a8br8puy9yf,0.890622,18-29,Some college/2-yr degree,White,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,403,2025-06-26,2024-060
m3az876zin0jqv32j1cuy7gt,0.945383,30-49,Some college/2-yr degree,White,Female,Republican,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,328,2025-07-07,2024-060
nxd0s5khfdgwevbllfkwc53x,1.259582,18-29,HS or less,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,349,2025-07-01,2024-060
v6wdttnkmghk2wg3rjc7gg86,1.443103,30-49,HS or less,Other,Female,Independent,Midwest,Not at all accurate,Not at all trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,374,2025-07-14,2024-060
vesmdfaqony11tr1fgfle4e7,0.713335,30-49,HS or less,White,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,322,2025-07-05,2024-060
wyhz6m1yh29j3ze1a0ntsq2e,1.068577,18-29,4-yr/post-graduate degree,Hispanic,Male,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,321,2025-07-10,2024-060
szz05i1ybomfy0274jg2o3ne,1.100479,65+,HS or less,White,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Not at all important,I would never participate in a phone survey,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,360,2025-06-24,2024-060
