respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attn_check_fail,speeder,straight_line,duration_seconds,completion_date,project_id
ji5y7sy8uqrv28kw0g2r9o0e,0.629321,30-49,4-yr/post-graduate degree,White,Female,Democrat,Midwest,Not at all accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,341,2025-07-05,2024-061
8zryedb6smmtfc3p3pcfflkb,1.365203,18-29,HS or less,Hispanic,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,339,2025-06-30,2024-061
s5zpnnl1bkxvr26bm5j9rjnk,1.168266,30-49,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Very trustworthy,Somewhat important,Very likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,483,2025-07-03,2024-061
unm363ba2ct15eylnw5eabef,0.739536,50-64,HS or less,White,Male,Independent,Midwest,Very accurate,Not very trustworthy,Not at all important,Not likely,No,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,301,2025-07-03,2024-061
wq0aft04uwclx058b0drkaxg,0.788573,18-29,HS or less,White,Female,Democrat,South,Not at all accurate,Not very trustworthy,Not very important,Very likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,312,2025-06-20,2024-061
gimnmjb65o77dge2zabjs9is,0.785552,18-29,HS or less,White,Female,Independent,West,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,252,2025-06-20,2024-061
3quo5do91f36wqf2zawgzzb0,0.283061,30-49,4-yr/post-graduate degree,White,Female,Independent,South,Very accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,346,2025-06-30,2024-061
m4t1yz8nqi503556z1babn61,1.1599410000000001,65+,Some college/2-yr degree,White,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Not very important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,489,2025-06-26,2024-061
bpscqt8ipyp46gkl55p62eyb,1.036011,30-49,HS or less,White,Male,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,365,2025-06-21,2024-061
gnpxoi2zntfqgdqu4bxpq8a5,0.955592,30-49,Some college/2-yr degree,Other,Male,Independent,South,Very accurate,Not very trustworthy,Not very important,Not likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,378,2025-06-30,2024-061
qmdy667w8lvayfh5kg8xz7t8,1.245472,50-64,Some college/2-yr degree,Hispanic,Male,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,469,2025-06-25,2024-061
j0oyix2csh49cw8iohvr59bn,0.555434,30-49,4-yr/post-graduate degree,White,Male,Republican,West,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,347,2025-07-17,2024-061
u51kwnfrksnsmoz93mkdqaoc,0.887573,50-64,HS or less,White,Female,Democrat,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,364,2025-07-01,2024-061
c05inl8eteftvx1bd8m1f3cq,1.254739,18-29,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,400,2025-07-01,2024-061
z93k79a0ud2ml0h1n85m5zfw,0.505361,50-64,Some college/2-yr degree,White,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,310,2025-07-05,2024-061
roc12089pqd1d55fvo38korp,0.628813,50-64,Some college/2-yr degree,White,Other,Republican,Midwest,Not at all accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,362,2025-06-26,2024-061
z982yv2uiqob3pvg7kcfhyck,1.154261,30-49,Some college/2-yr degree,White,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,334,2025-07-16,2024-061
hl0dozc1vae4xh7jjflc86bb,0.758241,30-49,4-yr/post-graduate degree,Black,Female,Other or none,Midwest,Somewhat accurate,Not at all trustworthy,Extremely important,Very likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,266,2025-07-12,2024-061
x07fiqi7yyr515z3r4s1d7zj,1.052378,50-64,Some college/2-yr degree,Black,Male,Democrat,West,Very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,252,2025-07-04,2024-061
j4sahy2qp93p92hio0rpm6wm,1.364503,65+,Some college/2-yr degree,White,Male,Independent,West,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,TRUE,TRUE,FALSE,75,2025-07-16,2024-061
rqeck2rviv9h5n4m4az5bixy,1.242677,30-49,HS or less,White,Male,Democrat,Midwest,Not very accurate,Not very trustworthy,Extremely important,Not likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,323,2025-06-24,2024-061
ysgyyzreimka9858equ7ku8i,1.147908,18-29,HS or less,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,383,2025-07-15,2024-061
wuavvsoe8ifetceayvbj99mn,1.542824,18-29,Some college/2-yr degree,White,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,398,2025-06-22,2024-061
xcbmd3ta8822kilq43d3kqie,1.642605,65+,Some college/2-yr degree,Other,Female,Democrat,West,Not at all accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,82,2025-06-26,2024-061
vuri0o3ndg1h2j75zebml6gk,0.799105,30-49,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Not at all trustworthy,Very important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,336,2025-06-17,2024-061
185jlj597dcsj98pjah13ztq,1.114561,30-49,HS or less,White,Female,Independent,West,Not very accurate,Not very trustworthy,Not at all important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,372,2025-07-05,2024-061
gozxrcwmmqmg9r2qmf9ii411,0.783687,65+,Some college/2-yr degree,White,Male,Independent,Midwest,Not at all accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,259,2025-06-24,2024-061
0bbi4f5zsob79f336nrds3ng,0.864942,65+,HS or less,White,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,299,2025-06-24,2024-061
i2pp479wkq3me6w4vdu22zft,1.061672,18-29,Some college/2-yr degree,Hispanic,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,343,2025-06-18,2024-061
shm1eh7uc9du2fnj105r4bc0,0.354165,65+,Some college/2-yr degree,Other,Female,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,248,2025-07-14,2024-061
u997ax7l86blz9l0e6o932rs,0.645598,30-49,HS or less,White,Female,Independent,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,316,2025-07-14,2024-061
r2s58upme6ssie310t9nzxpz,0.500778,18-29,Some college/2-yr degree,Black,Female,Independent,West,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,202,2025-06-19,2024-061
63lsdb6be52bigpyj46d2cnx,1.708646,30-49,4-yr/post-graduate degree,Hispanic,Female,Republican,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,342,2025-06-29,2024-061
4axe13tq6h6664o7ky60i9yk,1.205934,30-49,Some college/2-yr degree,White,Male,Independent,Northeast,Not very accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,383,2025-06-17,2024-061
3pc9m5cg9u1591jfv908k8zj,1.11005,30-49,Some college/2-yr degree,Other,Female,Independent,South,Somewhat accurate,Very trustworthy,Very important,Very likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,330,2025-07-02,2024-061
yxcp3iv7ae997244j0bopi0i,0.809123,65+,4-yr/post-graduate degree,Other,Male,Independent,South,Not very accurate,Not at all trustworthy,Somewhat important,Very likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,254,2025-06-26,2024-061
02fnjf6mdoa7b38ros9cnyxq,0.922012,30-49,HS or less,White,Male,Independent,South,Not very accurate,Very trustworthy,Very important,Very likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,378,2025-07-04,2024-061
y2acg3xpm806d795cps1avsb,1.44347,50-64,HS or less,Hispanic,Female,Independent,Northeast,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,323,2025-06-28,2024-061
mzdruz1zomtc101lo31obu8f,0.885844,30-49,Some college/2-yr degree,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,TRUE,339,2025-07-15,2024-061
auzd68yvqy475rzzlih9cazq,1.145179,30-49,HS or less,White,Male,Democrat,West,Very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,No,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,434,2025-06-19,2024-061
lla128n5c5i9lasmcbfddtec,1.348629,65+,Some college/2-yr degree,Black,Male,Other or none,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,193,2025-07-03,2024-061
rc5yxgwae2ur7kz8exd2rma0,1.355996,65+,HS or less,Other,Female,Independent,Northeast,Not very accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,419,2025-07-09,2024-061
9pbi70cnbp90mf2bwbemlqgd,0.677445,50-64,Some college/2-yr degree,White,Female,Other or none,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,474,2025-06-27,2024-061
b225rvqh4yjjclwi8ne8dyku,1.191322,30-49,Some college/2-yr degree,Hispanic,Female,Republican,South,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,280,2025-06-17,2024-061
zlqycpr3gx3kjdxt2ps32ap2,0.952552,18-29,HS or less,White,Female,Independent,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,340,2025-07-17,2024-061
gqb8lww7rfxqg8dm5s94lvnn,1.066479,50-64,Some college/2-yr degree,Hispanic,Male,Republican,South,Not at all accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,435,2025-07-06,2024-061
e095ff25gfgkleumb73w5a3n,0.870413,50-64,HS or less,White,Male,Democrat,Midwest,Very accurate,Not very trustworthy,Extremely important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,441,2025-07-14,2024-061
2lkgsio1x96krjzri0te8mvr,1.212637,30-49,HS or less,Hispanic,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,TRUE,148,2025-06-25,2024-061
pny1o4g4fugsszz3abrto1ok,1.152611,30-49,Some college/2-yr degree,White,Male,Independent,South,Not very accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,347,2025-07-15,2024-061
nty6v1c7d6vmflonnvqkal8m,1.019496,50-64,Some college/2-yr degree,Hispanic,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,285,2025-07-07,2024-061
1bagb0alfq2y7iro75hhm0jk,0.564353,18-29,Some college/2-yr degree,Black,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,466,2025-07-05,2024-061
63l5uezmk88kr1o2uzlh6a2s,0.858953,18-29,HS or less,White,Female,Democrat,West,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,110,2025-07-15,2024-061
tm8ahfcznpen9obx2dbxtn25,1.002496,30-49,Some college/2-yr degree,White,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,409,2025-07-06,2024-061
772046d5ideehe7midd07fva,1.180903,18-29,Some college/2-yr degree,Other,Female,Independent,West,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,492,2025-06-18,2024-061
rnz1mfpop103n82g1nvdbb0p,1.467029,50-64,HS or less,White,Female,Other or none,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Very likely,No,Not very likely,It would be one I would likely choose,Yes,TRUE,TRUE,FALSE,103,2025-07-09,2024-061
c1nhbm3s6jkjv5eyip8bws19,0.731487,65+,4-yr/post-graduate degree,Black,Female,Democrat,Northeast,Very accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,474,2025-06-18,2024-061
num4ouc0cg0cy43cskhbm2d9,0.783379,65+,4-yr/post-graduate degree,Other,Female,Republican,South,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,421,2025-07-07,2024-061
2fv7sl0ap2ah1zgl8mr3n6q7,0.757638,30-49,Some college/2-yr degree,Hispanic,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Very likely,It would be one I would likely choose,Yes,TRUE,TRUE,FALSE,117,2025-06-25,2024-061
8ecxn2apkr1itwgphatzusnu,0.207245,30-49,Some college/2-yr degree,White,Female,Independent,South,Not at all accurate,Very trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,480,2025-06-27,2024-061
9nde4pbt9x3583jgiihvmp8n,0.763383,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Very trustworthy,Extremely important,Not likely,No,Likely,It would not interest me,No,FALSE,FALSE,FALSE,196,2025-06-18,2024-061
pvv9so9n9s27m2dae1k6e9bc,1.190872,30-49,HS or less,Hispanic,Male,Independent,Northeast,Not very accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,444,2025-07-05,2024-061
1np0ta37wm6lmvg2dozd0vx2,0.936666,30-49,4-yr/post-graduate degree,White,Female,Republican,South,Not very accurate,Not very trustworthy,Not very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,359,2025-07-14,2024-061
12tmccxo32pti44c3e1vek90,1.152613,65+,Some college/2-yr degree,White,Female,Democrat,South,Very accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,243,2025-07-11,2024-061
i50dxalwtrl09o3l1gd7vkpo,1.327727,65+,Some college/2-yr degree,Black,Female,Republican,Northeast,Very accurate,Not very trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,298,2025-07-14,2024-061
qi1tf9m19kcsrwixr3kwqxzw,0.991837,18-29,Some college/2-yr degree,White,Female,Independent,South,Not at all accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,206,2025-06-23,2024-061
