respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id,device_type
eg2083ql432tph9wpk12reps,1.398062,50-64,4-yr/post-graduate degree,White,Male,Other or none,Northeast,Not at all accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,418,2025-06-22,2024-029,Desktop
90v681bf2yde1qobq02ooyco,1.265032,30-49,HS or less,Black,Female,Democrat,South,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,393,2025-07-11,2024-029,Mobile
zcwmsk6cuuvz3q1bzpkvxshq,0.951487,18-29,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,206,2025-06-25,2024-029,Tablet
w5ehivrfyshy4e0i57xbtxtb,1.247887,18-29,HS or less,White,Male,Democrat,South,Somewhat accurate,Not at all trustworthy,Extremely important,Very likely,Maybe,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,447,2025-07-11,2024-029,Tablet
x57nrqk53f7frqy2mu7725f9,0.988445,50-64,4-yr/post-graduate degree,Other,Male,Other or none,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,348,2025-07-04,2024-029,Tablet
dkpyd6jakj6feuzxinp47lvl,1.324496,30-49,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,353,2025-06-19,2024-029,Tablet
5h0sas08siktxqvtggybu565,1.428112,30-49,Some college/2-yr degree,White,Female,Democrat,West,Not very accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,115,2025-06-27,2024-029,Tablet
zkw64w1ou3iu3nltaquw2b7i,0.996277,65+,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Very trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,267,2025-06-20,2024-029,Mobile
ymggeyw9onxqbu92o8sefit8,1.004618,50-64,HS or less,White,Male,Democrat,West,Somewhat accurate,Very trustworthy,Extremely important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,376,2025-07-07,2024-029,Desktop
hn8fn3lw98c4j3cabcoq2307,1.377705,65+,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Very accurate,Somewhat trustworthy,Not very important,Very likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,204,2025-06-21,2024-029,Mobile
7blmfqcr8pogqee1fzbfr72w,1.058609,50-64,4-yr/post-graduate degree,White,Male,Democrat,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,359,2025-06-30,2024-029,Mobile
gjymg644fih2wdxddr2d5l5e,0.992111,65+,Some college/2-yr degree,White,Male,Democrat,West,Very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Likely,It would become my preferred incentive offer,Yes,TRUE,FALSE,FALSE,405,2025-07-09,2024-029,Tablet
ov4t1v916zok5ef71ob6y9qw,1.207436,50-64,4-yr/post-graduate degree,Black,Female,Republican,South,Not very accurate,Very trustworthy,Somewhat important,Not likely,No,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,243,2025-07-06,2024-029,Desktop
07uv2uebj6dl5ojd1t7m8qcx,1.316657,18-29,4-yr/post-graduate degree,Black,Female,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,96,2025-06-24,2024-029,Mobile
krdug9v3t6wqs8tuzfm4rb5u,1.089531,30-49,HS or less,Black,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,345,2025-07-09,2024-029,Tablet
1wp8xngvxesth2towuc1hbvc,1.388294,18-29,4-yr/post-graduate degree,White,Male,Republican,South,Not very accurate,Not at all trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,273,2025-07-17,2024-029,Mobile
qbtpf3njs46jc1mlyicw080s,1.489606,50-64,Some college/2-yr degree,Hispanic,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,352,2025-07-10,2024-029,Desktop
6cg9za4dtb3zv38qxllu1zsw,1.425634,50-64,Some college/2-yr degree,Black,Male,Democrat,Midwest,Not at all accurate,Not very trustworthy,Not very important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,227,2025-07-07,2024-029,Desktop
8ox120jxjoo3s5kmyu5ne3jy,1.462796,18-29,HS or less,Other,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,352,2025-06-27,2024-029,Tablet
kfedy56rxvp6ub3zxr0gk2g3,0.942773,30-49,Some college/2-yr degree,Other,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Extremely important,Very likely,No,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,348,2025-07-15,2024-029,Desktop
xjf5u4p7op2af8a6ntng2t99,0.893329,50-64,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,434,2025-07-02,2024-029,Tablet
5hitx54bjkjfgfjrkw4uf34c,0.559097,30-49,Some college/2-yr degree,Hispanic,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,341,2025-07-17,2024-029,Tablet
urr7f6kbtxaxs6rrl9kcjf9w,1.083047,18-29,HS or less,White,Female,Democrat,Northeast,Not very accurate,Very trustworthy,Not very important,I would never participate in a phone survey,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,146,2025-06-26,2024-029,Tablet
veja8p3hxw7x1lo6voxplz8d,1.133861,65+,Some college/2-yr degree,Hispanic,Male,Democrat,South,Not very accurate,Not very trustworthy,Not at all important,Somewhat likely,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,TRUE,234,2025-06-27,2024-029,Mobile
vsyx5d1o0fe8c7o0fm0vjji2,1.182975,18-29,Some college/2-yr degree,Black,Male,Independent,South,Somewhat accurate,Not very trustworthy,Extremely important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,255,2025-06-19,2024-029,Mobile
h3tnj9f1vrakm9z3kr92v56v,0.967749,18-29,Some college/2-yr degree,Hispanic,Female,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,TRUE,FALSE,FALSE,251,2025-06-22,2024-029,Desktop
mlsq5121y2w0wng95trh2c7d,1.187166,30-49,4-yr/post-graduate degree,White,Male,Independent,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,387,2025-07-17,2024-029,Mobile
04fomon7snni5qr4zuojv1gw,0.892072,18-29,HS or less,White,Other,Republican,West,Somewhat accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,313,2025-06-27,2024-029,Mobile
th34artmuus4p8vqbpiep5sl,0.772138,30-49,HS or less,Other,Male,Republican,Northeast,Not at all accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,306,2025-07-08,2024-029,Mobile
hyhhsjsa6xyihfcuq2sorieg,1.045628,30-49,Some college/2-yr degree,Hispanic,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,342,2025-06-26,2024-029,Desktop
bf6gh619s99m3ouqjxytw9ss,0.378344,50-64,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,426,2025-07-03,2024-029,Tablet
pbvfsmenrsdv983bwj5mgiu0,1.12108,65+,HS or less,White,Male,Independent,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,332,2025-06-23,2024-029,Mobile
9479h8xcu7rbqo6lh3pbnnh5,0.969529,65+,Some college/2-yr degree,Black,Female,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,362,2025-06-29,2024-029,Mobile
3wvhavs5flx5hog7m3s8p4y4,0.528426,30-49,HS or less,White,Male,Other or none,Northeast,Very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,474,2025-06-20,2024-029,Tablet
w9emyxmcc6xcvlu2agyqxn2o,1.075927,50-64,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,TRUE,384,2025-07-14,2024-029,Desktop
8uyr2jxzt2ta4sx0mz96ywxv,1.302357,18-29,4-yr/post-graduate degree,Other,Male,Republican,West,Very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,257,2025-06-28,2024-029,Tablet
4qs21t50bu2ezp4uy8i34lm7,0.628588,65+,HS or less,White,Male,Republican,Midwest,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,97,2025-06-21,2024-029,Mobile
3igue89btfe2v7umdt1jjta4,0.903051,30-49,4-yr/post-graduate degree,Black,Male,Republican,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Likely,It would not interest me,No,FALSE,FALSE,FALSE,342,2025-06-30,2024-029,Mobile
1ny64o1tly80eqjf3iri3cm6,0.812488,65+,Some college/2-yr degree,White,Male,Democrat,South,Not at all accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,419,2025-06-25,2024-029,Tablet
meblsidk7psn9zx9jxg5u4n9,0.643958,65+,4-yr/post-graduate degree,Hispanic,Male,Republican,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,346,2025-07-09,2024-029,Desktop
pr7cdv75alxsa1yl2lrb7mkv,1.1184,65+,Some college/2-yr degree,White,Female,Independent,West,Somewhat accurate,Not at all trustworthy,Very important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,197,2025-07-07,2024-029,Tablet
2hnrtqmga333ux5pfjwox4ck,0.747728,30-49,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,354,2025-06-28,2024-029,Mobile
zdls9idmeoe8m2adplu9dhe2,1.282841,50-64,HS or less,Other,Male,Other or none,Midwest,Not very accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,376,2025-06-29,2024-029,Desktop
g6xoupxr7gxw007kbftnlzja,0.3903,50-64,Some college/2-yr degree,Other,Male,Republican,South,Very accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,232,2025-07-02,2024-029,Desktop
90kpfuph7wawwswtgeauognh,0.901132,30-49,4-yr/post-graduate degree,White,Female,Independent,West,Very accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,390,2025-07-06,2024-029,Mobile
f1ciz37to7o75czxb0ryce7q,1.316012,65+,HS or less,White,Male,Independent,West,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,381,2025-06-29,2024-029,Desktop
zc63n4v0vyqpdbd7sk5rou8v,1.43804,65+,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,491,2025-07-07,2024-029,Desktop
fi5o77t2r4fw4uurd5z563wf,0.734776,65+,4-yr/post-graduate degree,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,462,2025-06-22,2024-029,Tablet
swkybdm5zrohmu0sbcny3p5v,1.064036,50-64,Some college/2-yr degree,Hispanic,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,226,2025-06-24,2024-029,Tablet
mqz7mrlca6f1h6kzd6419yyh,0.279597,18-29,Some college/2-yr degree,Black,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,473,2025-06-25,2024-029,Desktop
k1n7ssgrers7a0sq8r18ljtj,0.49627,65+,HS or less,White,Male,Independent,Midwest,Somewhat accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,214,2025-06-28,2024-029,Mobile
53xez7kc9s09j7s01r8twxtt,1.105981,30-49,4-yr/post-graduate degree,Black,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,226,2025-07-09,2024-029,Mobile
k0wtksiuywkyyys7rzw4mc5p,0.894621,50-64,4-yr/post-graduate degree,White,Male,Independent,West,Not very accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,TRUE,375,2025-07-06,2024-029,Tablet
tll2k8t9bnqnd38fpyg9x5uu,1.382708,18-29,HS or less,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,307,2025-06-20,2024-029,Desktop
au1nlhofm5uvkndw2q2h6g42,0.697363,65+,4-yr/post-graduate degree,Black,Male,Republican,South,Not very accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,443,2025-06-18,2024-029,Desktop
q6qoterwbyfvwwydbo8vcbb4,0.387182,30-49,HS or less,White,Female,Independent,West,Not at all accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,307,2025-07-13,2024-029,Tablet
s9124o4siyu120rbrhrco1dl,0.614563,30-49,Some college/2-yr degree,Hispanic,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,285,2025-06-18,2024-029,Mobile
35efwhmt4mzz3zkgkqezubyx,1.520499,65+,4-yr/post-graduate degree,White,Male,Republican,South,Not at all accurate,Not very trustworthy,Not very important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,301,2025-07-15,2024-029,Mobile
lxzlh6efbgpk0x0tpng494ur,0.440527,30-49,4-yr/post-graduate degree,Hispanic,Female,Republican,Northeast,Not very accurate,Not very trustworthy,Very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,349,2025-07-08,2024-029,Desktop
m8dr5s4xbgtfcjou5zekkrvw,0.81584,30-49,4-yr/post-graduate degree,Hispanic,Male,Other or none,Northeast,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,362,2025-06-22,2024-029,Mobile
1emqw2bcggt570868g4adf91,1.031586,18-29,Some college/2-yr degree,White,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,403,2025-07-07,2024-029,Tablet
8ol45j3xywz4s1jmsy40a0zi,1.059436,18-29,Some college/2-yr degree,White,Male,Republican,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,363,2025-06-22,2024-029,Mobile
agq2m6qg1mac70s0kjmzv4pu,0.975882,30-49,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,407,2025-06-25,2024-029,Tablet
ldukcxtsbdexakl8a3gqfgqi,0.311441,30-49,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,372,2025-07-12,2024-029,Desktop
6fy5zpmc5ln724htpflxqgl4,1.286628,65+,4-yr/post-graduate degree,White,Male,Independent,Midwest,Very accurate,Not very trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,399,2025-07-03,2024-029,Tablet
8bcfz4103fw4cf1ztfyb0x8t,0.811363,30-49,4-yr/post-graduate degree,White,Male,Independent,Northeast,Not at all accurate,Very trustworthy,Somewhat important,Very likely,Maybe,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,420,2025-06-19,2024-029,Mobile
vi1pjjebezinxhx39rno14ux,1.33524,18-29,Some college/2-yr degree,White,Female,Independent,Northeast,Not very accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,383,2025-06-28,2024-029,Desktop
o9ge6hzue4ww3osi8n27jar6,0.989576,65+,4-yr/post-graduate degree,White,Male,Other or none,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,315,2025-06-29,2024-029,Mobile
rvfp97wy3hwxofut3da0gaxf,1.144941,18-29,Some college/2-yr degree,Black,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,358,2025-06-25,2024-029,Tablet
k2mvmpiz4xsent9v5n9da1rm,0.796937,65+,4-yr/post-graduate degree,Other,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,329,2025-07-08,2024-029,Mobile
k0u38as5cfxiumb9lalql38y,0.595436,50-64,4-yr/post-graduate degree,Hispanic,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Maybe,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,286,2025-07-05,2024-029,Mobile
8m5mmjllsyrzqr8rgovuwzr3,0.049523,65+,4-yr/post-graduate degree,Hispanic,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,278,2025-07-15,2024-029,Mobile
fd3ygtq9rha1o24w4ufity92,0.870951,30-49,Some college/2-yr degree,Black,Male,Republican,South,Not at all accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,378,2025-06-25,2024-029,Mobile
pho4tjv3lvuujm2bbqiwegqi,0.767157,18-29,4-yr/post-graduate degree,White,Male,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,342,2025-07-16,2024-029,Tablet
x97zhdy24sotookt9z67z0x6,0.853988,65+,4-yr/post-graduate degree,Black,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Extremely important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,238,2025-07-09,2024-029,Desktop
1rbn1oxl12crkb7j6wekmg38,0.900448,65+,Some college/2-yr degree,Hispanic,Male,Democrat,West,Not very accurate,Not very trustworthy,Not at all important,Not likely,Yes,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,350,2025-07-04,2024-029,Tablet
j3rq9z6poxh5lfkg47rpd6bu,0.565812,30-49,HS or less,White,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,307,2025-07-10,2024-029,Desktop
jgz1gx35lmm11qy4ky0bbow6,1.417139,30-49,Some college/2-yr degree,Other,Female,Republican,South,Not very accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,411,2025-06-18,2024-029,Desktop
j6k7h46vf3p2q2ie53vn455a,1.553295,65+,4-yr/post-graduate degree,Black,Male,Democrat,Midwest,Not at all accurate,Somewhat trustworthy,Not very important,Very likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,372,2025-06-21,2024-029,Desktop
m6y77i9cu0gyj5vuybr7ndtt,0.79163,18-29,Some college/2-yr degree,White,Female,Independent,Northeast,Not at all accurate,Not at all trustworthy,Somewhat important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,374,2025-07-16,2024-029,Desktop
lgihc93i06747j9apb8alint,0.737628,30-49,HS or less,Hispanic,Male,Republican,Northeast,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,379,2025-06-26,2024-029,Tablet
f92znzqxk69dl7sbujqk29jx,0.706337,18-29,Some college/2-yr degree,Hispanic,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,123,2025-07-17,2024-029,Tablet
4xb6nsqjbo3f7yo3qwb4vy7g,1.34872,18-29,Some college/2-yr degree,White,Other,Democrat,Midwest,Very accurate,Very trustworthy,Somewhat important,Not likely,No,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,208,2025-07-03,2024-029,Tablet
ccnhbwm3dk23lon7tfc6gsj5,1.69023,18-29,4-yr/post-graduate degree,Hispanic,Female,Democrat,West,Not very accurate,Not very trustworthy,Very important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,201,2025-06-26,2024-029,Mobile
aixj6lbz623z6ahlh8w45n66,1.019018,30-49,HS or less,White,Female,Independent,Northeast,Not at all accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,192,2025-06-25,2024-029,Desktop
