respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id
xsldjvtrilkaijygw5q6qhsg,1.202941,65+,4-yr/post-graduate degree,Other,Female,Republican,Midwest,Not very accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,289,2025-07-12,2024-102
8z8tmwi0u4wwyum9jqmtuh7c,1.56683,30-49,4-yr/post-graduate degree,White,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,412,2025-06-23,2024-102
828tljtfnx2drptv3aw4ny3f,0.549871,18-29,HS or less,White,Female,Independent,West,Not very accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,176,2025-07-16,2024-102
aumohfcz9l9pvzj27hrrr01h,0.784862,30-49,4-yr/post-graduate degree,Hispanic,Male,Democrat,South,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,227,2025-06-22,2024-102
hwxbb66ls299lh4gcfhn0wlz,1.249695,50-64,Some college/2-yr degree,White,Female,Independent,South,Not very accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,355,2025-06-21,2024-102
wuldleo3uu16kqo0ibiu5fhr,1.697003,30-49,HS or less,Hispanic,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,330,2025-06-29,2024-102
wpuu5q8qutuqgs21grenrn95,1.171759,50-64,Some college/2-yr degree,White,Female,Independent,South,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,433,2025-06-26,2024-102
1mhvje8epq4wwrqc518vhaoz,0.895834,18-29,Some college/2-yr degree,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,286,2025-07-07,2024-102
axic45hz5ecv9jf5zwpdjj9g,1.205048,50-64,Some college/2-yr degree,Other,Female,Democrat,Midwest,Somewhat accurate,Very trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,281,2025-07-10,2024-102
sv7thooc8ceiqzwrjrvev00y,0.726685,65+,HS or less,Other,Male,Republican,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,429,2025-07-01,2024-102
x2cy456s61i4ponk78zlv0rf,0.962073,30-49,HS or less,White,Male,Democrat,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,314,2025-07-06,2024-102
enihlmmrfllcsj3m4f4jh0qt,0.707307,18-29,Some college/2-yr degree,White,Female,Other or none,South,Not very accurate,Very trustworthy,Not at all important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,365,2025-06-26,2024-102
dibm50cgggxru0s9dq825h5q,1.138122,30-49,HS or less,White,Female,Independent,West,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,378,2025-06-28,2024-102
i0pipkpc7pklp1taupyyk6si,0.408183,65+,HS or less,Hispanic,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,507,2025-06-23,2024-102
0u6noonm4ejge27w3q72m5eu,0.861084,30-49,4-yr/post-graduate degree,Hispanic,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,350,2025-07-03,2024-102
48t47az12t6oqmsaiq29kyny,1.07556,18-29,4-yr/post-graduate degree,Hispanic,Female,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,419,2025-06-29,2024-102
e67yxkfnzkzs5n4s74dh5h6f,1.212954,30-49,Some college/2-yr degree,Other,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,383,2025-07-15,2024-102
f43umq9akb98rlpt0sgibpmp,1.25573,18-29,HS or less,Hispanic,Male,Democrat,South,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,322,2025-07-04,2024-102
sln5euyn1i2tf2whs7dwk3id,0.809562,50-64,HS or less,White,Female,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,448,2025-07-06,2024-102
pkrwt63o50p2uq70u26qpsbx,1.101975,65+,Some college/2-yr degree,White,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Extremely important,Very likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,TRUE,FALSE,130,2025-07-01,2024-102
3kx6s28ejv2x0lkmp5qjy3d4,1.132619,30-49,4-yr/post-graduate degree,Hispanic,Male,Republican,Midwest,Very accurate,Very trustworthy,Not very important,I would never participate in a phone survey,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,289,2025-06-26,2024-102
mbimo4m06ngl2oeyoecipmyj,1.127398,30-49,HS or less,White,Female,Republican,West,Somewhat accurate,Not at all trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,450,2025-07-03,2024-102
9rf88pesw6d4ln8ntiacpsl5,1.209595,65+,Some college/2-yr degree,White,Female,Independent,South,Very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,202,2025-06-25,2024-102
oichubd6sv791ph7106eyzbe,0.830506,18-29,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Very important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,265,2025-06-20,2024-102
fshu8s2ympj5ot9vd0mitctg,1.277399,65+,Some college/2-yr degree,Hispanic,Female,Republican,Northeast,Not very accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,146,2025-06-24,2024-102
dyz9ffue5vx1mcn4o5k59dkx,1.136154,30-49,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,558,2025-06-27,2024-102
unn5stjfddsu3baywigq32zw,1.400912,18-29,HS or less,Other,Male,Republican,West,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,151,2025-06-25,2024-102
vymvzt5l56fqp4dcp6706wch,1.265052,18-29,4-yr/post-graduate degree,Other,Female,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,180,2025-06-21,2024-102
gio3t8rryxz8w12558fp62iu,1.030592,50-64,HS or less,White,Female,Democrat,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,322,2025-07-08,2024-102
ljjzcyvz3aw4cudjapb4ofch,1.172907,30-49,HS or less,Hispanic,Female,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Very important,Very likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,374,2025-07-10,2024-102
swuhz1dzx482zwntf75omv0s,1.471033,50-64,HS or less,White,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,357,2025-06-26,2024-102
ctacfs7s7gt79kmecjrhbxvf,1.17087,50-64,4-yr/post-graduate degree,Black,Female,Other or none,West,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,488,2025-07-06,2024-102
jart55s6zz88fd2yporx819o,1.037443,30-49,HS or less,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,449,2025-06-26,2024-102
8dtegw43ge5cauqoy9umvm0l,1.366833,18-29,Some college/2-yr degree,Black,Female,Democrat,South,Not very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,254,2025-06-22,2024-102
567944juv2pm95601rbn22x9,0.563181,30-49,Some college/2-yr degree,White,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Extremely important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,312,2025-06-19,2024-102
eam8rj5vxn9aqb3rpp8rlxnh,1.029144,18-29,4-yr/post-graduate degree,White,Male,Republican,Northeast,Very accurate,Very trustworthy,Very important,Very likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,304,2025-06-29,2024-102
igqk354vqqjer07wz2wxuybc,0.868672,50-64,HS or less,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,333,2025-06-18,2024-102
7mjyvs95hsgo0wypvqiji3xr,0.945795,18-29,HS or less,White,Female,Democrat,South,Somewhat accurate,Very trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,451,2025-07-07,2024-102
72rw9e1mtoq459pe4uipt4y4,0.562049,65+,Some college/2-yr degree,Hispanic,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,325,2025-07-08,2024-102
g6e3kw6g79kbmnbhtchlbfm7,1.296149,65+,Some college/2-yr degree,White,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,307,2025-07-04,2024-102
wf3uxk32yx7gok2s68c6el57,0.514826,50-64,Some college/2-yr degree,White,Male,Democrat,Midwest,Very accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,213,2025-06-29,2024-102
mgavlk8obnyvxgu33u20podt,0.65365,18-29,4-yr/post-graduate degree,Hispanic,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,385,2025-06-25,2024-102
nckd11gmyrs8wgbrw9rcqmys,1.129136,50-64,HS or less,Other,Male,Democrat,South,Not very accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,293,2025-07-01,2024-102
d6mdu4pfjfexbyfg5p9ngny3,0.786027,50-64,Some college/2-yr degree,White,Male,Republican,South,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,389,2025-06-29,2024-102
vdrt4lfxa5b7tfpjhwvv8jd5,0.796273,65+,HS or less,Hispanic,Female,Other or none,South,Very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,427,2025-06-30,2024-102
9txk92ay0n9k26ld9vmj4ma6,0.485539,50-64,4-yr/post-graduate degree,White,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,340,2025-07-01,2024-102
e66ialkia1fhe8g0ohasaved,1.101526,50-64,Some college/2-yr degree,Black,Female,Republican,West,Not at all accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,450,2025-07-09,2024-102
71h49vzasfbjqxhnyp61rb8e,1.495256,30-49,HS or less,White,Female,Democrat,West,Not very accurate,Very trustworthy,Very important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,378,2025-06-20,2024-102
132wxsuiilf787gbfc6ydqqr,0.625185,18-29,Some college/2-yr degree,White,Male,Democrat,South,Not at all accurate,Not at all trustworthy,Not at all important,Somewhat likely,No,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,368,2025-06-19,2024-102
1v4ynludev8ytxh672cb9te5,1.354652,30-49,4-yr/post-graduate degree,Black,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,No,Not very likely,It would become my preferred incentive offer,Yes,TRUE,TRUE,FALSE,110,2025-06-28,2024-102
58cohcys8opgoarxph5meipt,0.88693,50-64,4-yr/post-graduate degree,Other,Male,Independent,West,Very accurate,Very trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,376,2025-06-27,2024-102
wejr6f7m9nho64ftxcsqpmd8,0.972239,18-29,4-yr/post-graduate degree,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,TRUE,FALSE,128,2025-07-14,2024-102
bsqwv9kpef6kmh1afrf888uv,1.351102,65+,4-yr/post-graduate degree,White,Female,Independent,Midwest,Not at all accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,367,2025-07-03,2024-102
0g839sy2pnhsxhz28ykkrd1o,0.747902,18-29,4-yr/post-graduate degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,281,2025-07-09,2024-102
yfr8jbabvaf227a8j4waw917,1.325479,30-49,HS or less,White,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,272,2025-07-07,2024-102
juugrib55j6bgldpsrj2es3g,1.333053,30-49,Some college/2-yr degree,White,Male,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,389,2025-07-05,2024-102
5zw24z8dxthwrp3hywhsaove,0.906501,30-49,HS or less,White,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Very likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,387,2025-06-27,2024-102
hh8km97bilulzxmqejz4s8uu,0.836578,50-64,Some college/2-yr degree,Black,Male,Independent,West,Not very accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,362,2025-07-06,2024-102
id25s7m3962mr1lq77nn80pr,1.383914,18-29,HS or less,Black,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,353,2025-06-27,2024-102
bj6zaidmtvs40hp4vz6yn2jr,0.88723,18-29,Some college/2-yr degree,White,Male,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,115,2025-07-14,2024-102
kae9ezxtejxnzdow3m8agv99,1.147645,18-29,4-yr/post-graduate degree,Other,Male,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,313,2025-07-05,2024-102
55ufvxkd0uj4rhwitvqjo94t,0.835734,30-49,4-yr/post-graduate degree,White,Female,Republican,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,299,2025-07-05,2024-102
1fce1h599wkk3g2f62efgzfv,0.868373,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,371,2025-06-18,2024-102
8v7lyeg46ff5wj9m12buvgcl,0.842829,50-64,Some college/2-yr degree,Hispanic,Male,Republican,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,228,2025-06-18,2024-102
x6pil84mpfx51vj2iwg5x21e,1.001869,50-64,HS or less,Hispanic,Female,Independent,South,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,363,2025-07-17,2024-102
3vd9kjx7w4qbqc4ae92vjw4i,0.845591,65+,HS or less,White,Male,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,359,2025-06-20,2024-102
zmc1l1ngnrp7atj4zxoul7o2,1.115987,30-49,HS or less,White,Male,Republican,West,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,293,2025-07-12,2024-102
wiaoa20k8hod1ngedjvl05ct,0.809364,18-29,Some college/2-yr degree,Black,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,89,2025-06-17,2024-102
2pxsp6vf5s2w78pbod1017xp,0.717974,18-29,HS or less,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,296,2025-07-12,2024-102
hn21ufsyx15kuy1dpjsy88oa,1.121058,30-49,HS or less,White,Male,Republican,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,365,2025-07-08,2024-102
86fk2fiz5h0gp4dluzslc6yx,0.699506,65+,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,317,2025-07-17,2024-102
k5efjq510s37gd1k9l0aqelv,1.510132,30-49,4-yr/post-graduate degree,Hispanic,Female,Independent,Northeast,Very accurate,Very trustworthy,Extremely important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,363,2025-06-30,2024-102
sub5uw5qu4wk1xj1p3wpqx10,0.900041,30-49,Some college/2-yr degree,Hispanic,Male,Republican,South,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,308,2025-07-08,2024-102
pfy3955k6je2ub53rumt3jyt,1.143933,50-64,Some college/2-yr degree,Other,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,282,2025-07-14,2024-102
3ifgkghkm844vgx5opgs8mcz,0.824732,30-49,Some college/2-yr degree,Black,Male,Democrat,South,Not very accurate,Not very trustworthy,Very important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,431,2025-06-21,2024-102
zluufzzj7cto5s9nq33pzr6d,0.935847,50-64,HS or less,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,No,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,336,2025-07-12,2024-102
yk6i9w30o95tt1nnfij9m4wo,1.339518,30-49,HS or less,White,Male,Democrat,Midwest,Not very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,259,2025-06-23,2024-102
sgd1tmvmz5bcz4tglg48v9p3,1.294154,30-49,HS or less,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Extremely important,Very likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,408,2025-07-09,2024-102
hx9fsoc0ujxonhu8wn25p0vv,1.253093,30-49,Some college/2-yr degree,Hispanic,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,339,2025-06-21,2024-102
pu8pvgczk6xja8cobdlfm3re,0.675822,65+,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,356,2025-07-02,2024-102
3yr89l3jzs529w3ko2y4mur1,1.24054,18-29,HS or less,Black,Female,Republican,Midwest,Not very accurate,Not very trustworthy,Not very important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,TRUE,FALSE,FALSE,485,2025-07-07,2024-102
fuymoy2cpnfx7j3fugf31opv,0.671508,65+,HS or less,Hispanic,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,TRUE,FALSE,148,2025-07-10,2024-102
hscfj3abbx7cx2jejvcbw2y4,0.42524,50-64,4-yr/post-graduate degree,White,Male,Republican,South,Somewhat accurate,Not very trustworthy,Not at all important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,323,2025-06-30,2024-102
rrqarhkcqcdh3ybbl6zf6wdp,0.952922,65+,Some college/2-yr degree,White,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,271,2025-06-27,2024-102
xo3eysnufsoasuqfzfa1qytb,1.071617,18-29,HS or less,White,Female,Republican,West,Not very accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,377,2025-06-18,2024-102
0sqgqw8j75hjo0xkaitrm57e,1.165714,50-64,Some college/2-yr degree,Hispanic,Female,Republican,Midwest,Not at all accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,342,2025-06-20,2024-102
av4go9brz8asdiueyrrmszk0,1.707538,18-29,Some college/2-yr degree,Black,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Not at all important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,259,2025-07-14,2024-102
o4j1hjvco4dlafg4ekg35ih2,0.718761,50-64,Some college/2-yr degree,Hispanic,Female,Other or none,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,296,2025-07-11,2024-102
