respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speed_flag,straight_line,duration_seconds,completion_date,project_id
66z667rxq99mg0fdw1jshhlc,1.023249,50-64,Some college/2-yr degree,Hispanic,Female,Democrat,South,Not very accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,367,2025-06-28,2024-075
u33mitd70bc8ai7htzbbehta,0.918479,30-49,4-yr/post-graduate degree,White,Female,Democrat,West,Not very accurate,Not very trustworthy,Not very important,Not likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,354,2025-07-12,2024-075
qbgz6vdq56ktnp2vd7i9a4dg,1.03688,50-64,4-yr/post-graduate degree,White,Female,Republican,Northeast,Somewhat accurate,Not very trustworthy,Very important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,136,2025-07-06,2024-075
i4xik8082wcqs543rqxwkmxf,0.971469,50-64,4-yr/post-graduate degree,White,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,383,2025-07-06,2024-075
sd35q1pz8rxxdrvgbp0bw5mb,1.628572,30-49,Some college/2-yr degree,White,Female,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,370,2025-07-11,2024-075
4gwu8u12p0f961ei9k7ruhed,0.730393,65+,Some college/2-yr degree,Black,Male,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,398,2025-06-20,2024-075
2jaeyzgouk49xriqo9d0hmz0,0.922423,65+,HS or less,White,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Extremely important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,330,2025-06-22,2024-075
nmgj2r184zhd4q0t947ny7re,0.813066,30-49,4-yr/post-graduate degree,Other,Female,Other or none,South,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,Yes,TRUE,TRUE,FALSE,195,2025-07-03,2024-075
1dh9i5uf5mq7hp77ua3hzod4,1.025426,65+,HS or less,White,Male,Democrat,South,Very accurate,Somewhat trustworthy,Very important,Not likely,No,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,308,2025-07-08,2024-075
st8smp07ybf363f4t25hk0b1,1.328197,50-64,Some college/2-yr degree,Hispanic,Male,Democrat,West,Not very accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,391,2025-06-30,2024-075
tq36i41hnrdhv4xa8uu1if44,0.616345,18-29,HS or less,White,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,324,2025-07-09,2024-075
ref0owx2vr6n7lv36ywiz82a,0.753351,30-49,Some college/2-yr degree,White,Male,Independent,South,Not very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,168,2025-07-04,2024-075
3ndamfpj4ybsfecxqagpkykk,1.278334,30-49,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,287,2025-07-04,2024-075
ua9vuoj00bpz30x5v2vbnmu9,1.056999,65+,Some college/2-yr degree,White,Male,Independent,Midwest,Not at all accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,376,2025-07-01,2024-075
2xectt00ewita6f5wox81fwx,0.669301,30-49,Some college/2-yr degree,Other,Male,Democrat,Northeast,Very accurate,Not very trustworthy,Not very important,Not likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,363,2025-07-04,2024-075
y26i7gj1guo3n41ij902kbsq,0.625061,18-29,Some college/2-yr degree,White,Male,Republican,West,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,370,2025-06-19,2024-075
cosylez7hc2le5ww3epm606i,0.665078,65+,4-yr/post-graduate degree,Hispanic,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,355,2025-06-17,2024-075
ftbgpp2vmurtsxfpkap1iwlh,0.251362,18-29,Some college/2-yr degree,Hispanic,Male,Republican,West,Not at all accurate,Very trustworthy,Somewhat important,Very likely,Maybe,Likely,It would not interest me,No,FALSE,FALSE,FALSE,397,2025-06-25,2024-075
9hs3vouo4u31kl4472s8kbz0,1.240481,50-64,HS or less,Black,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Extremely important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,293,2025-06-17,2024-075
r47xe8ssbl10g0zt6p3u37go,1.459106,30-49,HS or less,Hispanic,Female,Independent,Midwest,Somewhat accurate,Not very trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,326,2025-07-03,2024-075
fo09p64geqxt3s9rz367kwp1,0.746724,50-64,4-yr/post-graduate degree,Hispanic,Male,Independent,West,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,436,2025-06-23,2024-075
v28t6ohenbc45654ojozd35w,0.291612,30-49,HS or less,White,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Extremely important,Very likely,No,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,323,2025-06-17,2024-075
hdq48pw40boinpsvsnh5otp4,0.957033,30-49,4-yr/post-graduate degree,White,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,305,2025-06-17,2024-075
dre9cwcmeds27wh306gerbks,0.640416,65+,Some college/2-yr degree,Black,Male,Democrat,Northeast,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,TRUE,FALSE,123,2025-06-22,2024-075
1jivm2sqzd5hfm4mqvna2xks,1.266416,30-49,Some college/2-yr degree,White,Female,Democrat,Midwest,Very accurate,Not very trustworthy,Not at all important,Not likely,Yes,Very likely,It would not interest me,It depends on who is asking,TRUE,TRUE,FALSE,145,2025-06-27,2024-075
einydlr9mkxmupionw72wys5,0.732661,50-64,Some college/2-yr degree,Other,Male,Independent,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,220,2025-06-21,2024-075
haxdee5h3qz0njfgqe83i4rm,1.912913,65+,HS or less,Hispanic,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,483,2025-06-17,2024-075
ep1zgg5cwm2njjrbns8zz96a,1.078829,18-29,4-yr/post-graduate degree,White,Female,Democrat,South,Not at all accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,365,2025-07-16,2024-075
xvunf7aen12u52lvo1vpus1k,0.986089,18-29,HS or less,White,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,536,2025-06-24,2024-075
i4pa4mk4eu4cd6ykj68r8vf3,0.70992,30-49,4-yr/post-graduate degree,Black,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,363,2025-07-16,2024-075
0zuml8cq4169ytckfi5b5qhq,0.568259,50-64,4-yr/post-graduate degree,White,Male,Republican,South,Not very accurate,Very trustworthy,Not at all important,Not likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,346,2025-06-29,2024-075
nr2dzr82u0udwfzgjrekl399,1.255738,50-64,Some college/2-yr degree,White,Male,Independent,South,Not at all accurate,Not very trustworthy,Not at all important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,425,2025-07-02,2024-075
zzbukbjehcudfmq7vyrbc7ss,1.266942,65+,Some college/2-yr degree,White,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,374,2025-06-20,2024-075
u9ffbbmvz1xy2c15qayy0fi2,1.089713,18-29,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Very important,Not likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,350,2025-06-18,2024-075
ryjtrumkrsmdef4dgv2pg0by,0.607513,18-29,Some college/2-yr degree,Other,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,202,2025-07-04,2024-075
l7bdjtsh4jn4urrobfhoin4q,1.489425,65+,4-yr/post-graduate degree,Black,Female,Democrat,West,Not very accurate,Very trustworthy,Somewhat important,Not likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,412,2025-06-30,2024-075
jo8kh1ssdmn0ocnpockuvooj,0.96662,18-29,Some college/2-yr degree,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Maybe,Very likely,It would become my preferred incentive offer,No,TRUE,FALSE,FALSE,286,2025-06-30,2024-075
g8turghrj9sanf6k8rhe7df4,1.352086,50-64,4-yr/post-graduate degree,Other,Male,Independent,South,Not very accurate,Not very trustworthy,Extremely important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,330,2025-06-20,2024-075
74zcdhd9ujxo2drqxeqavrl9,1.809042,50-64,4-yr/post-graduate degree,Hispanic,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,387,2025-06-23,2024-075
x17sbh86m57v1s6hfn2gv9dz,0.721405,18-29,Some college/2-yr degree,White,Male,Republican,Northeast,Not very accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,397,2025-07-08,2024-075
7fnbtv3wurb0sgmu9qviwn5h,0.581263,18-29,4-yr/post-graduate degree,White,Male,Independent,South,Somewhat accurate,Not very trustworthy,Not at all important,Somewhat likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,266,2025-06-21,2024-075
xq5nexx65tv0r0mcw2hihk5o,1.355342,18-29,Some college/2-yr degree,White,Female,Democrat,Midwest,Somewhat accurate,Very trustworthy,Extremely important,Very likely,No,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,385,2025-06-24,2024-075
0td3kejrte3hc0ahxivq0rnc,0.636144,65+,HS or less,White,Female,Democrat,South,Somewhat accurate,Very trustworthy,Not very important,Somewhat likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,581,2025-07-01,2024-075
4rvcpai5d3hu2o1zd4uw6h38,1.007379,50-64,HS or less,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,424,2025-07-06,2024-075
vlr3d8l10pfb20lscf2y2fkk,1.408087,18-29,HS or less,White,Male,Independent,West,Somewhat accurate,Not very trustworthy,Not at all important,Very likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,263,2025-06-24,2024-075
s0dprjmkw37c2ibaj39ivdie,0.861767,50-64,HS or less,White,Male,Independent,Northeast,Somewhat accurate,Very trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,TRUE,FALSE,FALSE,400,2025-06-28,2024-075
igpgjdhfn0teeajlqqycoy71,1.146893,65+,4-yr/post-graduate degree,Hispanic,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Not at all important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,298,2025-06-19,2024-075
8xdmcv4hqw37ybu4u8a0lk75,1.239331,50-64,HS or less,White,Female,Independent,South,Not very accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,362,2025-06-23,2024-075
snnbx67u9688qmmdn9b8i4dm,1.652134,30-49,Some college/2-yr degree,Hispanic,Female,Independent,West,Somewhat accurate,Not at all trustworthy,Very important,I would never participate in a phone survey,Yes,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,404,2025-07-08,2024-075
be7s3zgn972moaquscxgsnzg,0.865336,30-49,4-yr/post-graduate degree,White,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,190,2025-07-12,2024-075
osbgqj4rk2ac6w94xe3azaa1,0.904048,18-29,HS or less,White,Female,Independent,South,Somewhat accurate,Very trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,403,2025-07-12,2024-075
1n6faurwmovnjryzfrxzfjjs,0.483322,18-29,Some college/2-yr degree,Hispanic,Male,Independent,West,Very accurate,Not very trustworthy,Somewhat important,Very likely,No,Not very likely,It would not interest me,It depends on who is asking,TRUE,FALSE,TRUE,417,2025-07-16,2024-075
saoegyli759mkq9yd5jpru7e,1.222168,30-49,HS or less,White,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,378,2025-06-17,2024-075
6gqu8yebc7y5wxmtbp1rin5c,0.950764,50-64,HS or less,Other,Other,Independent,West,Very accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,464,2025-06-18,2024-075
cib85zf81h6lrvxz93lplpc2,0.913933,30-49,Some college/2-yr degree,Black,Female,Republican,Northeast,Not at all accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Very likely,It would not interest me,Yes,FALSE,TRUE,FALSE,117,2025-07-12,2024-075
yisne4tqxcgy7a2f8bi3uc97,1.05015,30-49,4-yr/post-graduate degree,White,Female,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,339,2025-07-01,2024-075
jrhmhenom5r5uzi596q5itum,1.232351,18-29,Some college/2-yr degree,White,Male,Democrat,Northeast,Very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,310,2025-06-20,2024-075
tvzzte5fcihx5xjle8hs48x3,1.296098,50-64,4-yr/post-graduate degree,Hispanic,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,247,2025-07-17,2024-075
tvjkdwf65gatc5gc9av3qm3k,1.287639,50-64,4-yr/post-graduate degree,Black,Male,Independent,Northeast,Not very accurate,Somewhat trustworthy,Very important,Very likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,319,2025-07-16,2024-075
icn3fg745uat11hptl3qic52,1.180265,65+,HS or less,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,388,2025-07-09,2024-075
y9vh0kbt4k7tqzs35edzkl13,1.219756,50-64,Some college/2-yr degree,White,Female,Republican,South,Not at all accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,359,2025-06-22,2024-075
nffggh9s2h1yci4qwrcs3oqu,0.668149,18-29,HS or less,Hispanic,Female,Democrat,Northeast,Not very accurate,Not very trustworthy,Very important,Very likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,379,2025-06-17,2024-075
gipx3vorto5n4e9x73yzxtqz,1.026652,65+,HS or less,Hispanic,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,381,2025-06-23,2024-075
bj2kfd1u630ijbta15decxgv,1.283978,18-29,Some college/2-yr degree,Hispanic,Female,Republican,West,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,162,2025-06-24,2024-075
0r7v3arxsk7vjnpbldvk88xc,0.988146,30-49,HS or less,Hispanic,Female,Republican,West,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,486,2025-07-04,2024-075
5o2vj9pn3026trfr6tsoz0ra,0.600165,30-49,Some college/2-yr degree,White,Female,Democrat,South,Very accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,349,2025-07-02,2024-075
h5kak9r1qv8tgk5kkfqm98ye,1.165812,18-29,4-yr/post-graduate degree,Black,Female,Independent,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,434,2025-07-05,2024-075
d4608r9w7tydkd01wc9hjqxq,1.012261,30-49,HS or less,White,Male,Democrat,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,332,2025-06-29,2024-075
9zssgk7f7qsenwdjc7fw7hto,0.741224,30-49,Some college/2-yr degree,Black,Male,Republican,South,Somewhat accurate,Very trustworthy,Extremely important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,433,2025-07-01,2024-075
lbsknphixtjs1mumtmgbj726,1.527229,18-29,Some college/2-yr degree,White,Female,Independent,West,Very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,461,2025-06-18,2024-075
26lwaejozxdent395yqc3l30,0.94887,50-64,Some college/2-yr degree,Other,Other,Democrat,West,Not very accurate,Not very trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,314,2025-07-03,2024-075
6k4hwhru6of7h0i987bdet2m,0.737004,30-49,4-yr/post-graduate degree,White,Male,Republican,South,Not very accurate,Not very trustworthy,Very important,Very likely,No,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,356,2025-07-15,2024-075
lhiz85malweyp5ozcax1jget,0.979275,65+,4-yr/post-graduate degree,Hispanic,Female,Republican,West,Not very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,257,2025-07-08,2024-075
ta3v1zmfe1ld5gquru5n69ys,1.370707,18-29,HS or less,Black,Male,Democrat,South,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,160,2025-07-17,2024-075
q3gzkqeykc0czpa617rgolg7,1.168921,30-49,4-yr/post-graduate degree,Black,Female,Democrat,West,Not very accurate,Not very trustworthy,Extremely important,Not likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,356,2025-06-24,2024-075
79cb9xhoj0t71e01svpx8o7t,0.76702,30-49,4-yr/post-graduate degree,White,Male,Democrat,Northeast,Not at all accurate,Not very trustworthy,Extremely important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,336,2025-06-23,2024-075
r6ls0flc750xq1emhklut7s7,0.530023,30-49,Some college/2-yr degree,White,Male,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,No,TRUE,FALSE,FALSE,384,2025-06-30,2024-075
zofj3mi9vgkh5wgdz51oyph2,1.276284,30-49,HS or less,Hispanic,Male,Independent,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,131,2025-07-02,2024-075
7iiaxdqb7ulhf5yktl10mw3b,0.505319,18-29,HS or less,Black,Male,Republican,South,Very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,397,2025-06-22,2024-075
6ot0dw4pl4uot661zgycqtpt,0.677441,50-64,4-yr/post-graduate degree,White,Female,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,394,2025-06-24,2024-075
wqavkr4z71odsv5ei6kjamav,0.852615,65+,Some college/2-yr degree,Black,Female,Independent,South,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,190,2025-06-30,2024-075
wr80uzkbp972fd8t8kqi4zq8,1.135232,50-64,HS or less,Black,Male,Independent,South,Not at all accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,434,2025-07-09,2024-075
64f02986utxgrnau9vwd3iey,1.431207,50-64,Some college/2-yr degree,White,Female,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Very likely,No,Likely,It would not interest me,No,FALSE,FALSE,FALSE,344,2025-07-03,2024-075
xan0819pl236po020mgivxzn,1.129864,50-64,Some college/2-yr degree,White,Male,Independent,West,Not at all accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,411,2025-06-17,2024-075
jl6z5dt654fvly86zyiz0cnb,0.761545,18-29,4-yr/post-graduate degree,White,Female,Republican,South,Not at all accurate,Somewhat trustworthy,Not very important,Not likely,No,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,386,2025-07-17,2024-075
v657gotl0lfnofcz07xu01gd,1.334919,30-49,Some college/2-yr degree,Other,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,291,2025-07-13,2024-075
ch7t7mrbdeq2memp6h376yak,0.77207,50-64,4-yr/post-graduate degree,White,Male,Republican,South,Somewhat accurate,Not very trustworthy,Extremely important,Very likely,No,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,433,2025-07-16,2024-075
7ntlh9pdsdgmriyphbcy494o,0.932695,65+,Some college/2-yr degree,White,Female,Independent,Midwest,Very accurate,Very trustworthy,Not at all important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,TRUE,240,2025-07-10,2024-075
slcvi3hj4mxzrffzqx8niumw,0.680225,65+,4-yr/post-graduate degree,Black,Male,Independent,Northeast,Not at all accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,368,2025-07-13,2024-075
