respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speed_flag,straight_line,duration_seconds,completion_date,project_id
ubmm1xq6qkt91xhpip6no3jf,1.430968,30-49,4-yr/post-graduate degree,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,302,2025-06-20,2024-085
o935ohdmt8yb1ux82p3unyl5,0.628337,30-49,4-yr/post-graduate degree,Black,Female,Republican,South,Very accurate,Not at all trustworthy,Very important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,289,2025-06-24,2024-085
4squh3pf1o19lobkkh1c0rbd,0.989959,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,584,2025-07-08,2024-085
4kkj9lmpob7oh0jiwg934ztb,0.789136,50-64,4-yr/post-graduate degree,White,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,303,2025-07-09,2024-085
hml39klfl6ysn8pb1fajtunt,1.182826,65+,4-yr/post-graduate degree,Other,Other,Independent,West,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,298,2025-06-25,2024-085
567l35kiflvsfuxys3i3xcvz,1.390959,65+,HS or less,Black,Female,Independent,South,Very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,247,2025-06-26,2024-085
0ttqjcdrnwsqb3zxf1ntog8u,1.332588,65+,Some college/2-yr degree,White,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,260,2025-06-29,2024-085
f1pt9rhgs1fzghlf2krn7ymq,0.65162,30-49,4-yr/post-graduate degree,White,Male,Democrat,West,Not at all accurate,Very trustworthy,Extremely important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,404,2025-07-07,2024-085
fj0v514odauoj311j9yap65r,1.23914,30-49,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would not interest me,Yes,TRUE,FALSE,FALSE,408,2025-07-01,2024-085
v0bau3fho7ipbo377ia4yzc4,1.510949,30-49,HS or less,White,Male,Republican,South,Very accurate,Not very trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would not interest me,No,FALSE,TRUE,FALSE,107,2025-06-23,2024-085
1a59xn0fra267kjmtx57zadt,0.812514,18-29,Some college/2-yr degree,White,Male,Republican,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,317,2025-07-04,2024-085
s3uv5k9y06fytm218hgp1cpu,0.708847,30-49,Some college/2-yr degree,Hispanic,Male,Independent,Midwest,Very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,387,2025-06-17,2024-085
6y04w2cnun4t23e005xlkyfi,1.379896,18-29,Some college/2-yr degree,White,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,419,2025-06-19,2024-085
bx8vscljyx6x2ythd3ixzw2m,1.114835,30-49,Some college/2-yr degree,Hispanic,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,229,2025-06-20,2024-085
ei9zdv1yg4mz1re0sd9y32nu,1.268311,18-29,Some college/2-yr degree,Hispanic,Male,Independent,West,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,272,2025-06-20,2024-085
2ljhb2zk2pmqilnxstakq6lv,0.693955,50-64,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,471,2025-07-05,2024-085
8uot33h6vbp9g46ovvinpq21,0.52094,18-29,Some college/2-yr degree,White,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,384,2025-07-13,2024-085
2meoqhdeo7riqvb1jmmhdn8a,0.751579,50-64,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,328,2025-06-24,2024-085
gv0cnxma55ml8bow99i06swn,1.184585,30-49,Some college/2-yr degree,Hispanic,Male,Republican,Northeast,Not very accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,353,2025-07-10,2024-085
0cwzgfsxe9m1nvga4obwla2j,0.817946,30-49,4-yr/post-graduate degree,White,Male,Democrat,South,Not at all accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,481,2025-07-12,2024-085
nmh4b3akw1r8d9pe36i9j227,0.966771,50-64,4-yr/post-graduate degree,Other,Male,Republican,South,Somewhat accurate,Not very trustworthy,Very important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,286,2025-07-13,2024-085
is5vqauyt94q5oo7wmybl8kd,0.978753,65+,HS or less,White,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,324,2025-07-11,2024-085
8ewf46et7sgkaik8z6d4jyfl,1.200429,50-64,Some college/2-yr degree,Hispanic,Male,Republican,West,Very accurate,Not very trustworthy,Not very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,391,2025-06-19,2024-085
1vbklkc1ikgykn7do40ko9i7,0.879685,30-49,Some college/2-yr degree,Black,Male,Other or none,Midwest,Not very accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,359,2025-07-15,2024-085
skul0oetq15h8wbtk2det95l,0.985854,30-49,Some college/2-yr degree,Hispanic,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,313,2025-07-01,2024-085
tfufccikevh6nw25ujojc9xv,1.240109,65+,HS or less,White,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,469,2025-07-01,2024-085
cj3gvij4iwnfvcnw8cjq17n5,0.883135,50-64,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,335,2025-07-06,2024-085
6qtf5qod94r42xdw1gfn9hpl,1.178667,50-64,Some college/2-yr degree,White,Female,Independent,West,Somewhat accurate,Not at all trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,317,2025-07-14,2024-085
x5rfbwwtnvl2wfpbf15q7cwu,1.164146,65+,HS or less,Other,Female,Democrat,South,Not at all accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,270,2025-07-01,2024-085
bssavav7p1j63wrfg8ef6tsm,1.615014,18-29,Some college/2-yr degree,White,Female,Independent,South,Very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,251,2025-06-18,2024-085
7olcwkwvc2r8qbly5ltdryk0,0.94838,18-29,HS or less,Hispanic,Female,Republican,West,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,320,2025-06-19,2024-085
bmgi55rulg6hhgt4n5jspfcd,0.802941,30-49,Some college/2-yr degree,Other,Female,Independent,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,413,2025-07-01,2024-085
s5b0lmuejsxdftagaoe2xx1t,1.575897,30-49,HS or less,Black,Female,Democrat,South,Somewhat accurate,Very trustworthy,Very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,195,2025-07-05,2024-085
1lb91x2mt6essll5h3htiz6x,0.775857,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Very accurate,Not very trustworthy,Extremely important,Very likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,255,2025-07-03,2024-085
7un5oswuiftg5qt62mj7qv5i,1.425898,30-49,HS or less,White,Female,Democrat,Midwest,Somewhat accurate,Very trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,412,2025-06-21,2024-085
7p2h8u0t4cy2d27hfflhb51j,0.963503,18-29,HS or less,White,Female,Independent,South,Not at all accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,TRUE,FALSE,136,2025-06-24,2024-085
m4j71tijcbaxrxbodqzt50jk,1.173775,50-64,Some college/2-yr degree,Hispanic,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,301,2025-06-17,2024-085
ofsdphnubs19spn79937hlhd,1.044816,18-29,4-yr/post-graduate degree,White,Female,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Likely,It would not interest me,No,FALSE,FALSE,FALSE,338,2025-07-15,2024-085
xkonfz5lyxz7nvqyogsl0og3,1.055925,65+,4-yr/post-graduate degree,White,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,298,2025-07-09,2024-085
t87cb8lbkwuqc3i9n2bmg96b,0.940379,18-29,4-yr/post-graduate degree,Black,Female,Independent,Midwest,Not very accurate,Not very trustworthy,Extremely important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,278,2025-07-07,2024-085
7xfkkzn6acpznk8d7r8jq4p7,1.052454,30-49,4-yr/post-graduate degree,White,Female,Independent,South,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,221,2025-07-14,2024-085
3f1m38umwqykmbbp7581c859,0.987253,50-64,4-yr/post-graduate degree,White,Female,Republican,South,Not at all accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,462,2025-06-18,2024-085
c92jf03zplhqfc3cwbbga44j,0.765818,30-49,Some college/2-yr degree,Other,Male,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,554,2025-07-13,2024-085
jfvzq8re18iavz74sb8hs53s,0.696172,30-49,HS or less,Black,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,445,2025-07-11,2024-085
mmuktvyas8h46dhxcp57sw6y,1.210228,18-29,4-yr/post-graduate degree,White,Male,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,No,TRUE,FALSE,FALSE,364,2025-07-10,2024-085
86l3z6ltc53xmkghmibrh4um,1.521064,18-29,HS or less,White,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Yes,Likely,It would not interest me,Yes,TRUE,FALSE,FALSE,156,2025-06-29,2024-085
z9nu0f8x6kvd7135mw3xftk9,1.04112,30-49,4-yr/post-graduate degree,White,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,389,2025-06-22,2024-085
eq2n5z1tqiwhtap1rla98z6u,0.84766300000000006,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Not very accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,327,2025-07-13,2024-085
3lfrm327mn5kr0euasjxm8j0,1.109693,18-29,4-yr/post-graduate degree,Hispanic,Male,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,408,2025-07-13,2024-085
ef8eybgfhwxxrt04vnhk0ptr,0.892978,30-49,4-yr/post-graduate degree,Hispanic,Female,Independent,West,Not at all accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,TRUE,TRUE,162,2025-06-18,2024-085
v4xau0symo5d0sib8bb2jt1w,0.803008,18-29,4-yr/post-graduate degree,Hispanic,Male,Republican,Midwest,Not very accurate,Very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,361,2025-07-04,2024-085
soxr6tcovgsgz1r1aw2noqwt,1.017858,50-64,Some college/2-yr degree,Other,Female,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,368,2025-06-29,2024-085
6pr4wdvwa05hc7bk2xvvb3yy,0.480349,65+,HS or less,Black,Female,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,411,2025-06-21,2024-085
r7rkuvbvy7stfgcmvgg5gmnx,0.33811,30-49,HS or less,White,Male,Democrat,Northeast,Not very accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,326,2025-07-07,2024-085
zksk4ylnqne1e7qoa7ic526e,1.441143,30-49,Some college/2-yr degree,Hispanic,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,408,2025-07-14,2024-085
z7mboc2km2szehi599pwx6ys,0.735356,30-49,Some college/2-yr degree,Hispanic,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,228,2025-07-07,2024-085
nwruej677n3s18r6trfzhgsn,1.201788,30-49,HS or less,White,Male,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,255,2025-07-15,2024-085
6pvz9hzxd488xopw0kgtc6vx,1.028627,30-49,Some college/2-yr degree,White,Female,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,531,2025-06-23,2024-085
juesiqxize4jhpv9t7tnfvfi,0.950366,30-49,HS or less,Hispanic,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,354,2025-06-19,2024-085
8e87xv88pi4pha5h34cau70t,0.740526,50-64,HS or less,Other,Male,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,378,2025-06-24,2024-085
rzw617p6q2n0o1152pfjoqx5,0.968695,18-29,Some college/2-yr degree,White,Female,Democrat,Midwest,Not very accurate,Very trustworthy,Not very important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,TRUE,FALSE,121,2025-07-17,2024-085
n7twr6bhyamqa70nk1yxulc9,1.411422,30-49,4-yr/post-graduate degree,Hispanic,Female,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,389,2025-07-17,2024-085
p974wz4dbvjfupan4nivgx3v,0.963774,65+,Some college/2-yr degree,White,Female,Republican,South,Not at all accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,290,2025-06-22,2024-085
6xnundg4leqfoh96jspqkrri,0.974069,65+,Some college/2-yr degree,Hispanic,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,444,2025-07-14,2024-085
f78ai37iqa8by2tahsx06pwa,1.370251,30-49,Some college/2-yr degree,Other,Male,Democrat,West,Not at all accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,288,2025-07-10,2024-085
0xzvxphudkuinjt5g1xkc0lk,1.135487,65+,HS or less,White,Male,Democrat,Midwest,Very accurate,Very trustworthy,Extremely important,Very likely,Yes,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,377,2025-07-15,2024-085
tv45jwjipu3j9qdxgwsif5jr,1.054826,18-29,Some college/2-yr degree,White,Female,Republican,Midwest,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,481,2025-07-09,2024-085
70cnjp6rq9q8r291w4fcwt31,0.590084,65+,Some college/2-yr degree,Black,Male,Republican,Midwest,Not at all accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,314,2025-07-01,2024-085
wweqljti43davk6kyhv3tmay,0.805469,50-64,HS or less,Black,Female,Independent,South,Not very accurate,Not very trustworthy,Extremely important,Very likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,208,2025-07-12,2024-085
8j8kpfgk7l2aon9wpmfxzp7b,1.165091,50-64,4-yr/post-graduate degree,Other,Female,Democrat,Midwest,Not very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,224,2025-06-17,2024-085
dawm6b4oddqb1abqfz6xynts,1.249478,18-29,4-yr/post-graduate degree,Black,Female,Republican,Midwest,Not very accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,370,2025-07-08,2024-085
jw8r6fptkmbbj5398im6zzf2,0.472565,30-49,HS or less,Black,Female,Independent,South,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,418,2025-07-11,2024-085
78a5ywpk8585nqhnxz0pou1y,0.876308,65+,HS or less,Black,Female,Republican,Northeast,Not very accurate,Not very trustworthy,Very important,Very likely,Maybe,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,262,2025-06-29,2024-085
l7f6tky6wcq3uwhv7yaad79s,1.043348,30-49,HS or less,White,Female,Other or none,West,Somewhat accurate,Not at all trustworthy,Somewhat important,Very likely,Yes,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,472,2025-06-21,2024-085
gjtinxknll7nzjoavuqh6du6,0.710423,18-29,Some college/2-yr degree,White,Female,Independent,West,Not at all accurate,Not very trustworthy,Very important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,225,2025-07-02,2024-085
3zwrpfat66jpdxvgza1au0sv,1.028559,65+,HS or less,White,Female,Republican,Midwest,Not very accurate,Very trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,238,2025-07-13,2024-085
3w31q2wp97383zragphk4s0e,0.671448,30-49,HS or less,Black,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,322,2025-07-12,2024-085
8ooam0yorhtuoine4jk4oi2q,1.169119,18-29,HS or less,White,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,222,2025-07-11,2024-085
