respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speed_flag,straight_line,duration_seconds,completion_date,project_id
6k7dbfwxuxvke8ze4ko3fdse,1.207871,50-64,HS or less,White,Female,Other or none,Midwest,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,No,Very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,367,2025-06-18,2024-043
demut0kjplssaq1j2ck26svi,1.061434,30-49,4-yr/post-graduate degree,White,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,TRUE,389,2025-07-15,2024-043
u1rvyzamawcs4z4zw7r072sm,0.798286,50-64,HS or less,White,Female,Democrat,West,Somewhat accurate,Not at all trustworthy,Somewhat important,I would never participate in a phone survey,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,480,2025-07-09,2024-043
g8e11d4wq6q5nn9thn251zsx,0.747614,30-49,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,457,2025-07-12,2024-043
97xik5wviwceeqtw283zhu5a,0.955506,65+,HS or less,White,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,454,2025-06-20,2024-043
wllyai8cw1lluf28do60b9xn,0.549706,30-49,HS or less,Hispanic,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,491,2025-07-02,2024-043
vciavft6mglorm1w03gqog6u,1.140129,18-29,Some college/2-yr degree,Hispanic,Male,Republican,Northeast,Not very accurate,Not at all trustworthy,Not at all important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,358,2025-07-17,2024-043
su79fxgwfbz1rf9v3q93uyne,0.567175,65+,HS or less,White,Other,Democrat,South,Not at all accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,419,2025-06-27,2024-043
q0z8wwsn4jccyrueu8e78v05,1.190131,30-49,4-yr/post-graduate degree,White,Female,Republican,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,531,2025-06-17,2024-043
zj7t5pxqtfshf3cw8t2x09da,0.839531,30-49,HS or less,Hispanic,Male,Republican,Northeast,Somewhat accurate,Not at all trustworthy,Very important,Not likely,No,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,327,2025-07-08,2024-043
n3l1sgyeuj58a3pflu3kphcm,0.926056,65+,4-yr/post-graduate degree,Black,Male,Independent,South,Somewhat accurate,Not very trustworthy,Extremely important,Very likely,Yes,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,173,2025-06-27,2024-043
faevcx9y2t3rf5rhi17swlat,1.448107,50-64,Some college/2-yr degree,White,Male,Republican,West,Somewhat accurate,Not very trustworthy,Extremely important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,188,2025-06-30,2024-043
xc0gomvz7plt64jk680j3vjp,1.89606,18-29,HS or less,White,Female,Democrat,South,Not at all accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,471,2025-07-15,2024-043
a724mv7xbmf1t92mbm078rzm,1.17979,18-29,4-yr/post-graduate degree,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,377,2025-07-04,2024-043
6ceihpzbyq3hfk29m83c2fnf,1.039755,65+,HS or less,White,Female,Independent,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,389,2025-06-30,2024-043
h62r3hjgabeddi0brsvfnjt9,1.125073,30-49,4-yr/post-graduate degree,White,Female,Republican,West,Not very accurate,Very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,423,2025-07-12,2024-043
o47ns0xdisal7o656iq511il,1.201923,18-29,HS or less,White,Male,Democrat,Midwest,Not very accurate,Very trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,164,2025-07-14,2024-043
ft4h9uy2thr5cqpido1gh49l,1.28508,50-64,4-yr/post-graduate degree,White,Female,Independent,Midwest,Not very accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,330,2025-07-13,2024-043
juu9lqy58oiyowvvawjosx39,0.941484,30-49,Some college/2-yr degree,White,Female,Democrat,South,Not at all accurate,Not very trustworthy,Not very important,Very likely,Maybe,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,349,2025-07-15,2024-043
k2emgvanqqoly5v7t01hc4c2,0.889245,30-49,Some college/2-yr degree,Hispanic,Female,Republican,West,Not at all accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,399,2025-06-29,2024-043
l3i1p0rpni84io03x8v11rre,0.719184,30-49,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,283,2025-06-23,2024-043
2eic9iizmgnkt8q2quyfx83v,1.251876,18-29,4-yr/post-graduate degree,White,Male,Independent,South,Very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,67,2025-07-04,2024-043
d6rwtqynzx5v9832gtphl3v3,0.919912,65+,Some college/2-yr degree,Other,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,291,2025-06-30,2024-043
ih1qg72kqu4umwtnxqgwyuon,1.355442,30-49,HS or less,Other,Male,Republican,Northeast,Not at all accurate,Very trustworthy,Somewhat important,Very likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,370,2025-07-07,2024-043
6limoqiw1ch0105gcaqj0r4u,1.380237,50-64,Some college/2-yr degree,Hispanic,Male,Independent,Northeast,Not very accurate,Very trustworthy,Very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,265,2025-07-14,2024-043
pa9pz2pwsb2zgi0p4bjbhelj,0.699846,30-49,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,523,2025-06-27,2024-043
wj98hh3t3ptj2ywee9e27l93,0.66458,50-64,HS or less,Other,Other,Republican,South,Very accurate,Very trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,369,2025-06-29,2024-043
crqb3dckb4ld48gisfocc21i,1.025206,65+,4-yr/post-graduate degree,White,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,334,2025-06-23,2024-043
3fyr2u3tyccp9m7kdbgnvwub,0.77547,65+,4-yr/post-graduate degree,Other,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,218,2025-07-05,2024-043
1myb5jfynmij5qbbj0l0huez,0.865562,50-64,HS or less,Black,Male,Independent,South,Very accurate,Somewhat trustworthy,Extremely important,Very likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,409,2025-06-17,2024-043
whtvbse4201ve0kue3o9y70i,0.804628,50-64,4-yr/post-graduate degree,Black,Female,Republican,Midwest,Not at all accurate,Not very trustworthy,Somewhat important,Very likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,314,2025-07-13,2024-043
xy74d42kv1ji36gbl9ucx2pl,0.373062,30-49,4-yr/post-graduate degree,White,Male,Republican,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,372,2025-06-23,2024-043
u7iop4y1biy2q04xb85bw9a2,1.218004,30-49,Some college/2-yr degree,White,Male,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Extremely important,Very likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,320,2025-07-16,2024-043
49ym4vup0p7bmsmw97fpc5ht,0.860831,50-64,4-yr/post-graduate degree,Hispanic,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,494,2025-06-23,2024-043
q6x4euh6ree9yg1fqi2qh6h4,0.630921,65+,HS or less,White,Male,Democrat,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,282,2025-07-02,2024-043
i2byrlw5lqo5uxjnkhr6iih4,0.753738,50-64,4-yr/post-graduate degree,White,Male,Republican,South,Very accurate,Not very trustworthy,Not at all important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,339,2025-06-20,2024-043
7lcm4gpstfddag60cx1jdrgf,0.618471,65+,Some college/2-yr degree,Hispanic,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,264,2025-06-26,2024-043
7cqvmk7fey5aud9hszj4p4yk,1.167068,18-29,Some college/2-yr degree,White,Male,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,440,2025-07-16,2024-043
w68jyzwo5360t2ppdyt7nys6,0.891028,30-49,HS or less,Other,Male,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,TRUE,302,2025-07-08,2024-043
6iybx19iltfccwpjjph0ideb,0.649476,50-64,4-yr/post-graduate degree,White,Male,Independent,South,Somewhat accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,326,2025-06-19,2024-043
p2p6uy23u52ogokaogmjggq5,1.405754,50-64,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Not at all trustworthy,Very important,Very likely,Maybe,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,326,2025-07-10,2024-043
891i99zsonrp5sv51pxtp2xv,2.109924,65+,HS or less,White,Male,Independent,Midwest,Not at all accurate,Very trustworthy,Extremely important,Not likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,337,2025-06-21,2024-043
ype1717k17offwdjq4qojadb,0.904436,18-29,HS or less,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,497,2025-06-21,2024-043
idlote5t7fytlbj1qb8r4r2q,0.880502,65+,Some college/2-yr degree,Hispanic,Male,Independent,Midwest,Not at all accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,438,2025-07-06,2024-043
1j19t8vii6lpnn42iknwr0na,0.78019,30-49,4-yr/post-graduate degree,White,Female,Independent,Midwest,Very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,285,2025-06-17,2024-043
9g4kh52fi9fuqpbjodwrzruv,1.184297,30-49,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,390,2025-06-22,2024-043
ilh2m3fz9yfezs5nhrx65ylu,1.202654,30-49,HS or less,White,Female,Republican,West,Not very accurate,Not very trustworthy,Very important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,277,2025-07-01,2024-043
yu6mfp1xd4gyg6a4tqi3ncn0,1.547797,30-49,Some college/2-yr degree,Hispanic,Female,Democrat,Midwest,Not at all accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,238,2025-07-05,2024-043
5azzox1drptl9n4zh41svush,0.841826,30-49,4-yr/post-graduate degree,White,Male,Republican,Midwest,Not very accurate,Not very trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,368,2025-06-21,2024-043
c6hlenuripfrntojl1qr8480,1.269213,50-64,4-yr/post-graduate degree,White,Female,Independent,West,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,265,2025-06-29,2024-043
584krwzdswxbwnlzqglem1pz,1.16341,30-49,HS or less,Hispanic,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,379,2025-06-30,2024-043
xiivkgz0zfk1s06zp0sxb0rj,1.145826,50-64,4-yr/post-graduate degree,White,Male,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,459,2025-07-12,2024-043
mleahrvt9n7cv1r5ajir8alu,1.076299,65+,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,290,2025-07-03,2024-043
4b0wt6v0txgobsdz327bwa0p,0.657071,30-49,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Yes,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,419,2025-07-03,2024-043
zym0t3l9471ycfsmrh64cj3d,0.950042,30-49,HS or less,White,Female,Democrat,South,Somewhat accurate,Very trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,113,2025-07-04,2024-043
852r27php7l951o1hshhplhw,1.030844,65+,Some college/2-yr degree,Hispanic,Female,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,347,2025-07-03,2024-043
lsvzep1mor8jyelg2p2anypk,1.245888,65+,HS or less,White,Male,Democrat,South,Not very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,330,2025-07-15,2024-043
939smayxy718b45lny2e650o,1.1544,30-49,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,308,2025-07-08,2024-043
cyr5q1l7aoe09mdcjw3eiup5,1.193843,18-29,HS or less,White,Female,Republican,Northeast,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,458,2025-06-19,2024-043
krtxlb41vvqukb7wew72gpv7,0.800489,50-64,Some college/2-yr degree,White,Male,Democrat,Midwest,Very accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Likely,It would not interest me,No,FALSE,FALSE,FALSE,443,2025-06-23,2024-043
qpo1ddrneq5fqlhc0a7q4si8,1.715449,50-64,HS or less,White,Male,Republican,South,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,269,2025-06-29,2024-043
h9pwl9nqp8zfdymwyg5w6fpb,0.533206,18-29,4-yr/post-graduate degree,White,Female,Independent,Northeast,Not at all accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,395,2025-07-08,2024-043
5s19ke14a8tqthnlg5o0h55t,1.116971,30-49,HS or less,Hispanic,Male,Independent,Midwest,Very accurate,Not at all trustworthy,Not very important,Very likely,No,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,333,2025-07-16,2024-043
rini3posneo6mq3gvfi1r6dr,1.313991,65+,4-yr/post-graduate degree,Hispanic,Female,Independent,West,Not at all accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,388,2025-06-19,2024-043
lflrrkd1pvi5d6xt72hf8cz5,1.580643,65+,4-yr/post-graduate degree,White,Male,Republican,West,Very accurate,Not very trustworthy,Not at all important,Not likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,312,2025-07-01,2024-043
lqqerqr132mzj6ig1hfume37,1.257266,18-29,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,377,2025-06-29,2024-043
nkwd8747gb5i1gsy5gnr4rsw,1.536366,30-49,4-yr/post-graduate degree,White,Male,Independent,Midwest,Very accurate,Not very trustworthy,Very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,435,2025-06-22,2024-043
2a8qk0ludk2mop55t9wlv4t3,1.002795,30-49,4-yr/post-graduate degree,Hispanic,Female,Republican,South,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,361,2025-07-11,2024-043
4mqdgwy0bo2lr4ivsba17yjc,0.937175,30-49,HS or less,Hispanic,Female,Republican,Midwest,Not very accurate,Not very trustworthy,Not at all important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,453,2025-06-21,2024-043
0qhvcfc2bk14jkz4azr1xxqe,1.178353,65+,HS or less,White,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,312,2025-06-17,2024-043
lrztj1rte3cij6lrnbcs473x,1.142495,30-49,Some college/2-yr degree,Hispanic,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,416,2025-07-06,2024-043
evnk4ah1uxl233ov062r9xot,0.691245,65+,Some college/2-yr degree,Black,Female,Other or none,Midwest,Not very accurate,Not very trustworthy,Not very important,Very likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,390,2025-06-25,2024-043
