respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id
p37eihcc64teji4y2mhsi2sk,0.689105,65+,4-yr/post-graduate degree,Other,Male,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,TRUE,239,2025-06-28,2024-073
7gegpp018q9whrgglj81syy4,1.129469,30-49,Some college/2-yr degree,White,Female,Independent,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not at all likely,It would not interest me,It depends on who is asking,TRUE,FALSE,FALSE,399,2025-07-02,2024-073
2grnw6djeuyn4a4d0e1u0jym,1.214874,18-29,HS or less,Hispanic,Male,Republican,West,Somewhat accurate,Not very trustworthy,Not at all important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,111,2025-06-23,2024-073
lgp3c31dxygwh4hx26ipooiy,0.99611,50-64,Some college/2-yr degree,White,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,304,2025-07-09,2024-073
ekzgrqxr2kbfqoxbhnewq894,1.024816,50-64,Some college/2-yr degree,White,Female,Other or none,South,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,251,2025-07-02,2024-073
aqn6hichpt9pmslzpjf81wp4,1.140537,18-29,4-yr/post-graduate degree,Black,Male,Republican,South,Somewhat accurate,Very trustworthy,Not very important,Very likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,276,2025-07-04,2024-073
iytdwmp0791rrtos06bf43eh,1.244813,50-64,4-yr/post-graduate degree,Hispanic,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,280,2025-06-26,2024-073
kzi8qlzt2mjf9e4dq6ngeeo0,0.72993,65+,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,150,2025-07-15,2024-073
2cbs2qcch6xa2hdb5edimx7w,0.877836,30-49,4-yr/post-graduate degree,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,246,2025-06-18,2024-073
dtxlozbi882r9db2mvlwhs83,0.821915,50-64,HS or less,Black,Female,Democrat,South,Not at all accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,362,2025-07-17,2024-073
1ir93jfew29bix1i959oqepj,0.404568,50-64,Some college/2-yr degree,White,Male,Independent,South,Very accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,449,2025-07-07,2024-073
3f99a6h0bqebye7wvoqt902q,1.347143,30-49,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,347,2025-06-27,2024-073
agz1e5m2day4rovnmfgqt5au,0.902167,65+,Some college/2-yr degree,White,Male,Independent,South,Somewhat accurate,Very trustworthy,Somewhat important,Very likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,317,2025-06-22,2024-073
t0w8epltpdd75e1t7t6jiw4n,1.085145,50-64,Some college/2-yr degree,Other,Male,Independent,West,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,TRUE,331,2025-06-26,2024-073
suunu5ciyy0aleibzpcrt62w,1.014494,50-64,HS or less,White,Female,Democrat,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,472,2025-06-20,2024-073
paiui8ikl3yky1kx9mu8f6s9,1.308867,30-49,4-yr/post-graduate degree,White,Other,Republican,Midwest,Somewhat accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,TRUE,366,2025-07-09,2024-073
i5a6vg4ytpvma5fubl55q38e,0.911302,18-29,4-yr/post-graduate degree,Hispanic,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,331,2025-06-30,2024-073
r1w5qkgl75yeos0ts14blnko,0.684538,30-49,Some college/2-yr degree,White,Female,Democrat,Midwest,Not very accurate,Very trustworthy,Not very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,328,2025-06-17,2024-073
2lmja991y6re4b1t4f5yvkdq,0.984358,30-49,Some college/2-yr degree,Hispanic,Female,Independent,South,Not at all accurate,Not very trustworthy,Not at all important,Very likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,499,2025-06-22,2024-073
76j6mnbbv9licjhmi1xorivl,1.361077,50-64,4-yr/post-graduate degree,Other,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Very important,Not likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,374,2025-07-09,2024-073
s1ydyvf7t1m5itx4j86zlrtn,0.431452,18-29,HS or less,Hispanic,Male,Other or none,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,365,2025-07-02,2024-073
is245rx6ge81owuh9hrxyjgv,0.968669,65+,Some college/2-yr degree,White,Male,Republican,South,Not very accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,246,2025-06-23,2024-073
hqs9a0zrjzo2juund9sl5hdy,1.54951,18-29,Some college/2-yr degree,Black,Female,Independent,South,Very accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,347,2025-07-10,2024-073
n1uvw5i2hh1q5z5cio2hvujw,0.744269,65+,Some college/2-yr degree,White,Male,Other or none,South,Very accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,366,2025-06-27,2024-073
dkizhn9mwvawge80kqami8kh,1.20829,65+,HS or less,White,Female,Republican,South,Very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,315,2025-06-26,2024-073
hjpy7j1ezmygronet7ws185l,1.153742,50-64,Some college/2-yr degree,Hispanic,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Maybe,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,431,2025-06-20,2024-073
81v3mehhs8gzhzdm1jqpo8wv,1.342077,30-49,HS or less,Black,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,267,2025-07-16,2024-073
ild7l0yai1l5h935zued6qzu,1.365184,30-49,Some college/2-yr degree,White,Female,Independent,West,Not at all accurate,Very trustworthy,Not very important,Very likely,No,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,358,2025-07-08,2024-073
oo7vczb8kxyls41anq50606w,0.618611,50-64,HS or less,White,Male,Republican,Northeast,Somewhat accurate,Not at all trustworthy,Very important,Not likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,423,2025-07-15,2024-073
nag0a3dn3504mg5uauvdluv4,1.013584,30-49,Some college/2-yr degree,Hispanic,Male,Republican,South,Not at all accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,493,2025-07-05,2024-073
6ame657x40y0yfm5dxm6pt6y,1.227278,50-64,HS or less,White,Male,Democrat,West,Somewhat accurate,Not at all trustworthy,Extremely important,Very likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,319,2025-07-04,2024-073
ob9vpsmi87ieiaw7xdqrrizy,1.329681,30-49,4-yr/post-graduate degree,Hispanic,Female,Republican,South,Not at all accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,185,2025-07-03,2024-073
ua2uxrsjdhk9b1bu1i3axm2p,1.283537,65+,4-yr/post-graduate degree,Other,Male,Republican,South,Very accurate,Not very trustworthy,Not very important,Very likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,335,2025-07-15,2024-073
wfn3kdlxp6zu52270sn1r9tq,0.744789,30-49,Some college/2-yr degree,White,Male,Republican,Midwest,Not at all accurate,Not very trustworthy,Not very important,Very likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,338,2025-07-04,2024-073
7zbopz4n5pi9ky62vemoy9p2,1.177729,50-64,HS or less,Hispanic,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,333,2025-07-05,2024-073
wvu63s1rh2qz3tbgwyf3o2xz,1.251091,65+,Some college/2-yr degree,Hispanic,Female,Democrat,West,Not very accurate,Very trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,376,2025-07-16,2024-073
spilcfq94enaep4swt086elt,0.962409,30-49,4-yr/post-graduate degree,White,Female,Republican,Northeast,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,339,2025-07-12,2024-073
whdz9xisc5yldljmx1aavza5,0.93416,30-49,Some college/2-yr degree,Other,Male,Democrat,Midwest,Not at all accurate,Not very trustworthy,Not very important,Not likely,No,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,420,2025-07-17,2024-073
9od6qv1gtn2kbgbmdmqet3d9,1.296004,30-49,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,460,2025-07-01,2024-073
dcr6ug0y0gcmg861sh92k1mw,1.015767,65+,HS or less,White,Female,Democrat,South,Not very accurate,Very trustworthy,Very important,Not likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,306,2025-07-03,2024-073
n10b09sa1h55ze70skteerl2,0.906692,30-49,HS or less,Black,Female,Republican,Midwest,Not very accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,378,2025-06-26,2024-073
dwfhsijogc1g81ftrd69gz84,0.480375,50-64,4-yr/post-graduate degree,Hispanic,Female,Other or none,West,Somewhat accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,314,2025-07-01,2024-073
2e385q2izlt6o5wjetrv33n1,0.70762,18-29,Some college/2-yr degree,White,Male,Independent,Northeast,Very accurate,Not very trustworthy,Very important,Not likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,340,2025-06-21,2024-073
guu0pq0199dpaf69skja2o17,1.16731,30-49,Some college/2-yr degree,Hispanic,Female,Democrat,South,Very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,391,2025-07-06,2024-073
j3gjxw5pw4vsrxvn6zkpf5f7,1.064972,18-29,HS or less,White,Female,Independent,West,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not at all likely,It would not interest me,No,TRUE,FALSE,FALSE,250,2025-07-09,2024-073
cbhktfole0uu1is2du97yuro,1.090455,65+,4-yr/post-graduate degree,Hispanic,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,371,2025-07-17,2024-073
pk76bew9n1zdwr9rulobryxz,0.63069,65+,4-yr/post-graduate degree,Hispanic,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,287,2025-06-23,2024-073
oa8tmvjppk68fxh1qnvf4rbi,1.178729,65+,4-yr/post-graduate degree,Black,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,483,2025-06-29,2024-073
h5pd13g1betux5lmnfqtx4a1,1.004967,65+,HS or less,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,429,2025-06-20,2024-073
ui8uwws5lflmsdyi90fb6pu0,0.558934,30-49,Some college/2-yr degree,Other,Male,Other or none,Midwest,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,TRUE,TRUE,152,2025-06-24,2024-073
xk9sopgkb4r4ftohg6gknw7b,0.745095,50-64,Some college/2-yr degree,Hispanic,Male,Democrat,West,Not at all accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,483,2025-07-13,2024-073
olw3b6q1uenvan6h7vn73rd9,0.733537,30-49,Some college/2-yr degree,White,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,335,2025-07-13,2024-073
roxcbzdcwthdt0m929xh75br,1.284182,50-64,Some college/2-yr degree,Hispanic,Other,Democrat,South,Not at all accurate,Not very trustworthy,Very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,372,2025-07-14,2024-073
aktplr9ko38vgcngts1f45wq,1.305352,65+,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,392,2025-06-25,2024-073
mnvgafscrsw4y5m5phzti132,1.019849,65+,Some college/2-yr degree,Hispanic,Female,Republican,South,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,380,2025-06-22,2024-073
f9efniyt0iknd0syb3nsv30l,1.2091,50-64,HS or less,White,Female,Democrat,West,Not at all accurate,Not very trustworthy,Extremely important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,363,2025-07-07,2024-073
5wxhzq9qhrkhebolpz0iyspe,0.485334,30-49,4-yr/post-graduate degree,Hispanic,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Very likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,299,2025-07-12,2024-073
g8hgscjej3ylycckdggu3uqt,1.044962,65+,HS or less,Hispanic,Other,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,440,2025-07-15,2024-073
jc5429e4o317niyj7u0tflvb,1.20449,50-64,HS or less,Other,Female,Democrat,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,313,2025-07-13,2024-073
7iwwhbohvlbw9lqiyg25goj1,0.605868,30-49,Some college/2-yr degree,Hispanic,Female,Republican,South,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,334,2025-06-19,2024-073
wdhxhlaw02vlidjcwjrqhuch,1.205916,50-64,4-yr/post-graduate degree,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,202,2025-07-10,2024-073
wtzdh8u291sgji9tsi468ivh,1.239824,30-49,4-yr/post-graduate degree,Hispanic,Male,Republican,West,Somewhat accurate,Very trustworthy,Very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,218,2025-07-04,2024-073
8ygp5p51g87pxd96caawvwy4,1.133241,50-64,HS or less,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,266,2025-07-02,2024-073
msw7hv0g4zn8wfv1o3u0yk81,1.069682,18-29,HS or less,Other,Male,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,130,2025-07-08,2024-073
cb7eldslnontloob5w8h0bq1,1.193489,50-64,4-yr/post-graduate degree,Other,Male,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,345,2025-07-01,2024-073
4cpfw3e5pkgb92wi0haufj4w,0.773488,18-29,4-yr/post-graduate degree,White,Male,Republican,South,Not at all accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,317,2025-07-09,2024-073
xpay7302ebj31mll49y5q87h,1.34129,30-49,Some college/2-yr degree,White,Male,Democrat,South,Not very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,365,2025-06-24,2024-073
8vgae32k6m8i0jsw5vd9ff80,1.339284,50-64,Some college/2-yr degree,White,Female,Democrat,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,451,2025-06-23,2024-073
67u2skz9njn19ob4l1ni7q23,0.716678,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Very trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,367,2025-06-24,2024-073
r60e4s5ypjoyamrca7kbn4ku,0.627452,30-49,4-yr/post-graduate degree,White,Female,Republican,West,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,430,2025-07-14,2024-073
tadvmvfzbvkl4tudqnpg6ore,1.406363,50-64,HS or less,White,Female,Independent,South,Not very accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,272,2025-06-19,2024-073
xkh1hf5tc69ei1hlt9t0cbo9,1.186961,50-64,HS or less,White,Other,Democrat,South,Not very accurate,Very trustworthy,Somewhat important,Somewhat likely,No,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,334,2025-06-28,2024-073
1jnw1a6sr76plkumephl4o2n,0.974367,50-64,4-yr/post-graduate degree,White,Female,Independent,South,Very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,386,2025-07-04,2024-073
iqbzr64xmazuws00p39qy6z0,1.40793,50-64,Some college/2-yr degree,White,Male,Republican,West,Somewhat accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,343,2025-06-28,2024-073
eyq6p7dh05of14y54ojhe4ra,1.332202,18-29,Some college/2-yr degree,Black,Female,Republican,South,Not at all accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,TRUE,TRUE,FALSE,60,2025-07-08,2024-073
61873xxfx5x932mbdly0rck0,1.068113,30-49,HS or less,White,Male,Republican,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,463,2025-06-28,2024-073
0r85r0ju40u6mynv6si1w13u,1.353336,30-49,Some college/2-yr degree,Black,Female,Republican,South,Very accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,TRUE,FALSE,101,2025-07-09,2024-073
acsavzqsiykxj9v708iyg379,1.434878,30-49,4-yr/post-graduate degree,Black,Male,Republican,South,Not at all accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,444,2025-06-17,2024-073
5iadj2ncjktlv0bt0img5q4d,1.533598,65+,Some college/2-yr degree,White,Female,Republican,Midwest,Very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,TRUE,270,2025-07-13,2024-073
2ad39fyhejucg5huftc12u8t,0.679462,65+,Some college/2-yr degree,Hispanic,Female,Independent,West,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,376,2025-07-07,2024-073
zpt9ksqmdei516veso9eo3ui,0.949704,50-64,4-yr/post-graduate degree,Black,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,354,2025-06-29,2024-073
b8oitn8twtir1jbnqjnue7j0,1.744779,30-49,4-yr/post-graduate degree,Hispanic,Female,Democrat,Northeast,Very accurate,Very trustworthy,Not very important,Very likely,Yes,Not very likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,411,2025-07-16,2024-073
l35us9gn2gcy0ruodhdwwpsp,1.303978,30-49,HS or less,White,Female,Republican,West,Somewhat accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,452,2025-07-09,2024-073
i012wxghgiw001c4piwv2z40,0.869522,65+,HS or less,White,Male,Democrat,Midwest,Very accurate,Very trustworthy,Extremely important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,471,2025-07-08,2024-073
8r7hqbylypsvn59xev51u6uy,0.494817,30-49,Some college/2-yr degree,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,340,2025-07-12,2024-073
j6eqc6z34v0vvssidd449ky1,1.400066,30-49,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,316,2025-06-22,2024-073
8tzbvzuchfg7i3oi8vgyj7vj,1.37925,30-49,Some college/2-yr degree,White,Other,Other or none,Northeast,Very accurate,Very trustworthy,Very important,Not likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,308,2025-07-17,2024-073
o9om8sy63uz48wg95izukc8k,1.31618,18-29,HS or less,Other,Female,Independent,South,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,319,2025-07-03,2024-073
bglq7wvf0knti1etw3w7ctcn,1.103129,30-49,HS or less,Other,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,436,2025-06-28,2024-073
