respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id
wx9mcuzykxrbuxaaxpu97jyk,0.820375,65+,4-yr/post-graduate degree,White,Male,Republican,Northeast,Not at all accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,324,2025-07-02,2024-011
wm09xa27bjbd1tet9kwlpvx5,1.107497,30-49,Some college/2-yr degree,White,Female,Democrat,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,462,2025-07-12,2024-011
y5by9oebzj2c12dg9i4vv97o,0.612732,30-49,Some college/2-yr degree,Black,Male,Independent,South,Not very accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,No,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,209,2025-06-28,2024-011
kvfloaob1u7e4eurhmz55q6b,1.325842,18-29,Some college/2-yr degree,White,Female,Republican,South,Very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,TRUE,FALSE,108,2025-06-23,2024-011
yl1hr1ohxq2ejjmvf051lyji,1.449559,50-64,HS or less,Other,Female,Republican,South,Not very accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,370,2025-07-04,2024-011
ccgtwfd92tv8z8hcindb1d3n,0.516052,50-64,Some college/2-yr degree,White,Male,Independent,South,Somewhat accurate,Not very trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,314,2025-07-14,2024-011
otupmhoym050d55k613x2byz,0.965202,30-49,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,369,2025-07-07,2024-011
3trn9otq6lf9y6wzxsl6pnr1,0.921176,65+,HS or less,White,Female,Republican,West,Not at all accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would not interest me,It depends on who is asking,TRUE,TRUE,FALSE,123,2025-07-13,2024-011
8rzl1fsrqu7ko1ts15r07t0j,0.75394,50-64,Some college/2-yr degree,Black,Male,Republican,Midwest,Not very accurate,Not very trustworthy,Very important,Not likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,362,2025-07-16,2024-011
mrb367g5t4mkahbxj9kz1ocs,0.536141,30-49,4-yr/post-graduate degree,Other,Male,Democrat,West,Somewhat accurate,Not at all trustworthy,Very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,383,2025-07-07,2024-011
pgt2w6j6qs05uaalpob73pw6,0.797091,50-64,4-yr/post-graduate degree,White,Male,Republican,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,166,2025-07-15,2024-011
1gulfgjm3hdxr9f5hb2gddow,0.945973,30-49,4-yr/post-graduate degree,Black,Female,Republican,South,Not at all accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Very likely,It would be one I would likely choose,No,TRUE,TRUE,FALSE,121,2025-06-22,2024-011
s3uemff5owxg4eq0mxftkw9x,1.1425,18-29,Some college/2-yr degree,Black,Male,Other or none,West,Not very accurate,Not at all trustworthy,Very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,314,2025-06-24,2024-011
m4yju8klzpiei9kjvy8s6h38,1.200426,18-29,Some college/2-yr degree,White,Male,Other or none,Northeast,Very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,250,2025-06-21,2024-011
5wqxsnsvec5dhtg0veszitmk,1.119154,30-49,4-yr/post-graduate degree,White,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,TRUE,388,2025-07-02,2024-011
d49u5bwmwgkgj7ze2i4paeoh,0.322825,18-29,Some college/2-yr degree,White,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,337,2025-07-05,2024-011
m91e8hdcw401rayfpwy1yi9v,1.557897,65+,4-yr/post-graduate degree,Other,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Very important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,328,2025-07-15,2024-011
ioc4ki1kn93ar6j7x8wmman6,0.998839,30-49,Some college/2-yr degree,Black,Male,Democrat,South,Very accurate,Very trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,385,2025-07-16,2024-011
aepddtc2fz8rpqb4qf4ntse2,0.755253,30-49,Some college/2-yr degree,Hispanic,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,TRUE,304,2025-07-14,2024-011
64pi3pkupma6tcac5o7u7ggb,0.839417,18-29,Some college/2-yr degree,Other,Female,Republican,West,Not very accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,315,2025-06-25,2024-011
uznedsjqcnq95pmsk2ygd5et,0.404788,18-29,Some college/2-yr degree,Black,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,239,2025-06-20,2024-011
eqmrjkyl6edmcyemyl3xdwru,0.678762,50-64,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,574,2025-07-08,2024-011
qyv6n1sy158xaepjqdjph1bn,1.094107,18-29,Some college/2-yr degree,Other,Male,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,201,2025-07-09,2024-011
rm8znx8gnyk1btzj2kiybm2r,0.801683,65+,4-yr/post-graduate degree,Black,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,365,2025-07-05,2024-011
8v1ehbpobchux47rflkh2jfy,1.210891,30-49,HS or less,White,Male,Other or none,South,Somewhat accurate,Not very trustworthy,Not at all important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,324,2025-07-12,2024-011
shl9aw6hsvqjnd3tv6dem3q3,1.206588,18-29,Some college/2-yr degree,Black,Male,Republican,Midwest,Somewhat accurate,Not very trustworthy,Very important,Not likely,No,Very likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,120,2025-06-28,2024-011
fe74nnmfw2rgc1z4zr7pqwqi,0.644397,18-29,Some college/2-yr degree,White,Female,Republican,South,Very accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,319,2025-07-14,2024-011
gckqx6w259rwhi4dwgn56tbq,0.430607,30-49,HS or less,White,Female,Independent,Midwest,Not at all accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,412,2025-07-07,2024-011
03b6t0ye9wlzny57vttoyn38,0.68004,18-29,Some college/2-yr degree,White,Male,Republican,Midwest,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,350,2025-07-05,2024-011
7bw50hqbqj03sr9jbx2mgiiv,1.045486,50-64,Some college/2-yr degree,Black,Female,Republican,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,324,2025-07-06,2024-011
iyizhyxv0xzmccru7vlhk0te,1.209415,65+,Some college/2-yr degree,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,428,2025-07-12,2024-011
unyjymkj4mvwlloofcai6hi7,0.457501,65+,Some college/2-yr degree,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,247,2025-06-30,2024-011
wqovk8ai6qfi9pepb057cn9l,0.379941,18-29,4-yr/post-graduate degree,White,Male,Independent,South,Not very accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not at all likely,It would become my preferred incentive offer,Yes,TRUE,TRUE,FALSE,132,2025-07-08,2024-011
sbwkrwn5d3l3b7n46b889xwb,1.178264,65+,Some college/2-yr degree,Hispanic,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,406,2025-07-08,2024-011
eznjcwls73wb0yyeo7gjy42i,0.598399,30-49,4-yr/post-graduate degree,White,Female,Republican,Northeast,Very accurate,Not at all trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,351,2025-07-08,2024-011
arz62m45cdnhom00or5lw2yy,1.405869,50-64,HS or less,White,Male,Democrat,Midwest,Somewhat accurate,Very trustworthy,Not very important,Very likely,Yes,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,333,2025-06-18,2024-011
jk0y1y6e9tiw5lv5oedog73z,1.133522,30-49,4-yr/post-graduate degree,Black,Female,Republican,South,Somewhat accurate,Very trustworthy,Extremely important,Somewhat likely,Maybe,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,375,2025-07-07,2024-011
j5m1wq4m28h9vnp134s1lshf,1.224721,18-29,4-yr/post-graduate degree,Black,Male,Republican,West,Somewhat accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,359,2025-06-29,2024-011
68twlvpgi2ag43ehnxn2pngl,0.935989,18-29,Some college/2-yr degree,White,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,410,2025-06-19,2024-011
0zdos4gtw1i2yf8uteq5m29w,1.024238,30-49,HS or less,Hispanic,Male,Democrat,West,Not very accurate,Not very trustworthy,Extremely important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,408,2025-07-13,2024-011
e3j2xzqdi5ufa12i66q9ro6n,1.194296,50-64,4-yr/post-graduate degree,Hispanic,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,299,2025-06-17,2024-011
4chxdok14icxmt8i7qmq98v4,0.948064,65+,Some college/2-yr degree,Black,Male,Republican,West,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,238,2025-07-11,2024-011
f6qpvk9dl7gaimscgd90rdih,0.881642,18-29,HS or less,White,Female,Independent,Midwest,Not very accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,365,2025-06-26,2024-011
itmddzpajico7ol8e3thyrwy,1.127367,18-29,Some college/2-yr degree,Other,Male,Republican,Northeast,Not very accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,325,2025-06-24,2024-011
rgceou7yu3s4ep81ek6x7ya1,0.954851,30-49,HS or less,White,Female,Independent,Midwest,Not at all accurate,Somewhat trustworthy,Not at all important,Somewhat likely,No,Very likely,It would become my preferred incentive offer,No,TRUE,FALSE,FALSE,339,2025-06-20,2024-011
ykxwdsdkq16bjcjptkqdzz8m,0.712954,50-64,HS or less,White,Female,Independent,Northeast,Not very accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,286,2025-06-30,2024-011
1nfz3lg2lrcyfhniduod4533,1.319355,50-64,4-yr/post-graduate degree,Black,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Not at all important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,424,2025-07-02,2024-011
efnzxd71bbyy8nayxugv82w0,1.198698,65+,HS or less,Hispanic,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,517,2025-06-24,2024-011
4wjqcb844v5slpw0r65pl8dq,1.663734,65+,Some college/2-yr degree,Black,Male,Independent,Northeast,Somewhat accurate,Not at all trustworthy,Very important,Very likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,298,2025-06-27,2024-011
aa2iriua4qcnlxwfojhoglwr,0.660842,50-64,Some college/2-yr degree,Black,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,193,2025-06-28,2024-011
o4pozaydaf5be8fif5go3ufa,1.113695,30-49,HS or less,White,Female,Other or none,West,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,259,2025-06-26,2024-011
z2x7o8nnmofomw8zbpm5cs3o,0.879119,30-49,4-yr/post-graduate degree,White,Female,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,353,2025-07-03,2024-011
jroa6hb573qro4jghgdh434b,0.857361,18-29,4-yr/post-graduate degree,White,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,447,2025-07-06,2024-011
ic6riivih44b5bfjkbd2ycfd,1.432264,50-64,4-yr/post-graduate degree,White,Female,Republican,Northeast,Somewhat accurate,Not at all trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,307,2025-07-08,2024-011
jpf4xwjsu93c7auaitn6r30f,1.279825,30-49,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,No,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,387,2025-07-02,2024-011
by3g051qtfc892fjfrfw4z70,1.189562,30-49,4-yr/post-graduate degree,White,Female,Independent,Midwest,Not very accurate,Not very trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,382,2025-06-18,2024-011
xigz02fmw0vlw6jxkqb1wisx,1.104651,50-64,Some college/2-yr degree,Black,Male,Other or none,Midwest,Not at all accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,356,2025-07-13,2024-011
tnajtdj9l97zzgqyulpff1aj,1.058285,50-64,Some college/2-yr degree,Hispanic,Female,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,471,2025-06-22,2024-011
lwkyl8k4vhvhbyug87v6tmpf,1.188635,30-49,HS or less,White,Male,Republican,West,Very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,396,2025-07-03,2024-011
f1f9a1fgbr0bfbl5s0r2aowj,1.488729,65+,HS or less,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,172,2025-07-11,2024-011
8ebkqhfizy72mprlfnqd2p62,0.455123,65+,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,281,2025-06-22,2024-011
22e5yuczesp1ocmuw61c02az,0.685174,50-64,Some college/2-yr degree,Other,Female,Republican,South,Somewhat accurate,Very trustworthy,Somewhat important,Very likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,339,2025-07-05,2024-011
kpkt4n80g5ll2d62t26ivsbt,1.294799,65+,4-yr/post-graduate degree,White,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,437,2025-06-21,2024-011
4zzyqw627zmkv5pfcyt8rl2t,0.718938,50-64,4-yr/post-graduate degree,Black,Female,Democrat,West,Very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,267,2025-07-16,2024-011
v8stjxkezfqvwaumc4azsbaa,0.766434,30-49,Some college/2-yr degree,White,Male,Independent,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,540,2025-07-15,2024-011
d65fg8zcxd1i0yknid9x9xma,1.090932,65+,HS or less,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,218,2025-07-12,2024-011
m462u7vp6j8mawvvbnj9php3,0.86209,50-64,Some college/2-yr degree,White,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,391,2025-06-19,2024-011
yzrko6iml3uysjjxmg3s8z54,1.270469,65+,4-yr/post-graduate degree,White,Male,Republican,Midwest,Not very accurate,Very trustworthy,Very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,95,2025-06-19,2024-011
p5dd53fwg0plnio2n56lmcly,0.975353,18-29,4-yr/post-graduate degree,Black,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,No,TRUE,FALSE,FALSE,343,2025-07-06,2024-011
kmhbfpjetcguop2m25m8lahf,0.578084,30-49,Some college/2-yr degree,Black,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,417,2025-06-24,2024-011
2r93xvt57ytdys9hakowzpo0,0.647233,30-49,Some college/2-yr degree,White,Female,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Not very important,Very likely,No,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,262,2025-06-17,2024-011
3lra33dn8f2c4odl4juefi90,1.157247,50-64,Some college/2-yr degree,White,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,332,2025-07-08,2024-011
20r91apcra2fwe5auholjeyz,0.697002,65+,Some college/2-yr degree,Hispanic,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,327,2025-07-03,2024-011
lg563xa3tcr0azejgdfilfl1,1.050493,30-49,Some college/2-yr degree,White,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,297,2025-07-16,2024-011
kssjzeihdcyigax7eou2onkx,0.812378,50-64,4-yr/post-graduate degree,Hispanic,Male,Democrat,South,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,360,2025-07-16,2024-011
qd0ntazfsv8az8bohtfv029q,0.737695,30-49,Some college/2-yr degree,Hispanic,Female,Republican,Midwest,Not very accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,324,2025-07-09,2024-011
iz434qej1d5ddwd2ju743jhg,0.858287,18-29,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Very likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,182,2025-07-08,2024-011
0czrr6pf9wf4xe0vb32sdedc,1.003438,50-64,4-yr/post-graduate degree,Other,Female,Democrat,West,Very accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,TRUE,359,2025-06-30,2024-011
ee9cookkz9bqrustu0iaiqg1,1.806603,30-49,4-yr/post-graduate degree,White,Male,Independent,Midwest,Not at all accurate,Not very trustworthy,Very important,Very likely,No,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,522,2025-06-26,2024-011
0uxr5yws2uu438dyrlkpxgvn,0.621199,30-49,4-yr/post-graduate degree,White,Female,Independent,West,Very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,393,2025-06-17,2024-011
eq5xv0hb1ja815zkkxfees28,0.622704,18-29,HS or less,White,Male,Democrat,South,Very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,117,2025-07-12,2024-011
lihwwyndi0izyjei20d0uuwg,1.078495,50-64,HS or less,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,385,2025-06-29,2024-011
ne12rdc4jwwe174sswv050p8,1.059316,65+,4-yr/post-graduate degree,White,Male,Independent,South,Not at all accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,302,2025-06-30,2024-011
zpup0u5m99vayvrm59kihswl,0.731759,30-49,Some college/2-yr degree,White,Male,Democrat,West,Not very accurate,Not at all trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,TRUE,FALSE,143,2025-06-22,2024-011
