respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speed_flag,straight_line,duration_seconds,completion_date,project_id
4qi385b0jjwhpcvz5eow87dh,0.846681,30-49,Some college/2-yr degree,White,Female,Democrat,Northeast,Very accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,389,2025-07-07,2024-059
r35o13sivcp3dy2djvptxyki,0.593975,18-29,Some college/2-yr degree,Other,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Not very important,Not likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,356,2025-06-26,2024-059
2bxvd1oq9ksloezgjjg27xpn,1.056476,30-49,HS or less,Other,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,290,2025-07-12,2024-059
uq3bbj1dppqnkzjw8g41fi3f,0.700026,50-64,4-yr/post-graduate degree,White,Female,Other or none,South,Somewhat accurate,Not very trustworthy,Not at all important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,300,2025-07-13,2024-059
szy8yq726euja0aobu56fage,0.913428,30-49,Some college/2-yr degree,Hispanic,Male,Republican,West,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,420,2025-06-20,2024-059
7z3azwphhcnihmt956g9ahd7,0.757223,65+,4-yr/post-graduate degree,White,Male,Democrat,South,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,288,2025-07-08,2024-059
b2uh7oomxbtryy3innzbykc2,1.321657,30-49,Some college/2-yr degree,Black,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,448,2025-06-27,2024-059
eol3yi1fet1y56atdo40jspo,1.178812,30-49,HS or less,White,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,401,2025-07-09,2024-059
xhyv66luqxf7rptvbfkkmq2h,1.156084,18-29,Some college/2-yr degree,White,Male,Independent,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,403,2025-07-09,2024-059
apm6etc1oyax430mc39zd59l,0.263265,50-64,HS or less,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,317,2025-07-07,2024-059
25npftos3l9kdp5gm4gv6vnr,1.103975,18-29,HS or less,Hispanic,Male,Independent,South,Somewhat accurate,Not at all trustworthy,Very important,Somewhat likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,428,2025-06-22,2024-059
6fcx4cmkthyjwd7mlp6dek5f,0.556391,30-49,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Not at all likely,It would not interest me,Yes,TRUE,FALSE,FALSE,427,2025-07-01,2024-059
54nccv640sakmkj7aosjkko8,1.279748,30-49,HS or less,Black,Male,Republican,South,Not very accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,369,2025-06-18,2024-059
em9qctfb3n4iq1bpmklrskvy,0.749382,18-29,Some college/2-yr degree,White,Female,Independent,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,384,2025-07-16,2024-059
u6bgnaipf08heo31pi586fda,0.668067,50-64,HS or less,Other,Female,Democrat,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,270,2025-06-21,2024-059
nea2m872l644r06zn40wijg2,1.507184,30-49,Some college/2-yr degree,Other,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Not at all important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,246,2025-06-19,2024-059
1bxmq9y9c58an0ntigi7godg,0.9284,50-64,HS or less,White,Female,Independent,South,Somewhat accurate,Very trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,352,2025-06-20,2024-059
m797tl4e180mb87hz097tzck,0.915724,30-49,4-yr/post-graduate degree,White,Female,Republican,Northeast,Not at all accurate,Not very trustworthy,Extremely important,I would never participate in a phone survey,No,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,330,2025-07-02,2024-059
znlo9m08216gz7esah8u5q1g,0.485308,18-29,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Not at all trustworthy,Not very important,I would never participate in a phone survey,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,106,2025-07-11,2024-059
1z90o8cmx21mzzw3a9o19cne,0.888453,65+,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,338,2025-06-18,2024-059
mxkfgj3nvxmwrfum1vk7c2kh,1.055158,50-64,Some college/2-yr degree,White,Male,Other or none,South,Not very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,No,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,388,2025-06-26,2024-059
bw81jahjy8gxx6motwk25248,1.328392,30-49,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,371,2025-06-28,2024-059
scdwibgb1bo3x4zqpb9brc67,0.960484,18-29,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,132,2025-07-17,2024-059
4rttozer9v7m87lor99tgoj0,1.555685,65+,Some college/2-yr degree,Black,Male,Independent,South,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,436,2025-07-01,2024-059
u0rbfbeasdjjopx32sqaxdl3,0.863681,50-64,4-yr/post-graduate degree,White,Male,Republican,West,Very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,151,2025-07-03,2024-059
vprk59oi3etrdxhg17u8399g,0.937455,30-49,HS or less,White,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Very important,Very likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,TRUE,413,2025-07-12,2024-059
ud80m591c2h4zhdhwlrmj6p2,1.365546,50-64,Some college/2-yr degree,White,Male,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,145,2025-06-22,2024-059
g1b1mxdvuxbcm161ubmirl9x,0.798622,65+,HS or less,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,285,2025-06-26,2024-059
t323trqhjs8p2etvyzg68nnk,1.079084,30-49,HS or less,Black,Female,Independent,South,Very accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,261,2025-07-01,2024-059
aci6uge5x55j4ynzlr7wsuj9,1.287249,30-49,4-yr/post-graduate degree,Black,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,No,Likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,326,2025-07-06,2024-059
jkrba5ncwg72z18mj463mfb7,1.005134,30-49,4-yr/post-graduate degree,Black,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,406,2025-06-29,2024-059
tl3gx3qj7uast38qgr4dmsl5,1.481008,30-49,4-yr/post-graduate degree,White,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Not at all important,Very likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,291,2025-06-21,2024-059
2jtjsw7hkxp5045jxwme74bv,1.193775,18-29,HS or less,Other,Female,Independent,South,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,97,2025-07-15,2024-059
4qfgfow3arvgf61m6ul0jijr,1.157541,30-49,HS or less,Other,Female,Republican,South,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,502,2025-07-16,2024-059
y3ttdcwykjx3mzsc95ytm010,0.790823,50-64,4-yr/post-graduate degree,White,Female,Republican,West,Not very accurate,Very trustworthy,Extremely important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,256,2025-06-28,2024-059
6q7onhg9k7jz39n6yolcswqm,1.17937,50-64,HS or less,Hispanic,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,321,2025-06-20,2024-059
rchju0913jvtl50h0l0uh76z,0.850481,50-64,4-yr/post-graduate degree,Other,Female,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Very likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,544,2025-07-13,2024-059
9m668mulht6ljq3wy74h2lyh,0.730249,30-49,HS or less,Other,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,197,2025-06-24,2024-059
x11rik423z2vh89bj17mfl2h,0.753051,50-64,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Very likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,512,2025-07-01,2024-059
53e61omnsm57gavoo0yusuqw,1.901977,30-49,Some college/2-yr degree,Hispanic,Male,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,Not likely,No,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,311,2025-07-03,2024-059
e8a1tbjs6hjc48y512apjllz,0.713328,50-64,4-yr/post-graduate degree,White,Female,Democrat,South,Not very accurate,Not very trustworthy,Not at all important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,268,2025-07-13,2024-059
f87ntsno0u0ysc19qiqug9um,0.863916,30-49,Some college/2-yr degree,White,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,383,2025-06-25,2024-059
s1sdb9wh9p3cn7lg7fx3b8cx,1.292013,30-49,4-yr/post-graduate degree,White,Female,Independent,South,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,313,2025-06-22,2024-059
a917rzc5w6ka2fgs4lavflar,1.332989,50-64,4-yr/post-graduate degree,Black,Male,Democrat,South,Not very accurate,Not at all trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,262,2025-06-18,2024-059
9qaue0hh4surzp4bpv7jmjxt,0.471729,65+,Some college/2-yr degree,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,435,2025-06-17,2024-059
q6ruptooliv2wnaj5zvupkau,0.768326,30-49,4-yr/post-graduate degree,White,Female,Republican,South,Very accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,343,2025-07-02,2024-059
fdubk0rjfq672cb97lk7o790,0.92277,30-49,HS or less,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,219,2025-07-03,2024-059
81wdonqkdojhi8nejwbjkau9,1.468864,50-64,4-yr/post-graduate degree,White,Female,Democrat,Midwest,Not very accurate,Not very trustworthy,Not at all important,Somewhat likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,379,2025-07-07,2024-059
6j3wmzn3lma0evhbji0cpswi,0.527996,50-64,4-yr/post-graduate degree,White,Male,Republican,South,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,204,2025-06-30,2024-059
5c2rf9jzxf7te662lnaxhrth,1.159384,50-64,4-yr/post-graduate degree,White,Male,Democrat,South,Very accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,353,2025-06-27,2024-059
ufmr26np1sg4176iw5jzx7c4,1.185668,30-49,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,325,2025-07-06,2024-059
e9s5pfck5vi2nl1f9c5ym8ut,1.10032,30-49,HS or less,White,Male,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,333,2025-06-28,2024-059
n74lv619qfz8w26m5pugvzkn,1.213431,30-49,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,348,2025-07-02,2024-059
rg6jstjy6sj1c6f432fpq529,0.66825,30-49,Some college/2-yr degree,White,Male,Republican,Midwest,Not very accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,334,2025-06-27,2024-059
y9rk0sis0d55no1a3by0p6wo,1.263381,18-29,HS or less,White,Female,Independent,Midwest,Not at all accurate,Not very trustworthy,Not very important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,374,2025-07-13,2024-059
v8d9vr9i8r5bxcjryrh8mraf,1.169147,18-29,HS or less,White,Male,Republican,West,Somewhat accurate,Not at all trustworthy,Not at all important,Very likely,No,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,246,2025-07-08,2024-059
775d5ej2iya87w3yj7zrlllm,0.912582,30-49,Some college/2-yr degree,White,Male,Independent,Northeast,Not very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,368,2025-07-10,2024-059
tgexrgrjt4ocwr5vo6cppu72,1.257675,50-64,Some college/2-yr degree,Black,Male,Republican,Midwest,Not very accurate,Very trustworthy,Somewhat important,Somewhat likely,No,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,415,2025-07-10,2024-059
snc5mwv18xidd2e94eqeraup,1.458311,65+,4-yr/post-graduate degree,White,Male,Republican,Northeast,Not at all accurate,Very trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,214,2025-07-06,2024-059
eptxooivcgqqebjzo1qurvbz,0.694982,18-29,HS or less,White,Female,Other or none,West,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,457,2025-07-08,2024-059
jq8fsyjd1nf6dgpgxrd3mvxw,0.988654,30-49,4-yr/post-graduate degree,Other,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,350,2025-06-27,2024-059
l991hxck27xp3d042rmxafrx,1.067212,50-64,Some college/2-yr degree,Hispanic,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,302,2025-06-18,2024-059
jxcpfhm7sykgq4xtuyyovq3t,0.927902,65+,Some college/2-yr degree,White,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would not interest me,No,FALSE,FALSE,FALSE,383,2025-06-26,2024-059
ol6m3alxatlcwmynteh3r9x7,0.729232,50-64,Some college/2-yr degree,Hispanic,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,379,2025-06-29,2024-059
iruv7x5roxgqtqzkr0ho43ow,1.094186,65+,Some college/2-yr degree,White,Male,Democrat,South,Not very accurate,Not very trustworthy,Not very important,Not likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,329,2025-07-14,2024-059
yafkmjnp6u6p60yhfamnx0d7,0.720965,18-29,Some college/2-yr degree,White,Male,Democrat,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,411,2025-07-09,2024-059
mneqm91k95a8pqhzkrh74lg7,1.820848,50-64,HS or less,White,Other,Democrat,Midwest,Not very accurate,Not very trustworthy,Extremely important,Very likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,338,2025-07-07,2024-059
mcbgbylc7ks530x6hoqrsf0z,0.642585,65+,HS or less,White,Male,Independent,Midwest,Very accurate,Not very trustworthy,Very important,Not likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,345,2025-06-28,2024-059
wzgkqhjnkweyxf24hhbl36bv,1.27993,30-49,4-yr/post-graduate degree,White,Female,Independent,South,Very accurate,Somewhat trustworthy,Not at all important,Very likely,No,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,396,2025-07-05,2024-059
i4h2zlwsm0n67wt0oahch9ci,0.929376,50-64,Some college/2-yr degree,Other,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,493,2025-07-01,2024-059
45gsfn09mxrs5sd1w2xrjtla,1.120759,50-64,HS or less,White,Other,Democrat,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,145,2025-06-28,2024-059
a8596qajmnicg9zzqs8pyoz6,1.765899,30-49,Some college/2-yr degree,White,Female,Other or none,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,365,2025-07-17,2024-059
1pafi0im85siroe7u59u0ds5,0.558405,50-64,4-yr/post-graduate degree,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,393,2025-07-12,2024-059
uha2h774f3315xhfy31x8klf,1.099577,18-29,Some college/2-yr degree,White,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,318,2025-06-22,2024-059
8ep7plr6q00a0j8rknbmdzhl,1.140972,18-29,Some college/2-yr degree,White,Other,Other or none,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,337,2025-06-21,2024-059
e9cadt6j4opc55wdbsn7613k,0.379306,18-29,4-yr/post-graduate degree,White,Male,Republican,West,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,308,2025-07-02,2024-059
lhro5i080skbruruiga1vknk,0.501163,50-64,Some college/2-yr degree,White,Male,Republican,South,Very accurate,Not very trustworthy,Not at all important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,447,2025-06-21,2024-059
w7pbmce4htgyn8bz08xq7uqo,1.014081,30-49,HS or less,White,Female,Democrat,South,Very accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,453,2025-06-25,2024-059
pabikcf0r42o0mbegjrak0sy,1.225303,18-29,Some college/2-yr degree,White,Female,Republican,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,109,2025-07-09,2024-059
71bxris7t6juzr1myhslrjwd,1.33618,30-49,Some college/2-yr degree,White,Male,Independent,South,Very accurate,Not very trustworthy,Very important,Somewhat likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,69,2025-06-26,2024-059
wqfv90g7rdpziudtfqipn1zc,1.131479,50-64,Some college/2-yr degree,White,Male,Democrat,Midwest,Not at all accurate,Not very trustworthy,Very important,Not likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,283,2025-07-08,2024-059
3sk27j5uyrb1lxtvtonb4ih8,1.083638,65+,Some college/2-yr degree,Hispanic,Male,Independent,Northeast,Very accurate,Not at all trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,392,2025-07-01,2024-059
1cq1h2fbnxceqbuuqfk2ssjx,1.491183,65+,4-yr/post-graduate degree,White,Female,Other or none,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,491,2025-07-05,2024-059
iiy9ze0i0lo5hk8buvh0k0al,1.459593,65+,HS or less,Hispanic,Female,Independent,West,Very accurate,Very trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,391,2025-07-12,2024-059
hbgdyni4xqcw59kx6cwmu25r,0.613219,30-49,HS or less,White,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Very important,Not likely,Yes,Very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,311,2025-07-09,2024-059
q1rw6e61kgjy8p5t44y9h2aa,1.618461,50-64,Some college/2-yr degree,Hispanic,Male,Democrat,South,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,283,2025-07-08,2024-059
wrb05866rpuykghzufsc1e75,1.316447,65+,4-yr/post-graduate degree,White,Male,Democrat,South,Not very accurate,Not at all trustworthy,Not at all important,Very likely,Yes,Very likely,It would not interest me,No,FALSE,FALSE,TRUE,325,2025-06-30,2024-059
qhiajc3l6b2iw420ytb23iz2,0.125482,30-49,Some college/2-yr degree,White,Female,Independent,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,181,2025-07-07,2024-059
d3uykcskdh6uncrpxtacvy9h,0.97842,30-49,Some college/2-yr degree,White,Female,Independent,South,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,336,2025-07-14,2024-059
