respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id
0ylsd1fe53sahav7iq41rnaz,0.346112,30-49,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Somewhat accurate,Not at all trustworthy,Not very important,Very likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,386,2025-07-10,2024-006
rje7yw2yz8tils1qbrm366es,0.73332,18-29,Some college/2-yr degree,White,Other,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,411,2025-06-23,2024-006
4iurxx8y4hz97l323k8k71bm,1.088563,30-49,HS or less,White,Male,Democrat,South,Not at all accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,292,2025-07-07,2024-006
jbvst2l8c4b8nuex23o8cm7k,1.299834,50-64,HS or less,White,Female,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Not at all important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,306,2025-07-13,2024-006
4txj7sjpa0elvl3kdpgjkgl5,1.097128,50-64,Some college/2-yr degree,Hispanic,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,207,2025-07-07,2024-006
5tagx7mode0qj9jmst6jokr7,0.75892,18-29,HS or less,White,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,TRUE,TRUE,125,2025-06-18,2024-006
ht22frd6gnmz9v9d5pvzwx9y,0.382965,50-64,HS or less,White,Female,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,332,2025-06-24,2024-006
g4a7aul3bq030ba9lp850j8f,0.93843,30-49,4-yr/post-graduate degree,White,Male,Independent,Northeast,Not at all accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,532,2025-07-02,2024-006
ttlqu0gvnlhwtwq0kgdzoq67,0.725686,30-49,HS or less,Hispanic,Male,Other or none,South,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,355,2025-07-15,2024-006
xm3ckl1uxaiu6tqduczv30l2,1.0408,30-49,HS or less,White,Female,Democrat,Midwest,Not very accurate,Not very trustworthy,Extremely important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,257,2025-07-04,2024-006
7jny291zz6ug8qw2a7w0d72m,1.197479,30-49,4-yr/post-graduate degree,Hispanic,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,323,2025-07-16,2024-006
v36s7f4wrnowkfqd8zyxd658,1.39925,30-49,HS or less,Black,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,391,2025-07-03,2024-006
4r7zw7tgmpgw4k90ptmel1wd,0.837768,50-64,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Extremely important,Not likely,Maybe,Likely,It would not interest me,Yes,TRUE,FALSE,FALSE,339,2025-06-21,2024-006
vi87qqa1f525rdjd0146zbn2,1.092637,65+,HS or less,Other,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,162,2025-07-06,2024-006
6pw6og6mifat09czaegzb83a,1.162953,50-64,4-yr/post-graduate degree,White,Male,Democrat,West,Somewhat accurate,Not at all trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,297,2025-07-01,2024-006
i50iqvhthj2k8i3auhuggobf,0.674993,30-49,4-yr/post-graduate degree,Black,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,290,2025-06-29,2024-006
d2w6h5u6dfgh9m66xt5ip9ye,1.017297,65+,4-yr/post-graduate degree,Other,Male,Democrat,Northeast,Somewhat accurate,Not at all trustworthy,Very important,Somewhat likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,332,2025-06-21,2024-006
5swq0gp2ovp61uqrwzz24vrr,1.042239,50-64,Some college/2-yr degree,Other,Male,Democrat,West,Very accurate,Not at all trustworthy,Very important,Not likely,No,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,313,2025-07-05,2024-006
lcmyt2n8q1tludcwojhjva12,1.285356,30-49,Some college/2-yr degree,Other,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,248,2025-07-15,2024-006
ho2k6etbeopzjewwf9ad9kmk,1.054141,50-64,HS or less,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,294,2025-07-03,2024-006
6jvvj9aolzuve8v282a2lwtq,1.191709,30-49,Some college/2-yr degree,White,Other,Democrat,South,Very accurate,Not at all trustworthy,Somewhat important,Very likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,293,2025-06-22,2024-006
zfd4ldrrmegxi008v9lgpg2u,1.151889,65+,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,481,2025-06-19,2024-006
mnhhcnmp8j26jzvl27th7q28,1.43529,65+,Some college/2-yr degree,Black,Male,Democrat,Northeast,Not at all accurate,Not very trustworthy,Very important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,329,2025-06-30,2024-006
8xnnp9grzue8z6lvf0nv5zl0,1.389985,30-49,HS or less,White,Female,Independent,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,212,2025-06-29,2024-006
8lp49hjv22i77pv05niz7wcf,0.547801,30-49,4-yr/post-graduate degree,Black,Male,Democrat,South,Very accurate,Not at all trustworthy,Very important,Very likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,377,2025-06-25,2024-006
cg3pqqhvrqk497g5bi136vhm,1.04947,65+,HS or less,White,Female,Republican,South,Not very accurate,Not very trustworthy,Very important,Not likely,No,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,524,2025-06-23,2024-006
bdph55k7v3dfv5oiwl8d9b1q,0.966668,30-49,4-yr/post-graduate degree,White,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,555,2025-06-27,2024-006
rn8jh0z7gl6suc0pjod88fvu,0.748447,50-64,4-yr/post-graduate degree,Hispanic,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,404,2025-07-01,2024-006
2r16a0y32rl3qy498p6xikrj,0.703826,18-29,4-yr/post-graduate degree,White,Female,Independent,South,Very accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,493,2025-06-19,2024-006
r4mgev854fast0bp1kl1t285,1.033254,65+,Some college/2-yr degree,Black,Female,Independent,Midwest,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,405,2025-07-03,2024-006
fbrliin8kukbljr77srcrfh7,0.946573,50-64,Some college/2-yr degree,White,Female,Republican,South,Very accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,311,2025-06-17,2024-006
8kbz4ppco89h195z069s41fx,1.000712,30-49,HS or less,White,Male,Other or none,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,TRUE,281,2025-06-23,2024-006
6n06mmg9krlylicafzjdh4nd,0.904234,65+,Some college/2-yr degree,White,Female,Independent,South,Very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,402,2025-07-02,2024-006
9vq5sx6egy3j3mii6zjrlji0,1.052087,50-64,Some college/2-yr degree,White,Male,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,425,2025-07-08,2024-006
b8pv572hhstxg65chkliczsf,0.395844,18-29,Some college/2-yr degree,White,Male,Other or none,Midwest,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,407,2025-07-13,2024-006
yj8bj24woh0frlmeg2mfy185,0.483581,30-49,Some college/2-yr degree,Other,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,321,2025-07-09,2024-006
st6eu2oxfy7lud9x81ezyh1t,1.162843,18-29,Some college/2-yr degree,White,Male,Independent,West,Not very accurate,Very trustworthy,Somewhat important,Very likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,TRUE,FALSE,133,2025-07-11,2024-006
ywu56hb9xvx376zho27hu5yo,0.734674,30-49,HS or less,Black,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,218,2025-06-29,2024-006
yqi4mt0g16aa5ind22qxowmf,0.902913,50-64,4-yr/post-graduate degree,White,Male,Republican,Northeast,Very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,TRUE,353,2025-07-05,2024-006
xgaizazwhb5b303r8frkjp8k,1.349524,50-64,Some college/2-yr degree,White,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,319,2025-07-08,2024-006
cntfqwryutnjajphnidqsd5d,0.881573,18-29,4-yr/post-graduate degree,Hispanic,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,484,2025-07-01,2024-006
ngje9h7lcp1dxeo7c6swiy1z,1.590163,30-49,HS or less,Other,Female,Independent,West,Somewhat accurate,Not very trustworthy,Very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,No,TRUE,FALSE,FALSE,268,2025-07-16,2024-006
aeh4z1jbh3u88s85ammdwy4p,0.943649,65+,4-yr/post-graduate degree,White,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,359,2025-07-09,2024-006
qzh7v8mmsutxcfhb6xatl29u,1.413014,18-29,HS or less,White,Male,Independent,Northeast,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,234,2025-07-12,2024-006
w2r7y304lcs8k5nms29hjclo,1.154662,30-49,HS or less,White,Male,Independent,Midwest,Not very accurate,Very trustworthy,Somewhat important,Very likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,510,2025-07-09,2024-006
j5f7gvcoxj6zcvg8lx553ty0,0.85578,50-64,4-yr/post-graduate degree,White,Female,Democrat,West,Not very accurate,Very trustworthy,Somewhat important,Not likely,No,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,341,2025-07-09,2024-006
5hb9cf3qeir8aepohtg3wjlt,0.84164,50-64,HS or less,Hispanic,Female,Republican,Midwest,Not very accurate,Not very trustworthy,Not very important,Very likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,398,2025-07-09,2024-006
oevnfvszlaloe1u8bwdc0gsx,1.078933,50-64,4-yr/post-graduate degree,Other,Female,Independent,South,Somewhat accurate,Not very trustworthy,Very important,Not likely,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,193,2025-07-03,2024-006
bk8pa1t0x5fn1wuupppiovt5,0.274736,65+,Some college/2-yr degree,White,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,249,2025-07-09,2024-006
hb0y21gqu0czq3suhdf7663g,0.763734,50-64,4-yr/post-graduate degree,White,Female,Democrat,South,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,302,2025-07-17,2024-006
jla4dlsviuvgsi23me41wmuw,0.948036,30-49,4-yr/post-graduate degree,Other,Female,Republican,West,Very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,266,2025-06-29,2024-006
9kwncrx9u322t7ax9u8lb64n,0.836104,50-64,4-yr/post-graduate degree,Hispanic,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,259,2025-07-14,2024-006
k1sxu38wuq9ltkg6jibz3xpy,0.532077,30-49,4-yr/post-graduate degree,Hispanic,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,306,2025-07-03,2024-006
hlapuy2so0jhscieha99pcg3,1.350173,30-49,HS or less,White,Male,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,353,2025-07-17,2024-006
wwd8yfsijt76mhxc55mts8kl,0.875878,18-29,HS or less,Hispanic,Male,Independent,South,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,390,2025-07-06,2024-006
2ygk3k00qr8z77m1x5oz2bpc,0.569061,65+,Some college/2-yr degree,Other,Female,Republican,West,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,No,TRUE,FALSE,FALSE,145,2025-07-10,2024-006
ikbohxrzslf9bdpzwrnb2zn0,0.985931,18-29,HS or less,Hispanic,Male,Republican,West,Somewhat accurate,Very trustworthy,Somewhat important,Very likely,No,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,324,2025-07-17,2024-006
f1sq0s6smvpvatn6ffsuqplt,1.210315,30-49,HS or less,White,Female,Democrat,West,Not very accurate,Very trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,442,2025-06-21,2024-006
4k6v3o1a5h8ceub8ejtsk6ti,0.716677,18-29,Some college/2-yr degree,Hispanic,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,TRUE,FALSE,140,2025-06-21,2024-006
i0r47sz459mksq6u7p5wzcev,1.032097,30-49,4-yr/post-graduate degree,Hispanic,Male,Democrat,Northeast,Not very accurate,Not at all trustworthy,Extremely important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,276,2025-07-04,2024-006
o3dvgbs1061aggulqx9plkko,1.453037,50-64,4-yr/post-graduate degree,White,Male,Independent,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,285,2025-07-17,2024-006
nmqfglpw0rih518ahrud5lm6,0.87618,50-64,4-yr/post-graduate degree,White,Female,Republican,West,Not very accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,251,2025-06-29,2024-006
qpffkgbj4p5v3lnbw90acgr4,0.933247,18-29,4-yr/post-graduate degree,White,Female,Independent,West,Very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,411,2025-06-25,2024-006
zxxxcwqo0he7kh0oiesmvkz5,0.492218,65+,4-yr/post-graduate degree,Black,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,TRUE,202,2025-07-13,2024-006
rags5p0utqgiqa9i2orxf8uu,1.114787,65+,HS or less,White,Female,Independent,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,369,2025-07-04,2024-006
nr1ag1fw2s1qdunnb8lb3q2i,1.094719,30-49,Some college/2-yr degree,Hispanic,Male,Democrat,South,Very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,353,2025-06-26,2024-006
gxd7sqawdwwygk144v1fh53y,0.771434,65+,4-yr/post-graduate degree,White,Female,Independent,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,369,2025-06-20,2024-006
rtc6ixzsqzkkm6n1v7ej1mrg,1.054744,18-29,Some college/2-yr degree,Hispanic,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,492,2025-07-09,2024-006
45th4gkqet5ld5gb5wg56bkc,0.832319,18-29,HS or less,White,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,No,TRUE,TRUE,TRUE,107,2025-06-22,2024-006
m966nvirgvn9pm0dyh0b8r4u,0.398111,18-29,HS or less,Other,Female,Independent,Midwest,Not very accurate,Very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,427,2025-06-22,2024-006
zlq6e7wxa404u0jygshed95g,1.351292,30-49,4-yr/post-graduate degree,White,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,348,2025-06-27,2024-006
92rps18ffahia16xahm9i6s6,1.243392,30-49,Some college/2-yr degree,Black,Female,Independent,Northeast,Very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,TRUE,FALSE,124,2025-06-27,2024-006
3zyfo9nsq98c4k78tlw7370e,0.776161,18-29,HS or less,Hispanic,Female,Republican,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,491,2025-06-24,2024-006
lfpkok3x7h9j4zz306yz5tq6,1.028132,65+,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,309,2025-06-27,2024-006
52kniunj0vrpt98yxodr935n,0.862645,50-64,Some college/2-yr degree,Hispanic,Male,Independent,Midwest,Not at all accurate,Somewhat trustworthy,Extremely important,Very likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,435,2025-06-23,2024-006
aw0hd921wqmiah1wl4079oen,0.844462,30-49,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,458,2025-06-28,2024-006
bgrhhhkin8ie8o97zz7svluo,1.377295,50-64,Some college/2-yr degree,White,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,No,TRUE,FALSE,TRUE,344,2025-06-21,2024-006
3weqloarf44o5esuynu4hala,1.02423,18-29,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,409,2025-06-28,2024-006
dnzh7ixwwbwrhbtb1sn111rk,0.925302,18-29,4-yr/post-graduate degree,Hispanic,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,533,2025-07-11,2024-006
mz6521xc17xg0p05e5bxufne,1.38546,65+,HS or less,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,251,2025-07-16,2024-006
1nlxwx0mu9dui67uqw8bstfc,0.783067,30-49,4-yr/post-graduate degree,White,Male,Republican,Midwest,Very accurate,Not at all trustworthy,Extremely important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,366,2025-07-05,2024-006
5o6y1tdhxmtfl32x9hiaacd3,0.958356,30-49,Some college/2-yr degree,Black,Other,Republican,West,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,269,2025-06-17,2024-006
81bg1uclg8mmnjrr3fsxkjoj,0.873844,18-29,Some college/2-yr degree,White,Male,Republican,West,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,321,2025-06-23,2024-006
30bx0rcn49y1r9ks7pjyyhex,0.6096,65+,Some college/2-yr degree,Hispanic,Male,Republican,West,Somewhat accurate,Very trustworthy,Extremely important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,TRUE,441,2025-06-21,2024-006
wae5gfvvexhe3rh83czfjt5b,0.567324,18-29,HS or less,White,Female,Democrat,West,Somewhat accurate,Very trustworthy,Not very important,I would never participate in a phone survey,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,423,2025-06-20,2024-006
8j11b9uhfb9mau8c74771ud1,1.118369,50-64,4-yr/post-graduate degree,Black,Male,Independent,Northeast,Not at all accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,No,FALSE,TRUE,FALSE,117,2025-06-21,2024-006
y6qf97lnlxwo0p4h205ujna9,0.62527,30-49,Some college/2-yr degree,White,Other,Democrat,Midwest,Not very accurate,Very trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,309,2025-06-21,2024-006
fdbc3vvu9nf283o4y1zq0xaw,0.754543,30-49,Some college/2-yr degree,Hispanic,Male,Independent,Midwest,Very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,TRUE,483,2025-07-11,2024-006
