respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id,device_type
uq877hnprypvxe0b91jzi45e,1.214192,50-64,HS or less,Hispanic,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,291,2025-06-18,2024-070,Desktop
fgpu5emkuc05n1chmko240pq,0.81017,30-49,4-yr/post-graduate degree,White,Female,Independent,West,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,481,2025-06-29,2024-070,Tablet
a2wdgj2wmbcbn56vl1kftps1,0.895359,30-49,Some college/2-yr degree,White,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,301,2025-06-22,2024-070,Desktop
pqx9foqnu8jq9pwr6amsq3vf,0.888914,30-49,Some college/2-yr degree,Hispanic,Male,Democrat,West,Somewhat accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,285,2025-06-21,2024-070,Desktop
cik6i2hufd08im26oj3gznd2,1.20133,30-49,4-yr/post-graduate degree,White,Male,Republican,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,171,2025-06-20,2024-070,Tablet
yadc4gxrphi8bzzy4kw81sun,0.367351,30-49,HS or less,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Very likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,286,2025-07-10,2024-070,Tablet
acrvautfc0rqylz0wfyazyx4,1.120786,30-49,4-yr/post-graduate degree,Black,Male,Republican,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,110,2025-06-30,2024-070,Mobile
fyxbut3426azxeb2czg3ab3n,1.317028,30-49,HS or less,Hispanic,Male,Independent,West,Somewhat accurate,Very trustworthy,Very important,Somewhat likely,No,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,514,2025-07-12,2024-070,Desktop
av1srn963snkdpnmsy3rligo,1.232707,18-29,HS or less,White,Male,Democrat,West,Somewhat accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,127,2025-06-28,2024-070,Tablet
43nokh4lyr9xd62hejgno09t,0.743232,50-64,HS or less,Hispanic,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,314,2025-06-23,2024-070,Desktop
c2oe35tjhstuzew2ov4rkzd1,0.887138,30-49,HS or less,Black,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,235,2025-07-17,2024-070,Tablet
bub3gfjf9i9h06nh38iiimbr,1.076394,30-49,4-yr/post-graduate degree,Other,Male,Democrat,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,143,2025-07-01,2024-070,Tablet
1n2i14fnb68fqerl9gpiw5p4,1.30443,18-29,Some college/2-yr degree,Black,Female,Independent,West,Not very accurate,Not at all trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,TRUE,337,2025-07-14,2024-070,Tablet
rlx1ufjbpuqjhyqk23217pgx,1.236427,65+,HS or less,Other,Female,Independent,Northeast,Not at all accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,255,2025-07-08,2024-070,Tablet
kuphymoh1e98ldmqrj3jkvu7,1.478715,50-64,HS or less,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,287,2025-06-25,2024-070,Mobile
xgsi5nlq8gwxns2jcwc3h3z7,0.824369,18-29,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,306,2025-06-21,2024-070,Tablet
1twdba8xcueuv6y3i1r43tn4,1.308285,65+,HS or less,White,Female,Republican,West,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,357,2025-06-30,2024-070,Mobile
6z5ysbpnazasiyc1ryic1zkd,0.787783,18-29,HS or less,White,Male,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,260,2025-06-26,2024-070,Tablet
ozusjow9a1ebkgsq89drgz6b,1.23265,30-49,HS or less,White,Male,Republican,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would become my preferred incentive offer,No,TRUE,FALSE,FALSE,479,2025-06-25,2024-070,Tablet
urfwy5tqwzj6bxwavrdv25rh,1.035097,50-64,Some college/2-yr degree,White,Male,Other or none,South,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,383,2025-06-30,2024-070,Tablet
349dqeilwjcq6c0haof6c1ss,0.269423,30-49,Some college/2-yr degree,White,Female,Democrat,Northeast,Not very accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,291,2025-06-17,2024-070,Mobile
nsmrh66hn5z9hj8kyglnklek,0.56504,30-49,Some college/2-yr degree,Black,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,277,2025-07-13,2024-070,Mobile
50b8e61i869jdnlw93e6t0ao,1.301798,50-64,4-yr/post-graduate degree,Black,Female,Republican,Midwest,Not at all accurate,Somewhat trustworthy,Very important,Very likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,232,2025-06-30,2024-070,Tablet
8o0ln66gftne7j9wuy9s8jug,0.579092,50-64,4-yr/post-graduate degree,White,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,No,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,418,2025-07-03,2024-070,Desktop
m0yagv6th5os9ziu5wvif1i7,0.737019,30-49,Some college/2-yr degree,Black,Male,Democrat,South,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,313,2025-07-14,2024-070,Tablet
fwa2vjfwcyh6xsy073gju467,1.041233,18-29,4-yr/post-graduate degree,White,Male,Republican,South,Very accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,259,2025-07-08,2024-070,Mobile
jsvf1jhmanegi5wlsu36pcxd,1.195086,18-29,HS or less,White,Male,Republican,South,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,207,2025-07-15,2024-070,Desktop
m5xn01wjre6nqqctngh5qwwc,0.998252,30-49,Some college/2-yr degree,White,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,248,2025-07-17,2024-070,Tablet
vgfja3q6jj3ft3djgkh9hgky,0.710847,18-29,Some college/2-yr degree,Black,Female,Republican,Midwest,Not very accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,TRUE,FALSE,TRUE,322,2025-07-10,2024-070,Mobile
w2hb7gsfwf6rtgxyph36pl7n,1.048587,30-49,Some college/2-yr degree,Other,Female,Republican,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,TRUE,FALSE,FALSE,330,2025-07-17,2024-070,Desktop
txlbu3ya34wmqypbchuq8rwh,1.220734,18-29,4-yr/post-graduate degree,Other,Male,Independent,West,Not very accurate,Not at all trustworthy,Somewhat important,Not likely,No,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,450,2025-06-20,2024-070,Tablet
67woqrn1e24xf0a56yravdd9,1.480793,65+,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,349,2025-06-30,2024-070,Mobile
ecggrq46scs6jyjjanpxif57,0.982338,65+,HS or less,Other,Male,Republican,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,124,2025-07-15,2024-070,Desktop
0py2zptvxenr63x9q6qwuf3y,1.396637,30-49,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Not at all trustworthy,Very important,Very likely,Maybe,Likely,It would not interest me,No,FALSE,TRUE,FALSE,107,2025-06-30,2024-070,Tablet
9gv3u0jvjrssi1q9hunhypyf,0.77498,30-49,Some college/2-yr degree,White,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,334,2025-06-28,2024-070,Desktop
p4o53ptzp071laoj86im76lc,1.23138,30-49,HS or less,Black,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,TRUE,330,2025-07-08,2024-070,Mobile
sl2b5vjrilub670v5uahex62,1.436298,50-64,Some college/2-yr degree,White,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,284,2025-07-10,2024-070,Tablet
yrmf842hdv3zqe7l4peakoxx,1.286248,50-64,Some college/2-yr degree,Black,Male,Other or none,Northeast,Not at all accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,391,2025-07-01,2024-070,Desktop
ffp24rbxl68qxtubeshw8jq7,1.362156,50-64,HS or less,Black,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,396,2025-06-26,2024-070,Mobile
alsa17lscgzgqpvuzlkb7d7y,0.868525,50-64,Some college/2-yr degree,Black,Male,Other or none,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,250,2025-07-08,2024-070,Desktop
pqd5t6pj07oz61x2u38zc0oj,1.688146,50-64,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,524,2025-07-11,2024-070,Mobile
vhrptani8jth10035y8jf27l,0.912091,65+,Some college/2-yr degree,White,Male,Democrat,Midwest,Very accurate,Not very trustworthy,Very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,TRUE,TRUE,FALSE,142,2025-07-09,2024-070,Tablet
93qea1x3bz62ce3jycffpfmv,0.731081,30-49,HS or less,White,Female,Republican,South,Very accurate,Very trustworthy,Very important,Not likely,Maybe,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,447,2025-06-28,2024-070,Mobile
js0h975xg89fkh08lzd37p7v,1.194453,50-64,4-yr/post-graduate degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,299,2025-07-11,2024-070,Desktop
1ko07bs8cus7vic4chre7k06,0.954912,65+,4-yr/post-graduate degree,White,Male,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,440,2025-06-26,2024-070,Desktop
i6w3pruuh5u8on04y20sdyyu,1.178967,65+,Some college/2-yr degree,White,Male,Republican,South,Not very accurate,Not at all trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,344,2025-07-15,2024-070,Tablet
0skoqr7mu2ar323sszdqmbcl,1.376996,30-49,HS or less,White,Female,Republican,West,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,264,2025-06-22,2024-070,Mobile
8oun459a9tcuuj9dz037558v,1.092258,30-49,4-yr/post-graduate degree,White,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,134,2025-06-29,2024-070,Tablet
sxoib0et5kqdph9a2w8lee1x,1.1288,18-29,HS or less,Black,Male,Republican,West,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,325,2025-06-19,2024-070,Desktop
7pvj5w1uvd5cgn2n4qypra46,1.251684,18-29,HS or less,Hispanic,Male,Other or none,Northeast,Very accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,160,2025-06-23,2024-070,Desktop
k5nfvdc3wmh3x881b2hqvghg,0.989656,30-49,Some college/2-yr degree,White,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,341,2025-06-25,2024-070,Mobile
lcqziffjwk7dk1601y225bgh,0.686938,30-49,HS or less,Hispanic,Female,Republican,Midwest,Somewhat accurate,Very trustworthy,Not very important,Very likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,514,2025-06-17,2024-070,Mobile
c6phnxmzc85z8mtmdnmrc0jm,0.888115,50-64,4-yr/post-graduate degree,Black,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,417,2025-07-14,2024-070,Mobile
ac9o18xk6xwbcodo7d3hxlp8,0.725657,50-64,Some college/2-yr degree,Black,Female,Republican,Northeast,Somewhat accurate,Not very trustworthy,Extremely important,Very likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,410,2025-06-17,2024-070,Desktop
vy4notspfd0kydsai1lda9ij,1.077768,65+,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,238,2025-07-12,2024-070,Mobile
hcd3kiz1b2vseyziqlqe9ucv,0.54184,30-49,HS or less,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,345,2025-06-25,2024-070,Tablet
in3hcrxasz35m608c8hhwem7,1.585648,30-49,HS or less,White,Male,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,386,2025-07-02,2024-070,Tablet
qmbyv6zonyg1prip00pnsrot,1.27524,65+,Some college/2-yr degree,White,Male,Republican,Northeast,Not very accurate,Somewhat trustworthy,Very important,Very likely,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,400,2025-06-30,2024-070,Mobile
fu6sn0467thu5gxs6o9yuhxw,0.907703,50-64,HS or less,Other,Female,Democrat,West,Somewhat accurate,Very trustworthy,Not at all important,Very likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,282,2025-06-21,2024-070,Mobile
rmfxesi4hacn30tlerz2iq3s,0.654402,30-49,Some college/2-yr degree,Other,Male,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,267,2025-07-03,2024-070,Desktop
vs17vr7x71yf52ojqd1j4s1g,0.605388,30-49,Some college/2-yr degree,Other,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Very likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,215,2025-06-17,2024-070,Tablet
myivfpoiol1fzitpcjecra9p,1.422622,50-64,Some college/2-yr degree,Hispanic,Female,Independent,Northeast,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,389,2025-07-16,2024-070,Tablet
7osx63ppmf6hthmm5pglmlmq,1.378025,30-49,4-yr/post-graduate degree,Other,Male,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,354,2025-06-26,2024-070,Desktop
7vmtkeaezg6xh0i2iu63fl5a,0.591561,50-64,HS or less,White,Female,Democrat,Northeast,Not at all accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,364,2025-07-17,2024-070,Desktop
r5p4baxa5s4qkvr8ehhqplsj,0.999402,18-29,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,350,2025-06-25,2024-070,Tablet
0qjzdsm7sharzj01jfpps40x,1.169889,50-64,HS or less,White,Other,Democrat,South,Somewhat accurate,Very trustworthy,Very important,I would never participate in a phone survey,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,304,2025-07-11,2024-070,Desktop
9b88oz7ldkinsuxnn7x0zaak,0.772709,50-64,Some college/2-yr degree,Black,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,291,2025-06-20,2024-070,Tablet
t9ovt7o456h1077cq71tu3a4,0.846719,50-64,4-yr/post-graduate degree,Hispanic,Female,Independent,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,376,2025-07-17,2024-070,Tablet
d34tingtj4iqp695v51wipn4,1.541421,65+,Some college/2-yr degree,White,Female,Republican,South,Very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,281,2025-06-17,2024-070,Tablet
wwdh484kloipev7mutb4yqgc,0.9699,65+,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,TRUE,FALSE,177,2025-07-06,2024-070,Desktop
59mbh9bkgfi688kkmi769zlx,1.46919,65+,4-yr/post-graduate degree,Other,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,227,2025-07-11,2024-070,Desktop
q0c19ix1vp8cf87hommspw53,1.234505,30-49,HS or less,White,Female,Independent,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,347,2025-07-05,2024-070,Mobile
jgnbomq22ofc3z7o12y70xn9,0.802221,65+,HS or less,Hispanic,Male,Republican,South,Not at all accurate,Not at all trustworthy,Extremely important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,260,2025-06-19,2024-070,Tablet
m450bvkmz3ohtrs3bznvb1c9,1.048184,30-49,HS or less,Other,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,329,2025-06-20,2024-070,Desktop
eh245w267u7630n84qt5t7b8,0.39471,50-64,HS or less,White,Female,Independent,Midwest,Somewhat accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Likely,It would not interest me,Yes,FALSE,TRUE,FALSE,145,2025-07-12,2024-070,Tablet
6zvstnmi3atn58aivj70k3ri,1.27567,18-29,4-yr/post-graduate degree,Hispanic,Female,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,473,2025-07-07,2024-070,Tablet
5wnu2bsfvj19pc9fzvrqs9fq,0.782987,65+,Some college/2-yr degree,White,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,410,2025-07-17,2024-070,Tablet
dh0l2ri464yjxkfxsqcto48a,1.331638,30-49,4-yr/post-graduate degree,White,Female,Democrat,West,Very accurate,Not at all trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,246,2025-07-15,2024-070,Mobile
alhuawo0p0hfeb8wqgza43nu,1.079117,30-49,4-yr/post-graduate degree,White,Male,Republican,South,Not very accurate,Very trustworthy,Extremely important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,287,2025-07-16,2024-070,Tablet
