respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speed_flag,straight_line,duration_seconds,completion_date,project_id
lif27ykbhomx5oyq2qr37go2,0.840371,18-29,HS or less,Hispanic,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,322,2025-07-15,2024-106
95ngltaqqjh816ejg5x6p973,1.403014,30-49,HS or less,Other,Male,Republican,Midwest,Not very accurate,Not very trustworthy,Very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,TRUE,TRUE,FALSE,96,2025-07-04,2024-106
yjklqwxdo3s9f2chj2b43txu,1.173867,30-49,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,99,2025-06-26,2024-106
4mg2toqvkmtuidttbjy2o6du,1.271137,30-49,4-yr/post-graduate degree,Hispanic,Female,Democrat,Midwest,Very accurate,Not very trustworthy,Somewhat important,Very likely,No,Likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,140,2025-07-02,2024-106
do8n8iwd1efzebj8yowut7sm,1.29309,65+,HS or less,White,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Not at all important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,301,2025-07-15,2024-106
tf0um3mmp4b30fhrk38hgh34,0.660256,50-64,Some college/2-yr degree,Hispanic,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,313,2025-07-16,2024-106
k2cmbc34556o6vkb5dv6w9sl,0.938597,50-64,HS or less,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,142,2025-07-07,2024-106
hyajhtd8qjlnjcfkhm1dp3ln,1.428465,50-64,HS or less,Other,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,325,2025-06-25,2024-106
b8g4y14h743o60jrm15eq53n,0.958789,18-29,Some college/2-yr degree,Black,Female,Independent,South,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,129,2025-07-02,2024-106
0387tmgcrtfqa111575ka2s2,1.043502,50-64,Some college/2-yr degree,Other,Female,Independent,West,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,248,2025-07-06,2024-106
sjkczs3e0l9e64vc2923k4hx,0.756589,50-64,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Not at all accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,123,2025-07-05,2024-106
j4qbed4o1z1pzr7oj05o54g6,0.836544,30-49,Some college/2-yr degree,White,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,338,2025-06-19,2024-106
ohlljnfje4c6cx3qlbeh668p,1.013025,30-49,HS or less,Black,Female,Republican,Midwest,Not very accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,400,2025-07-11,2024-106
9h6yhgdvu9k8r76jf5vvqgcg,0.740381,18-29,4-yr/post-graduate degree,Hispanic,Female,Democrat,Midwest,Very accurate,Not at all trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,340,2025-06-20,2024-106
wz1iyeazovihmr949e076c6f,1.300251,30-49,4-yr/post-graduate degree,Hispanic,Female,Republican,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Likely,It would not interest me,No,FALSE,FALSE,FALSE,305,2025-07-07,2024-106
ui99lt3v55jj9o0v8e1cykga,1.126989,30-49,4-yr/post-graduate degree,Hispanic,Female,Independent,Northeast,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,342,2025-06-18,2024-106
1k94vqdytsrbw0q6vcmkr4fm,1.023208,50-64,HS or less,Black,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,436,2025-07-07,2024-106
aqwvl0jvzbegsj3ysw5gaxtf,0.390674,30-49,HS or less,Other,Male,Independent,Midwest,Somewhat accurate,Not at all trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,No,FALSE,TRUE,FALSE,151,2025-07-07,2024-106
9322f1nujzqm80rs0rgm6mmi,0.903021,30-49,4-yr/post-graduate degree,Hispanic,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,299,2025-07-12,2024-106
9yin7gb7xix9e3m3uoa1e634,0.974064,18-29,Some college/2-yr degree,White,Male,Republican,West,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,458,2025-07-07,2024-106
p2ww2ge0os89ohlk0li183f3,0.574966,30-49,Some college/2-yr degree,White,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,99,2025-07-04,2024-106
fgo3164gdvej2vg4l7pw5crc,1.086905,30-49,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Very important,Very likely,Yes,Not very likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,355,2025-07-07,2024-106
ky3i3rhxufo438gb690xj0ax,0.982014,30-49,HS or less,White,Female,Independent,Midwest,Not very accurate,Not very trustworthy,Very important,Very likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,244,2025-07-07,2024-106
v69y64k0z0ddmvja0xgcjhye,1.319505,65+,Some college/2-yr degree,Hispanic,Male,Democrat,West,Somewhat accurate,Not at all trustworthy,Very important,Very likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,443,2025-06-18,2024-106
xeqhz2qgzpjj0unvfpwxhfn5,0.926374,30-49,HS or less,Hispanic,Male,Republican,West,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,245,2025-07-01,2024-106
d5t9ljjsebhoh8ye3yfdj913,1.469659,18-29,Some college/2-yr degree,Other,Female,Other or none,South,Not very accurate,Not very trustworthy,Very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,369,2025-07-12,2024-106
v4bl2zswtezn7cjxkyfeqti8,0.985063,65+,HS or less,White,Male,Independent,South,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,343,2025-06-24,2024-106
txvr080uatu46co5plml207e,0.568727,30-49,HS or less,White,Female,Democrat,South,Not very accurate,Very trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,382,2025-06-29,2024-106
cus8vhegfr4ydeltgombi7by,1.346232,50-64,4-yr/post-graduate degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,256,2025-07-03,2024-106
iijimqvi3b6ia29oe83o5v01,1.25759,50-64,HS or less,White,Female,Republican,South,Not very accurate,Very trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,434,2025-06-17,2024-106
605aeanrtgvlo8sonvvwnrrb,1.1088,18-29,HS or less,White,Male,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,444,2025-07-11,2024-106
3o9bza240f1qe78j4wtvbn49,1.145186,18-29,4-yr/post-graduate degree,White,Female,Republican,Midwest,Very accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,179,2025-07-09,2024-106
jcyc94ehwiaerh8mk8od0fj2,1.241696,50-64,HS or less,White,Male,Republican,West,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,395,2025-07-15,2024-106
3owo358wqqftjv76tmz3tzw4,0.406672,65+,Some college/2-yr degree,Other,Male,Independent,Midwest,Somewhat accurate,Not at all trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,241,2025-06-29,2024-106
0cneo99b5fekvdet6qjy9ib3,1.094539,50-64,Some college/2-yr degree,White,Female,Republican,Midwest,Somewhat accurate,Not at all trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,96,2025-07-08,2024-106
w56jq3tqsyvyn8r5ac420umf,1.238721,18-29,4-yr/post-graduate degree,Hispanic,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,90,2025-07-06,2024-106
n15qnfhhk997nayi5lz70u1s,1.248154,65+,Some college/2-yr degree,White,Female,Democrat,Northeast,Very accurate,Very trustworthy,Extremely important,Very likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,147,2025-06-26,2024-106
1zya78ol35gp7zyf948rhzw4,0.968209,30-49,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,412,2025-07-09,2024-106
17dcyzas4cyvvh28f9dbcsc7,1.019687,50-64,Some college/2-yr degree,Black,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,TRUE,TRUE,FALSE,129,2025-07-14,2024-106
5h8kdj0dmnbuksrp6mvwsaup,1.010506,30-49,Some college/2-yr degree,Other,Male,Independent,West,Somewhat accurate,Very trustworthy,Very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,427,2025-06-22,2024-106
i6i3s803wftt98b2o1isvtyc,1.298056,30-49,Some college/2-yr degree,Black,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,380,2025-07-11,2024-106
o7l3dnnsq8zdudikf8g0yn4e,0.990337,50-64,4-yr/post-graduate degree,Hispanic,Male,Independent,Midwest,Very accurate,Not at all trustworthy,Not at all important,Somewhat likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,TRUE,319,2025-06-27,2024-106
z1ijdq0eowfpjj53h0c4nz3u,0.918648,50-64,Some college/2-yr degree,Black,Female,Other or none,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,373,2025-07-10,2024-106
kci7b0vu7com5h546uyyqay3,1.489273,65+,HS or less,White,Male,Independent,South,Very accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,341,2025-06-19,2024-106
84zmbpoomk5yltgayblul7bn,1.486184,65+,4-yr/post-graduate degree,White,Female,Republican,West,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,418,2025-07-07,2024-106
ffnvyf0hm6dn7cteuczv69w5,1.00376,50-64,4-yr/post-graduate degree,White,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,342,2025-06-30,2024-106
jssmpczmqs6tbqchaxtvvbog,1.002869,65+,4-yr/post-graduate degree,Black,Male,Independent,West,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,506,2025-07-16,2024-106
0c14iirs4t5ot66qwp2u0uab,1.24041,30-49,Some college/2-yr degree,White,Male,Independent,South,Very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,338,2025-07-16,2024-106
zj3fs0i40obkccbzmapt6stz,1.242546,18-29,Some college/2-yr degree,White,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,320,2025-06-20,2024-106
c1ijwnroce9e552tnvv8nzkj,0.840043,30-49,Some college/2-yr degree,Hispanic,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,TRUE,TRUE,FALSE,140,2025-07-06,2024-106
pnijrjxql3ps92mt3r2b0wxz,1.181417,65+,4-yr/post-graduate degree,White,Male,Republican,Midwest,Very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,254,2025-07-15,2024-106
mze83iqh5bk9ao3lamwjo37e,1.439422,18-29,4-yr/post-graduate degree,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,277,2025-06-23,2024-106
xvwvsx6frs4tqkluf27mfut4,0.861751,50-64,Some college/2-yr degree,Other,Female,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,341,2025-06-26,2024-106
190yogiv6hxhzf90vygn7hfp,1.192917,30-49,HS or less,White,Male,Democrat,Northeast,Not at all accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,185,2025-07-04,2024-106
kliq4n8xn91mytbaa2fn7vps,1.151374,65+,HS or less,Other,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,346,2025-07-14,2024-106
wk2i8uioo3vent9cbimi8vim,0.613563,30-49,HS or less,Black,Male,Republican,Midwest,Somewhat accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,276,2025-07-17,2024-106
8xtwh8qf9rv6wl1jamw3se8c,0.58189,30-49,4-yr/post-graduate degree,Black,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,242,2025-07-02,2024-106
c7wq4s3rzrvxlb2ktaqqytxk,0.792528,30-49,Some college/2-yr degree,White,Female,Independent,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,497,2025-06-23,2024-106
460lqlr343ofa26c8tw2y1ze,0.650098,50-64,Some college/2-yr degree,Hispanic,Male,Independent,Midwest,Very accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,351,2025-06-22,2024-106
iy8xobmo4u3zs436xx44mpak,0.884002,18-29,Some college/2-yr degree,White,Male,Republican,Northeast,Not very accurate,Not at all trustworthy,Not very important,Not likely,No,Not very likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,85,2025-07-06,2024-106
5tk294weohbudie8s93jwvz4,1.068046,65+,4-yr/post-graduate degree,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,518,2025-07-06,2024-106
nf9hn7u1es6wwxo3xbuxet3x,0.848452,30-49,Some college/2-yr degree,Other,Male,Independent,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,292,2025-07-16,2024-106
g314f38zlwt66nw95yzxzbgv,1.312602,50-64,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,324,2025-06-20,2024-106
5fl01mbbujav0s959mjixi5p,1.202249,65+,4-yr/post-graduate degree,Other,Male,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,353,2025-06-27,2024-106
vgsquh7i90kcpku40le8zik0,1.177159,30-49,Some college/2-yr degree,Other,Female,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,409,2025-07-02,2024-106
u592bs80klzksahmf3lg49br,1.176075,18-29,4-yr/post-graduate degree,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,321,2025-07-01,2024-106
l4lswfc9n51u0pv2d2xkim69,1.052248,65+,HS or less,White,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,302,2025-07-17,2024-106
z132oc7x385a7xo487pqmqm5,1.177733,18-29,Some college/2-yr degree,White,Male,Democrat,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,440,2025-06-27,2024-106
zt2ppt98qohl1hq53weqwdbu,0.857645,65+,4-yr/post-graduate degree,Black,Female,Republican,Northeast,Somewhat accurate,Not very trustworthy,Very important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,326,2025-07-02,2024-106
4gct7m0n5gp7jegcv3zcp5dj,0.975853,30-49,Some college/2-yr degree,White,Male,Democrat,Midwest,Very accurate,Not very trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,302,2025-06-27,2024-106
wjp0gqarurinqrqqxpjpeh0y,1.290077,18-29,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,TRUE,FALSE,FALSE,193,2025-07-06,2024-106
w2i7a6wnhr28usrcre8paum5,0.898383,18-29,4-yr/post-graduate degree,White,Male,Republican,West,Very accurate,Not very trustworthy,Not very important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,412,2025-06-30,2024-106
rpbbxyvmm9wbeejw5nusvepb,0.693332,50-64,4-yr/post-graduate degree,White,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Very important,Not likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,TRUE,367,2025-06-19,2024-106
grlo350nhdm1zirm5lr6hzze,1.285811,50-64,4-yr/post-graduate degree,White,Female,Republican,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,312,2025-07-14,2024-106
d888ullmjjd5ordlo0ptb08k,1.368362,30-49,Some college/2-yr degree,White,Male,Independent,South,Very accurate,Not very trustworthy,Not at all important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,174,2025-07-16,2024-106
fmtrwa5eunh98k8ckqd0k9ux,1.037885,50-64,HS or less,White,Male,Democrat,West,Not at all accurate,Not at all trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,383,2025-07-05,2024-106
k5pc6o1amwwsnyswv0ghasox,0.788477,65+,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,353,2025-07-07,2024-106
kn5oh2z6m3rdzs421wn13u15,1.02779,50-64,4-yr/post-graduate degree,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,249,2025-06-21,2024-106
exdmgiu76rg7zihddyifz6fr,0.973461,30-49,Some college/2-yr degree,Black,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,368,2025-07-14,2024-106
rqe8w1tlo3pt4s89vpd6zvzb,1.003186,50-64,4-yr/post-graduate degree,Black,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,203,2025-07-17,2024-106
i09hj7urt9h5fg7y8lyper3n,0.615633,18-29,Some college/2-yr degree,White,Male,Independent,South,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,143,2025-07-09,2024-106
uvjw51xy22ylbg21911n6g82,0.872861,65+,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,No,Likely,It would not interest me,No,FALSE,FALSE,FALSE,409,2025-07-17,2024-106
ilzb41k415x7oqmk4k92b3uz,0.828025,65+,4-yr/post-graduate degree,White,Female,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,275,2025-07-03,2024-106
9d7vy4t51mudx4ndxh1q2m81,1.259617,18-29,Some college/2-yr degree,White,Male,Independent,Northeast,Somewhat accurate,Not at all trustworthy,Not very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,313,2025-07-13,2024-106
fteaejqtfr2098zvepdmmag7,1.053255,30-49,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Very trustworthy,Very important,Somewhat likely,Yes,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,351,2025-07-17,2024-106
pqeftq3b8aicx00uwc6tr43d,1.213612,50-64,Some college/2-yr degree,Black,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,286,2025-07-04,2024-106
30toitdn91olfkutloxv189t,0.500005,18-29,Some college/2-yr degree,White,Male,Republican,South,Not very accurate,Not very trustworthy,Extremely important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,TRUE,TRUE,FALSE,96,2025-07-13,2024-106
8fuqobmjk8z58hxexrhaioly,0.816838,50-64,Some college/2-yr degree,Black,Female,Republican,South,Not very accurate,Not at all trustworthy,Very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,130,2025-07-03,2024-106
jd82jogjlngyoaansn23rmnk,1.290107,18-29,HS or less,White,Male,Independent,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,455,2025-06-26,2024-106
