respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attn_check_fail,speeder,straight_line,duration_seconds,completion_date,project_id
2tpr41emj5z2jgv1e74ox6cl,1.677219,18-29,Some college/2-yr degree,Hispanic,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,209,2025-06-30,2024-077
ho7kisewhv2qit7hdyhxumuc,1.016961,30-49,HS or less,White,Male,Republican,Northeast,Not at all accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,460,2025-06-30,2024-077
tonxflf7o100d3f57vpn7ki5,1.052599,30-49,4-yr/post-graduate degree,Other,Male,Independent,South,Not at all accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,361,2025-07-15,2024-077
wl5m0iic1gg1y92c2azu86lu,0.712164,65+,Some college/2-yr degree,White,Male,Republican,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,299,2025-07-04,2024-077
xfoqa2zk85v4abuhumc7gv90,1.101006,50-64,Some college/2-yr degree,Black,Male,Republican,South,Not very accurate,Not very trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,80,2025-07-10,2024-077
oy3nii0hvvj54w9blw8x4h3x,1.058823,30-49,Some college/2-yr degree,White,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,387,2025-07-08,2024-077
l9z8x81czrczvnac9okaea3q,0.919477,65+,HS or less,White,Male,Republican,South,Not very accurate,Very trustworthy,Not very important,Somewhat likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,333,2025-06-23,2024-077
76sbmqzlq7n3fy61fmdjh9x3,0.787439,30-49,HS or less,Black,Female,Other or none,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,378,2025-07-11,2024-077
6yjvwwckbsgq83c8q3acf5ow,1.09887,18-29,Some college/2-yr degree,White,Male,Independent,Northeast,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,356,2025-07-12,2024-077
hdvuz4j1a5gmim8r8o88pnt2,0.979845,18-29,Some college/2-yr degree,White,Male,Independent,South,Not very accurate,Not very trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,428,2025-07-12,2024-077
h2cj6trb6akqexhj8a2m86gn,0.761232,30-49,HS or less,Black,Male,Other or none,West,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,300,2025-07-05,2024-077
1hkjd8li39tite2k9hmy85vf,1.243753,65+,HS or less,Hispanic,Male,Independent,West,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,150,2025-07-14,2024-077
kzvgb4a23e1g4lyqo8xywrvw,0.713594,18-29,4-yr/post-graduate degree,Black,Female,Independent,West,Somewhat accurate,Very trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,411,2025-06-21,2024-077
8zftaz7m683n7hovy6rgp2hs,0.891059,65+,Some college/2-yr degree,White,Female,Democrat,Northeast,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,376,2025-06-29,2024-077
ortbxd12kyky5i66l2tph8k0,0.991687,18-29,4-yr/post-graduate degree,Hispanic,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,320,2025-06-17,2024-077
6axs25ltkiw0bhrizuhkri4r,1.04159,18-29,HS or less,Hispanic,Female,Independent,Midwest,Somewhat accurate,Not very trustworthy,Not at all important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,117,2025-06-24,2024-077
4nnmij4h8oaen25bbwpuxm2g,0.557831,30-49,Some college/2-yr degree,Black,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,372,2025-07-04,2024-077
oqpq9fnelrg9wb2rtvlymyqz,1.361643,65+,HS or less,White,Female,Independent,South,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,372,2025-07-02,2024-077
x09qfqknijoxv0997ukqq0fd,0.686149,18-29,Some college/2-yr degree,White,Female,Independent,West,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,350,2025-06-25,2024-077
vda22mfwykevhm0no4vmfcef,0.920214,18-29,4-yr/post-graduate degree,White,Male,Republican,Northeast,Not very accurate,Very trustworthy,Very important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,379,2025-07-13,2024-077
zgtsvjvoeb0g3al53ga4g81j,1.148817,30-49,Some college/2-yr degree,White,Female,Democrat,Northeast,Not very accurate,Not at all trustworthy,Somewhat important,Very likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,328,2025-07-04,2024-077
rxmjud72wft17aqttac2ircq,1.333839,50-64,4-yr/post-graduate degree,White,Female,Democrat,West,Not very accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,255,2025-06-25,2024-077
gwu658fzx41tbzgva0ayyfc1,1.110959,50-64,4-yr/post-graduate degree,White,Female,Independent,South,Not very accurate,Not very trustworthy,Not very important,Very likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,81,2025-06-17,2024-077
23qlady8qjk4a9pyxf0kh0m4,1.19267,30-49,HS or less,Hispanic,Male,Republican,Northeast,Very accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,319,2025-07-08,2024-077
5sjt1bp7nkv1eyidjuljkqw6,1.375999,65+,HS or less,White,Female,Democrat,South,Not very accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,453,2025-07-09,2024-077
h3bytk4n07pvg0fepxwre36u,0.636818,18-29,Some college/2-yr degree,Hispanic,Female,Independent,West,Somewhat accurate,Not at all trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,395,2025-07-03,2024-077
ps64m0p35oi2e6aucid4brf8,0.609549,50-64,Some college/2-yr degree,Black,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,444,2025-06-19,2024-077
pmz180i0u90o85sc2cwp6qc2,1.347067,18-29,Some college/2-yr degree,White,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,386,2025-06-26,2024-077
dquyl7sht1fl33z51thugdv7,1.47344,65+,Some college/2-yr degree,Hispanic,Male,Democrat,South,Not very accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,446,2025-07-08,2024-077
qscpqtzwmmqx779ht72wjisk,0.887476,50-64,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,469,2025-06-24,2024-077
e4xdvtj9uu4h3zti5g1n4xnf,0.915759,18-29,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,276,2025-07-17,2024-077
xxv9e2grtemc7wisppy7o6q4,1.154438,50-64,Some college/2-yr degree,White,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,540,2025-06-22,2024-077
gf78q3b2kz7kd2x0ts7vlorn,1.284067,30-49,4-yr/post-graduate degree,White,Female,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,399,2025-06-27,2024-077
6dt7cvy5eg4zp1x48pxds7uy,0.99247,30-49,Some college/2-yr degree,White,Male,Republican,South,Very accurate,Somewhat trustworthy,Very important,Not likely,No,Not at all likely,It would not interest me,It depends on who is asking,TRUE,TRUE,FALSE,114,2025-07-17,2024-077
0geekgkw7gi8wfennietdjvt,1.687079,18-29,Some college/2-yr degree,White,Male,Republican,Midwest,Very accurate,Somewhat trustworthy,Not at all important,I would never participate in a phone survey,Maybe,Likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,349,2025-06-26,2024-077
kslrt5q8iybzsv903npb77k6,0.905533,30-49,HS or less,White,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,383,2025-06-29,2024-077
bim485hzx7vfrk3hmyccptlx,0.864587,50-64,HS or less,Hispanic,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,373,2025-06-20,2024-077
4g4h9y3b6ecfp770nw62qc25,0.938343,50-64,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,193,2025-07-14,2024-077
aj0fgmhr865gxtha798e35cp,0.763006,50-64,Some college/2-yr degree,Hispanic,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,444,2025-06-19,2024-077
n1t3itwabjri0f6yzg83t9fc,0.977164,18-29,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Not at all accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,238,2025-07-10,2024-077
xksef866mj2aq83pg2f191yp,0.724745,30-49,Some college/2-yr degree,White,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,243,2025-07-04,2024-077
ac0ux0kzqp0nt5pnxffv456l,1.231334,30-49,4-yr/post-graduate degree,Black,Female,Republican,Northeast,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Maybe,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,444,2025-07-05,2024-077
5rxdov8s28ot155rf0ddrbkj,1.126593,65+,4-yr/post-graduate degree,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,398,2025-07-05,2024-077
4jxttyv3smvy9jfnqjwwh7gs,1.39779,30-49,4-yr/post-graduate degree,Other,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,385,2025-07-01,2024-077
zecxuiuu7rywzz5nkk6qinen,0.979547,30-49,Some college/2-yr degree,Hispanic,Male,Republican,Northeast,Not very accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,343,2025-07-03,2024-077
n5f1qnqyheu51wq004yc704u,0.781361,65+,4-yr/post-graduate degree,Other,Male,Republican,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,308,2025-06-30,2024-077
k0c386th495os0wqwtwo7la0,1.163823,65+,HS or less,White,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,353,2025-07-06,2024-077
p4w1mmi8o1fig26w6kquvwr9,1.165255,65+,Some college/2-yr degree,Black,Male,Independent,South,Not very accurate,Somewhat trustworthy,Extremely important,Not likely,No,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,307,2025-07-11,2024-077
o0g8ooqmzcwd7qwlttdudv1x,0.904023,18-29,4-yr/post-graduate degree,White,Male,Independent,Midwest,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,331,2025-07-04,2024-077
qmyy8uxk4eys433x8g5guvzv,0.91737,50-64,Some college/2-yr degree,Hispanic,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,365,2025-07-07,2024-077
p5odvexx7vwhwb8t1v9eeljx,0.810196,50-64,HS or less,White,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,268,2025-06-18,2024-077
5tsop8sxa9ofrh62mcdpv35u,0.771329,30-49,HS or less,Black,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,289,2025-06-29,2024-077
rfcpqcutz9vr0i7w64uc3fgp,0.581972,30-49,4-yr/post-graduate degree,Hispanic,Male,Republican,Midwest,Very accurate,Not at all trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,351,2025-07-15,2024-077
09by5yq5vuvfwrhyqdy27dqq,0.946386,30-49,Some college/2-yr degree,White,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,360,2025-07-05,2024-077
jivffy23s1n9x9o313uuhpfa,1.004994,30-49,Some college/2-yr degree,White,Male,Independent,West,Very accurate,Not very trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,314,2025-07-01,2024-077
ef69cx288egmjbxygvqwlamz,1.508111,65+,Some college/2-yr degree,White,Male,Independent,South,Not very accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,414,2025-07-14,2024-077
19zdpqqttjjyalby2pzsurq2,0.671645,50-64,Some college/2-yr degree,Other,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,395,2025-07-07,2024-077
58wtrf2qkkjd20eguppah3i7,1.201808,30-49,HS or less,White,Male,Other or none,West,Not very accurate,Not at all trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,343,2025-06-25,2024-077
jkdggl1q9dka67msreunmf20,0.313013,50-64,Some college/2-yr degree,Hispanic,Female,Republican,Northeast,Somewhat accurate,Not at all trustworthy,Extremely important,Not likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,330,2025-07-05,2024-077
di3m1vkt2wjzeeb93asabxv8,1.035807,50-64,Some college/2-yr degree,Hispanic,Female,Independent,South,Not very accurate,Not at all trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,280,2025-06-29,2024-077
geplh9oozb2sa2mzi1u0q5pn,1.284635,30-49,4-yr/post-graduate degree,Hispanic,Male,Republican,West,Not very accurate,Very trustworthy,Not at all important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,154,2025-07-11,2024-077
gloeh7jalo7849zdauofo5jd,1.29155,50-64,Some college/2-yr degree,White,Male,Other or none,West,Not very accurate,Somewhat trustworthy,Not at all important,Very likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,400,2025-06-24,2024-077
luiggu5xlaqwihr5ojy5dmrt,1.22,30-49,Some college/2-yr degree,Hispanic,Male,Republican,Northeast,Very accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,368,2025-07-07,2024-077
q8arunwf6vazfx8hwjz7y4ro,0.701798,30-49,4-yr/post-graduate degree,White,Male,Independent,West,Not at all accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,357,2025-07-09,2024-077
q7j9nfjt8uyouoly4uc5wb9j,1.148259,65+,4-yr/post-graduate degree,White,Female,Independent,Northeast,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,352,2025-06-24,2024-077
anyyh8y0xktnwx89v39olbeg,1.497258,18-29,Some college/2-yr degree,White,Female,Independent,West,Not very accurate,Somewhat trustworthy,Not at all important,Somewhat likely,No,Likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,309,2025-07-05,2024-077
kgyj7ttvag135nl5sn3imcbf,1.624066,18-29,4-yr/post-graduate degree,Hispanic,Male,Republican,South,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,253,2025-07-07,2024-077
ahif47pseijmo4wtz5sbr2yp,0.853342,30-49,HS or less,Other,Female,Democrat,Midwest,Very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,478,2025-07-04,2024-077
3xd9jld5tf3tzg7xzvfymcoy,1.121133,50-64,HS or less,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,102,2025-07-09,2024-077
gtv27fwsnvj30ar0122peam4,1.069404,18-29,Some college/2-yr degree,Hispanic,Female,Republican,Midwest,Very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Likely,It would not interest me,It depends on who is asking,TRUE,FALSE,FALSE,261,2025-07-01,2024-077
32nnkyipmx44y7lfxb88mzh4,1.027316,50-64,HS or less,White,Female,Independent,South,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,454,2025-07-13,2024-077
rob37e3ktk0v2f9uo394rnqe,0.658872,30-49,Some college/2-yr degree,White,Female,Independent,South,Very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,440,2025-07-07,2024-077
0v9b7f42u14f0vujnpg74tue,1.131215,30-49,Some college/2-yr degree,White,Female,Democrat,Midwest,Not very accurate,Not very trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,137,2025-07-07,2024-077
zfzlryjnm3se7mim25i29uh9,1.095161,50-64,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Very important,Very likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,316,2025-07-08,2024-077
cdks88i51yna39ybnv5xjrc5,0.998499,18-29,4-yr/post-graduate degree,Hispanic,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,283,2025-07-01,2024-077
4mbq2rvrxky4pajkyup8opmi,0.772497,50-64,HS or less,White,Male,Independent,West,Not very accurate,Not very trustworthy,Not very important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,409,2025-06-21,2024-077
gt4s3nrpgwb87t7znvbqsi4i,1.207312,65+,4-yr/post-graduate degree,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,359,2025-07-14,2024-077
jh3j7b1kcn2fdfzaom3h1ts6,1.033402,30-49,Some college/2-yr degree,White,Male,Independent,Northeast,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,TRUE,TRUE,FALSE,91,2025-07-13,2024-077
tejnovdv6x10p24cu9065orv,0.718877,18-29,Some college/2-yr degree,White,Male,Other or none,West,Not at all accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,394,2025-07-02,2024-077
d884hdjuhdxk9dpquxu6kuam,0.940234,30-49,Some college/2-yr degree,Hispanic,Male,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,342,2025-06-28,2024-077
vgydfdpo2evzh9aruz9cg3dl,1.195143,50-64,Some college/2-yr degree,Hispanic,Male,Republican,South,Very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,TRUE,252,2025-07-03,2024-077
ql0w4bc8yke39s58nc8jrma3,0.996008,30-49,Some college/2-yr degree,White,Female,Independent,South,Very accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,291,2025-06-17,2024-077
2areaqy0baaadtq3gwd2bjsf,1.263659,30-49,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,325,2025-07-10,2024-077
09z0u92hk27ef9jepfbmqpo2,0.941133,50-64,4-yr/post-graduate degree,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,470,2025-06-17,2024-077
zdk3ku6drq4dja4y3ten87ah,1.132001,65+,Some college/2-yr degree,White,Female,Democrat,South,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,371,2025-06-26,2024-077
c44fbw58bgdmwj1u0dtv1pmq,1.094601,18-29,Some college/2-yr degree,White,Female,Republican,South,Not very accurate,Not very trustworthy,Not very important,Not likely,No,Not very likely,It would become my preferred incentive offer,Yes,TRUE,FALSE,FALSE,367,2025-06-22,2024-077
6fxijs0vh4hwrnrx4e2z1nug,0.77735,65+,HS or less,White,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,227,2025-06-22,2024-077
qlnmkpmaof0js3udmwc5lqi8,0.952411,30-49,Some college/2-yr degree,White,Female,Independent,South,Very accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Not at all likely,It would not interest me,Yes,TRUE,FALSE,FALSE,393,2025-06-23,2024-077
676xwb4vmg1lhkpwlk2lddfp,1.698702,30-49,HS or less,White,Female,Democrat,South,Somewhat accurate,Very trustworthy,Not very important,Very likely,No,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,413,2025-07-07,2024-077
