respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attn_check_fail,speeder,straight_line,duration_seconds,completion_date,project_id
m71rpmyhy2qqdnusut8pw7br,1.190362,50-64,4-yr/post-graduate degree,White,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,340,2025-07-10,2024-007
fatlmhn5dx37ybwrq6lu9oev,0.260444,18-29,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,234,2025-07-17,2024-007
da28kfaw2q2qdf2129vsl9yz,1.231668,18-29,4-yr/post-graduate degree,Black,Female,Republican,South,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,386,2025-07-08,2024-007
ofuuhfluywi536w2f7hmzaqg,0.855871,50-64,HS or less,White,Female,Republican,Northeast,Somewhat accurate,Very trustworthy,Not at all important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,260,2025-06-30,2024-007
88qq2mc21022f2l1x7mpp7c0,1.220315,30-49,Some college/2-yr degree,White,Male,Independent,South,Very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,306,2025-07-06,2024-007
cvedt0ewxry3y4iphwupp684,1.194654,30-49,Some college/2-yr degree,Other,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,269,2025-06-20,2024-007
xp2fu7j0598nxxjab0pl5cj1,0.738725,30-49,Some college/2-yr degree,White,Female,Independent,West,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,352,2025-06-25,2024-007
ac9pwaqbaierqqey5v2o6oym,1.330504,65+,4-yr/post-graduate degree,White,Female,Republican,Northeast,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,No,FALSE,TRUE,FALSE,94,2025-06-27,2024-007
dkgldu33kkidwyi7nw7j2kar,0.88826,65+,HS or less,White,Male,Independent,Northeast,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,254,2025-07-07,2024-007
esxzv6xt69as79s1ckjm17dr,0.755163,50-64,Some college/2-yr degree,White,Female,Democrat,Northeast,Not at all accurate,Somewhat trustworthy,Very important,Very likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,189,2025-07-03,2024-007
gx7te1i7jrw5a0nwhm362yaz,0.902692,50-64,HS or less,Hispanic,Female,Independent,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,355,2025-06-30,2024-007
3onl2nqtxzlxtgzitdn1jz3w,1.383939,18-29,HS or less,Hispanic,Female,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,396,2025-06-23,2024-007
srpsq6eo0uo8bt5v51wzqemp,0.75218,18-29,4-yr/post-graduate degree,Other,Female,Republican,Midwest,Not at all accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Likely,It would be one I would likely choose,No,TRUE,TRUE,FALSE,112,2025-07-10,2024-007
zn3ijsfk3w98g22pmwuxbbq1,0.915069,30-49,Some college/2-yr degree,Other,Female,Democrat,West,Not very accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,234,2025-06-26,2024-007
jvujxx6gbua347xfyfkft6ps,0.951711,30-49,HS or less,White,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,497,2025-06-30,2024-007
8xahv07vh5yxdpce7e839buw,0.861298,18-29,HS or less,Black,Male,Democrat,West,Not at all accurate,Not at all trustworthy,Not at all important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,433,2025-07-01,2024-007
6htj37jxj8mu3ke71oslz14b,0.439596,30-49,Some college/2-yr degree,Hispanic,Male,Republican,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,393,2025-06-19,2024-007
jwge5nld18jt88mq5v50pma5,1.155045,65+,HS or less,Hispanic,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,395,2025-07-08,2024-007
rrvjd1ifkvh5pspv9wy89fw4,0.886442,30-49,HS or less,White,Female,Independent,West,Very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,240,2025-07-02,2024-007
wkj8u7v7gr0ixljaiphvh4it,0.894069,18-29,Some college/2-yr degree,Other,Female,Democrat,South,Very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,266,2025-06-20,2024-007
vxopej544br2608d79bc81hn,1.015711,30-49,4-yr/post-graduate degree,Other,Female,Republican,South,Not at all accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,326,2025-07-17,2024-007
8j5rdg66t8w62pfwjllqwwq3,0.6534,18-29,4-yr/post-graduate degree,White,Female,Democrat,West,Somewhat accurate,Not at all trustworthy,Very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,335,2025-07-07,2024-007
sd09yepwg2786cfz5ltwycpj,1.120705,18-29,4-yr/post-graduate degree,Other,Female,Republican,Midwest,Very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,TRUE,82,2025-07-12,2024-007
y1fakqaafpmoirc63gexlxeo,1.16324,65+,HS or less,Hispanic,Male,Republican,South,Not at all accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,302,2025-06-20,2024-007
robsi151c8pnd8vyssj5blhf,1.30881,65+,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Very trustworthy,Somewhat important,Very likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,447,2025-06-20,2024-007
0qoojdcqo86px5szw9qk1beq,0.986351,18-29,HS or less,Other,Male,Other or none,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,527,2025-06-21,2024-007
jg0d4yejcb0r20s2eecykpms,0.226638,18-29,HS or less,White,Female,Democrat,Midwest,Not very accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,363,2025-07-08,2024-007
a0spzosny3jncbn3nbbffxwd,0.852627,30-49,4-yr/post-graduate degree,White,Male,Independent,West,Somewhat accurate,Not at all trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,495,2025-07-04,2024-007
vnhul21drcchr15xi5ufum47,1.11006,50-64,Some college/2-yr degree,White,Male,Independent,Midwest,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,338,2025-07-13,2024-007
5b3374p8pxfgjx6z2umpbuev,1.206431,65+,HS or less,Other,Male,Independent,West,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,396,2025-07-07,2024-007
ge9p1ffbly5ibtbnezua7d6j,0.797361,18-29,Some college/2-yr degree,Hispanic,Female,Republican,South,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,No,TRUE,TRUE,FALSE,164,2025-07-04,2024-007
eae8f9s7vbznofmbuzzkiy1q,1.196329,18-29,HS or less,White,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,73,2025-06-30,2024-007
4lnlcsf3tky2a1vxqrijonoe,1.360406,65+,4-yr/post-graduate degree,White,Female,Democrat,West,Not very accurate,Very trustworthy,Very important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,439,2025-06-18,2024-007
1r0ghtpkypidyxbmm9bpzfsc,0.751983,65+,4-yr/post-graduate degree,White,Male,Independent,West,Somewhat accurate,Not at all trustworthy,Very important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,278,2025-07-05,2024-007
5ssu1p8tr7ybd8qh1w5qcggb,1.014608,50-64,4-yr/post-graduate degree,Hispanic,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,400,2025-07-04,2024-007
81z2ww6392ocbfrn0qjupz9u,1.136847,18-29,HS or less,White,Male,Republican,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,108,2025-06-21,2024-007
53yq55eri75glv2xfmp6fkoc,1.151577,30-49,Some college/2-yr degree,Hispanic,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,321,2025-07-02,2024-007
rpspn1f5kdep8coduc74dyg0,1.468103,18-29,Some college/2-yr degree,White,Male,Other or none,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,441,2025-07-03,2024-007
1w2sosg5jn3ha0637wgd1o70,0.357394,30-49,Some college/2-yr degree,White,Male,Independent,Northeast,Somewhat accurate,Not very trustworthy,Extremely important,Not likely,No,Not very likely,It would not interest me,No,FALSE,FALSE,TRUE,283,2025-06-18,2024-007
9hfq27mmefqi8inv368eucsp,0.573115,50-64,HS or less,Hispanic,Female,Republican,West,Somewhat accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,406,2025-07-11,2024-007
sbkujr1ielct882gx3ixg3tx,0.623393,30-49,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,401,2025-07-01,2024-007
ea4q5lxglqfncigjx1udo69r,1.101208,30-49,Some college/2-yr degree,Hispanic,Female,Independent,Midwest,Somewhat accurate,Very trustworthy,Somewhat important,Very likely,No,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,277,2025-06-20,2024-007
4co03gizea8ijcwvr36v1p3j,1.153757,65+,Some college/2-yr degree,White,Female,Independent,Midwest,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,425,2025-06-23,2024-007
n8h2nvh91snfarn21jp9khvd,1.046635,50-64,4-yr/post-graduate degree,White,Male,Independent,South,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,449,2025-07-04,2024-007
jl2o98nxwlid5v2hcu3ylkc5,1.028658,30-49,HS or less,White,Female,Independent,South,Not very accurate,Not very trustworthy,Extremely important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,TRUE,426,2025-06-24,2024-007
2pzmaxr6cz799m3wt7zxbr63,1.358284,30-49,4-yr/post-graduate degree,White,Female,Independent,West,Not very accurate,Not very trustworthy,Very important,Not likely,Yes,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,266,2025-07-13,2024-007
ey4g43bhh59rcpunq3a0u021,1.107311,50-64,Some college/2-yr degree,White,Female,Democrat,Northeast,Not very accurate,Not very trustworthy,Not very important,Not likely,No,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,262,2025-06-24,2024-007
pdpcsbc4hnzv3042h4mxsnco,0.631209,30-49,4-yr/post-graduate degree,Black,Female,Other or none,Northeast,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,370,2025-06-28,2024-007
uxdp67iaj9fhdb6vgloqt1af,0.796046,50-64,4-yr/post-graduate degree,Black,Female,Democrat,South,Not at all accurate,Not very trustworthy,Not at all important,Very likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,372,2025-06-26,2024-007
cmc74en16f0mbibruilfykx4,0.692147,30-49,4-yr/post-graduate degree,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,301,2025-07-03,2024-007
gvoh1s9ydd8209cubqqgoesh,0.900061,50-64,HS or less,Black,Male,Republican,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,375,2025-07-07,2024-007
hceayykc9yeutzvvir1im9b8,1.363483,30-49,Some college/2-yr degree,White,Female,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,329,2025-06-30,2024-007
pewwue1337voziqvviq3h7eh,1.173935,65+,HS or less,White,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,363,2025-06-22,2024-007
zxwgvhnt2ev6sr05yzcdglce,0.533841,30-49,4-yr/post-graduate degree,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would not interest me,It depends on who is asking,TRUE,FALSE,FALSE,369,2025-06-22,2024-007
s6ivaihnrqsr5uw4bdzfhrhu,0.639777,50-64,Some college/2-yr degree,White,Male,Independent,West,Somewhat accurate,Not very trustworthy,Not at all important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,284,2025-07-09,2024-007
lgqrqbljnvhmzuccuuz8sfia,1.073343,50-64,HS or less,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,394,2025-07-13,2024-007
u8ojgw6mqes3x5n2czd6pm25,0.949358,65+,Some college/2-yr degree,Black,Male,Independent,South,Not very accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,411,2025-07-10,2024-007
qxpim8ix3uhatnsoso7j3t9n,1.063889,30-49,4-yr/post-graduate degree,White,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,No,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,132,2025-07-13,2024-007
t2qve28y4pyvsxqsh0tcyajh,0.822253,50-64,4-yr/post-graduate degree,White,Male,Republican,West,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,472,2025-06-30,2024-007
199cizxoq6jcamqhehepzs1m,0.987416,18-29,Some college/2-yr degree,White,Female,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,325,2025-07-02,2024-007
71efgr0l5p39onu6k6co2npb,1.652635,30-49,Some college/2-yr degree,Black,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,TRUE,392,2025-06-30,2024-007
jvs1489oojqr1unttv47euzk,1.163355,18-29,HS or less,Black,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,136,2025-07-04,2024-007
8m0nadi58qq4uyiw6mmv1usk,1.046005,65+,4-yr/post-graduate degree,White,Female,Independent,West,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Very likely,It would be one I would likely choose,No,FALSE,FALSE,TRUE,411,2025-06-18,2024-007
vpgrinu4sf24gywd5u9cua2f,0.615827,65+,HS or less,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,375,2025-07-02,2024-007
zvvzyi97fl12oxg7l7pu2pss,0.819981,18-29,HS or less,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,393,2025-06-29,2024-007
njovef919uz1kinarr448dve,1.118264,30-49,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,427,2025-06-26,2024-007
k2jh5pv2p8qoood78xyp2f8o,0.933508,18-29,HS or less,White,Male,Republican,West,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,355,2025-07-12,2024-007
5jz662phjpl5aiml5b8sriyz,1.138494,50-64,HS or less,Black,Female,Democrat,West,Not at all accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,441,2025-06-20,2024-007
m6betfw3eioxulkr6qu4kf9h,0.925987,18-29,Some college/2-yr degree,Other,Female,Republican,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,462,2025-07-07,2024-007
23uh4yh85rmrdlw0s86xh2c0,0.445426,65+,4-yr/post-graduate degree,White,Male,Democrat,South,Not very accurate,Not very trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,386,2025-06-19,2024-007
2t3rtsfhacah2lmxy90wypyj,0.513485,18-29,Some college/2-yr degree,White,Male,Republican,West,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,296,2025-06-18,2024-007
gkl2ymdczh161b3c5xbrjxqz,1.288468,30-49,4-yr/post-graduate degree,White,Male,Other or none,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,No,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,372,2025-06-17,2024-007
amgr4usipuwalfiazo79v674,0.543997,50-64,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,380,2025-06-17,2024-007
hot559nmgtimi2xzefyrj77a,0.920118,50-64,Some college/2-yr degree,Hispanic,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,379,2025-07-15,2024-007
f1d8ovtdxnptpz6dnvxmeftu,1.32422,50-64,HS or less,White,Male,Independent,West,Not very accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,267,2025-06-20,2024-007
w2xvhgivbo6js4raljm7v6ay,0.769078,65+,Some college/2-yr degree,Other,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,433,2025-07-13,2024-007
fk93ckc3a49ugvt73l419vm5,1.25352,30-49,Some college/2-yr degree,White,Male,Independent,Northeast,Not at all accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Likely,It would not interest me,No,FALSE,FALSE,FALSE,382,2025-07-07,2024-007
5ab0qh06zqpuxvqm0tt879dh,1.223341,65+,4-yr/post-graduate degree,White,Male,Republican,West,Not very accurate,Not very trustworthy,Very important,Very likely,Maybe,Likely,It would not interest me,No,FALSE,FALSE,FALSE,272,2025-06-18,2024-007
48fk1vx5ms03kjuc6zgg4i2d,1.196207,65+,4-yr/post-graduate degree,Hispanic,Male,Independent,Northeast,Very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,306,2025-06-26,2024-007
wo31z3zjevhf32msqxqzj1ps,0.543709,30-49,HS or less,White,Female,Independent,South,Very accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,342,2025-06-22,2024-007
npkbzbrgtsunk8auytd51f3k,1.047826,50-64,4-yr/post-graduate degree,Black,Female,Independent,Northeast,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,330,2025-07-05,2024-007
ajl22qmd2foxwmixy6f17e2h,1.238408,18-29,4-yr/post-graduate degree,Hispanic,Male,Other or none,West,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,No,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,371,2025-07-09,2024-007
ftpndpx9fyem7fqg1uj44ygz,0.840997,18-29,4-yr/post-graduate degree,White,Female,Republican,West,Somewhat accurate,Not at all trustworthy,Not at all important,I would never participate in a phone survey,No,Very likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,131,2025-06-28,2024-007
ni5r5oikurfkf66kh8n7ze8p,0.961788,65+,HS or less,Other,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,390,2025-06-30,2024-007
9b3q6g650pbjnnkcxpytho1s,0.682531,65+,4-yr/post-graduate degree,White,Male,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,337,2025-06-20,2024-007
5e3it1ob8h93grbdne9mzbvz,0.540666,30-49,4-yr/post-graduate degree,White,Male,Republican,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,344,2025-07-15,2024-007
1cpyv8tebof3aa2enks2oxb9,1.447195,18-29,Some college/2-yr degree,Hispanic,Male,Independent,West,Not very accurate,Not very trustworthy,Extremely important,Very likely,Yes,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,310,2025-07-14,2024-007
ptr9hivuend93lyke7ed90ze,0.920576,65+,4-yr/post-graduate degree,Black,Male,Independent,West,Not very accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,285,2025-07-16,2024-007
ptsz4eswuokjrw5qadyptjnf,0.771227,18-29,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,237,2025-06-21,2024-007
