respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speed_flag,straight_line,duration_seconds,completion_date,project_id
pn22z1bgxnn0ahx9gc0ryfdv,0.279316,65+,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,364,2025-07-05,2024-031
1crxpf4w8r8zr2vkbfq0q7hy,0.745703,18-29,4-yr/post-graduate degree,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,492,2025-06-23,2024-031
m1m9d1wb9jm0hqxfb70tp1k2,1.291741,50-64,HS or less,White,Other,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,531,2025-06-22,2024-031
sc8mru6ruqc6jc0rsa340hci,1.065259,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,259,2025-07-03,2024-031
ipdf0qpmc1clnhl989z1zccu,1.314067,30-49,Some college/2-yr degree,White,Female,Independent,West,Somewhat accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,441,2025-06-28,2024-031
5ueoq5qfg32bkpyzmv2ohx6u,1.15301,50-64,Some college/2-yr degree,Other,Female,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,377,2025-07-01,2024-031
ap5x7qa0qhtl8rw4ry0w07ld,1.165102,65+,HS or less,Black,Male,Republican,Midwest,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,No,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,352,2025-06-27,2024-031
x7btxrsk146w5x147oqiiydm,0.857625,65+,4-yr/post-graduate degree,White,Female,Independent,South,Not very accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,475,2025-07-17,2024-031
5p31n0hpeplq3kbqyfpzzdio,0.825626,65+,HS or less,Black,Male,Republican,Midwest,Not at all accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,326,2025-07-08,2024-031
cygtiyyfrk7haleb28r41p01,0.877556,30-49,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Not at all accurate,Not very trustworthy,Not very important,Very likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,290,2025-07-02,2024-031
17rrxlleh4xajsohfujuyo8l,1.214385,30-49,Some college/2-yr degree,Hispanic,Male,Republican,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,395,2025-07-03,2024-031
z9krxdvuhbyiio1o6wbnr7hy,1.40219,18-29,4-yr/post-graduate degree,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,357,2025-06-30,2024-031
u5w1a6cryxlnxffqpmdsqe0u,1.148015,18-29,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Likely,It would be one I would likely choose,Yes,TRUE,TRUE,FALSE,148,2025-07-14,2024-031
gy4q3bc185if15gnxozl29zo,1.518892,50-64,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,TRUE,265,2025-07-01,2024-031
fkb0p6wux4dwwze16y17itsx,0.702584,30-49,HS or less,White,Female,Democrat,South,Not at all accurate,Somewhat trustworthy,Not very important,Very likely,No,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,373,2025-07-05,2024-031
w7suk3weo4bypfop7r6li9zc,0.625619,65+,Some college/2-yr degree,White,Female,Independent,Midwest,Not very accurate,Not very trustworthy,Not very important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,409,2025-06-26,2024-031
ttlb32ol2soi61hu6pwk6m7j,1.273592,30-49,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Very likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,166,2025-06-22,2024-031
s2w1z87534xf5m0kw60ql33k,0.840874,65+,Some college/2-yr degree,Black,Male,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would not interest me,No,TRUE,FALSE,FALSE,316,2025-07-12,2024-031
ofqrkwcqv8abj6vyhvf0c4yq,0.942835,30-49,4-yr/post-graduate degree,Other,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,256,2025-07-16,2024-031
wx4lod3nwou6dsxdvdf5y9h0,0.825242,30-49,4-yr/post-graduate degree,Hispanic,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,271,2025-07-17,2024-031
5i1pj1taxas2gdj5d60chto9,0.842099,50-64,HS or less,White,Female,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,No,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,267,2025-06-26,2024-031
qn7pv2umqu9dkzyo7qdq3z0p,1.096798,30-49,Some college/2-yr degree,Other,Male,Democrat,Midwest,Not at all accurate,Not very trustworthy,Somewhat important,Not likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,535,2025-07-16,2024-031
t1nhcmqu296mz3ecjqjrxkwv,1.25242,50-64,4-yr/post-graduate degree,White,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,260,2025-06-18,2024-031
unw8erbakbq8cgntbt63rtud,1.107058,50-64,HS or less,White,Male,Independent,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,555,2025-07-17,2024-031
v7v7695kcp9vi14wmgqxti0w,1.76433,30-49,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,342,2025-06-27,2024-031
dod3vnwy7303xdubm8uheepo,1.583104,65+,Some college/2-yr degree,Other,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,387,2025-07-02,2024-031
jjlaj6tg1q8yi96owcr0hslb,1.034085,65+,HS or less,Black,Female,Democrat,West,Very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,330,2025-06-22,2024-031
66a0v19ax5w6a8046sl44ju4,1.742884,30-49,HS or less,Black,Male,Republican,Northeast,Somewhat accurate,Not very trustworthy,Not at all important,Somewhat likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,390,2025-07-13,2024-031
tcbgkbhg65lrg9jtcyipo05y,0.809114,50-64,4-yr/post-graduate degree,White,Male,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,107,2025-07-16,2024-031
wml3jxq5eo10cdapd6cs0p4j,1.042409,18-29,HS or less,White,Female,Democrat,Northeast,Not very accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,464,2025-06-22,2024-031
q5tjgjkf6a02fccuvg4o6878,1.098154,18-29,Some college/2-yr degree,White,Female,Republican,Midwest,Not at all accurate,Not at all trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would be one I would likely choose,Yes,TRUE,TRUE,FALSE,105,2025-06-28,2024-031
6jprdrsz5l4z6ygwujoq4ui8,1.069581,30-49,4-yr/post-graduate degree,Black,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,236,2025-07-11,2024-031
m7b5rflyx7moqpbeze2ag9nv,0.758646,30-49,HS or less,White,Male,Democrat,Northeast,Not very accurate,Very trustworthy,Somewhat important,Very likely,No,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,414,2025-07-13,2024-031
a7okjl90s2bl3v6j8o6dteo3,0.35055,50-64,HS or less,White,Female,Independent,South,Somewhat accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,348,2025-07-03,2024-031
kowdclghlwmkni3nw2plovu7,0.889114,30-49,Some college/2-yr degree,White,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,394,2025-07-12,2024-031
pp110atzkrdh36mpjcmad5ux,0.444802,50-64,4-yr/post-graduate degree,Other,Male,Republican,Northeast,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,293,2025-06-19,2024-031
t9virl02zfvjrmran27m9bz2,0.703279,50-64,4-yr/post-graduate degree,White,Male,Democrat,South,Very accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,419,2025-06-24,2024-031
ej1a43vi2m2s4c6v0w4twps3,0.834492,50-64,4-yr/post-graduate degree,Other,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,353,2025-06-18,2024-031
0icvkfqhzsxfo5m55iv19vrr,0.982028,65+,Some college/2-yr degree,Hispanic,Female,Democrat,South,Not at all accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,329,2025-07-17,2024-031
tjl6sj3rfw0rvnearbai5ytr,1.029426,18-29,HS or less,White,Female,Independent,West,Very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,441,2025-07-05,2024-031
oi9hc9h52u951d84bapfvusn,1.279946,50-64,4-yr/post-graduate degree,White,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,219,2025-06-25,2024-031
r06b9je51gr3pwn2qgit1614,1.553779,65+,Some college/2-yr degree,White,Male,Democrat,West,Not very accurate,Very trustworthy,Very important,Not likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,439,2025-07-05,2024-031
mgrrr5r8kgrs5z6ytb40m81k,1.223839,50-64,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not at all likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,351,2025-06-27,2024-031
dmtf4n0fyaevw2t900ezzbos,1.321061,30-49,4-yr/post-graduate degree,White,Male,Republican,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,380,2025-06-28,2024-031
g3fdf87yjm39gk56gezrahqw,1.20082,65+,4-yr/post-graduate degree,Hispanic,Male,Independent,Midwest,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,231,2025-07-02,2024-031
0tst78tislvq6i953the8gv3,0.841081,30-49,Some college/2-yr degree,White,Male,Republican,West,Very accurate,Not very trustworthy,Extremely important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,289,2025-06-27,2024-031
rqsr4262toy1b7ray78zmrjd,1.115723,18-29,HS or less,Black,Male,Democrat,Northeast,Very accurate,Not at all trustworthy,Very important,Not likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,294,2025-06-23,2024-031
58u07f75eil2x87k78njfjmf,1.192236,18-29,4-yr/post-graduate degree,White,Male,Independent,Northeast,Not very accurate,Not very trustworthy,Not very important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,176,2025-06-27,2024-031
t1d1f09gsmk8a1t9owvxkzft,0.949586,18-29,HS or less,White,Male,Independent,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,261,2025-06-20,2024-031
yky8q0sp1bs7hna9tmrlr5a5,1.417535,30-49,Some college/2-yr degree,White,Female,Independent,Northeast,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,336,2025-07-11,2024-031
41txgcikhrkm4scsc5izozv4,0.891789,30-49,4-yr/post-graduate degree,Black,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Maybe,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,264,2025-07-13,2024-031
akbfypsw1iwmq1owiwcwq5xa,0.515385,18-29,Some college/2-yr degree,White,Male,Independent,Northeast,Somewhat accurate,Not very trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,275,2025-07-04,2024-031
f6tdqag87se8ts5m2p9vpz7m,0.882987,65+,HS or less,White,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Extremely important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,330,2025-07-15,2024-031
hzgaqebj8anix2z41ugf2pc5,0.846945,65+,4-yr/post-graduate degree,Hispanic,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,373,2025-07-16,2024-031
b6l44tg71k8bww5xbothkl8c,1.007121,30-49,Some college/2-yr degree,White,Male,Other or none,South,Not at all accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,419,2025-06-21,2024-031
fnwzfydwq4tx7zx8g8rikc92,0.336616,18-29,HS or less,Hispanic,Female,Independent,South,Very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,382,2025-06-27,2024-031
5ro7y6cr8v8hmso38k9bjt1u,1.465087,50-64,HS or less,White,Female,Democrat,South,Very accurate,Not very trustworthy,Very important,Not likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,327,2025-07-07,2024-031
ys9ym1eh7hxzwmgezss39fgk,2.001396,65+,HS or less,White,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,372,2025-07-13,2024-031
iydkb30c9ow5uad65x24sdhm,0.866645,30-49,4-yr/post-graduate degree,Hispanic,Male,Democrat,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,549,2025-06-19,2024-031
2tovq5oniy5avxr0emcv2ea3,1.0269,65+,Some college/2-yr degree,Hispanic,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,292,2025-07-01,2024-031
h83iitn22tz082zdjp1wki9s,0.685713,30-49,4-yr/post-graduate degree,Hispanic,Male,Republican,Northeast,Not very accurate,Not at all trustworthy,Extremely important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,374,2025-07-08,2024-031
x5vlpi1rbjzxszezgi2kguek,0.68077,30-49,HS or less,Hispanic,Female,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,413,2025-07-04,2024-031
xo363oj9lyqat8it25v2tzpa,0.978096,65+,4-yr/post-graduate degree,Other,Female,Democrat,West,Somewhat accurate,Very trustworthy,Not very important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,319,2025-06-28,2024-031
i8moo49m6ynvs0d88rno1635,1.162101,50-64,Some college/2-yr degree,White,Male,Democrat,West,Very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,326,2025-06-25,2024-031
pec3n47nmcsclhlukkhl78hp,1.118211,30-49,Some college/2-yr degree,White,Male,Democrat,West,Very accurate,Not very trustworthy,Not at all important,Very likely,No,Likely,It would not interest me,No,FALSE,FALSE,FALSE,284,2025-07-02,2024-031
