respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id
35quijt6ad9m4wz4zjo938aw,0.276807,65+,Some college/2-yr degree,White,Male,Republican,South,Not very accurate,Not very trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,261,2025-07-15,2024-040
gbwbmtkkcwu4kxxol740g62b,1.507529,65+,4-yr/post-graduate degree,White,Male,Independent,South,Not at all accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,326,2025-07-01,2024-040
c9b26g1f40l1fj60kre3badb,0.649351,18-29,Some college/2-yr degree,Black,Male,Democrat,West,Not very accurate,Not at all trustworthy,Very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,321,2025-06-18,2024-040
c00dxze56opywuise032cmki,0.687197,30-49,4-yr/post-graduate degree,Hispanic,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,276,2025-07-13,2024-040
w37izubcuo0omns4lsa0xx0c,1.155143,65+,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Maybe,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,472,2025-06-18,2024-040
z9i7lre9idr5prgb6lud7i0l,1.042695,65+,HS or less,Other,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,334,2025-07-17,2024-040
c1735w7hbj0ghk7vms5fjg7d,1.044585,50-64,Some college/2-yr degree,White,Female,Republican,Northeast,Very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,345,2025-06-28,2024-040
y555052o94l3r6jn1b9a0i39,0.603471,30-49,HS or less,White,Male,Republican,Northeast,Not very accurate,Not very trustworthy,Not at all important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,121,2025-07-05,2024-040
jd9u41r1wnckqlnqj2osaahn,0.925115,18-29,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,248,2025-07-10,2024-040
3himnanb3rdu2k4o2t7eb1oh,1.359195,50-64,4-yr/post-graduate degree,White,Female,Democrat,West,Not very accurate,Not very trustworthy,Not at all important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,280,2025-06-21,2024-040
f5lricd4eb854u1uor7bwhf7,1.211894,30-49,4-yr/post-graduate degree,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,426,2025-07-02,2024-040
sh2wfsuvqv4wvfh3jl59yka6,0.953891,65+,4-yr/post-graduate degree,White,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,TRUE,258,2025-07-04,2024-040
n1m3s7z0rwyavikhlmjvpnk3,0.369812,30-49,4-yr/post-graduate degree,White,Other,Republican,Northeast,Not very accurate,Somewhat trustworthy,Not very important,Not likely,No,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,430,2025-06-29,2024-040
7bjk7ra6k08pev8eyrskbim4,0.863878,30-49,Some college/2-yr degree,White,Female,Independent,West,Not very accurate,Not very trustworthy,Not very important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,231,2025-07-05,2024-040
iebxj35ue79ifm6o0lbeaz7d,1.542011,18-29,HS or less,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,330,2025-07-10,2024-040
0y33dbus78jn9uk2y3w1vwlo,0.878999,65+,Some college/2-yr degree,White,Male,Independent,Northeast,Not very accurate,Very trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,309,2025-06-23,2024-040
xxcoobm8361uco3t89k60fwd,1.052472,30-49,HS or less,White,Female,Republican,South,Not at all accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,320,2025-06-30,2024-040
6tp1ei4y118r3meo2m16dasq,1.13746,65+,HS or less,Hispanic,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,453,2025-06-18,2024-040
6pwp9xqlfnqfoo3adhrkmbzz,1.195529,50-64,4-yr/post-graduate degree,White,Male,Independent,West,Very accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,388,2025-06-19,2024-040
47d5uuv4h70rwj5iqada3u0h,0.968641,50-64,HS or less,Other,Female,Independent,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,114,2025-07-13,2024-040
65i1k8b3r5iirseranydr5ab,1.371164,50-64,Some college/2-yr degree,Hispanic,Male,Independent,West,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,414,2025-06-17,2024-040
i9rn7c0d5o5y9rz4c7fz27nf,0.901674,50-64,HS or less,Other,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,272,2025-06-25,2024-040
a06dg7gs8n1azzvsc2pptbcb,1.199534,30-49,4-yr/post-graduate degree,Hispanic,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Not very important,Not likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,399,2025-07-11,2024-040
mfu9vxu06q1skuj9hkohlkoh,1.757626,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Not very accurate,Not very trustworthy,Not at all important,I would never participate in a phone survey,No,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,419,2025-07-13,2024-040
peabhnqrm7c374lrrodw9qic,0.767155,30-49,Some college/2-yr degree,White,Female,Democrat,Midwest,Very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,62,2025-07-01,2024-040
e8kyh469mx62ue7lxj2sdmo9,0.622084,30-49,Some college/2-yr degree,White,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,335,2025-07-07,2024-040
qjdsu4rf6j4aazsl9iiz1vgg,1.106671,65+,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Not at all important,Very likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,255,2025-06-23,2024-040
ahr48qifcwxuh3nlli7bxcjc,0.889285,50-64,Some college/2-yr degree,White,Male,Republican,Northeast,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,491,2025-07-06,2024-040
hm74lfas1cmqrohj9lo2ayon,0.542204,30-49,4-yr/post-graduate degree,Black,Male,Independent,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,443,2025-06-30,2024-040
0fkk1vh8wq2k8gf99p21g6de,0.704913,30-49,HS or less,White,Male,Independent,Northeast,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,325,2025-07-10,2024-040
rsxnsqzchxv4pz1hxs3n8mgl,1.177632,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,460,2025-06-28,2024-040
hr82qi1wt8x6ize8ps90gf0a,1.048029,50-64,4-yr/post-graduate degree,Hispanic,Female,Republican,West,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,268,2025-07-01,2024-040
xksiafhdqai6ro935upbug4h,1.382909,30-49,HS or less,Black,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,313,2025-07-01,2024-040
8wftrru7hpyst209vv3f2trt,1.448591,50-64,Some college/2-yr degree,White,Female,Independent,Midwest,Not very accurate,Very trustworthy,Not very important,Not likely,No,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,452,2025-06-29,2024-040
ipet66q5kmzstswx0rnozdoa,1.174832,30-49,HS or less,Hispanic,Female,Republican,Northeast,Very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,279,2025-07-08,2024-040
1o37c0yyukfkg8mgeexputd1,1.077552,65+,Some college/2-yr degree,White,Female,Democrat,Midwest,Somewhat accurate,Not at all trustworthy,Not very important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,388,2025-06-25,2024-040
wrqiu0fpqozpjbuppeaxm05d,0.850477,30-49,4-yr/post-graduate degree,Other,Male,Independent,South,Not at all accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,249,2025-07-01,2024-040
2vvpp4ci0xq2u7ojgishcp0o,1.251094,65+,Some college/2-yr degree,White,Male,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,195,2025-06-30,2024-040
dur5012bupuhysc3iw28qlvn,0.733884,30-49,Some college/2-yr degree,White,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,391,2025-07-02,2024-040
jhm66igtegvfnpkpocmd18qg,0.819186,30-49,HS or less,Hispanic,Male,Independent,Northeast,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,366,2025-07-03,2024-040
1kagjx31r3vojxvaixbwc5d4,1.29668,18-29,HS or less,Hispanic,Male,Republican,Midwest,Very accurate,Somewhat trustworthy,Not very important,Very likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,140,2025-07-15,2024-040
888qb2e6lsn8dfu1bidjl9t9,1.203162,30-49,4-yr/post-graduate degree,White,Female,Independent,Midwest,Very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,281,2025-06-21,2024-040
j3i5utjtop7vxz4fbw5hx39o,1.069968,18-29,4-yr/post-graduate degree,Black,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,385,2025-06-26,2024-040
rup9asjma3hgqhchxuau2t90,1.027317,50-64,HS or less,Other,Female,Independent,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,412,2025-06-25,2024-040
7hqibmn5kjbnaepe8p5rkq5c,1.187991,65+,Some college/2-yr degree,Hispanic,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,470,2025-07-04,2024-040
bp9hf77mk3d8jldoe7dn8r8q,1.022051,18-29,4-yr/post-graduate degree,Other,Male,Democrat,Midwest,Not very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Not at all likely,It would not interest me,No,TRUE,FALSE,FALSE,434,2025-07-05,2024-040
9axl6pokb6rixyzz0hwhde8w,1.03314,65+,Some college/2-yr degree,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,348,2025-07-12,2024-040
z582bblz64cm48c0wrl3dd2i,0.499663,30-49,HS or less,White,Female,Independent,South,Not very accurate,Not very trustworthy,Very important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,TRUE,TRUE,FALSE,156,2025-07-08,2024-040
ly3qvlghie5lha5biwc4ytjk,1.124265,30-49,Some college/2-yr degree,White,Male,Other or none,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,429,2025-06-25,2024-040
5ozjgyan6c3gemky6zcytoev,0.787352,50-64,4-yr/post-graduate degree,White,Male,Democrat,Northeast,Not at all accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,396,2025-07-09,2024-040
a2rl5plxjxmvcfkzsjb8nq4q,1.197323,50-64,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,182,2025-07-16,2024-040
493wfgsg3txa7uuox7r79m5w,0.804427,65+,4-yr/post-graduate degree,White,Female,Other or none,Northeast,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,489,2025-07-09,2024-040
cgm9ktr81uxglc2xkfconxir,0.877313,50-64,HS or less,White,Male,Republican,Northeast,Somewhat accurate,Not at all trustworthy,Not very important,I would never participate in a phone survey,No,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,437,2025-06-26,2024-040
mbs05vq5641ik2vrcuvlv8mu,0.790323,30-49,HS or less,White,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,258,2025-07-11,2024-040
lwvq4494otbrgllerrwg0rm2,0.745749,50-64,4-yr/post-graduate degree,White,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,321,2025-06-18,2024-040
8avq1e0i68fgdmhauiybyd8z,1.036557,65+,HS or less,White,Male,Independent,West,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,247,2025-07-03,2024-040
9q1s3m4yboat6c3hoouebvi3,1.198736,30-49,4-yr/post-graduate degree,White,Male,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,313,2025-07-07,2024-040
oyrgxemjcdntya1bx5mczvwj,1.282124,30-49,4-yr/post-graduate degree,White,Female,Independent,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,288,2025-07-15,2024-040
zuub5zkvvpg7oxhx3u3wqj6w,0.994539,65+,4-yr/post-graduate degree,Hispanic,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,384,2025-07-17,2024-040
rwyrog99bypyx21dtjjhc0d6,1.106415,18-29,Some college/2-yr degree,Hispanic,Female,Republican,South,Not at all accurate,Not at all trustworthy,Extremely important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,394,2025-06-27,2024-040
nhwhh9v8v35vw16m9qw57xmy,1.090318,30-49,4-yr/post-graduate degree,White,Male,Republican,Northeast,Not very accurate,Not at all trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,453,2025-07-06,2024-040
5qgqtux571umf98jhazgxzw5,1.057789,30-49,Some college/2-yr degree,Hispanic,Female,Democrat,West,Not at all accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,297,2025-07-15,2024-040
u4a81swxljcvu6xfwm951e90,0.697305,50-64,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,378,2025-07-01,2024-040
nx0k5tsk0m1l37yc7r9edp8w,0.955922,50-64,4-yr/post-graduate degree,Black,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,237,2025-07-03,2024-040
kqcpp83iuin79e3oi5dm2z80,1.067198,30-49,HS or less,Hispanic,Male,Democrat,South,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,Yes,TRUE,TRUE,FALSE,115,2025-06-29,2024-040
2lsm27hnk17618ymfbes1mm0,1.148854,30-49,HS or less,White,Female,Republican,South,Somewhat accurate,Very trustworthy,Very important,I would never participate in a phone survey,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,264,2025-06-27,2024-040
0uv1gqia7pd0os09d43c6xtz,1.405114,65+,HS or less,White,Female,Independent,West,Somewhat accurate,Not very trustworthy,Not at all important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,473,2025-06-17,2024-040
kbe0hyzh4yh51y3pgm4wzh3i,0.449104,50-64,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,399,2025-07-09,2024-040
7ezxy6s67pc26qqkqa0cn3yv,1.761245,30-49,Some college/2-yr degree,White,Male,Democrat,Midwest,Somewhat accurate,Not at all trustworthy,Very important,Very likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,256,2025-06-22,2024-040
sutllbsqcwyt476jnkvcpau3,1.176778,18-29,HS or less,White,Male,Republican,South,Very accurate,Not very trustworthy,Very important,Not likely,Yes,Very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,427,2025-06-30,2024-040
1bdncvdkfspijtica59hmj8b,0.883237,50-64,Some college/2-yr degree,White,Male,Independent,West,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,541,2025-07-16,2024-040
65oh1340efk89jlo884lo7px,1.079224,65+,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,117,2025-07-12,2024-040
gm3avylolx36s807r9a9xapy,1.06882,50-64,4-yr/post-graduate degree,White,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,487,2025-07-15,2024-040
yrxhu6novxpfqmi164z3em29,1.198928,65+,Some college/2-yr degree,White,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,416,2025-07-15,2024-040
farvlk5hk6s34i6eoderntt9,1.189124,18-29,Some college/2-yr degree,White,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,145,2025-07-10,2024-040
5b61vch193t7vqwg4p50deid,0.952447,50-64,Some college/2-yr degree,White,Female,Democrat,South,Not at all accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,350,2025-07-04,2024-040
gb6wdy1ksbrtbuqrh681klou,1.383471,30-49,HS or less,White,Female,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,221,2025-07-07,2024-040
7d2wht6qldqagxrq41usd7op,0.975819,30-49,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Very important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,381,2025-07-17,2024-040
bq9s5ujil7vzfb4pp5y5hwog,0.47438,65+,HS or less,Hispanic,Other,Independent,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,527,2025-06-17,2024-040
891xtkk7p1y27io539dpp3vk,1.37759,50-64,4-yr/post-graduate degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,No,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,241,2025-07-16,2024-040
6q2y5ydi99mj6p4eu5ta20nh,1.550772,18-29,Some college/2-yr degree,White,Male,Republican,West,Not at all accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,299,2025-07-02,2024-040
a9anfqxndysscafgwdl8znhw,0.526625,18-29,HS or less,Black,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,380,2025-07-17,2024-040
n7brg6lu6ox9shpglfmap07z,1.157702,50-64,HS or less,Black,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,309,2025-06-26,2024-040
opxhvoibdol7xs91rfudrsnh,1.603988,65+,HS or less,White,Male,Republican,South,Not very accurate,Very trustworthy,Not at all important,Not likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,134,2025-07-14,2024-040
bn97u4kbwxbhepndu10ll75k,1.159229,50-64,Some college/2-yr degree,White,Male,Republican,Northeast,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,422,2025-06-18,2024-040
qrqvoxca3gnbz5kbwkbytk4g,0.80978000000000006,30-49,HS or less,Hispanic,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,296,2025-07-16,2024-040
4tsoigc7wddejrpx90ed2r0r,0.651283,50-64,Some college/2-yr degree,White,Male,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,247,2025-06-29,2024-040
ecft1bcjpe60py923aantqbk,0.98586,30-49,Some college/2-yr degree,White,Female,Other or none,West,Not at all accurate,Not very trustworthy,Somewhat important,Very likely,No,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,428,2025-07-06,2024-040
sf180z4davlbvyh4l2xnwmje,0.937515,65+,HS or less,Black,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,245,2025-07-03,2024-040
