respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id
tsxrhui97lbxfp4c06fww7pg,1.417109,50-64,Some college/2-yr degree,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,464,2025-06-17,2024-083
ilxwqnv5mijxtqkuzy2oxm39,0.408769,30-49,4-yr/post-graduate degree,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,370,2025-07-03,2024-083
qncu70srhkjk204urcq47sof,1.320821,18-29,HS or less,Hispanic,Male,Independent,Midwest,Very accurate,Somewhat trustworthy,Not very important,Not likely,No,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,96,2025-06-18,2024-083
1aoj0wpwvo09j7po3tqbt2yx,1.460343,18-29,4-yr/post-graduate degree,Black,Male,Republican,South,Very accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,350,2025-06-30,2024-083
qlvb9bhqgm1rrkk8by0zopqf,1.111964,50-64,Some college/2-yr degree,Black,Male,Democrat,West,Not at all accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,337,2025-06-30,2024-083
1rgk214ut56oxu0a9mt5q3ku,1.467783,65+,4-yr/post-graduate degree,White,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,187,2025-07-04,2024-083
1357ihhb8tazbmzyajtlhgr1,1.450222,18-29,Some college/2-yr degree,White,Female,Democrat,South,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,439,2025-07-07,2024-083
vh5w1zmqdshes4dzavyvuvpi,0.876339,30-49,HS or less,White,Female,Independent,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Very likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,384,2025-07-15,2024-083
0xzzhhvvptgl7xs98m7r0bms,1.094763,50-64,4-yr/post-graduate degree,White,Male,Independent,South,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,411,2025-06-20,2024-083
f711j89p1wcjq3ob19zjzlp3,1.12235,50-64,Some college/2-yr degree,Other,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,454,2025-06-19,2024-083
rr5widr7693o2gqggkwmwlea,1.704036,30-49,4-yr/post-graduate degree,White,Male,Republican,Midwest,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Yes,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,487,2025-07-14,2024-083
3s3p51h0i204e1fz4gkrgz10,0.793887,30-49,4-yr/post-graduate degree,Hispanic,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,356,2025-06-24,2024-083
peglceryknjrisf3865pg0jh,0.387882,30-49,4-yr/post-graduate degree,Hispanic,Male,Republican,Northeast,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Maybe,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,426,2025-06-27,2024-083
e0if8r4zs06d04hx48270wfi,1.150998,65+,Some college/2-yr degree,Black,Male,Republican,South,Very accurate,Very trustworthy,Very important,Somewhat likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,348,2025-07-03,2024-083
q2tmderyq04sc30zx891w8lv,0.763707,30-49,Some college/2-yr degree,Other,Male,Democrat,South,Very accurate,Very trustworthy,Not very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,348,2025-07-06,2024-083
zi6mjh51bjvlnjcvikwbof0r,0.907229,50-64,4-yr/post-graduate degree,White,Male,Democrat,Northeast,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,257,2025-07-08,2024-083
oyc8sgnrs0tnbw6m45mftkax,0.647317,30-49,4-yr/post-graduate degree,Hispanic,Female,Democrat,Midwest,Somewhat accurate,Very trustworthy,Very important,Not likely,No,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,TRUE,330,2025-06-25,2024-083
qomcgmbahplvs3gr911clnlx,1.080698,18-29,4-yr/post-graduate degree,Black,Male,Democrat,Midwest,Not at all accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,491,2025-07-17,2024-083
8nm5k6eku3hrxic1ee5vtw70,1.252616,30-49,HS or less,Hispanic,Female,Republican,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,303,2025-06-23,2024-083
rudvwnjpv5woexqucoew5odd,1.205288,50-64,4-yr/post-graduate degree,Other,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,451,2025-07-17,2024-083
g1y40qnoxmoelnnmnr85vbf8,1.060642,18-29,Some college/2-yr degree,Hispanic,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,436,2025-07-07,2024-083
iona1efzzmyo7p14je3d5otc,0.655704,18-29,4-yr/post-graduate degree,White,Female,Democrat,West,Very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,155,2025-06-18,2024-083
eanvxj0s328nkxsasqb5yuf3,0.876957,30-49,4-yr/post-graduate degree,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,268,2025-07-06,2024-083
6t7gpmbnjkdjor5fmpucvhzb,1.176508,65+,Some college/2-yr degree,Hispanic,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,416,2025-07-06,2024-083
426gnxlc3zi3hk8zu18iq0dz,0.670822,30-49,HS or less,White,Male,Republican,West,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,319,2025-06-24,2024-083
htbhaoodm2jefcgdooyu708y,0.691798,30-49,4-yr/post-graduate degree,Black,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,TRUE,386,2025-07-11,2024-083
sk30vyimdvbewc1eh200cybd,1.487118,30-49,Some college/2-yr degree,White,Female,Independent,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,TRUE,349,2025-06-19,2024-083
fd8mglzfk0nk1d7l5g55ou1u,0.701786,30-49,Some college/2-yr degree,White,Female,Other or none,West,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,TRUE,460,2025-07-06,2024-083
493zn2bnt3l2gww3tl4kq1m8,0.89524,65+,Some college/2-yr degree,White,Female,Republican,Midwest,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,441,2025-06-22,2024-083
9pt2obl9lvp5qs4xz8yult24,1.368146,65+,4-yr/post-graduate degree,White,Male,Democrat,South,Not at all accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,216,2025-07-16,2024-083
hxywbjz5www9gyku3391t4u2,0.682837,30-49,HS or less,White,Male,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,384,2025-06-22,2024-083
63omantcjgdlnqe8hw1z3u57,1.256048,65+,HS or less,Hispanic,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,273,2025-06-27,2024-083
dqiqk3o904s3t60l926u4nd8,1.406658,18-29,HS or less,White,Other,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,64,2025-07-17,2024-083
i9gma6260h33n92cv8nzwasc,1.030019,50-64,Some college/2-yr degree,White,Female,Democrat,Northeast,Not at all accurate,Very trustworthy,Extremely important,Somewhat likely,No,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,475,2025-06-21,2024-083
5yuxd4swf6am2b0o2ba39pxv,1.030927,50-64,4-yr/post-graduate degree,White,Male,Independent,South,Somewhat accurate,Very trustworthy,Not very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,139,2025-06-25,2024-083
oas93dcqkan2fm4nxjzdhmuc,1.38317,30-49,Some college/2-yr degree,Hispanic,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,TRUE,TRUE,90,2025-07-14,2024-083
btend564rg9athiqdaxw1gbx,0.730257,30-49,HS or less,Hispanic,Male,Other or none,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,363,2025-07-08,2024-083
n3ih3to58swhw80jcjq75r76,0.752954,50-64,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,279,2025-07-01,2024-083
gd3umg51jsa4xl4aienvxa38,1.047471,18-29,Some college/2-yr degree,Hispanic,Male,Republican,South,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,321,2025-06-28,2024-083
jisf61ff9hr29zerdm4xyndw,1.455199,30-49,Some college/2-yr degree,White,Male,Republican,South,Not at all accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,318,2025-07-02,2024-083
75ziggdgwynwiscr589gc4dp,0.727715,30-49,Some college/2-yr degree,Hispanic,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,499,2025-06-26,2024-083
0ud8shys4jyutk37t27qetds,1.090056,50-64,4-yr/post-graduate degree,Hispanic,Male,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,391,2025-06-30,2024-083
oxpktsfsd9gda4np6fllqm78,0.838095,30-49,4-yr/post-graduate degree,White,Female,Independent,South,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,No,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,TRUE,354,2025-07-07,2024-083
cu5lius6tbav1c6cum9xx2ft,0.993346,18-29,Some college/2-yr degree,Black,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,266,2025-07-10,2024-083
cnkbsdyao4znwls3bzh5zugi,1.194934,30-49,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,362,2025-07-05,2024-083
0vd3qhs2yh8n2c10sls4m8np,0.699231,30-49,Some college/2-yr degree,White,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,284,2025-07-17,2024-083
dkvr4bzrksj8e5i9a5ljwmyv,1.156906,30-49,HS or less,White,Female,Independent,West,Somewhat accurate,Not at all trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,365,2025-07-05,2024-083
fpi5mrevchi9atgdqrx2przs,0.814346,65+,HS or less,Black,Other,Independent,South,Not very accurate,Very trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,286,2025-06-22,2024-083
oidu2s40ikyncirp62w7f7lj,0.758487,18-29,Some college/2-yr degree,White,Male,Republican,Midwest,Somewhat accurate,Very trustworthy,Very important,Very likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,421,2025-07-15,2024-083
2dkhud06jwj5qkivsey6jrb0,1.040846,30-49,Some college/2-yr degree,Black,Female,Democrat,West,Not at all accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,125,2025-06-28,2024-083
70hsywlqe1zbu7ouyql7iean,1.074823,18-29,HS or less,Black,Male,Democrat,West,Not very accurate,Not at all trustworthy,Not very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,356,2025-07-15,2024-083
iyzjci3usyiamqtx63ffghmv,1.067696,65+,HS or less,White,Female,Republican,Midwest,Very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,289,2025-07-02,2024-083
w26867j8dnlc82hnpdvn0p9o,0.996998,30-49,Some college/2-yr degree,Other,Male,Independent,West,Not at all accurate,Not very trustworthy,Extremely important,Not likely,Maybe,Likely,It would not interest me,No,FALSE,FALSE,FALSE,300,2025-06-27,2024-083
5snmuemldixsfuhbf9ip786h,1.192319,30-49,Some college/2-yr degree,White,Female,Democrat,Northeast,Very accurate,Not very trustworthy,Not at all important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,354,2025-07-11,2024-083
jgytys29r4l47wszew1ppj61,0.790683,30-49,4-yr/post-graduate degree,White,Male,Independent,Northeast,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,353,2025-06-22,2024-083
m29vnbxaci1x463uucz52jnd,1.076283,65+,Some college/2-yr degree,White,Male,Other or none,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,304,2025-07-15,2024-083
jiepzhl6yd5a2y7hghvl9z46,0.660254,50-64,HS or less,Other,Female,Democrat,West,Not very accurate,Not very trustworthy,Very important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,364,2025-06-24,2024-083
nydsyu06vipt4mm3zl112djz,0.941101,30-49,Some college/2-yr degree,White,Female,Republican,South,Not very accurate,Not very trustworthy,Not very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,419,2025-07-05,2024-083
bubso2wvvwpuuhw8svuuurni,0.402956,65+,4-yr/post-graduate degree,Hispanic,Female,Republican,West,Not at all accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,424,2025-07-14,2024-083
ehaqslfzi7peph6m83udwciw,0.952221,50-64,Some college/2-yr degree,White,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,228,2025-07-08,2024-083
uobuh8zlw4jezv14j3pr021o,0.150193,65+,HS or less,Black,Other,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not at all important,Very likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,376,2025-06-28,2024-083
d8r82fh4kqyza4jtx5yqcnc3,1.236436,50-64,Some college/2-yr degree,White,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,261,2025-06-18,2024-083
g2lcvjhsan37c540dj1qcxf2,1.460075,18-29,Some college/2-yr degree,Hispanic,Male,Independent,West,Not at all accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Not at all likely,It would not interest me,It depends on who is asking,TRUE,TRUE,TRUE,112,2025-06-24,2024-083
c215taju8kfrguzlubjpe3s3,0.940665,30-49,Some college/2-yr degree,Black,Male,Democrat,Northeast,Very accurate,Not at all trustworthy,Not at all important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,398,2025-06-21,2024-083
v39f5brkoqd8mr7oot9x31sl,0.637075,50-64,4-yr/post-graduate degree,Hispanic,Male,Democrat,Midwest,Not very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,427,2025-07-08,2024-083
s4tbzbp6ljji6zgxlydymxbx,1.1167,65+,Some college/2-yr degree,Hispanic,Male,Republican,West,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,249,2025-06-24,2024-083
tijo6q7r8r1a0e5xw8z73vwm,1.402807,30-49,Some college/2-yr degree,White,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,357,2025-07-16,2024-083
8mjhq1cqgla3q3ta0kr8uwat,1.094041,18-29,Some college/2-yr degree,Hispanic,Male,Republican,Midwest,Very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,No,Very likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,131,2025-07-11,2024-083
szelq3o21om998q09d1i3jlm,1.238665,30-49,HS or less,White,Male,Democrat,South,Very accurate,Very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,397,2025-06-29,2024-083
2fo5zyptyy7w5vuhv460py4v,0.879884,18-29,4-yr/post-graduate degree,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,360,2025-06-18,2024-083
ur8zvmc8hy9siz15txuwfp3u,1.514412,18-29,HS or less,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,277,2025-07-02,2024-083
97admg934xgvqgm9cn7i0a1e,0.887889,50-64,HS or less,Black,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,241,2025-07-07,2024-083
mbbmgzj8b463iok479tlzp6b,1.156313,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,477,2025-06-23,2024-083
zd6tykp4lxks2e4vj79770nf,0.691014,30-49,HS or less,Black,Female,Independent,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,297,2025-07-09,2024-083
qqu40h2nr1bajegl546yhc5z,2.078835,50-64,4-yr/post-graduate degree,Hispanic,Female,Independent,West,Not very accurate,Very trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,377,2025-06-29,2024-083
izmk17xdg7ky52al9owuh7xg,0.370433,18-29,HS or less,Hispanic,Female,Republican,South,Very accurate,Very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,379,2025-06-29,2024-083
1uwcow98bglbfxuao10p58sd,0.715169,50-64,4-yr/post-graduate degree,White,Male,Republican,Northeast,Very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,476,2025-06-26,2024-083
1y3b3icju7craifd596ap6jk,1.662046,50-64,HS or less,White,Male,Democrat,Northeast,Very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Likely,It would not interest me,Yes,FALSE,TRUE,FALSE,104,2025-06-28,2024-083
6p6viwd50rzye3yz2j0mab9j,0.599984,65+,HS or less,White,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,300,2025-06-27,2024-083
a8sh3qhd5la2zrmxkyntkez8,1.190648,18-29,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,318,2025-07-08,2024-083
1xisk6iy2vdcglmp35kaa9nr,1.444175,30-49,4-yr/post-graduate degree,White,Male,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,464,2025-07-11,2024-083
zu5qe8tgpdmal6dcnejlekb1,1.424928,50-64,HS or less,White,Male,Republican,Northeast,Very accurate,Somewhat trustworthy,Very important,Not likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,258,2025-06-24,2024-083
unwahtf951vrk00d8omxur56,0.975531,65+,Some college/2-yr degree,Hispanic,Male,Democrat,Northeast,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Yes,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,393,2025-06-17,2024-083
tggsfhkovqaq5co4l0jnyojx,0.875073,50-64,HS or less,White,Male,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,375,2025-07-12,2024-083
dcc09t11yk471yeklvx9fu1j,0.791873,50-64,4-yr/post-graduate degree,White,Male,Independent,Midwest,Not at all accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,365,2025-06-21,2024-083
115dyrb4r6o78r0t3tvo9dcr,1.119419,30-49,Some college/2-yr degree,Hispanic,Female,Other or none,West,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,269,2025-07-07,2024-083
vzthufixr2tf3u1t4r3rawg1,1.023826,30-49,Some college/2-yr degree,Hispanic,Male,Other or none,Northeast,Not very accurate,Not at all trustworthy,Extremely important,Somewhat likely,Maybe,Likely,It would not interest me,No,FALSE,FALSE,FALSE,248,2025-06-28,2024-083
pv4j8ch7thildb9fjcrhjlv6,1.48822,65+,HS or less,White,Male,Independent,South,Somewhat accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,358,2025-06-25,2024-083
