respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id
5tvyllhlh4r4t35bup4fruqz,1.057732,50-64,Some college/2-yr degree,White,Male,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,466,2025-06-30,2024-022
78seq98irlkd1v1a7yuqmw6j,0.746063,30-49,Some college/2-yr degree,Hispanic,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,310,2025-07-12,2024-022
r1ckqj0db77fzky3hoiq53yc,1.000789,65+,Some college/2-yr degree,White,Female,Democrat,West,Not at all accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,220,2025-06-28,2024-022
en83td4jlwdug5tn5wsg5bdw,1.986415,30-49,HS or less,Other,Male,Independent,West,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,311,2025-07-10,2024-022
w9ufhmnlqu26q38mo7xkqa1c,1.433095,30-49,HS or less,White,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,395,2025-07-17,2024-022
qbf8fu7w672z6s4t8wnxfasa,1.137337,50-64,Some college/2-yr degree,Black,Male,Republican,Northeast,Very accurate,Not at all trustworthy,Very important,Not likely,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,389,2025-06-24,2024-022
tuarkv4y9hs73msllff9nnjv,1.385716,30-49,4-yr/post-graduate degree,Other,Female,Republican,Northeast,Not very accurate,Not very trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,373,2025-07-08,2024-022
8eqooc26t6qp892dgd9utdp5,0.302717,50-64,HS or less,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,389,2025-07-13,2024-022
b5tbrecr5isu3wrdtp1mxs63,0.717993,65+,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Very important,I would never participate in a phone survey,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,TRUE,167,2025-06-24,2024-022
wux233j3bzzn0c87ao8zynqr,0.709656,18-29,Some college/2-yr degree,Hispanic,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not at all likely,It would become my preferred incentive offer,Yes,TRUE,TRUE,FALSE,65,2025-07-15,2024-022
w6tri65seu9ec6iuxahnufjz,1.197958,65+,HS or less,Black,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Not at all important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,494,2025-07-03,2024-022
ztuj9tz1fepyzyjdelizy2t2,0.850392,50-64,HS or less,Hispanic,Male,Republican,West,Not at all accurate,Very trustworthy,Not very important,Very likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,242,2025-07-14,2024-022
14e2yebtnk32a86ujggj9293,1.137474,18-29,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,336,2025-07-15,2024-022
dd3ulz092aoq2yi8m6dcux30,0.836016,18-29,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,TRUE,301,2025-07-17,2024-022
gdr1ivp6yge0rpld5njir3ht,0.287315,30-49,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,341,2025-07-13,2024-022
mpbs31vlaw5d3g9i0qh7zhw2,0.638368,65+,4-yr/post-graduate degree,Hispanic,Female,Independent,Northeast,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,189,2025-07-14,2024-022
7mokyjmzts9g2rg196zx0tx1,0.525495,50-64,Some college/2-yr degree,White,Female,Independent,South,Not very accurate,Somewhat trustworthy,Extremely important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,437,2025-07-15,2024-022
xbynugobztg04x6rjdbccwtc,0.840486,50-64,Some college/2-yr degree,Hispanic,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,318,2025-06-30,2024-022
blgx8u9iqv1ysil6u23v01ig,1.277589,30-49,4-yr/post-graduate degree,White,Male,Independent,Northeast,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,210,2025-06-18,2024-022
4twx8d2138v2605iwhaxjt8y,1.409563,50-64,Some college/2-yr degree,Black,Male,Republican,West,Not very accurate,Not very trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,344,2025-07-13,2024-022
79ss981dapncsqddfe0gzt8c,0.444711,18-29,Some college/2-yr degree,Black,Female,Independent,Northeast,Not very accurate,Very trustworthy,Somewhat important,Not likely,No,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,431,2025-06-24,2024-022
2fz24wer2j7et77ja26acv99,1.539585,18-29,HS or less,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,424,2025-07-07,2024-022
wga1fkoyfxg3qumlstg6n6md,0.949583,30-49,HS or less,White,Female,Independent,Northeast,Not very accurate,Very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,405,2025-07-08,2024-022
wums467rve6ta0pyt4kqpi1w,1.208947,30-49,HS or less,Other,Female,Independent,South,Not at all accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,384,2025-06-22,2024-022
o6awifq4i24lmxox8s0yviy5,0.443169,50-64,HS or less,Other,Male,Other or none,West,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,359,2025-06-29,2024-022
m46df7nhbr8r6jw67y4w0u9i,1.007747,65+,Some college/2-yr degree,Hispanic,Female,Republican,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,355,2025-07-02,2024-022
vmzf6mo3qhdiyzumu2gkdteu,1.191777,30-49,Some college/2-yr degree,Hispanic,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,309,2025-07-02,2024-022
cu5jgsx5ay2e7g4lhl0zjqoh,1.157978,50-64,HS or less,Hispanic,Female,Other or none,Midwest,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,356,2025-06-17,2024-022
wscno7llyvlkxen1rzmde2jp,0.398667,18-29,Some college/2-yr degree,Other,Female,Republican,Midwest,Not at all accurate,Very trustworthy,Somewhat important,Very likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,445,2025-06-29,2024-022
h9bsgmzkpnmwl1dcsdt3ycup,1.261257,50-64,4-yr/post-graduate degree,White,Female,Independent,South,Not at all accurate,Very trustworthy,Somewhat important,Not likely,No,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,223,2025-07-11,2024-022
sfub5inr8ancfqihmc6qjz9a,1.028281,50-64,HS or less,White,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,341,2025-07-05,2024-022
5xvoj2alqe97ff5tvdu8btkb,1.043413,30-49,4-yr/post-graduate degree,Other,Male,Independent,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,440,2025-06-30,2024-022
e735w8mbt2owt15iru9lwu17,1.163396,50-64,4-yr/post-graduate degree,White,Male,Republican,Midwest,Not at all accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,471,2025-06-25,2024-022
qm61zwj6ns8tk2s0m97fcn06,0.382486,50-64,HS or less,Hispanic,Male,Democrat,South,Not at all accurate,Not very trustworthy,Very important,Very likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,369,2025-07-02,2024-022
52grfyg8zlcmaery5j7cbkyc,0.544136,18-29,HS or less,White,Male,Republican,South,Very accurate,Somewhat trustworthy,Extremely important,Very likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,286,2025-07-12,2024-022
qf3vjqjkaw5hfqrva8lqgix5,0.310944,65+,HS or less,White,Female,Republican,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,522,2025-07-14,2024-022
6x9fwrn5h0ef4haxzhkpp6l8,0.646383,50-64,HS or less,White,Male,Democrat,West,Not at all accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,415,2025-07-13,2024-022
01lbm4qtgijt0ye789r4ygm7,0.577024,65+,HS or less,White,Female,Democrat,South,Not at all accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,245,2025-07-04,2024-022
uwn0qgkts1wn9kwg6nw1fhnv,0.491979,50-64,Some college/2-yr degree,White,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,325,2025-07-10,2024-022
z0l97ni7p61aul4k6sqie0eu,0.563411,30-49,4-yr/post-graduate degree,Black,Female,Independent,South,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,327,2025-06-17,2024-022
2tah20e2rkc5jwu2z8sfz54a,0.767933,30-49,4-yr/post-graduate degree,White,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,403,2025-07-17,2024-022
bv0tzpwetukvmgq3tb2a5a76,0.975203,30-49,4-yr/post-graduate degree,Hispanic,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,246,2025-07-14,2024-022
jfzad5e1niuzki8066lrg6q3,0.972082,30-49,HS or less,Hispanic,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,432,2025-07-14,2024-022
0jgw3v5ebbmm6ljpyugkac5r,0.905254,30-49,HS or less,White,Female,Democrat,South,Not at all accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,344,2025-07-06,2024-022
8wfsg8bmjjjpda9qf0hfk7bd,0.808885,30-49,HS or less,White,Male,Democrat,South,Very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,402,2025-06-28,2024-022
6fc361pudvfrof8vwepzrgaw,0.646234,50-64,HS or less,White,Female,Other or none,South,Not very accurate,Very trustworthy,Not very important,I would never participate in a phone survey,No,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,284,2025-06-25,2024-022
c0gitb4fnxfidyopr9g0mgoh,0.704965,30-49,HS or less,Hispanic,Female,Republican,West,Not very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,296,2025-06-26,2024-022
g85wu1kojd4u4qcf320rtpuk,0.821056,65+,Some college/2-yr degree,White,Female,Republican,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,376,2025-06-20,2024-022
6exaaui0ebgajeravlutabsp,0.888635,30-49,Some college/2-yr degree,Hispanic,Male,Independent,South,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,437,2025-06-17,2024-022
6c5b8pho44oavj6rbkcd6ly1,1.131877,30-49,HS or less,White,Male,Democrat,West,Not at all accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,275,2025-06-17,2024-022
lau9tlnt5sy3d7fj9r1e4f2o,0.656431,65+,Some college/2-yr degree,White,Female,Democrat,South,Very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,169,2025-07-11,2024-022
t356s1fu6dajqxzi5tb7a8nm,1.046567,30-49,Some college/2-yr degree,White,Male,Democrat,Midwest,Very accurate,Not very trustworthy,Not very important,Very likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,344,2025-07-12,2024-022
95ued4h5akhi0huj4bp5x1kh,0.851858,50-64,HS or less,Black,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,388,2025-06-19,2024-022
3v8j869i6w2m2odry4x3lqnt,1.113287,30-49,HS or less,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,356,2025-07-17,2024-022
wyi6qvubwmm3aim0aoym2zx0,1.083891,18-29,4-yr/post-graduate degree,White,Male,Independent,South,Not very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,318,2025-07-08,2024-022
0b3wrd4f5aenr3tfz9lyyllf,0.881536,30-49,HS or less,Black,Female,Republican,Northeast,Not very accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,No,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,333,2025-06-22,2024-022
ufjwtbytdf7h8eh369np3h21,0.944916,65+,Some college/2-yr degree,Black,Male,Independent,Midwest,Not very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,358,2025-07-06,2024-022
oiaxlozcgx2m4dspi8ktmc5u,0.892631,30-49,Some college/2-yr degree,White,Male,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,413,2025-06-29,2024-022
pq48b4x7lu01lx9bc14ul4kj,1.162899,50-64,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,442,2025-07-05,2024-022
dvmo4945af6rh8pnidd9l3ys,1.137974,18-29,4-yr/post-graduate degree,White,Male,Independent,South,Not at all accurate,Somewhat trustworthy,Very important,Very likely,No,Likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,333,2025-07-15,2024-022
u2q1rc8cnved22vsvoaucr9i,0.869947,30-49,Some college/2-yr degree,White,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,281,2025-06-20,2024-022
okm896oyadzxsp5birczdyrm,1.200156,30-49,Some college/2-yr degree,Black,Female,Republican,South,Somewhat accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,255,2025-07-11,2024-022
k9v6sc00uoaxppvekbsg0dhi,1.54111,30-49,HS or less,White,Female,Democrat,Northeast,Very accurate,Somewhat trustworthy,Extremely important,Not likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,243,2025-07-17,2024-022
bkp6fnxc9bcs7yd5wewdoi6w,0.661348,30-49,HS or less,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,298,2025-06-30,2024-022
0m06yhbaroleu6se1d3vd9lj,1.606053,18-29,HS or less,White,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,259,2025-07-04,2024-022
ixhz44r6is7yx7ycttkydrrd,1.262824,65+,4-yr/post-graduate degree,White,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,329,2025-07-14,2024-022
vb5w15ept31p4zzay7pn5bhq,0.794608,30-49,Some college/2-yr degree,Other,Female,Republican,Northeast,Not very accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,TRUE,412,2025-07-12,2024-022
1vggoepd1p2nfb1t5fchrogr,0.876809,18-29,4-yr/post-graduate degree,Black,Male,Republican,West,Somewhat accurate,Not very trustworthy,Very important,Not likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,380,2025-07-03,2024-022
8tt2qmc4xrfrbdktn2c7lkr6,1.22312,18-29,4-yr/post-graduate degree,White,Male,Independent,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,194,2025-06-25,2024-022
kdoq87emm1lisppq0s6glto4,0.964005,30-49,4-yr/post-graduate degree,Hispanic,Male,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,359,2025-07-17,2024-022
dgebnkqhgw92u2swsjbqp4m6,1.355921,50-64,4-yr/post-graduate degree,Hispanic,Male,Republican,South,Very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,445,2025-07-12,2024-022
qq6gi5xj89lwav82uyxh94xw,0.924619,30-49,Some college/2-yr degree,Hispanic,Female,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,382,2025-06-19,2024-022
pgiddd3gyg7wnoeixzd5xbpm,0.415352,30-49,HS or less,White,Male,Republican,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,372,2025-07-17,2024-022
fwm1se08p0nmw4kmq4e79wgj,1.274826,18-29,HS or less,Black,Female,Other or none,Northeast,Not at all accurate,Not very trustworthy,Very important,Very likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,92,2025-07-04,2024-022
0g8jl9cnark29p6f7paspv2a,1.085589,30-49,HS or less,Other,Male,Independent,South,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,242,2025-06-25,2024-022
rtmefd2xath6s7mqspngtmdc,1.32007,65+,4-yr/post-graduate degree,White,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,409,2025-07-14,2024-022
850uyp0buz1i0lmonshmz0mh,0.820817,30-49,HS or less,White,Male,Republican,West,Very accurate,Very trustworthy,Not at all important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,500,2025-06-22,2024-022
2626yrfky8azfzg1h3x3injv,0.984599,65+,4-yr/post-graduate degree,Hispanic,Male,Independent,West,Somewhat accurate,Not very trustworthy,Extremely important,Not likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,485,2025-07-17,2024-022
9cdgzq1jvo41rxiaf3i742yj,1.275991,30-49,Some college/2-yr degree,White,Male,Republican,South,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,355,2025-07-10,2024-022
1et774unn4kayffn1gw36flf,0.78675,30-49,Some college/2-yr degree,Hispanic,Male,Republican,Midwest,Not very accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,No,TRUE,TRUE,FALSE,152,2025-06-26,2024-022
