respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attn_check_fail,speeder,straight_line,duration_seconds,completion_date,project_id
ifp0rmfu6f4vlio92et9i3an,1.32586,18-29,Some college/2-yr degree,White,Female,Democrat,West,Not at all accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,469,2025-06-19,2024-024
q8eyxm0hs9f8ef2oiil58zm7,0.43863,30-49,Some college/2-yr degree,White,Female,Republican,South,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,282,2025-07-11,2024-024
nq3gx7t6sk4bekbigc5lxd6b,1.150057,50-64,Some college/2-yr degree,Hispanic,Female,Independent,South,Not very accurate,Not very trustworthy,Not very important,Not likely,No,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,361,2025-07-13,2024-024
ym6oxli6ehjn5ns0wbcdxzyr,0.73948,50-64,4-yr/post-graduate degree,White,Male,Other or none,Northeast,Somewhat accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,No,Not at all likely,It would become my preferred incentive offer,Yes,TRUE,TRUE,FALSE,157,2025-07-14,2024-024
mg85ga7j9os6g81vct6z1bmx,0.99734,18-29,4-yr/post-graduate degree,White,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,154,2025-07-06,2024-024
0yh9zp0hy2sj7phnqikdh47v,0.583857,18-29,4-yr/post-graduate degree,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,209,2025-06-29,2024-024
6ycb2cf9kcffybz491qkmh8m,0.586589,18-29,4-yr/post-graduate degree,White,Male,Democrat,West,Somewhat accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,Yes,TRUE,TRUE,FALSE,159,2025-07-03,2024-024
qyp0tmfvgcu8d7t11uwjblyh,1.073963,18-29,Some college/2-yr degree,Black,Male,Independent,West,Not very accurate,Not at all trustworthy,Not very important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,TRUE,FALSE,133,2025-07-04,2024-024
8a4s83cntcjxql5htuqe7f65,0.931429,30-49,HS or less,Black,Male,Independent,Midwest,Very accurate,Not very trustworthy,Not very important,Very likely,No,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,214,2025-07-07,2024-024
xdaz9tuhepg2d0tsz07olez9,1.035171,18-29,Some college/2-yr degree,White,Female,Democrat,South,Very accurate,Not at all trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,317,2025-06-25,2024-024
nkkzxshnwi9saxtf7o2ll585,0.982901,65+,4-yr/post-graduate degree,White,Female,Independent,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,No,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,365,2025-07-03,2024-024
mhy6xj7j9u57z6po65zmv7vf,1.063162,65+,Some college/2-yr degree,White,Female,Democrat,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,460,2025-07-10,2024-024
s7axlmxn4d53biyo9xc1vmp7,1.474974,50-64,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Very trustworthy,Very important,Very likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,209,2025-07-05,2024-024
g1ntx8dd00foie92tu1n2nyx,1.077358,30-49,4-yr/post-graduate degree,White,Female,Republican,Northeast,Somewhat accurate,Not very trustworthy,Extremely important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,373,2025-06-22,2024-024
mz0cdbcfbzklvf96iejhav4n,1.17612,50-64,Some college/2-yr degree,Black,Male,Democrat,West,Not at all accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,371,2025-07-13,2024-024
qpuc4moc61oci46aqc87soe8,1.08402,30-49,4-yr/post-graduate degree,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,441,2025-07-14,2024-024
3woyfwapwd56d8u0lrwbyl9s,1.419643,30-49,4-yr/post-graduate degree,Other,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,531,2025-07-09,2024-024
e7q0v43ezxm37x825xgijtgh,0.534483,18-29,HS or less,White,Male,Independent,West,Not very accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,194,2025-07-04,2024-024
4llhdbzzsx31zo1xf40du12t,1.111275,50-64,HS or less,White,Male,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,327,2025-06-25,2024-024
uje7t21nmivykskndrfas5r9,1.69376,65+,4-yr/post-graduate degree,White,Male,Other or none,West,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,298,2025-06-28,2024-024
kwbub9ixhnr82cjma3p4ivi2,0.84586,50-64,4-yr/post-graduate degree,Black,Female,Democrat,Midwest,Not at all accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,385,2025-06-24,2024-024
5xsw97hi2r2k9x2hcymjy8cg,0.372521,65+,HS or less,White,Female,Independent,South,Very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,150,2025-07-04,2024-024
buwnw68561804d03f18xqvum,0.991025,30-49,Some college/2-yr degree,White,Other,Republican,Midwest,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,424,2025-07-06,2024-024
vrwufwiv9nt0podp8kjidg96,0.816787,65+,Some college/2-yr degree,White,Male,Independent,Midwest,Somewhat accurate,Not very trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,238,2025-07-07,2024-024
dcirt4mixvjwd9fs9owjmxes,1.048344,30-49,HS or less,Black,Female,Democrat,South,Somewhat accurate,Very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,454,2025-07-11,2024-024
5mtkp1h9bwan1ktl0n5xt4vy,1.195454,30-49,4-yr/post-graduate degree,Hispanic,Male,Democrat,West,Not at all accurate,Not very trustworthy,Very important,Very likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,186,2025-07-09,2024-024
gslg1xmo2xo6paqwz7hzv5xw,0.930348,30-49,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Not at all trustworthy,Not very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,327,2025-07-14,2024-024
tcvl29nli4qcwyzs2of244ag,0.642927,30-49,Some college/2-yr degree,Other,Female,Democrat,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,276,2025-07-13,2024-024
pd1g6uu3um7b0n0xhgomoggp,0.665387,65+,Some college/2-yr degree,Other,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,277,2025-06-21,2024-024
7nhs54dprjmj6v6otc23v287,1.192147,30-49,HS or less,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,72,2025-07-01,2024-024
wc0wnydan6ycncgmiy9u3n1k,0.852903,18-29,Some college/2-yr degree,White,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would not interest me,It depends on who is asking,TRUE,TRUE,FALSE,149,2025-06-17,2024-024
gotfz8ud111a19ucir6rq9it,1.0327,30-49,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,407,2025-07-15,2024-024
4u4fglh63fycnboyaq3e8fqn,1.229477,50-64,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,294,2025-06-23,2024-024
cda75oot8frus8eokdboed0x,0.699104,50-64,4-yr/post-graduate degree,Hispanic,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,391,2025-06-22,2024-024
u1jvy7v6unq08hg44jafjw8l,0.806944,30-49,4-yr/post-graduate degree,Other,Male,Democrat,Northeast,Somewhat accurate,Very trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,447,2025-07-06,2024-024
rdcd35jy26hjrnh3v3jbgo18,1.280131,65+,4-yr/post-graduate degree,Other,Female,Democrat,Northeast,Not at all accurate,Not very trustworthy,Very important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,244,2025-07-09,2024-024
2y8u58wyohhyb1uo7gk33var,1.054316,65+,4-yr/post-graduate degree,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,334,2025-07-16,2024-024
yn9fofe8z1sknm1vpatjyv6q,1.105863,65+,4-yr/post-graduate degree,White,Female,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Very important,Very likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,436,2025-07-12,2024-024
cr3x6extq8fln4z5pk7ekcgi,1.266748,30-49,Some college/2-yr degree,White,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,348,2025-06-23,2024-024
8715ud3ioy3iihum2blh14dn,1.198633,30-49,4-yr/post-graduate degree,White,Female,Independent,Midwest,Very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,302,2025-06-22,2024-024
0tl6ug2jh8lkodsiqr4kf8c0,1.039814,65+,Some college/2-yr degree,White,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Very likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,331,2025-06-26,2024-024
zslo333xwh352xtapvtvy12m,1.028824,30-49,Some college/2-yr degree,White,Other,Republican,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,No,TRUE,FALSE,FALSE,353,2025-07-16,2024-024
aquastnmjfmnh8iuehunonqg,1.22521,18-29,HS or less,White,Female,Independent,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Likely,It would not interest me,Yes,TRUE,TRUE,FALSE,87,2025-06-28,2024-024
ojaartifgprb50ng1t7gnh6o,0.560025,18-29,Some college/2-yr degree,White,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Not at all important,Very likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,283,2025-06-27,2024-024
odofwolhg5ke9yl1a2f723qk,0.395726,50-64,HS or less,White,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,363,2025-07-02,2024-024
x07lx49oxbguh7mgbmx1amju,1.092984,30-49,HS or less,Other,Male,Independent,Northeast,Not at all accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,206,2025-07-09,2024-024
0rwg645jjfoluyclbpwpmjow,0.896045,30-49,Some college/2-yr degree,White,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,295,2025-06-26,2024-024
svezvxf31i4c0bo9acnvuuar,1.139718,65+,Some college/2-yr degree,White,Male,Republican,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,358,2025-06-29,2024-024
y5ezakvj5ymzhtpbrxhnmd8b,0.898612,30-49,Some college/2-yr degree,Other,Female,Republican,West,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,301,2025-07-13,2024-024
3el6087veckaq9jkjmu15v7c,0.765235,30-49,HS or less,Hispanic,Female,Democrat,West,Very accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,375,2025-06-19,2024-024
51ka8x7y9hrla6plletkovfc,1.076363,30-49,4-yr/post-graduate degree,Hispanic,Female,Independent,Midwest,Somewhat accurate,Not at all trustworthy,Not very important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,368,2025-07-10,2024-024
s5tfc08gji255q54vwrg0v6p,0.634983,30-49,Some college/2-yr degree,White,Female,Republican,South,Very accurate,Not very trustworthy,Not very important,Not likely,Yes,Likely,It would not interest me,No,FALSE,FALSE,FALSE,274,2025-07-16,2024-024
i1xl3zdpzlbk10bo6zv3niph,1.24065,30-49,4-yr/post-graduate degree,White,Male,Republican,West,Not very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,306,2025-06-26,2024-024
se7bxpt0kmrx9hhzq7gesxn5,1.286872,18-29,HS or less,White,Female,Independent,West,Very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,No,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,351,2025-07-15,2024-024
m4v1rt5zsur38mffbq4rj2nc,0.911684,18-29,Some college/2-yr degree,White,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,364,2025-06-24,2024-024
jdu37iz6cwif0uxp7215udkq,1.582859,18-29,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,344,2025-07-04,2024-024
vu1ymaqvilbz82hq1mnmlgnb,0.630067,30-49,4-yr/post-graduate degree,Black,Female,Democrat,Midwest,Somewhat accurate,Very trustworthy,Not at all important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,368,2025-06-21,2024-024
n97jjj5ecnc2vv8551iiiomk,1.239872,65+,Some college/2-yr degree,Black,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,394,2025-06-28,2024-024
woalqxiljpvbuqownf4qd8sz,1.015697,18-29,Some college/2-yr degree,Hispanic,Male,Independent,Northeast,Very accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,399,2025-07-04,2024-024
nkn052071mdsdrjsrexy2pvr,1.001397,18-29,4-yr/post-graduate degree,Hispanic,Male,Democrat,South,Not at all accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,237,2025-07-14,2024-024
4233cynosq15l18cse6djih9,1.142407,50-64,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,424,2025-07-07,2024-024
yihq46a1d512ttpsa0xk8lh6,1.065523,30-49,Some college/2-yr degree,White,Male,Republican,Midwest,Somewhat accurate,Very trustworthy,Not very important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,203,2025-06-19,2024-024
8idh8yrizjcj0d01i7ipvpke,1.348408,30-49,HS or less,White,Female,Republican,Northeast,Very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,477,2025-06-27,2024-024
luiwqj39m665usznokwjt8jk,-0.012677,30-49,Some college/2-yr degree,Hispanic,Female,Independent,Midwest,Very accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,287,2025-06-22,2024-024
49ljoys7bq2j19x0bm05fvh0,1.129326,50-64,Some college/2-yr degree,White,Male,Independent,South,Not very accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,329,2025-07-08,2024-024
fzq3yt0qr0ksml8xqdoieii0,0.946981,65+,Some college/2-yr degree,White,Male,Republican,South,Very accurate,Not very trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,232,2025-07-15,2024-024
vuylr6asqoii75jsvnvf7f8e,1.114376,30-49,HS or less,Black,Male,Republican,South,Not very accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,398,2025-07-10,2024-024
ebl1i5ejkz14uljcy3mguwq6,1.269088,18-29,Some college/2-yr degree,Hispanic,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not at all important,I would never participate in a phone survey,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,354,2025-06-23,2024-024
16zg6dtwh0a3pfx5kw8dpdik,0.87718,50-64,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,410,2025-06-19,2024-024
kzh8gb18edqu2lt5aaqva4hc,1.117412,30-49,Some college/2-yr degree,Black,Female,Democrat,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,333,2025-07-13,2024-024
gisp04c8nn717tedo3jed0ts,1.180282,30-49,4-yr/post-graduate degree,White,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,370,2025-07-01,2024-024
o6duvx91moy3zkpcr5l6xetf,0.968905,30-49,4-yr/post-graduate degree,White,Male,Democrat,West,Very accurate,Not at all trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,470,2025-07-05,2024-024
l9l0fedq6t4djcs7ehlfzkjl,1.178861,30-49,4-yr/post-graduate degree,White,Female,Republican,Northeast,Somewhat accurate,Very trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,241,2025-06-22,2024-024
bwv91cg4vm19j3ulc0q0we4p,0.6232,50-64,Some college/2-yr degree,White,Female,Independent,West,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,362,2025-07-08,2024-024
wth7ul2dz9c9q9vij7axs9aa,1.39058,50-64,4-yr/post-graduate degree,White,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,347,2025-07-06,2024-024
95jbl4dui1455bmwu14b398c,1.408746,65+,HS or less,White,Male,Democrat,Midwest,Somewhat accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would not interest me,No,FALSE,FALSE,TRUE,488,2025-07-04,2024-024
lf53cf5p6f21b7jdzo39lndh,1.038711,18-29,Some college/2-yr degree,White,Male,Independent,Midwest,Very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,317,2025-07-06,2024-024
8fkipixmzw0jk721pv9hh8tn,1.081548,65+,Some college/2-yr degree,White,Male,Other or none,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,352,2025-07-16,2024-024
so9vrshc3lttc779hxrixfwl,1.177301,30-49,4-yr/post-graduate degree,White,Male,Republican,Midwest,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,258,2025-06-19,2024-024
mzkbh876zxtwhs695cc6w3yy,0.706211,30-49,4-yr/post-graduate degree,White,Male,Independent,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,228,2025-06-19,2024-024
0zuyuzed93nltgdhl5qltznz,1.072469,65+,HS or less,Hispanic,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,140,2025-06-17,2024-024
v27ripgyjv1q6d27vqezy2eo,0.824129,18-29,4-yr/post-graduate degree,Black,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,484,2025-07-05,2024-024
hdfemkbykw6dlkv5tkx42i2m,0.910893,65+,Some college/2-yr degree,White,Female,Independent,Northeast,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would not interest me,No,FALSE,FALSE,FALSE,415,2025-06-24,2024-024
ldzpodyjqbjdcoee4ca9cfo1,1.0551,30-49,Some college/2-yr degree,White,Male,Republican,Northeast,Very accurate,Not very trustworthy,Not very important,Very likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,TRUE,430,2025-07-17,2024-024
ichg4gogw6d822nzvzxllqkp,1.810749,30-49,Some college/2-yr degree,White,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,284,2025-07-11,2024-024
wqk65yyi4vk8g50ihnmtyrpx,1.128174,65+,HS or less,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,137,2025-07-12,2024-024
i0q506sj2klv7glzkzeopp81,0.900006,30-49,4-yr/post-graduate degree,Other,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,366,2025-07-12,2024-024
3paadjavspjcl9hf30lcoom7,0.854411,18-29,HS or less,Hispanic,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,466,2025-06-29,2024-024
