respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id
vq2h12x8mo98p4k9gft3hn7f,0.546633,65+,Some college/2-yr degree,Hispanic,Female,Other or none,South,Not very accurate,Not very trustworthy,Not at all important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,453,2025-06-29,2024-092
lyyeicdt9r84q39s28ep8bth,0.963292,65+,Some college/2-yr degree,Black,Male,Independent,Northeast,Very accurate,Not very trustworthy,Not very important,Somewhat likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,203,2025-06-25,2024-092
drokeu3b48qjj2x57csbz01r,1.170785,30-49,4-yr/post-graduate degree,White,Female,Independent,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,344,2025-07-14,2024-092
c9xaxkzm6227lx2brvml8f1e,1.512098,50-64,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,511,2025-07-01,2024-092
tzfmzldh13wpcnu1lc7dk0jc,1.173241,18-29,Some college/2-yr degree,Black,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,353,2025-07-02,2024-092
f6yh60p0d6kzslbug4vu0cdm,1.189623,18-29,HS or less,White,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,416,2025-07-08,2024-092
21c3e1or5lsvfwldf4t6v0ns,1.002945,30-49,HS or less,White,Male,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,482,2025-06-20,2024-092
wr90w6yfw2aqe2t2xgu6nlly,1.066784,65+,4-yr/post-graduate degree,White,Female,Democrat,South,Very accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,403,2025-07-17,2024-092
xfe8ztbmyot5qizpaaikdf37,0.912668,18-29,Some college/2-yr degree,Black,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,428,2025-06-25,2024-092
s0gsvokd9j6fyfydr66pez0v,0.859054,30-49,Some college/2-yr degree,White,Other,Republican,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,293,2025-07-08,2024-092
or4uzkced0lfo7e4u6fgmeac,1.02845,30-49,4-yr/post-graduate degree,White,Female,Independent,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,428,2025-07-14,2024-092
frclm9o6vbe5x0vtek5rjugb,0.427652,18-29,HS or less,White,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,428,2025-07-11,2024-092
cblijqjvtdovcmuoafvtcd92,0.937345,50-64,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Extremely important,Not likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,411,2025-06-28,2024-092
b80rxdopj7611vrrm8u6lsza,0.562,18-29,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Extremely important,Very likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,TRUE,TRUE,71,2025-06-26,2024-092
afq29w75897a35qifuhkt4e4,1.207935,30-49,Some college/2-yr degree,Other,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,442,2025-06-24,2024-092
bkgo8xwt36g5ekwpghgq58s8,0.959035,18-29,Some college/2-yr degree,White,Female,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,332,2025-07-13,2024-092
9tcrprrhjaxr4adefnwz59cp,0.937595,50-64,4-yr/post-graduate degree,Other,Female,Republican,West,Somewhat accurate,Not very trustworthy,Extremely important,Not likely,Yes,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,320,2025-06-20,2024-092
snmrylsc1c2bl3ee4b5mn8p0,1.196711,50-64,HS or less,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,378,2025-07-11,2024-092
qsg7vadwmy4oehn0jbuqxd2t,0.598905,65+,HS or less,Other,Male,Republican,West,Not at all accurate,Somewhat trustworthy,Not very important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,522,2025-06-21,2024-092
xlu4ruvg68mk8jex9nz4e838,1.265608,65+,Some college/2-yr degree,White,Female,Other or none,Midwest,Somewhat accurate,Not very trustworthy,Extremely important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,297,2025-06-19,2024-092
cgsucikqkwsjk3vix6rac9ik,0.676824,18-29,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,344,2025-07-04,2024-092
9ij5hij3deihf1cjzobxaqme,0.819755,30-49,Some college/2-yr degree,Black,Male,Independent,West,Not very accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,TRUE,FALSE,127,2025-07-17,2024-092
lfzm0ysqrmobxzhn693huk07,1.225372,30-49,Some college/2-yr degree,White,Female,Independent,Midwest,Not at all accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,113,2025-06-29,2024-092
6018gjcg838ebt2cgg5o2lsb,0.662767,18-29,4-yr/post-graduate degree,Black,Female,Republican,Northeast,Not at all accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,262,2025-06-27,2024-092
fimus8n2iznjbk3g80i8n1wx,1.037935,50-64,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,461,2025-07-06,2024-092
sm8zan4olf467e1ny5l67ft9,1.199985,65+,Some college/2-yr degree,White,Other,Independent,Northeast,Not very accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,294,2025-06-26,2024-092
zc52l8jw1t5cnoqsykxjzq2p,0.158422,50-64,HS or less,Black,Female,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,298,2025-06-28,2024-092
kv9uyczd68wbv9lneb8r0nhe,0.803385,18-29,HS or less,White,Male,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,452,2025-06-18,2024-092
yahlfp9wtfp1b74ltmlydebu,0.893507,65+,4-yr/post-graduate degree,Other,Female,Independent,South,Not very accurate,Very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,444,2025-07-15,2024-092
xag294qknuxwpdguxt5ac0kd,1.190843,50-64,Some college/2-yr degree,White,Male,Republican,South,Not at all accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,347,2025-07-08,2024-092
d1cf20knvowhsm35efga0apj,1.289611,30-49,Some college/2-yr degree,Black,Male,Republican,South,Very accurate,Very trustworthy,Extremely important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,226,2025-07-02,2024-092
dnoobsr7bhbiuag8w7lz7pg2,0.680305,30-49,Some college/2-yr degree,White,Male,Republican,South,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,365,2025-06-22,2024-092
4m2ott0kmfbcvynvctjz2k70,0.899149,50-64,4-yr/post-graduate degree,White,Female,Other or none,South,Not at all accurate,Not very trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,375,2025-06-20,2024-092
c3jzos42vz5exispnathys88,0.898741,18-29,Some college/2-yr degree,Black,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,397,2025-07-17,2024-092
80vcxuoucib6tlrs1npjthrt,0.801309,50-64,Some college/2-yr degree,Hispanic,Male,Republican,West,Somewhat accurate,Not at all trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,305,2025-07-04,2024-092
3wtxq5rs0cw5s804ivhwiefh,1.192376,30-49,4-yr/post-graduate degree,Hispanic,Female,Democrat,Northeast,Very accurate,Not very trustworthy,Extremely important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,386,2025-07-04,2024-092
e4e9oj8hfbru8au3k2dl2tym,0.873727,30-49,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,409,2025-07-04,2024-092
ifpbo9of4mdhtao7wxnunfc9,1.50209,50-64,HS or less,Black,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,533,2025-07-04,2024-092
r1vwddpwnwwxivfjpe69kvsh,0.681822,30-49,Some college/2-yr degree,White,Male,Independent,West,Not very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,579,2025-07-05,2024-092
7pkjd02cheebahsoaw38fkyy,0.913234,50-64,Some college/2-yr degree,White,Female,Other or none,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,299,2025-06-25,2024-092
tc3mgqf3nace2trg4xkulhqj,1.052533,30-49,4-yr/post-graduate degree,White,Other,Independent,South,Somewhat accurate,Very trustworthy,Very important,Somewhat likely,No,Not very likely,It would not interest me,No,TRUE,FALSE,FALSE,393,2025-06-18,2024-092
mdmp9a970bsyc1tw8k18oh0k,1.070852,30-49,4-yr/post-graduate degree,White,Male,Independent,Midwest,Somewhat accurate,Very trustworthy,Extremely important,Very likely,No,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,318,2025-07-05,2024-092
4mwrzjm5zottln1su2f3w5gf,1.242045,30-49,Some college/2-yr degree,Hispanic,Female,Republican,Midwest,Not at all accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,298,2025-07-09,2024-092
lcpnycw4aiig0jbxuhvolosy,0.140222,65+,HS or less,Other,Male,Democrat,Midwest,Very accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,276,2025-06-23,2024-092
