respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speed_flag,straight_line,duration_seconds,completion_date,project_id
4tgor3xa103uqyi5mqn65jye,1.025644,65+,Some college/2-yr degree,White,Male,Republican,Northeast,Not at all accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,330,2025-07-10,2024-026
49ht9zkurq3rsjs0691dpj4n,0.91741,50-64,4-yr/post-graduate degree,Hispanic,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,308,2025-06-18,2024-026
sjgywwyszc8kh5zvtsffdw0n,0.922533,50-64,HS or less,White,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,347,2025-06-23,2024-026
u3aosiqgo7f6ebqdbgth49v5,0.829309,50-64,HS or less,White,Male,Republican,South,Very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,No,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,240,2025-06-27,2024-026
1irvhb4e4t0vya7v9ofsjdj2,1.467335,18-29,Some college/2-yr degree,White,Male,Democrat,West,Not very accurate,Very trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,210,2025-06-20,2024-026
75k9v7lzies6wgzbs4xwvayp,0.988852,30-49,Some college/2-yr degree,White,Female,Republican,Midwest,Not very accurate,Very trustworthy,Not very important,I would never participate in a phone survey,No,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,453,2025-07-08,2024-026
6bgr8jwl6lun7t5dl5kitpsa,0.799323,30-49,4-yr/post-graduate degree,Hispanic,Female,Republican,Midwest,Very accurate,Not at all trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,512,2025-07-09,2024-026
cnggxeth9quu80o3sj55pvuw,1.226234,65+,4-yr/post-graduate degree,Other,Female,Democrat,West,Not at all accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,398,2025-07-13,2024-026
cndxy04cwsxf3g0lwdc6ra82,0.807436,18-29,HS or less,Other,Male,Independent,West,Somewhat accurate,Not very trustworthy,Extremely important,Not likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,338,2025-07-07,2024-026
62d1fnnjp3d36lj7px4bt1l8,1.60193,30-49,4-yr/post-graduate degree,Hispanic,Male,Republican,South,Very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,291,2025-06-17,2024-026
te2vhexl3nn77whfr3nrpc5w,0.932683,50-64,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,271,2025-06-17,2024-026
fgqy7aemtrk99pdmmdsexg59,1.106616,50-64,4-yr/post-graduate degree,White,Female,Republican,West,Not very accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,323,2025-07-12,2024-026
e2y5xmiu33obfothhbichndv,0.858579,18-29,4-yr/post-graduate degree,Hispanic,Male,Democrat,South,Not very accurate,Not at all trustworthy,Not very important,Very likely,Yes,Likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,168,2025-07-02,2024-026
j686n911qzquek89i73in98r,0.69825,18-29,4-yr/post-graduate degree,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Not very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,411,2025-07-02,2024-026
jcuxsl59b3l7eb9porfcq6sj,1.28042,50-64,4-yr/post-graduate degree,Hispanic,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,157,2025-06-28,2024-026
4rovts1caa8v55mojks2uh9t,0.867549,18-29,HS or less,Hispanic,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,207,2025-06-24,2024-026
vtysn20o9l06hsqzg960ik7l,1.185804,18-29,4-yr/post-graduate degree,Hispanic,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,427,2025-07-11,2024-026
je5r1pauxbirhnuwvtcnvcrn,0.827955,30-49,Some college/2-yr degree,White,Male,Other or none,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,No,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,337,2025-07-03,2024-026
miudl6zu59t1qwzyjj9llt8a,0.909678,18-29,Some college/2-yr degree,White,Female,Republican,Northeast,Somewhat accurate,Not very trustworthy,Very important,Very likely,Maybe,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,320,2025-06-18,2024-026
b6zjbfei6hdybb6s2ajjwgkm,1.350964,65+,Some college/2-yr degree,Hispanic,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,387,2025-06-20,2024-026
u27lge7tt2mucp2hp6xqcryv,0.565834,65+,Some college/2-yr degree,Other,Male,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,338,2025-07-14,2024-026
2wjw7g99uch920a0d2dttwt6,1.496289,30-49,Some college/2-yr degree,Hispanic,Female,Republican,West,Somewhat accurate,Not at all trustworthy,Not very important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,394,2025-06-18,2024-026
6m3jyrwipl6m7hp1echodz98,0.400188,30-49,4-yr/post-graduate degree,Other,Female,Republican,South,Not at all accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,317,2025-06-22,2024-026
dage6dfhvzomhmqxiz0uvyyd,0.711572,30-49,Some college/2-yr degree,Hispanic,Male,Republican,West,Not very accurate,Not very trustworthy,Very important,Very likely,No,Not at all likely,It would not interest me,Yes,FALSE,TRUE,FALSE,105,2025-06-19,2024-026
qeepo1gehj18eatqjl4rhujh,0.841071,65+,4-yr/post-graduate degree,Other,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,375,2025-06-20,2024-026
qzt63l5om6kocohmadb182s1,0.570003,18-29,HS or less,White,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,405,2025-07-12,2024-026
mo0qvx1y7t6470xw7r9yk1se,1.005482,30-49,HS or less,Hispanic,Female,Republican,Midwest,Not very accurate,Not very trustworthy,Extremely important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,87,2025-07-08,2024-026
zzrt4g6qehc8y5av0wmk4n93,0.925487,65+,4-yr/post-graduate degree,White,Female,Republican,South,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,300,2025-07-03,2024-026
tnyipwizmh5ezb6kkod95xcv,0.852446,18-29,4-yr/post-graduate degree,White,Male,Independent,South,Not very accurate,Not at all trustworthy,Not very important,I would never participate in a phone survey,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,310,2025-06-23,2024-026
t415js5wni4cgqlp6mu5k82i,1.500899,50-64,4-yr/post-graduate degree,Other,Male,Republican,Midwest,Somewhat accurate,Not at all trustworthy,Not very important,Not likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,525,2025-06-22,2024-026
rmv77gf6175tci75g8um2s4a,0.537732,30-49,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,237,2025-06-29,2024-026
j4fjn05grej4u142vvuifkxu,1.364081,30-49,HS or less,White,Male,Democrat,West,Not very accurate,Very trustworthy,Very important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,290,2025-07-10,2024-026
j3iipkn1ir9cwoxp2mp16lgw,1.18574,30-49,Some college/2-yr degree,White,Female,Independent,West,Very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,334,2025-06-26,2024-026
g3rth0m6iopizh0uzc0dihzc,1.012644,30-49,4-yr/post-graduate degree,White,Female,Independent,West,Not very accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,334,2025-07-10,2024-026
8yvqdhdm6qc038n7ec0w2ld7,1.135727,18-29,Some college/2-yr degree,Black,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,275,2025-06-20,2024-026
h8b1ilv4v226n32oqpq4k7jr,1.025167,50-64,HS or less,White,Male,Republican,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,428,2025-06-19,2024-026
dcw6mljsp6vellpupnh5t825,1.748859,30-49,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Very trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,362,2025-07-13,2024-026
6v94mkti4hzfkl94ml2murt5,0.825029,50-64,4-yr/post-graduate degree,White,Female,Independent,Midwest,Somewhat accurate,Not very trustworthy,Not at all important,I would never participate in a phone survey,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,293,2025-07-06,2024-026
x25drajdaiovzx2qpfvfgxc6,0.502252,18-29,Some college/2-yr degree,White,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,No,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,490,2025-06-27,2024-026
9sxvcb3x8q63lo4x4u5iya06,0.84086,65+,Some college/2-yr degree,White,Female,Democrat,Midwest,Somewhat accurate,Very trustworthy,Somewhat important,Very likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,219,2025-06-23,2024-026
u4n7onsusqkxxs8sn7y47sqc,0.671065,50-64,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,428,2025-07-07,2024-026
3pgi9f8ghzodsov5ejyo1wdk,0.87891300000000006,65+,Some college/2-yr degree,White,Male,Republican,West,Not very accurate,Not at all trustworthy,Very important,Very likely,No,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,364,2025-06-17,2024-026
lgvow8coc3frhbcf1021wanj,0.548278,50-64,HS or less,Hispanic,Female,Democrat,Northeast,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,414,2025-07-08,2024-026
6y5n72aw7wf8oecs6e3b4clv,0.891379,65+,Some college/2-yr degree,White,Male,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,381,2025-06-26,2024-026
xa9b3x5dgs565433albqp9da,0.99015,30-49,HS or less,White,Female,Democrat,West,Not very accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,265,2025-06-26,2024-026
8p2eby1efvh95v0dxr6cswem,0.731983,30-49,Some college/2-yr degree,White,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,326,2025-07-17,2024-026
p1cf86iqf4qf9abpp07u9d06,0.883841,30-49,Some college/2-yr degree,White,Female,Republican,West,Very accurate,Not very trustworthy,Very important,Not likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,382,2025-06-25,2024-026
ynahvhibrnk69exzn52w69rd,1.04815,18-29,HS or less,Hispanic,Male,Republican,West,Not at all accurate,Somewhat trustworthy,Very important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,513,2025-06-22,2024-026
o3nrr5vh6zv183ijwnvb7eis,0.899994,50-64,HS or less,White,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,235,2025-06-29,2024-026
zkr4jrjf66uk7b98v4519aaf,1.053103,18-29,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,446,2025-07-09,2024-026
ssqh01l7y16yznx9wf4bvtrq,1.337557,30-49,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would not interest me,Yes,FALSE,TRUE,FALSE,90,2025-06-20,2024-026
35lw6v12rw428weqr5m5pcaf,1.431239,30-49,4-yr/post-graduate degree,White,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,279,2025-06-17,2024-026
6euzx6xxak7fzh2qjct9u5lf,0.571491,30-49,Some college/2-yr degree,White,Female,Republican,Northeast,Very accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,396,2025-07-17,2024-026
00jq52nhly63rqaktk9d0uar,0.872592,65+,HS or less,White,Female,Democrat,South,Not at all accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,195,2025-07-15,2024-026
ve6ilwpy3fke7p9z5hw8wjc6,1.638165,30-49,4-yr/post-graduate degree,White,Male,Other or none,West,Not very accurate,Very trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,326,2025-07-07,2024-026
ni66tvwx7ct056a187pa4vts,0.902131,50-64,Some college/2-yr degree,White,Other,Independent,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,232,2025-06-25,2024-026
rosolwc4o2k4ldsslggydj1j,1.013619,30-49,Some college/2-yr degree,White,Female,Democrat,West,Very accurate,Very trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,353,2025-07-09,2024-026
be4g1aqfkj88myheh774xrgm,1.318704,50-64,HS or less,White,Other,Republican,South,Somewhat accurate,Not very trustworthy,Extremely important,I would never participate in a phone survey,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,436,2025-06-28,2024-026
fv0p8sl4peon7t006dqi7389,0.672643,65+,Some college/2-yr degree,Hispanic,Male,Independent,West,Not very accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,408,2025-06-22,2024-026
unq6cbzwqtfb4n145hwpikdm,1.084271,50-64,Some college/2-yr degree,White,Male,Other or none,Midwest,Very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,366,2025-06-23,2024-026
04t3677mwv5mc7wd662ptja3,1.157917,18-29,4-yr/post-graduate degree,Black,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,275,2025-07-01,2024-026
uvrwkgy0v178cllcvl2bdj3z,1.499443,30-49,Some college/2-yr degree,Black,Female,Independent,South,Somewhat accurate,Very trustworthy,Not very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,154,2025-07-12,2024-026
8dg7arsjndcdsugwfsj8zty0,1.020913,50-64,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Very trustworthy,Extremely important,Not likely,Yes,Likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,288,2025-06-22,2024-026
ls863myvs952kc5bogub1dx1,1.392817,18-29,HS or less,White,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,259,2025-06-28,2024-026
wi9y7dnstxc53inv27dl972t,0.665888,50-64,Some college/2-yr degree,Other,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,339,2025-07-17,2024-026
old1xq8ri4w9pgoa6o08q34e,0.640068,30-49,HS or less,White,Male,Independent,West,Not at all accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,254,2025-07-03,2024-026
s0uro65lux6b2yelhdurleac,0.999779,50-64,HS or less,Black,Male,Independent,South,Very accurate,Not very trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,488,2025-06-19,2024-026
35vtz33fhuqsv0o1mquax9ne,1.11278,65+,Some college/2-yr degree,Hispanic,Male,Republican,Midwest,Not very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,219,2025-06-24,2024-026
96p1wtbqcnifgok6xbgu2g9d,0.417412,30-49,Some college/2-yr degree,White,Male,Other or none,West,Not at all accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,239,2025-06-18,2024-026
z39emmzphb9qvg4oqukgza9w,1.004802,65+,4-yr/post-graduate degree,Hispanic,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,269,2025-06-25,2024-026
j2lvjevbqpyzt4u2d432d9e1,0.573493,30-49,Some college/2-yr degree,Hispanic,Female,Independent,Northeast,Somewhat accurate,Not very trustworthy,Not at all important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,401,2025-07-16,2024-026
bv6ib5t77mulrzreej6qhp8w,1.136357,18-29,Some college/2-yr degree,White,Female,Independent,South,Very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,348,2025-06-27,2024-026
xjd1mpvs45scxp7vo5qi5gtb,0.987134,30-49,4-yr/post-graduate degree,Hispanic,Male,Independent,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,TRUE,TRUE,129,2025-07-10,2024-026
5rm5x52cjz4mbxtvksxq3qm5,0.708903,65+,HS or less,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,403,2025-07-01,2024-026
5gixl5d0t05jgb60d6f0drau,0.586219,30-49,HS or less,White,Female,Republican,South,Not very accurate,Very trustworthy,Somewhat important,Very likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,321,2025-06-25,2024-026
2n2xz8uhmjw6htymzs7duz7v,0.71379,30-49,HS or less,Hispanic,Female,Democrat,West,Very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,389,2025-07-06,2024-026
c5f8rl7i2etbjw3sokfujgn6,1.101651,18-29,Some college/2-yr degree,White,Female,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,94,2025-07-01,2024-026
t0xb25b4ogxa8thrkl6pb8z2,0.444291,30-49,Some college/2-yr degree,Hispanic,Male,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would not interest me,No,FALSE,FALSE,FALSE,137,2025-07-08,2024-026
65pyk6z1aorwwgcvwqrlnhw0,0.672636,18-29,4-yr/post-graduate degree,White,Male,Republican,Midwest,Very accurate,Not very trustworthy,Not very important,Very likely,Maybe,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,369,2025-06-20,2024-026
9kga5ajginio42qsbnt56f93,1.069349,50-64,Some college/2-yr degree,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,255,2025-06-30,2024-026
wa20hpcx5e6rrfzbyfyen2ou,1.489737,18-29,HS or less,White,Female,Independent,South,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,341,2025-06-26,2024-026
hwjlyl9vgjrx8e1k8jvvvoeu,1.180485,50-64,Some college/2-yr degree,Hispanic,Male,Republican,Northeast,Somewhat accurate,Very trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,348,2025-07-13,2024-026
i7j0m7rj8y5ak1tsg67p4l15,1.043921,30-49,4-yr/post-graduate degree,White,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,113,2025-06-30,2024-026
vg5cv4sqx17yuu99tp1vxn2f,2.216229,65+,4-yr/post-graduate degree,White,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,393,2025-07-04,2024-026
7xndi3k2wnoa788z9rg4ze5b,1.365661,65+,4-yr/post-graduate degree,Other,Female,Republican,Northeast,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,413,2025-06-30,2024-026
dkv7gg25u6cfgrqyekjt1u0f,0.829461,65+,HS or less,Hispanic,Male,Democrat,Northeast,Not at all accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,117,2025-07-16,2024-026
di5wi2fqdqus8vy2tm1ue5te,0.607038,30-49,4-yr/post-graduate degree,Other,Female,Republican,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,292,2025-06-18,2024-026
zbkk7i0sh9m25i2dd9ymoh2c,1.236941,50-64,HS or less,White,Female,Democrat,Midwest,Not very accurate,Very trustworthy,Very important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,405,2025-07-16,2024-026
v3e4aqgrp5j601rss1fg7vx0,0.985481,50-64,Some college/2-yr degree,Hispanic,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,217,2025-07-17,2024-026
