respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attn_check_fail,speeder,straight_line,duration_seconds,completion_date,project_id
26pgxa2lfeoprxuu1jht2req,0.407114,65+,HS or less,White,Female,Independent,South,Not at all accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,358,2025-07-01,2024-014
5i0z0qklfq2ab1k5ffmq8jk6,1.063417,50-64,Some college/2-yr degree,Other,Female,Republican,South,Not very accurate,Not very trustworthy,Very important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,405,2025-06-20,2024-014
nj0dy4spdf2q1cgkfxy46amd,1.264256,50-64,Some college/2-yr degree,White,Male,Democrat,South,Not very accurate,Very trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,463,2025-06-28,2024-014
wf33sjl90fo01egtass0j5qu,1.568139,50-64,HS or less,White,Female,Republican,South,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,468,2025-07-11,2024-014
ob21uz11p94jiyign2uag5ft,1.139965,65+,HS or less,Other,Male,Other or none,Northeast,Not very accurate,Not at all trustworthy,Extremely important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,317,2025-07-14,2024-014
5t76zu5c4z7wgzq2gb7qmhw9,0.981487,30-49,4-yr/post-graduate degree,Hispanic,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,419,2025-07-15,2024-014
udnv5g5nfd4c9y8q8ylgyzla,1.211407,50-64,Some college/2-yr degree,Hispanic,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,334,2025-06-30,2024-014
8wvjkl9ypya467skz1fvkwfq,0.949792,50-64,Some college/2-yr degree,Other,Male,Independent,South,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,362,2025-07-10,2024-014
x8w0wd53h7i9vsxviw241dyz,1.020158,18-29,Some college/2-yr degree,Black,Male,Other or none,Northeast,Not at all accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,506,2025-07-16,2024-014
vwpga808ts81fj183ry725t7,1.633748,50-64,HS or less,Black,Male,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,294,2025-07-12,2024-014
dqdszb7aqytdue7fo66nwtpr,0.796623,50-64,HS or less,Hispanic,Female,Independent,West,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,291,2025-07-12,2024-014
407jddgikbr7f09u28w2wnst,0.72702,50-64,4-yr/post-graduate degree,White,Female,Independent,West,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,430,2025-07-09,2024-014
crzo128xvt1nrpxs4dl9lbee,1.03364,50-64,HS or less,White,Female,Democrat,South,Not at all accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,287,2025-07-13,2024-014
njdae6p57xqasblqwkq176w8,1.60264,50-64,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,379,2025-07-11,2024-014
944ucqnqui0fzrbtlz6syo49,1.060871,30-49,4-yr/post-graduate degree,Other,Female,Republican,West,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,196,2025-06-18,2024-014
j38bltrnp204ly41mg1w497h,1.502628,18-29,HS or less,Hispanic,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,385,2025-06-28,2024-014
ei3fdubwdrnsjbovz631vmfj,0.927951,50-64,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,266,2025-06-18,2024-014
ps6ga970jrcu8m7bhzbpia6b,1.739626,50-64,HS or less,Hispanic,Other,Republican,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,385,2025-07-14,2024-014
1ub6vclvsd44x1r8f0nvv3pu,1.511017,30-49,4-yr/post-graduate degree,White,Other,Other or none,South,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,290,2025-07-01,2024-014
8ibar807qm1kleupefq04hbl,1.215328,18-29,Some college/2-yr degree,Black,Other,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,404,2025-06-20,2024-014
qkj47y58r1327egng8f4edgq,0.814201,50-64,4-yr/post-graduate degree,Black,Female,Independent,West,Not very accurate,Not very trustworthy,Very important,Very likely,Maybe,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,366,2025-06-17,2024-014
vzmx0wkugvobmerdt7anccy1,1.444934,65+,Some college/2-yr degree,Hispanic,Female,Democrat,South,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,178,2025-07-12,2024-014
w587ac0ijcxcizbvi9qyu3x8,1.327409,65+,4-yr/post-graduate degree,White,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,426,2025-07-17,2024-014
zrbx4vrsuqppsondcl6f0pvz,1.286354,30-49,4-yr/post-graduate degree,White,Male,Independent,Northeast,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,327,2025-07-10,2024-014
lf25g4a7t1jvt5mtt1oh6mgt,0.792278,50-64,HS or less,White,Male,Democrat,West,Very accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,395,2025-06-20,2024-014
9ouqrn9ws7nbh5lhwvp8wx5m,1.131034,50-64,HS or less,White,Male,Democrat,Midwest,Very accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,434,2025-07-14,2024-014
s9elcdaopib8yg8lvhvqzymr,1.533391,65+,4-yr/post-graduate degree,White,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,394,2025-07-04,2024-014
xh2ck0fcdsbv9or3nxqn0kox,0.446013,30-49,HS or less,Other,Male,Democrat,West,Not very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,329,2025-06-18,2024-014
xjkuhxvvdetjawatxzfj6mk5,1.144568,65+,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,412,2025-07-12,2024-014
pjohqlq4yti8i5a6ypoi2muu,0.976724,18-29,4-yr/post-graduate degree,White,Female,Democrat,South,Not at all accurate,Not very trustworthy,Extremely important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,374,2025-07-13,2024-014
u2espeh2hzorqty99ktgm8rl,0.971357,18-29,4-yr/post-graduate degree,White,Male,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,Yes,TRUE,FALSE,FALSE,284,2025-06-25,2024-014
c9mpsouh6i4dmvjmojj7tsou,1.61217,50-64,Some college/2-yr degree,White,Female,Democrat,Midwest,Not very accurate,Very trustworthy,Very important,Somewhat likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,254,2025-06-23,2024-014
jfw65mu13o5atytjmjstthfz,0.454413,65+,4-yr/post-graduate degree,White,Female,Independent,Midwest,Somewhat accurate,Not at all trustworthy,Very important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,287,2025-07-01,2024-014
749pzf7ee3913rxi7zc3se6a,1.20133,30-49,Some college/2-yr degree,White,Female,Independent,West,Somewhat accurate,Very trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,400,2025-07-14,2024-014
fspu8ksvk0k79pseu0ag18h0,0.931709,30-49,HS or less,White,Male,Republican,West,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,200,2025-06-23,2024-014
svocxrie3j61te6eizu9kkqx,0.660009,50-64,Some college/2-yr degree,Hispanic,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,291,2025-06-29,2024-014
nf8mc3wj1c8bjhbdbhe2si1c,0.18746,30-49,HS or less,White,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,268,2025-07-04,2024-014
ajrzrx13xzex3drx4w7l4vtf,0.675873,50-64,4-yr/post-graduate degree,Hispanic,Male,Republican,South,Very accurate,Very trustworthy,Not at all important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,444,2025-07-11,2024-014
avtt61adr6qchbgrnaqx3eck,0.899832,65+,HS or less,Black,Female,Democrat,Northeast,Very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,404,2025-06-21,2024-014
hy7d4d9r5xf4kstom9ikv5nd,1.357217,30-49,HS or less,Black,Female,Independent,West,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,265,2025-07-08,2024-014
c2bxev5oex7o09pukxpzue4g,0.335474,30-49,HS or less,Hispanic,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,407,2025-07-08,2024-014
