respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attn_check_fail,speeder,straight_line,duration_seconds,completion_date,project_id
2eb9wrpa3huhpz8jaopg1atp,1.375164,30-49,Some college/2-yr degree,Black,Male,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,253,2025-06-19,2024-098
hctz8jgy4p1vdtn4u1bt8fpe,1.134168,30-49,4-yr/post-graduate degree,White,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,240,2025-07-05,2024-098
7h2aw4rkrh9ev0j62r851xap,1.21695,65+,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,246,2025-06-24,2024-098
w39zsxpsf1de3sdu5ngg4avm,1.088967,50-64,4-yr/post-graduate degree,Black,Male,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Not very important,Very likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,334,2025-06-25,2024-098
owiy00gcyzj9j6leh3w1xeez,0.581767,30-49,HS or less,White,Male,Democrat,West,Not at all accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,308,2025-07-07,2024-098
ph87o8243hml77rto7025gsq,0.807556,65+,4-yr/post-graduate degree,White,Female,Republican,Midwest,Very accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,275,2025-06-23,2024-098
ciojsetyfxffp1k2gahdtul2,0.769302,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,489,2025-06-25,2024-098
31ndzsacdlib1ixl1dzfxt9c,1.399929,65+,4-yr/post-graduate degree,Hispanic,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,353,2025-07-01,2024-098
t316eas327qyp229r5xjroty,0.818885,50-64,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,320,2025-07-05,2024-098
cto59p7n2wrvyekwwcsl4cpg,0.902894,18-29,HS or less,White,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,317,2025-07-01,2024-098
plmutoynu3rigyi2hxvgv5ju,0.446447,65+,4-yr/post-graduate degree,White,Female,Other or none,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,399,2025-07-16,2024-098
vxo4kv2mpbqw1xc6j9n8soaq,1.01959,30-49,4-yr/post-graduate degree,White,Male,Independent,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,418,2025-06-28,2024-098
0w63hf2mywz64gdiujkazd08,1.263243,50-64,Some college/2-yr degree,White,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,431,2025-06-29,2024-098
624inm6btkr2bjuthhepsmip,0.963267,18-29,HS or less,White,Female,Independent,Midwest,Very accurate,Not very trustworthy,Very important,Very likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,569,2025-07-06,2024-098
nmz8m2grpvr1n96sqmd5nl8m,0.666506,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Not very accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,214,2025-07-04,2024-098
yhlqpr8l0auw5hyub6g3lznp,1.058266,50-64,4-yr/post-graduate degree,White,Female,Independent,West,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,435,2025-07-05,2024-098
04brasjg91db2ivoazgf1fcu,1.037645,30-49,Some college/2-yr degree,White,Female,Independent,Northeast,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,235,2025-06-26,2024-098
urc1s0jkkwwme3wb8we4sk5z,1.106507,18-29,Some college/2-yr degree,Other,Female,Republican,South,Somewhat accurate,Not at all trustworthy,Very important,I would never participate in a phone survey,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,227,2025-07-06,2024-098
u4v26j2zcwsxmjzipxt7we9i,0.77398,50-64,Some college/2-yr degree,White,Male,Republican,South,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,412,2025-06-25,2024-098
b7xjgad231dawttaz8dyk8au,1.167504,18-29,Some college/2-yr degree,White,Female,Democrat,Midwest,Not at all accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,243,2025-07-01,2024-098
yqu50bt9e42qxkc90rn3koc2,0.763296,50-64,4-yr/post-graduate degree,White,Male,Democrat,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would not interest me,It depends on who is asking,TRUE,TRUE,TRUE,192,2025-07-05,2024-098
7aqywx11sc5wfsc0s9l42jj0,0.946349,30-49,4-yr/post-graduate degree,Black,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,409,2025-06-25,2024-098
m1rdxdd1daa1410j4v3tesni,1.012192,65+,4-yr/post-graduate degree,Hispanic,Female,Independent,Northeast,Not very accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,421,2025-06-25,2024-098
luc7r5cjqbc1u9ibxec2i3xq,0.988652,30-49,HS or less,White,Male,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,306,2025-06-20,2024-098
36p85gq443frhl81rolch2hb,0.787004,18-29,HS or less,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,421,2025-06-23,2024-098
m1mjf1fwbfbaww6o2xtbhtkz,0.572027,30-49,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,380,2025-07-09,2024-098
wgp5h0adg68516xfbuale8yu,1.060007,50-64,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,429,2025-07-13,2024-098
mdqmtz1mxrjwrxtj65ier6ci,0.86758,30-49,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,232,2025-07-16,2024-098
7dn0dwepttswfajw9jph7hdx,0.965361,65+,4-yr/post-graduate degree,Black,Male,Independent,Northeast,Not very accurate,Very trustworthy,Very important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,400,2025-06-28,2024-098
uuj92hnq13jtcdrymafjp2ba,1.219565,30-49,HS or less,White,Female,Republican,Midwest,Somewhat accurate,Not at all trustworthy,Somewhat important,Very likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,471,2025-07-14,2024-098
q6gbolyiqa8aagfz2dlqjv3y,1.372801,30-49,Some college/2-yr degree,White,Male,Republican,Northeast,Not very accurate,Not very trustworthy,Not very important,Not likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,278,2025-07-09,2024-098
vucgss2g845h42iyxhi1g75b,0.901394,65+,HS or less,White,Female,Democrat,South,Very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,333,2025-07-04,2024-098
l6rc78ztbwggklbwf5rjeftn,0.571035,50-64,HS or less,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Extremely important,Somewhat likely,No,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,367,2025-07-09,2024-098
8yzkqxrislrwyxa4ot7s4721,1.359403,50-64,HS or less,White,Male,Republican,West,Somewhat accurate,Very trustworthy,Very important,Somewhat likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,406,2025-06-22,2024-098
nbhs3ydybpoz1b6q2erjnwwg,1.262845,65+,4-yr/post-graduate degree,White,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Not at all important,I would never participate in a phone survey,No,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,358,2025-07-17,2024-098
qekhwifyyhd0s3yemr9v47h8,0.726832,50-64,4-yr/post-graduate degree,White,Male,Republican,Northeast,Somewhat accurate,Very trustworthy,Not very important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,366,2025-07-08,2024-098
zsq5x37f9b3hxjw8wky0kunl,1.022203,30-49,4-yr/post-graduate degree,White,Male,Republican,South,Very accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,453,2025-06-24,2024-098
gxfuiukmvifo9yui676doafi,0.874733,30-49,HS or less,White,Female,Independent,Northeast,Somewhat accurate,Not very trustworthy,Very important,Very likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,446,2025-07-03,2024-098
j0v45wq84i5lcd2a4pabn9ub,1.074454,65+,Some college/2-yr degree,Hispanic,Male,Republican,West,Not very accurate,Not at all trustworthy,Not at all important,Not likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,345,2025-06-22,2024-098
laom150urzuntip23mnjao74,1.350246,50-64,HS or less,White,Male,Independent,South,Very accurate,Not very trustworthy,Very important,Not likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,276,2025-06-28,2024-098
tc5ep2eo2mkpr81lt54prcoo,0.419816,30-49,Some college/2-yr degree,Other,Male,Democrat,Midwest,Not at all accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,378,2025-07-09,2024-098
6nhwi5130b9n127lfqo7z7n9,0.853639,50-64,HS or less,White,Male,Republican,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,448,2025-07-06,2024-098
m3y3khxso6ju46ugehujs6go,1.157999,30-49,Some college/2-yr degree,White,Male,Independent,Northeast,Very accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,408,2025-07-07,2024-098
yxusdsav5f9wbdjpdafam12u,0.634372,18-29,HS or less,Hispanic,Male,Republican,Midwest,Very accurate,Very trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,369,2025-06-23,2024-098
2dmfhv6e4q0f7dps84fzevh7,0.784847,50-64,Some college/2-yr degree,White,Female,Independent,South,Not at all accurate,Not very trustworthy,Not at all important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,298,2025-07-05,2024-098
qxgakisoqkpo73tca8dmmyf4,1.112139,18-29,HS or less,White,Female,Democrat,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would not interest me,Yes,TRUE,FALSE,FALSE,273,2025-06-23,2024-098
shuww41r2x4bwwly9jszkpjc,0.530182,30-49,HS or less,Hispanic,Female,Independent,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,422,2025-07-16,2024-098
tczovy00nci08dj82sl0o1na,0.956703,50-64,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,TRUE,FALSE,FALSE,501,2025-06-19,2024-098
uns1tloo74sbenkxxvz0a8m2,0.858387,18-29,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,TRUE,127,2025-06-28,2024-098
6dnny24vo5xj81k6kqr8kofz,1.258977,50-64,4-yr/post-graduate degree,White,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,463,2025-06-21,2024-098
rc68j415ot349aq61f8rtu18,1.231662,30-49,Some college/2-yr degree,Hispanic,Female,Republican,Northeast,Not at all accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,281,2025-06-22,2024-098
tn4gk58u7aoy302ci03pkjz9,0.939642,50-64,Some college/2-yr degree,White,Male,Democrat,Midwest,Very accurate,Somewhat trustworthy,Not at all important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,458,2025-07-11,2024-098
vww0osf2otccfqya4d53txl7,0.675193,30-49,4-yr/post-graduate degree,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,325,2025-06-27,2024-098
7nm7ovrtrp48lfrhtu8b9peb,1.377448,50-64,4-yr/post-graduate degree,White,Female,Independent,South,Not very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,435,2025-06-27,2024-098
na8ywfut74rzr8um3ah685ru,0.406066,50-64,Some college/2-yr degree,White,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Very likely,It would not interest me,Yes,FALSE,FALSE,TRUE,558,2025-06-25,2024-098
lt6c1qieigwl29o5i94o0i24,1.349108,30-49,HS or less,Hispanic,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,283,2025-07-09,2024-098
183jw6oiyzclta78g230a231,0.938485,30-49,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,498,2025-06-20,2024-098
25r4duy6r5vudxhv8js9mgaj,1.289808,30-49,HS or less,White,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,494,2025-07-17,2024-098
xvsk9cyzmvcikke2lat7qqcn,0.757366,30-49,4-yr/post-graduate degree,White,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Extremely important,Very likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,297,2025-07-06,2024-098
uobat0jfwryzgd2do71kcz2h,1.304493,18-29,HS or less,White,Female,Democrat,Northeast,Not very accurate,Very trustworthy,Not very important,I would never participate in a phone survey,No,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,428,2025-07-14,2024-098
39qd7kcpqhxappgwfmlwwrs1,0.61705,65+,Some college/2-yr degree,White,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,361,2025-07-01,2024-098
tq6cuaeiqtuuxdrnsbibx13b,1.453987,30-49,Some college/2-yr degree,Hispanic,Female,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,407,2025-07-07,2024-098
750ickk5n8yqfgj0ezy1rhqp,1.367905,50-64,4-yr/post-graduate degree,White,Male,Republican,West,Very accurate,Very trustworthy,Very important,Not likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,417,2025-07-03,2024-098
6vum9sronkik06zoa0hfafsh,1.29282,18-29,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,389,2025-07-07,2024-098
fe2tltyntl8cjh2vktfrqqrm,0.893647,18-29,Some college/2-yr degree,White,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,233,2025-07-12,2024-098
fapb60l2ockgm70tkihs6y8v,0.922666,30-49,Some college/2-yr degree,Other,Male,Other or none,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,TRUE,379,2025-07-09,2024-098
bab43q02c0d40k8voo9upda7,0.909131,18-29,4-yr/post-graduate degree,White,Female,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,337,2025-06-26,2024-098
ldflc2fog1pfgs6wgdpve8ja,0.9979,30-49,Some college/2-yr degree,Other,Female,Democrat,West,Not at all accurate,Not very trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,354,2025-06-24,2024-098
uhw75dr6wxd4kxr9497eb99u,0.559036,30-49,Some college/2-yr degree,White,Female,Independent,South,Not very accurate,Very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,389,2025-06-28,2024-098
8zlscqv42a1mlreamhinzezt,1.197622,18-29,4-yr/post-graduate degree,Hispanic,Male,Democrat,South,Not at all accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,377,2025-06-29,2024-098
55mnpse6lv1q4sqf8zdb75bw,0.959182,65+,4-yr/post-graduate degree,Hispanic,Male,Other or none,West,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,375,2025-06-28,2024-098
3nnotqb4guxjxh9mu2e9a0n3,1.197909,30-49,HS or less,White,Male,Democrat,West,Not very accurate,Not at all trustworthy,Extremely important,Not likely,No,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,388,2025-07-10,2024-098
yx3or91mxs11iij9qjo0ndid,0.9352,30-49,Some college/2-yr degree,Hispanic,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,TRUE,329,2025-06-19,2024-098
g6fy6jjn6mvaxa3e7vjjxdq3,1.378226,50-64,HS or less,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,265,2025-07-02,2024-098
anjvb5yzd7qcaq0ugsfu9axt,0.658849,30-49,HS or less,Hispanic,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,No,Not very likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,255,2025-07-04,2024-098
3wijszaxk0gjilqje95pixxn,1.029591,50-64,Some college/2-yr degree,White,Female,Independent,Northeast,Not very accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,393,2025-07-03,2024-098
xhyi9sk1m5nsb8lxzs76s0e5,0.846068,50-64,Some college/2-yr degree,Hispanic,Male,Democrat,Northeast,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,438,2025-06-28,2024-098
lloes87ms2l6nbk2hbjxvjiw,1.13585,30-49,HS or less,White,Male,Republican,South,Very accurate,Very trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,403,2025-06-17,2024-098
vqim16mg1ha3xsohf832qid0,0.985612,30-49,4-yr/post-graduate degree,White,Other,Democrat,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,254,2025-06-23,2024-098
pkb7ze2bvb1ir1idaci3rnh4,1.102503,30-49,4-yr/post-graduate degree,Black,Male,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,401,2025-07-07,2024-098
pidg2wt7k54j9nd3ir4blf0b,1.217751,18-29,HS or less,Hispanic,Female,Republican,Midwest,Very accurate,Not very trustworthy,Somewhat important,Very likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,233,2025-07-09,2024-098
4kfi3jhbnuomjv2ldg8jvrr1,0.841538,30-49,HS or less,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,419,2025-06-18,2024-098
1ucztpkkpevprfzqn9ijnbf4,0.884665,65+,4-yr/post-graduate degree,White,Male,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,386,2025-06-24,2024-098
ogvh87retaq2p1grnvb8f4zy,0.929889,30-49,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,414,2025-07-06,2024-098
j4q76xd2iqd59mxgyrxfyydy,0.7469,30-49,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Very important,Not likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,213,2025-07-06,2024-098
3yyyev38mydlvkb5t1bc6rpa,1.412976,50-64,Some college/2-yr degree,Hispanic,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,473,2025-07-04,2024-098
4h0ge9qhug1lz8821nd398bf,1.299111,18-29,Some college/2-yr degree,Hispanic,Female,Independent,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,264,2025-07-04,2024-098
8kexr0dp4a3xg7yc7bjxvm3f,1.127132,18-29,4-yr/post-graduate degree,Black,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,411,2025-07-06,2024-098
