respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speed_flag,straight_line,duration_seconds,completion_date,project_id
5fmzr4qjhtf7eo6wwye84xl5,1.05922,65+,4-yr/post-graduate degree,White,Female,Republican,South,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,393,2025-07-10,2024-042
7us3q70dn6wxojs5l1q635oh,1.629044,30-49,Some college/2-yr degree,Other,Female,Democrat,Midwest,Not very accurate,Very trustworthy,Extremely important,Not likely,No,Not at all likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,353,2025-06-20,2024-042
bbd5mvbnlq8wn5h4omc30iwy,0.865382,30-49,HS or less,White,Other,Independent,West,Very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,No,TRUE,TRUE,FALSE,121,2025-07-06,2024-042
0lpa0r5j23wdcipdepc537l0,1.289917,18-29,4-yr/post-graduate degree,White,Female,Democrat,Midwest,Very accurate,Not very trustworthy,Not very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,394,2025-06-28,2024-042
xx9cmgksna13u8lkpeuw5m5t,1.045685,30-49,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,293,2025-07-15,2024-042
s9880t4neowl7dttuw0d5z0k,1.206939,50-64,Some college/2-yr degree,Other,Male,Independent,West,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,248,2025-07-12,2024-042
4k81tgqfjydt2djxwxt8ra0d,0.861347,50-64,Some college/2-yr degree,White,Female,Republican,West,Not very accurate,Very trustworthy,Extremely important,Not likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,419,2025-07-03,2024-042
3jzdbpouk5qdax331xl0tbmp,0.906523,65+,HS or less,White,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,452,2025-06-17,2024-042
cdbyx3fzka8h813av2f2vptr,1.461973,65+,Some college/2-yr degree,White,Male,Independent,South,Very accurate,Not at all trustworthy,Very important,Not likely,No,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,324,2025-06-26,2024-042
n0enov1dfgnunccke8oob346,0.852546,50-64,4-yr/post-graduate degree,White,Male,Republican,West,Somewhat accurate,Not very trustworthy,Very important,Not likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,329,2025-07-11,2024-042
r50koladhx1ifw8pntpdcts1,1.044292,50-64,4-yr/post-graduate degree,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,421,2025-07-14,2024-042
gml2yz80cb0nrpv9fp9r9znx,0.961577,30-49,4-yr/post-graduate degree,Hispanic,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,343,2025-07-12,2024-042
tsit56kr5zvwlhtohc648v0z,0.960859,18-29,HS or less,White,Female,Independent,West,Not very accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,370,2025-06-28,2024-042
im693d6jjwtez10su0t5v49k,0.462134,50-64,HS or less,White,Male,Independent,Midwest,Not very accurate,Not very trustworthy,Extremely important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,589,2025-06-29,2024-042
3q5mejsgy086ydm13eiroj0t,1.405829,18-29,4-yr/post-graduate degree,White,Female,Other or none,West,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,442,2025-06-25,2024-042
h5cpi57w4of4e32cnvedq9ez,0.643002,30-49,Some college/2-yr degree,White,Male,Independent,South,Somewhat accurate,Not very trustworthy,Extremely important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,352,2025-06-30,2024-042
cfuqwth8x8gutuphfkvy6wnw,1.100367,30-49,Some college/2-yr degree,Other,Other,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,391,2025-07-07,2024-042
kcmkqz2ubcbxolppk8lqx6th,0.462402,50-64,Some college/2-yr degree,White,Female,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,312,2025-06-22,2024-042
tpt9aasmd71lc5ic057seslv,1.126697,30-49,Some college/2-yr degree,Hispanic,Female,Democrat,South,Very accurate,Not at all trustworthy,Not very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,355,2025-07-15,2024-042
pc1hqspsa839g9dc4ghoqn40,0.984118,30-49,HS or less,Black,Male,Other or none,Midwest,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,561,2025-07-09,2024-042
ywb6iweuuv0io6ewyofvk4j5,1.233234,18-29,4-yr/post-graduate degree,Black,Male,Democrat,South,Not very accurate,Very trustworthy,Somewhat important,Very likely,Maybe,Likely,It would become my preferred incentive offer,Yes,TRUE,FALSE,FALSE,477,2025-07-12,2024-042
h0c8wsejkkmpxx66p5rh3hmx,1.249736,30-49,4-yr/post-graduate degree,White,Female,Independent,Midwest,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,169,2025-06-26,2024-042
ihysz0s0j54g1q4wwyuelnhq,0.869713,50-64,HS or less,Hispanic,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,369,2025-06-30,2024-042
rvlis5r00d4doj14uy2z0p1e,1.487471,65+,Some college/2-yr degree,White,Female,Other or none,Northeast,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,327,2025-06-26,2024-042
pldeslbxz3wwx9y82xdt4k65,0.829437,50-64,HS or less,Black,Male,Democrat,South,Not very accurate,Not very trustworthy,Not at all important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,254,2025-07-01,2024-042
qci1qst9uiiyjydfq6l3k1vq,1.370645,30-49,HS or less,Hispanic,Female,Republican,South,Somewhat accurate,Not very trustworthy,Extremely important,Not likely,Yes,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,373,2025-06-26,2024-042
mlnuak9hs5noeema57c4auv1,0.994343,30-49,4-yr/post-graduate degree,White,Male,Other or none,West,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,428,2025-07-09,2024-042
21n9cqtsl99kdoeow4wirzab,0.704464,30-49,HS or less,White,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,TRUE,FALSE,181,2025-07-06,2024-042
yj0nh3pqd5of9bqdce4trwja,0.789964,18-29,HS or less,White,Female,Democrat,West,Somewhat accurate,Not at all trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,325,2025-07-04,2024-042
o9r98ogpzdqpx9wh1ic0hjxl,0.534129,30-49,4-yr/post-graduate degree,White,Male,Republican,West,Very accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,407,2025-06-26,2024-042
p6pzh7u3zy8tdj8dtgx2eohv,1.245118,30-49,4-yr/post-graduate degree,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,407,2025-07-06,2024-042
486vceehy988pzjy05oq131v,0.774841,18-29,4-yr/post-graduate degree,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,387,2025-07-07,2024-042
moja3xe62ll9424thqe4kwqq,1.132163,30-49,4-yr/post-graduate degree,White,Female,Republican,West,Not very accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,489,2025-06-28,2024-042
62hctu1rd1wm2fy8speiw45p,0.833941,18-29,Some college/2-yr degree,Hispanic,Female,Independent,Midwest,Very accurate,Very trustworthy,Somewhat important,Not likely,No,Very likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,120,2025-06-24,2024-042
u49lpzklozp7z1uuubotwh7a,0.344409,18-29,Some college/2-yr degree,Hispanic,Male,Democrat,South,Not very accurate,Very trustworthy,Very important,Very likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,140,2025-07-14,2024-042
h9luxv96fy0mczrx8x4v8k8s,0.882232,30-49,4-yr/post-graduate degree,White,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Not very likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,413,2025-07-14,2024-042
9j6lfn1bhqtxi2n35bk5684s,0.304447,65+,4-yr/post-graduate degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,347,2025-07-05,2024-042
lchrc6fszvjio4gshhbc6aey,1.37083,50-64,Some college/2-yr degree,White,Male,Other or none,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,386,2025-06-23,2024-042
eti99vieayihlnph9hkol7sy,1.180821,65+,Some college/2-yr degree,Other,Female,Independent,West,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,427,2025-07-07,2024-042
a5ecofy495hazf73xd7vqdpv,1.255708,30-49,4-yr/post-graduate degree,White,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,158,2025-07-02,2024-042
7nay3gf5syzsmzs9pqm60fqf,0.763817,50-64,HS or less,Other,Male,Independent,South,Not at all accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,No,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,414,2025-07-10,2024-042
1yhoqzsyu39b64s8gqkjcjjv,0.719222,65+,HS or less,Hispanic,Female,Other or none,South,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,282,2025-06-21,2024-042
sd4545nbgo2dvnzw9si57z3s,0.838692,18-29,Some college/2-yr degree,White,Male,Independent,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,397,2025-07-02,2024-042
85guu155w78ta68wyy59gpn1,1.507705,50-64,HS or less,Black,Male,Independent,Northeast,Somewhat accurate,Not at all trustworthy,Not very important,Somewhat likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,385,2025-07-12,2024-042
px9pihmzx5n1pqdpbuwdobxe,0.786662,30-49,4-yr/post-graduate degree,White,Female,Independent,West,Not very accurate,Very trustworthy,Very important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,100,2025-07-05,2024-042
cokualjxev7nxxr25es4xe16,1.150278,30-49,4-yr/post-graduate degree,Other,Female,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,273,2025-07-13,2024-042
butf1yaeq3rdim0d29cezy52,1.245683,30-49,4-yr/post-graduate degree,White,Female,Independent,Midwest,Not very accurate,Not very trustworthy,Not at all important,Somewhat likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,320,2025-07-01,2024-042
8sk611fvyka5qrrchrm22oir,1.452501,65+,HS or less,White,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,230,2025-06-19,2024-042
aclgeiq99j7yb9glk1oc0gbo,0.848474,30-49,Some college/2-yr degree,White,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,188,2025-06-26,2024-042
6vnf5unixvle7yod466wv20a,1.256525,30-49,Some college/2-yr degree,Other,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Not at all important,Very likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,211,2025-07-17,2024-042
ju8ugb4n1ue7tyf61np41jbj,1.480844,18-29,HS or less,White,Male,Republican,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,Yes,TRUE,FALSE,FALSE,312,2025-07-03,2024-042
0ncmwe9z57pav88n984lb1ok,1.210319,50-64,Some college/2-yr degree,Black,Female,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,TRUE,FALSE,95,2025-07-09,2024-042
1ia5oba38dfsbx0mny60g693,1.155421,30-49,HS or less,Black,Male,Independent,West,Somewhat accurate,Not at all trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,422,2025-07-17,2024-042
b8z9les22g5bhicjcgtb3hmp,1.081678,30-49,HS or less,Hispanic,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,377,2025-07-06,2024-042
tusr5ns1c8no5bega9ke5zq3,1.124496,18-29,HS or less,White,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,392,2025-06-20,2024-042
49yl2v08x9expv0ij23n6ibf,0.833581,30-49,4-yr/post-graduate degree,White,Male,Independent,Midwest,Somewhat accurate,Very trustworthy,Very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,370,2025-07-15,2024-042
wfzavhymlqe44ha2ptmmpspr,1.297098,50-64,4-yr/post-graduate degree,White,Male,Democrat,South,Very accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,340,2025-06-26,2024-042
waqs7rxkmy07ck4dqxlkikvc,0.402698,50-64,4-yr/post-graduate degree,Hispanic,Female,Independent,West,Somewhat accurate,Not at all trustworthy,Not very important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,376,2025-07-05,2024-042
p2e49862y6oj490vy8db4zhf,1.010522,65+,Some college/2-yr degree,Other,Male,Republican,South,Somewhat accurate,Not very trustworthy,Extremely important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,315,2025-06-23,2024-042
2ixjtjlfnkllu1st0lap6ifu,1.06644,65+,Some college/2-yr degree,White,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,494,2025-07-12,2024-042
7up1gno3vhzth0g3o6biv9qn,1.49438,65+,Some college/2-yr degree,Hispanic,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,275,2025-06-27,2024-042
wq4vlfnncw6t8ngspvyx06av,1.119603,30-49,HS or less,Hispanic,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,395,2025-06-19,2024-042
5jp7ke63c3aked6wol9xh160,1.376432,50-64,HS or less,White,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,341,2025-06-18,2024-042
lsvyscfuv8sekgcoh1memjll,1.239784,18-29,Some college/2-yr degree,White,Male,Republican,West,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,230,2025-07-05,2024-042
mzwv4iyyvi9c4j0lsw5t08bo,1.119447,30-49,4-yr/post-graduate degree,White,Female,Independent,South,Not at all accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,340,2025-07-11,2024-042
uurgyfqsbvqpeb2a06q5olq3,1.037344,65+,Some college/2-yr degree,White,Female,Independent,Midwest,Very accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,TRUE,FALSE,76,2025-06-25,2024-042
rp6hcej6gczuvqjzr55jye9e,1.024839,50-64,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,506,2025-06-25,2024-042
