respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attn_check_fail,speeder,straight_line,duration_seconds,completion_date,project_id
wmhian169gt2rrqvgcur080v,0.560509,30-49,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Somewhat accurate,Not at all trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,571,2025-06-20,2024-101
vfyb54die0y3dj1tj0lws52g,1.074516,30-49,4-yr/post-graduate degree,Black,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Not at all important,Very likely,Maybe,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,TRUE,332,2025-07-11,2024-101
4ct7hgtgiozn8p0t4a10gsq8,1.102199,30-49,Some college/2-yr degree,Hispanic,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,347,2025-06-24,2024-101
wq9z47elueatkvsectj3muer,0.72244,50-64,Some college/2-yr degree,Black,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,346,2025-06-22,2024-101
k27nwcpkrpeknr4n1jq9bizg,1.000777,30-49,Some college/2-yr degree,White,Male,Independent,Midwest,Not very accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,190,2025-07-04,2024-101
dv967rzzectg9i0aozlnt054,1.271105,18-29,HS or less,Hispanic,Male,Independent,West,Not very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,222,2025-07-04,2024-101
ojh37w2gwd20go666bmaybqt,0.622902,18-29,HS or less,White,Male,Independent,West,Not very accurate,Not very trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,TRUE,FALSE,118,2025-07-16,2024-101
amo2b1btkaci57h9utyu36y1,1.345943,30-49,HS or less,White,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,TRUE,281,2025-06-26,2024-101
p62udop8kn8o1ecaf64zhqsu,1.428364,50-64,Some college/2-yr degree,White,Other,Democrat,Midwest,Not very accurate,Not at all trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,223,2025-07-08,2024-101
vru73t3rjg3pd6wctvo7pf98,1.366827,30-49,Some college/2-yr degree,White,Female,Republican,South,Very accurate,Not very trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,329,2025-06-27,2024-101
yjkfpl2rk1wuwcgnhk8kxjc3,0.956486,50-64,Some college/2-yr degree,Hispanic,Male,Republican,South,Very accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,224,2025-07-04,2024-101
odmnkd0icigz8rxbko8fuco5,1.222209,30-49,Some college/2-yr degree,Other,Male,Independent,Northeast,Not very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,224,2025-07-12,2024-101
irlbhjh20s14ur92mar3xdk8,0.949128,30-49,HS or less,Hispanic,Male,Independent,Northeast,Not very accurate,Not very trustworthy,Not very important,Very likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,219,2025-06-22,2024-101
j3xehff6s1048ey92kets8bm,1.063272,50-64,4-yr/post-graduate degree,White,Male,Republican,South,Not very accurate,Not at all trustworthy,Very important,I would never participate in a phone survey,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,431,2025-07-09,2024-101
8xvu4q400302hsyop6tp5xcy,1.11463,30-49,HS or less,White,Male,Republican,West,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,130,2025-06-25,2024-101
4deadv12599d4nd580ht4uwr,0.74206,50-64,Some college/2-yr degree,Black,Male,Independent,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,386,2025-07-08,2024-101
4j6rw2aze1i7fx91g5d5rtjt,0.733112,50-64,HS or less,Hispanic,Male,Democrat,Midwest,Not very accurate,Not very trustworthy,Very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,157,2025-06-17,2024-101
72idxk2qxriyfxtcoe3sk7gg,0.950812,65+,4-yr/post-graduate degree,White,Male,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,371,2025-07-14,2024-101
w449kl8o87canwv794e5y4te,1.220731,18-29,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,372,2025-06-30,2024-101
wz2g2l7xji541vfajqumagma,1.291926,65+,4-yr/post-graduate degree,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,342,2025-06-24,2024-101
5t6xxfqwl0hpujw81lj6v3od,1.210948,65+,HS or less,White,Female,Independent,Midwest,Somewhat accurate,Very trustworthy,Very important,Very likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,453,2025-07-03,2024-101
csugjo3tnsxv40tbm1ylfql6,1.116631,65+,Some college/2-yr degree,Other,Female,Republican,South,Very accurate,Not very trustworthy,Very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,363,2025-06-26,2024-101
mtt1s283r524k8dwosf6b395,0.537114,50-64,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,299,2025-06-20,2024-101
p7fn1gr4lmmq081sgg0lr2xq,1.115806,30-49,HS or less,White,Female,Democrat,West,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,397,2025-07-07,2024-101
1uqgtss0a452hgc1ls5fflah,0.858081,30-49,4-yr/post-graduate degree,White,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,338,2025-06-20,2024-101
4l5bepw3zy5dkr7mcmibbe1p,1.06952,18-29,4-yr/post-graduate degree,White,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,313,2025-06-26,2024-101
uxlgukoeqfrftr53dofhmsl8,1.204806,18-29,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,411,2025-07-17,2024-101
k1aqktsnvdmhsvftaaxwiri5,0.886561,50-64,Some college/2-yr degree,Other,Female,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Extremely important,Very likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,410,2025-06-17,2024-101
r1lwnsnk9ta6qxzw3wzk6rb8,1.383768,30-49,HS or less,Hispanic,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,96,2025-06-28,2024-101
xc1vx12cva892b3ks3wvj868,1.235023,50-64,HS or less,White,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,171,2025-07-14,2024-101
7843wyllzeggt89grm3kve4u,0.469993,30-49,4-yr/post-graduate degree,White,Female,Republican,Midwest,Not at all accurate,Not very trustworthy,Very important,Very likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,389,2025-07-15,2024-101
o5qgdus468s1b6rkdvyiikib,0.961711,65+,Some college/2-yr degree,Other,Male,Republican,South,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,276,2025-06-27,2024-101
uatpfq7pi6ioech0q0wbklno,0.859449,30-49,4-yr/post-graduate degree,Black,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,TRUE,TRUE,FALSE,122,2025-07-07,2024-101
wj4sd0h6c0co58t0tbu18d4t,1.125861,30-49,4-yr/post-graduate degree,Hispanic,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,380,2025-07-15,2024-101
87n2ge8ikrmj2btnii013800,0.67485,30-49,HS or less,Black,Male,Independent,West,Somewhat accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,No,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,281,2025-07-04,2024-101
552ivrf901anekkxg575fp4m,1.448765,30-49,Some college/2-yr degree,Other,Male,Democrat,West,Very accurate,Very trustworthy,Somewhat important,Not likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,345,2025-06-28,2024-101
vy8mww4ics7i8gemt7iy8k22,1.078936,65+,Some college/2-yr degree,Black,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,468,2025-07-07,2024-101
yj363fd7bay1klmtda02d4zu,1.206425,30-49,HS or less,White,Male,Independent,South,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,294,2025-07-11,2024-101
3sycer4hhh3at4iv3ifdmj4a,1.36324,30-49,Some college/2-yr degree,Hispanic,Male,Independent,South,Somewhat accurate,Not very trustworthy,Extremely important,Somewhat likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,356,2025-07-04,2024-101
lajfh4281lfyridwnqvkmt76,0.960479,30-49,Some college/2-yr degree,Other,Male,Independent,South,Very accurate,Not at all trustworthy,Not very important,I would never participate in a phone survey,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,340,2025-07-04,2024-101
ame02wyyd8fcmobfihijbwoa,0.778891,50-64,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,112,2025-07-13,2024-101
13tu8eeu2yc5d1lw6amjo9oh,0.781222,30-49,Some college/2-yr degree,White,Male,Independent,South,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,357,2025-06-28,2024-101
5ldlkdprkac6dg4idyhv9oit,0.688429,65+,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,331,2025-07-14,2024-101
3yjgvs7bh74sdafotw9qkxla,1.338489,18-29,4-yr/post-graduate degree,White,Female,Republican,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,No,TRUE,TRUE,FALSE,103,2025-07-01,2024-101
krqerr3e3u3hiurs52an0psw,0.961229,30-49,HS or less,White,Male,Republican,Northeast,Very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,383,2025-07-17,2024-101
qewggi8cdcy1qejcu1delwql,1.023559,30-49,HS or less,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,No,TRUE,FALSE,FALSE,246,2025-07-15,2024-101
vfo0uqayp0u3s50393v217c8,0.658197,50-64,Some college/2-yr degree,Other,Female,Republican,West,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,380,2025-07-03,2024-101
tauxt4oumg2qn4t5gln28mcb,1.20289,18-29,Some college/2-yr degree,White,Male,Republican,West,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,373,2025-06-21,2024-101
fsybwtgxggrt3buq7or8hif5,1.100799,30-49,HS or less,Hispanic,Male,Democrat,Midwest,Not at all accurate,Very trustworthy,Somewhat important,Not likely,No,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,330,2025-07-08,2024-101
jgm6td8473rdlsnn8ibzxds2,1.324942,65+,HS or less,White,Female,Other or none,South,Not at all accurate,Very trustworthy,Not very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,475,2025-06-19,2024-101
4ygza00lexce630xsai587ob,0.773318,30-49,4-yr/post-graduate degree,White,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,247,2025-06-30,2024-101
bpyfj9cz5g410543mgb1jk0p,0.884954,65+,Some college/2-yr degree,White,Male,Independent,Midwest,Somewhat accurate,Not at all trustworthy,Extremely important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,347,2025-07-02,2024-101
0qmc4dr08lg1d3x74guau4co,0.955651,50-64,4-yr/post-graduate degree,White,Female,Republican,West,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Likely,It would not interest me,No,FALSE,FALSE,FALSE,363,2025-06-30,2024-101
bpxyonp42vglzshgaibgqx2q,1.073895,18-29,4-yr/post-graduate degree,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,496,2025-07-17,2024-101
416vcly2jpkhmqp3if0ijiwq,1.06895,30-49,HS or less,Black,Male,Republican,South,Somewhat accurate,Very trustworthy,Extremely important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,106,2025-07-03,2024-101
thv2vu37a7o1mwo53wi7fyjb,1.788789,18-29,Some college/2-yr degree,White,Female,Independent,Northeast,Not at all accurate,Not at all trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,323,2025-06-20,2024-101
f3g59yadz1cnfv6f9gzqjby8,1.353493,50-64,4-yr/post-graduate degree,White,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,95,2025-07-11,2024-101
qy7crzcedzhhr88tr1xcr71a,0.377475,18-29,4-yr/post-graduate degree,White,Female,Independent,South,Very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,327,2025-07-03,2024-101
bw2r3uiakxsnsqgnqil0vevg,1.297302,65+,4-yr/post-graduate degree,White,Female,Independent,West,Somewhat accurate,Not very trustworthy,Not at all important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,354,2025-07-01,2024-101
fqb59837zk3so49x11568yui,0.440267,65+,HS or less,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,306,2025-06-23,2024-101
avnlukusvbmc82nhgbfbsbpj,1.029694,50-64,Some college/2-yr degree,Black,Male,Republican,Midwest,Somewhat accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,361,2025-07-01,2024-101
477tnppk7kh0mh44km3kc79o,0.914401,50-64,Some college/2-yr degree,Black,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,245,2025-06-19,2024-101
eolq1doair622u8fd95sir2t,1.238363,30-49,HS or less,Hispanic,Female,Other or none,West,Very accurate,Somewhat trustworthy,Not very important,Very likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,266,2025-06-27,2024-101
jnyghklwzqyh50blveodoj2b,1.087098,50-64,4-yr/post-graduate degree,White,Male,Democrat,South,Not very accurate,Not at all trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,356,2025-07-13,2024-101
j1hzgj9e7o44requt0dhiab3,0.363661,30-49,HS or less,White,Female,Democrat,West,Very accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,No,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,325,2025-06-29,2024-101
afzj2qv8xdbdj37bz600o2fb,1.339482,30-49,HS or less,White,Male,Independent,Midwest,Not very accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,226,2025-07-02,2024-101
aczn556c9q6jj2kikg25ky4s,0.893358,50-64,HS or less,Hispanic,Male,Independent,South,Not at all accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,69,2025-06-19,2024-101
q6p5s9ywpoanhbom2x7dgphh,0.390319,30-49,4-yr/post-graduate degree,Other,Male,Republican,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,377,2025-06-21,2024-101
2hwkmvk7zcigc3i7zkh3a6ov,0.815911,18-29,Some college/2-yr degree,Black,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,495,2025-07-03,2024-101
8jcxlw1t7i6houor265g6sg6,1.051234,18-29,Some college/2-yr degree,White,Male,Republican,Midwest,Not at all accurate,Very trustworthy,Not very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,311,2025-07-06,2024-101
qdi716tm3l6bfx4umicdwitk,0.837476,50-64,4-yr/post-graduate degree,White,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Not at all important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,330,2025-07-05,2024-101
jto8zpggy8c7a3h96qgqp69u,1.381388,65+,HS or less,Other,Male,Republican,West,Very accurate,Very trustworthy,Very important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,491,2025-06-20,2024-101
siwkt0ekm5edtzd875rag8tc,1.004793,18-29,Some college/2-yr degree,Other,Other,Republican,Midwest,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,253,2025-07-17,2024-101
86sooc1lv00l5nj28zxw4z0l,1.334759,50-64,HS or less,Black,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,368,2025-06-27,2024-101
pt55z5fidn50rgosi0935vgz,0.432117,30-49,4-yr/post-graduate degree,White,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,571,2025-07-08,2024-101
xugsx65rrilwkyin1bvwwauy,1.340878,30-49,HS or less,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Extremely important,Somewhat likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,454,2025-07-13,2024-101
2zd9krfzsg9z4u1yr4xzq778,1.429456,65+,HS or less,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Very likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,348,2025-06-17,2024-101
oqul47qzoym9hawmscy07uw6,0.62189,30-49,4-yr/post-graduate degree,White,Female,Independent,South,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would not interest me,No,FALSE,FALSE,FALSE,282,2025-06-25,2024-101
rgspn7djqbv1b63ijtceb4tm,1.096386,30-49,HS or less,Black,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Likely,It would not interest me,Yes,FALSE,TRUE,FALSE,115,2025-07-07,2024-101
rdqpskl21pmw08n1bon56dgf,1.017235,30-49,Some college/2-yr degree,Black,Female,Independent,Northeast,Not very accurate,Somewhat trustworthy,Not at all important,Not likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,382,2025-07-10,2024-101
e2qvmsnvcgh3hrfs4rj4sarj,1.188409,30-49,HS or less,Other,Male,Democrat,South,Not very accurate,Very trustworthy,Not very important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,316,2025-07-13,2024-101
79wyun6sunrhfzwk3nnstkey,0.934938,65+,Some college/2-yr degree,Black,Male,Other or none,West,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,414,2025-07-13,2024-101
3633xlemj1myadldgskmp05c,1.126436,18-29,4-yr/post-graduate degree,Hispanic,Male,Republican,South,Very accurate,Somewhat trustworthy,Not very important,Not likely,No,Likely,It would not interest me,It depends on who is asking,TRUE,TRUE,FALSE,144,2025-07-13,2024-101
jdx5cvoikywl7m7v7s4h6xs9,1.573341,65+,Some college/2-yr degree,White,Male,Republican,Midwest,Not very accurate,Not very trustworthy,Very important,Not likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,347,2025-07-05,2024-101
ied0oa99wmpq0q5w9i9butx2,-0.044561,50-64,HS or less,White,Male,Republican,South,Somewhat accurate,Not very trustworthy,Very important,Not likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,366,2025-06-29,2024-101
drc10cz9xidtiw19l5jlt5vj,0.83015,30-49,HS or less,Hispanic,Male,Independent,Midwest,Very accurate,Not very trustworthy,Not at all important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,TRUE,FALSE,114,2025-06-27,2024-101
y3xsblaupyya9pvlgknfavty,0.960292,50-64,Some college/2-yr degree,White,Female,Democrat,Northeast,Very accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,330,2025-07-10,2024-101
0lq4w5s0uzu8vbmdjpk7pafi,1.19835,30-49,4-yr/post-graduate degree,Hispanic,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,510,2025-07-15,2024-101
7inzr64uqw3hmz2kkyv5du1f,1.39355,30-49,Some college/2-yr degree,Black,Male,Independent,Midwest,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,375,2025-06-21,2024-101
