respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speed_flag,straight_line,duration_seconds,completion_date,project_id
2p8q72ifi9h3oeq9c7ejs1sy,1.20978,50-64,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,395,2025-06-17,2024-089
e4xyiivtq0qkn8axqgowgl6b,0.294637,18-29,Some college/2-yr degree,White,Female,Republican,Midwest,Not very accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,368,2025-06-27,2024-089
u4gl54lp8bte69e3u8oasd65,1.623693,30-49,4-yr/post-graduate degree,Black,Female,Republican,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,75,2025-06-21,2024-089
cawbj846yi052m1ah57rlv1c,0.732975,65+,4-yr/post-graduate degree,Black,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,332,2025-07-06,2024-089
pkygswsk9ch9jxsqzt1jwgy6,0.727863,30-49,Some college/2-yr degree,Hispanic,Male,Democrat,South,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,393,2025-06-20,2024-089
aiy7acc5rru6woxcbv08jwyx,0.982736,65+,Some college/2-yr degree,White,Female,Democrat,West,Not at all accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,334,2025-07-04,2024-089
ad6x4ka8yikyc2otymqkyjbt,0.905933,30-49,Some college/2-yr degree,White,Female,Democrat,Midwest,Somewhat accurate,Very trustworthy,Very important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,No,TRUE,FALSE,FALSE,508,2025-07-08,2024-089
g41nc55khk2xf23rzrs2vsad,1.236389,18-29,Some college/2-yr degree,Other,Male,Other or none,South,Not at all accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,115,2025-07-17,2024-089
4v9ptbpi3nweyhd4rvf9uvpc,1.284371,50-64,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Very trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,413,2025-07-14,2024-089
egds0raur34gtlyb3za43fgd,0.855096,30-49,4-yr/post-graduate degree,White,Male,Republican,South,Not very accurate,Very trustworthy,Not very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,184,2025-07-11,2024-089
nyo1juyi1kjozc35u964bh9h,0.896926,50-64,4-yr/post-graduate degree,White,Male,Independent,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,390,2025-06-19,2024-089
bdwwmgzku0to269woa328puu,1.121265,30-49,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,204,2025-07-07,2024-089
qjhckciwa7u4seozz7x7ir62,0.598567,18-29,4-yr/post-graduate degree,Other,Female,Independent,Northeast,Somewhat accurate,Not very trustworthy,Very important,Very likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,412,2025-07-15,2024-089
48o6sl65fi25cojna78qq2tx,0.536436,50-64,Some college/2-yr degree,White,Male,Independent,West,Not very accurate,Not very trustworthy,Extremely important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,415,2025-06-18,2024-089
s8u0zd36sg3q3s9ixl8q5v6k,0.804025,50-64,HS or less,White,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,420,2025-07-10,2024-089
z34cabpgyskb3i5ek35h8fmm,1.455877,18-29,Some college/2-yr degree,White,Other,Independent,South,Not very accurate,Very trustworthy,Very important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,133,2025-06-17,2024-089
q45bi3pwubrukenkv7ifs7eb,0.770683,18-29,Some college/2-yr degree,White,Female,Republican,West,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,350,2025-06-22,2024-089
dtcr5kjk5k2bbojkkf0oehqh,1.264344,30-49,Some college/2-yr degree,White,Male,Independent,South,Not very accurate,Not at all trustworthy,Extremely important,I would never participate in a phone survey,Yes,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,267,2025-07-14,2024-089
iahz21sqpeigz6650bx9lovc,1.028997,50-64,Some college/2-yr degree,White,Male,Independent,Midwest,Not at all accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,391,2025-07-13,2024-089
drwnkjbp0ubxn0orlakjfw9j,1.180288,50-64,HS or less,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,350,2025-07-16,2024-089
z1k8e3vohnp5n94ipq8gwm2b,0.979874,18-29,4-yr/post-graduate degree,White,Male,Democrat,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,283,2025-07-11,2024-089
z93pahph2fotgg5nhue8v6b9,0.932654,18-29,4-yr/post-graduate degree,White,Male,Republican,South,Not at all accurate,Very trustworthy,Extremely important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,346,2025-06-29,2024-089
e5msrtjrggi98fvvbrl2pigr,0.649694,30-49,HS or less,White,Male,Independent,South,Not very accurate,Very trustworthy,Very important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,392,2025-06-21,2024-089
ojappm9ztzn7b6pnco1ncu2m,1.154866,65+,HS or less,Other,Male,Republican,South,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,335,2025-07-04,2024-089
jlemmhho4v9wbcbgl3jbdyog,0.561082,30-49,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,295,2025-06-17,2024-089
etq8h55dnzyw9mj7yee9gpzc,1.273968,18-29,4-yr/post-graduate degree,White,Male,Republican,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,131,2025-06-25,2024-089
uilvu2k77o4n61o6ldr4tt16,0.877835,50-64,4-yr/post-graduate degree,Hispanic,Female,Republican,West,Not very accurate,Very trustworthy,Not at all important,Not likely,Maybe,Likely,It would not interest me,Yes,FALSE,FALSE,TRUE,282,2025-07-03,2024-089
w65qldsa9om0yx6m2e681o6d,1.129531,18-29,Some college/2-yr degree,White,Other,Independent,Midwest,Not at all accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,354,2025-07-01,2024-089
2txj9ov83m6euzh7wz90pb75,0.446039,18-29,4-yr/post-graduate degree,Black,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,348,2025-06-23,2024-089
9g4by0co91oam4xuzf9k9jmn,0.736432,50-64,Some college/2-yr degree,Black,Female,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,345,2025-06-23,2024-089
rom66pc9lejz8qx2u4v8664m,0.570126,65+,HS or less,Hispanic,Male,Democrat,Northeast,Very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,436,2025-07-14,2024-089
g7n1yb2oqldqc1jtu4k7wih6,0.882321,50-64,Some college/2-yr degree,White,Female,Democrat,South,Not at all accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,280,2025-07-07,2024-089
zqfqbejnnqe1dvwztcvyko7j,1.068247,18-29,HS or less,White,Female,Independent,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,253,2025-06-20,2024-089
pmw1093nmcdd1dpweem92u7e,0.576061,30-49,4-yr/post-graduate degree,Hispanic,Male,Democrat,South,Very accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,211,2025-06-27,2024-089
f9zwwhsjg8epch74cs9hy3hw,1.456388,18-29,Some college/2-yr degree,Black,Female,Other or none,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,323,2025-06-21,2024-089
cl8s9gdsuwy6drr0s1q94mkh,1.28505,18-29,4-yr/post-graduate degree,White,Male,Independent,West,Somewhat accurate,Not very trustworthy,Very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,401,2025-06-18,2024-089
qw0rxqwqre167rrx175qchkn,1.19567,65+,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Not very accurate,Not at all trustworthy,Very important,Very likely,No,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,252,2025-07-01,2024-089
zx5lp9o2r4fo0wk0yj4qgedm,0.519317,30-49,4-yr/post-graduate degree,Other,Male,Republican,South,Not at all accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,354,2025-07-01,2024-089
qto30y1k14pli0vgwwrqn58m,1.654641,65+,Some college/2-yr degree,White,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,492,2025-07-15,2024-089
um0kg1dadnsd6ku9pw6e0ofh,0.798644,50-64,Some college/2-yr degree,Hispanic,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,434,2025-07-07,2024-089
0nm2vgx0kk6vdegvq4yxhtiw,0.990877,50-64,4-yr/post-graduate degree,White,Male,Democrat,West,Not at all accurate,Not very trustworthy,Extremely important,Very likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,359,2025-06-19,2024-089
wnbwlwc84f09yswfxfa9b6a8,1.295645,30-49,4-yr/post-graduate degree,Hispanic,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Extremely important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,396,2025-07-03,2024-089
u8s2s7teoducyyg0gnkjyuyg,1.313427,50-64,HS or less,Other,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Not very important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,345,2025-07-04,2024-089
uz5f7ja4e5hk76xiqbyedumj,1.369291,65+,HS or less,Black,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,387,2025-07-08,2024-089
z4zy281htu922w6esxd2bxak,0.209661,50-64,Some college/2-yr degree,White,Female,Republican,West,Not at all accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,354,2025-06-30,2024-089
6ehgq6lum27hq2ot71yjpakv,0.536442,30-49,HS or less,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would not interest me,It depends on who is asking,TRUE,FALSE,FALSE,301,2025-07-04,2024-089
gdje2debff7w0m09kgxz8vfh,1.106156,30-49,HS or less,White,Female,Other or none,Midwest,Not at all accurate,Somewhat trustworthy,Extremely important,Very likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,239,2025-07-13,2024-089
50nhwaebv4zrkxh3ry1svjp6,0.45925,30-49,4-yr/post-graduate degree,Hispanic,Female,Independent,Midwest,Not very accurate,Not at all trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,166,2025-07-13,2024-089
16gn390x3bkzztvs3hm8ke0j,0.943311,30-49,HS or less,White,Male,Republican,Midwest,Not at all accurate,Not very trustworthy,Very important,Not likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,376,2025-07-05,2024-089
jxr9lnbxej9cbw4j6iuq0jdt,0.770324,65+,Some college/2-yr degree,Other,Male,Republican,West,Somewhat accurate,Very trustworthy,Extremely important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,436,2025-07-15,2024-089
vhwp7t7icnmpknxiih4ll5lf,1.824421,18-29,4-yr/post-graduate degree,Other,Female,Independent,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,391,2025-07-07,2024-089
o8ccnt8w3lxeys65q3npxcl1,1.086084,30-49,Some college/2-yr degree,White,Male,Independent,West,Not very accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,280,2025-06-18,2024-089
lln9jfjzb96f3kfuvyo02hn1,0.503465,50-64,Some college/2-yr degree,White,Male,Republican,Midwest,Very accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,279,2025-07-12,2024-089
t0qnlmk007gilmv1hpi1rpy1,1.530572,18-29,HS or less,Hispanic,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,260,2025-06-23,2024-089
6ablnaa0ckcz6p6ri9wa2096,1.062614,18-29,Some college/2-yr degree,Black,Female,Republican,Midwest,Not at all accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,478,2025-07-16,2024-089
7kzf69nn8yimwh83319mgueq,0.835791,30-49,Some college/2-yr degree,Other,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,214,2025-06-18,2024-089
4jxzvf5e3d1drsozy2jg6b43,1.000622,65+,4-yr/post-graduate degree,White,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,320,2025-07-12,2024-089
