respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speed_flag,straight_line,duration_seconds,completion_date,project_id
tggg5cx09t7xpc83c3oziiry,1.016375,18-29,Some college/2-yr degree,Other,Female,Democrat,Northeast,Not at all accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,339,2025-07-14,2024-065
zq0ppsjy0fw1lfs3xtan6rhx,1.297832,50-64,Some college/2-yr degree,White,Male,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,365,2025-07-10,2024-065
b3ubckz0iytmcl42ut9lum2v,1.179708,30-49,Some college/2-yr degree,Hispanic,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,293,2025-07-13,2024-065
mjkby26zq3647go45bc3i8th,0.69067,50-64,4-yr/post-graduate degree,Other,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,310,2025-06-20,2024-065
79an29u3ti3pykkdq509t9r2,1.439438,30-49,4-yr/post-graduate degree,White,Female,Republican,South,Not at all accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,246,2025-06-22,2024-065
gu6lcdi7zlz7dyhcuo42v3x6,1.095671,18-29,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,357,2025-07-16,2024-065
f3ig8xcxy90zxfb80uyfwb0i,1.304297,50-64,Some college/2-yr degree,White,Female,Republican,South,Very accurate,Not at all trustworthy,Very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,232,2025-06-18,2024-065
r513vlf6o6474zv9ujqh1xr9,1.243766,18-29,Some college/2-yr degree,White,Male,Democrat,Midwest,Not very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,277,2025-06-30,2024-065
zq83uuoi00v0ywgg7t12cgdv,0.09908,30-49,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,60,2025-07-13,2024-065
sqf28fareo7xg3p7ojp9hian,1.194522,50-64,4-yr/post-graduate degree,Black,Female,Other or none,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,179,2025-06-23,2024-065
enujl3fjnrgea2acndzqmdda,1.009478,50-64,4-yr/post-graduate degree,White,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,373,2025-07-10,2024-065
vmnhqiigtvyltko75nlhwwjk,1.556465,18-29,4-yr/post-graduate degree,Other,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,298,2025-07-07,2024-065
5e29015lxe8o4b0yk477ltvq,1.191143,50-64,Some college/2-yr degree,White,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,437,2025-06-21,2024-065
fh0wlxslylywrsxay8h1d9l8,1.110943,30-49,Some college/2-yr degree,Hispanic,Female,Democrat,Northeast,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,351,2025-07-01,2024-065
jh4157um5i4ejqepbfugby8b,1.603962,65+,HS or less,Black,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,No,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,TRUE,347,2025-06-28,2024-065
0dld079eifg50kuozzku9wvm,0.984798,30-49,HS or less,White,Male,Republican,West,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,286,2025-06-29,2024-065
cjaqvrnvvlutb6hops7qiw98,1.555472,30-49,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,456,2025-07-10,2024-065
85ixlb8m2zash343o6aeegrl,1.448542,18-29,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Very trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,368,2025-06-26,2024-065
fopjz9ebrsumzt1oshv4zl0g,0.937756,50-64,4-yr/post-graduate degree,Hispanic,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,261,2025-07-13,2024-065
x9fctlnmkzro4gfjehf7ts5z,0.331141,30-49,HS or less,White,Female,Republican,West,Very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,437,2025-06-19,2024-065
o42vbk3bztaepn10jjw9v938,0.580918,50-64,4-yr/post-graduate degree,White,Female,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,368,2025-06-22,2024-065
emf9viw9ns0z08n4cxllptgp,1.521903,30-49,Some college/2-yr degree,White,Male,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,255,2025-07-05,2024-065
m9n475oyscmnc9rd3yqsy0hm,1.192914,65+,Some college/2-yr degree,White,Male,Independent,Northeast,Not at all accurate,Not very trustworthy,Not very important,Not likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,75,2025-07-15,2024-065
rwe7ytu1bkruth1vj5sav50i,0.660742,30-49,4-yr/post-graduate degree,White,Male,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,225,2025-06-19,2024-065
as1ygo9eyx295mzi63wcp0mp,1.083525,30-49,Some college/2-yr degree,Black,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,363,2025-07-11,2024-065
zh21aqdnhmuz1q1162sogmbo,1.067318,30-49,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Not at all trustworthy,Extremely important,Not likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,333,2025-06-30,2024-065
amkst28gyan0vxsp94y9nwle,1.147198,30-49,HS or less,White,Male,Democrat,South,Very accurate,Not at all trustworthy,Very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,323,2025-07-11,2024-065
8s9ojs8t2twr9e9d8njum4at,1.516638,50-64,Some college/2-yr degree,Black,Male,Democrat,South,Not very accurate,Not very trustworthy,Not very important,Very likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,391,2025-07-15,2024-065
nijqsp5nyfjan25j27fhxxpx,0.798974,18-29,4-yr/post-graduate degree,Black,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Not at all important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,325,2025-07-16,2024-065
08gzghzxbf4jibd98yweip3y,1.216096,65+,Some college/2-yr degree,Hispanic,Male,Independent,Northeast,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,379,2025-06-18,2024-065
0l5i8pjavmv72f4kjwy39tw1,1.131437,30-49,4-yr/post-graduate degree,Black,Male,Republican,Northeast,Somewhat accurate,Not at all trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,461,2025-07-11,2024-065
vt0d9az512d9niqm2n6qyowu,1.208707,18-29,HS or less,Hispanic,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Not very likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,154,2025-06-25,2024-065
mcb8zcfpqv5hrujdpv8i59ar,1.598436,50-64,HS or less,Other,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,412,2025-06-21,2024-065
30hximrtqij2bihkgilz243r,0.814497,65+,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Very trustworthy,Very important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,488,2025-06-27,2024-065
ds3jse7ajot76azqe1y9pbei,1.071998,18-29,HS or less,White,Male,Democrat,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,305,2025-07-11,2024-065
i8tfl18s7z09fl0k3vdd5cpf,0.827807,50-64,HS or less,White,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,424,2025-07-03,2024-065
y9hsmmtf9jhhy8xjkmsaaxu9,0.283962,50-64,4-yr/post-graduate degree,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not at all important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,480,2025-07-08,2024-065
mhq0xdbuzvbm8lbr6caupimr,1.1071820000000001,30-49,Some college/2-yr degree,Black,Female,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,365,2025-07-11,2024-065
n2962u2lmgqlgspmjwy41ivd,1.133616,65+,HS or less,Other,Male,Democrat,Northeast,Somewhat accurate,Very trustworthy,Very important,Not likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,182,2025-07-05,2024-065
a27ph8wtoobyn6ymvaiwxa5o,1.583555,30-49,4-yr/post-graduate degree,Black,Male,Republican,Midwest,Not at all accurate,Somewhat trustworthy,Extremely important,Very likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,243,2025-07-14,2024-065
fkezgedazj663vad76i94qzq,0.75557,50-64,HS or less,Black,Male,Republican,South,Not at all accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,372,2025-07-15,2024-065
977xfp9hpw5cix4qclk7p0ua,1.207435,18-29,4-yr/post-graduate degree,White,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,396,2025-07-08,2024-065
ww3oqpd7ytbmmiz9ftsvehhz,1.063463,30-49,Some college/2-yr degree,White,Female,Democrat,West,Not at all accurate,Very trustworthy,Not very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,453,2025-07-17,2024-065
rl0kh9yq8cx25xtjq06bz7no,1.222166,30-49,HS or less,Hispanic,Female,Republican,West,Not very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,245,2025-07-12,2024-065
3873jwbne316kbdchz1drhmd,1.125638,18-29,4-yr/post-graduate degree,White,Female,Republican,South,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,304,2025-07-02,2024-065
tk6nf46dmyjfyz5gp14c8yw7,0.758204,30-49,4-yr/post-graduate degree,White,Male,Independent,South,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Not at all likely,It would become my preferred incentive offer,No,FALSE,TRUE,TRUE,100,2025-07-08,2024-065
3epy21hi5jgwwszrcu11glmn,0.385224,65+,HS or less,White,Male,Republican,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,411,2025-07-12,2024-065
0iu1rdn63tn318wx57lb7j5r,1.136543,65+,Some college/2-yr degree,Black,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,229,2025-07-11,2024-065
ygxuq6eru67ce9mewa3yjh02,0.649919,30-49,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,TRUE,TRUE,FALSE,119,2025-07-05,2024-065
5q1whg40ea32xrqux4pe6ump,0.887899,50-64,Some college/2-yr degree,White,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,432,2025-07-14,2024-065
qy38meniub0yrvbpuoi7lfeh,0.525603,50-64,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,No,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,371,2025-06-17,2024-065
mbq2bszb6kxah005dwzdolb1,1.235401,18-29,Some college/2-yr degree,White,Female,Republican,West,Not very accurate,Not very trustworthy,Not at all important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,219,2025-07-06,2024-065
z7f9b09445k3uvyt3s13sso5,0.670206,50-64,HS or less,Hispanic,Male,Democrat,Northeast,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,162,2025-06-23,2024-065
8n0yxi6d4c92hfivj697xb9e,0.821029,65+,Some college/2-yr degree,Other,Male,Democrat,South,Very accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,385,2025-07-05,2024-065
pzt7f7x5lmmkl09qt6rin1ku,0.973928,65+,HS or less,Other,Female,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,429,2025-07-13,2024-065
y1y6san1dh1g217fhae9fzlk,0.222143,30-49,4-yr/post-graduate degree,Other,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,343,2025-06-20,2024-065
iott6vtzscddqt32ipsb139w,1.132476,50-64,4-yr/post-graduate degree,Hispanic,Male,Independent,Northeast,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Maybe,Very likely,It would become my preferred incentive offer,Yes,FALSE,TRUE,FALSE,181,2025-06-22,2024-065
qpq5nsfirde31ug0hdjq1u2l,0.865312,30-49,Some college/2-yr degree,Black,Male,Republican,South,Somewhat accurate,Very trustworthy,Extremely important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,289,2025-06-27,2024-065
rhzun9pmta3efzbgbtlffy22,0.671789,50-64,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Very trustworthy,Not very important,Not likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,357,2025-06-22,2024-065
s04778dciglk1lf76c3xemn6,0.889612,30-49,Some college/2-yr degree,White,Male,Democrat,Midwest,Not very accurate,Not at all trustworthy,Extremely important,Very likely,No,Likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,298,2025-07-04,2024-065
mtndry0mot4h4v61m8xzgobv,1.055574,30-49,HS or less,White,Female,Independent,South,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,464,2025-06-26,2024-065
r0i375yin45k9zza8ntvabou,1.235315,65+,Some college/2-yr degree,White,Male,Republican,West,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,424,2025-06-19,2024-065
rfi3qzto616tf1cx7uqwnhja,1.513111,30-49,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Not at all trustworthy,Extremely important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,351,2025-07-13,2024-065
la12gyavb3sfe3zxadabjs3v,1.242053,30-49,HS or less,Hispanic,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,265,2025-06-30,2024-065
uziy4k0zmrx3r0ff7n6dgk8u,1.33329,50-64,Some college/2-yr degree,White,Male,Independent,Northeast,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,312,2025-07-15,2024-065
q5n6e5lrjx29pelswgu95nh6,1.444477,30-49,4-yr/post-graduate degree,White,Female,Republican,South,Not very accurate,Not at all trustworthy,Very important,Very likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,304,2025-07-09,2024-065
nbvlnucsdgnseyns1n1rwcnd,0.337047,50-64,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,290,2025-07-15,2024-065
ccri1fo7ly2etgzlpyvtga9x,1.03368,30-49,4-yr/post-graduate degree,White,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,476,2025-06-25,2024-065
rl1o0g9cqx9b7olllh5754io,0.670576,30-49,4-yr/post-graduate degree,Black,Female,Republican,West,Not very accurate,Not very trustworthy,Not at all important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,231,2025-07-15,2024-065
74qakvlwmlic3vi9n6yzy731,0.712395,30-49,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Very trustworthy,Very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,TRUE,95,2025-06-25,2024-065
pxe1yq5ut1sw428wuj8rqlcr,1.309975,18-29,HS or less,White,Male,Independent,South,Not very accurate,Not very trustworthy,Not at all important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,450,2025-06-18,2024-065
u5x1ncmkdekgf6v0wavoma38,0.90423,65+,Some college/2-yr degree,Hispanic,Female,Independent,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,293,2025-07-01,2024-065
v2vxgv4ro849vk9544j8kj8x,0.887797,65+,HS or less,White,Male,Republican,Midwest,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,378,2025-06-21,2024-065
umdv1a7h1kkaa1bexxtdaicw,1.155657,50-64,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Not very accurate,Very trustworthy,Not very important,Not likely,No,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,318,2025-07-02,2024-065
z2ycowo6e9vstzw8o9fsbjv9,0.352619,65+,HS or less,White,Male,Other or none,Midwest,Not at all accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,240,2025-07-14,2024-065
qdbygz54x3fwlytrclxdseey,0.902013,65+,HS or less,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,304,2025-07-14,2024-065
870ns7io9von3i89medp616x,1.162283,30-49,Some college/2-yr degree,Black,Female,Republican,Northeast,Somewhat accurate,Not very trustworthy,Not at all important,Very likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,298,2025-07-06,2024-065
lgicdo66wf9r1kke4yo93xlr,1.06192,18-29,Some college/2-yr degree,White,Female,Republican,South,Very accurate,Somewhat trustworthy,Not at all important,I would never participate in a phone survey,No,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,378,2025-06-26,2024-065
rpef6h04fg1igbmct73fznyd,0.602772,65+,HS or less,Black,Male,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,343,2025-07-07,2024-065
rof6uymjlec61rndrgx41gjf,0.71103,65+,Some college/2-yr degree,Hispanic,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,427,2025-07-08,2024-065
xk9fc8c0v4eml8k8bobx7p7u,0.752508,50-64,HS or less,White,Female,Independent,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,494,2025-06-24,2024-065
ie1cinb35485gwmy7408lata,0.438864,65+,Some college/2-yr degree,White,Male,Democrat,South,Very accurate,Not very trustworthy,Not very important,Somewhat likely,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,288,2025-06-30,2024-065
1ts7cpp7042eyz00nj80u98z,0.548483,18-29,Some college/2-yr degree,White,Male,Independent,West,Not very accurate,Very trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,275,2025-06-30,2024-065
obv4249fyhmkfbk2ukwyjen5,0.870882,18-29,HS or less,Other,Female,Democrat,Midwest,Very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,360,2025-06-24,2024-065
u1671hq91qex0coluezjpvqv,1.182912,30-49,Some college/2-yr degree,White,Female,Other or none,South,Not very accurate,Very trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,251,2025-07-10,2024-065
a3m3ejvxb0f1q48qtr33dntj,0.562672,18-29,HS or less,White,Male,Democrat,Midwest,Very accurate,Somewhat trustworthy,Not at all important,Very likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,374,2025-07-03,2024-065
o0fue3g1nvrx5gmtgje5vcgv,0.594285,65+,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Very trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,407,2025-06-20,2024-065
5ulmhw62qoqwygajoi0nmqu0,1.245674,30-49,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,78,2025-07-17,2024-065
