respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id
vt4ngjuvht0mgf6fs5y21jb5,0.991918,65+,HS or less,White,Male,Republican,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,410,2025-06-28,2024-071
q1xn5zhklzp5oxwrp0djarm1,0.573805,65+,HS or less,Hispanic,Male,Republican,Northeast,Not very accurate,Not very trustworthy,Not at all important,Not likely,No,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,351,2025-06-22,2024-071
yorwu7cy1salqrexr4ueuxb3,1.013874,30-49,Some college/2-yr degree,White,Female,Republican,South,Very accurate,Not very trustworthy,Extremely important,Not likely,Maybe,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,376,2025-06-30,2024-071
2akl064dktvdcktaumx373de,0.836465,50-64,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,342,2025-07-02,2024-071
646nlzsuzwppsav1wlob51jr,1.527477,18-29,4-yr/post-graduate degree,White,Male,Independent,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,333,2025-07-13,2024-071
6va9au37b71b1cpf0t41uadr,1.408191,50-64,4-yr/post-graduate degree,White,Female,Democrat,South,Not very accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,367,2025-07-06,2024-071
ntjdm8jrdc53p78s3z90012g,1.226484,30-49,Some college/2-yr degree,Black,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,358,2025-06-22,2024-071
dmqwmw32fyi0f0rzss3crk0n,1.295042,50-64,4-yr/post-graduate degree,White,Female,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,335,2025-06-26,2024-071
mhoi32vheuyat1endpdb92p2,0.821723,18-29,HS or less,White,Male,Republican,West,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,374,2025-06-20,2024-071
wv1z5r48xdhvzfki51fv0kpu,0.83756,30-49,4-yr/post-graduate degree,White,Female,Independent,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,306,2025-07-17,2024-071
ldk80txz0e7gewsud7llg4js,1.032999,50-64,4-yr/post-graduate degree,White,Other,Independent,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,176,2025-06-19,2024-071
uuo0zz4n9s5kbbeobiv6g4rk,0.946822,65+,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,240,2025-06-23,2024-071
4chr3sulq9xq8o07lh5yfyns,0.915089,65+,Some college/2-yr degree,Black,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,225,2025-07-09,2024-071
s1c3r43mjlmu3me5qcpb9uyh,1.394549,30-49,Some college/2-yr degree,Hispanic,Female,Democrat,South,Not very accurate,Not very trustworthy,Not very important,Somewhat likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,230,2025-07-17,2024-071
rq7y5pbmcfds2vwiw5bxlfwm,1.235008,18-29,4-yr/post-graduate degree,Hispanic,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,126,2025-07-08,2024-071
pbnev176pa4tggh4wesi8wz4,0.744999,30-49,Some college/2-yr degree,White,Male,Democrat,West,Not very accurate,Not very trustworthy,Very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,TRUE,202,2025-06-20,2024-071
oayfcbb3nwmo328rtw84bg36,1.347531,30-49,Some college/2-yr degree,White,Male,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,367,2025-06-30,2024-071
dv8jqnj5vhdp1k73epaycriu,1.054179,18-29,4-yr/post-graduate degree,White,Male,Republican,South,Not at all accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,194,2025-07-10,2024-071
eb018t6eijapng17p2qn61a8,1.235256,50-64,HS or less,Other,Male,Other or none,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,296,2025-07-02,2024-071
uf33ltywno5p7sy15u9id43l,1.215765,30-49,Some college/2-yr degree,Black,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,366,2025-06-23,2024-071
ilxoafx3r5l99bse5azwxyfd,0.8584,18-29,HS or less,White,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,257,2025-06-30,2024-071
fythtmqqmcesn8906lmd540q,0.331267,30-49,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,373,2025-07-10,2024-071
raf256wyc4s1yvwwepfoej4e,1.230776,18-29,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,308,2025-07-14,2024-071
k16dhb13gmx29ycmh70ofr3a,0.702488,50-64,HS or less,White,Female,Independent,Northeast,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,TRUE,375,2025-06-20,2024-071
95gez0rgjt1ik1ksttc3uys3,0.980789,65+,Some college/2-yr degree,Black,Female,Republican,West,Not at all accurate,Very trustworthy,Somewhat important,Not likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,105,2025-07-11,2024-071
hcr9tl0unzfa8sznejyqjs3w,1.198668,18-29,Some college/2-yr degree,Hispanic,Male,Republican,West,Not very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,195,2025-06-18,2024-071
47io3npu0hsm0t3y6gsfa3cl,1.364559,50-64,HS or less,White,Male,Republican,West,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,578,2025-06-30,2024-071
os4cdftiz2zkbcujda5b74qe,1.551594,65+,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,403,2025-07-16,2024-071
ny8pkdz317c5ncvg3kbyf2cp,1.274006,30-49,HS or less,White,Male,Independent,South,Very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,428,2025-06-28,2024-071
z9dohteztxc71qie4dopxsex,1.532359,30-49,4-yr/post-graduate degree,White,Female,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,251,2025-06-19,2024-071
b9f9ztnga7or2mss8iplvciu,1.42684,18-29,4-yr/post-graduate degree,Black,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,131,2025-06-19,2024-071
puhdvreg6r1l1kaaxr8u1qjv,1.757151,30-49,4-yr/post-graduate degree,Black,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,383,2025-06-27,2024-071
kpaaprptwh8kwkhkhsnygzxl,1.657239,30-49,Some college/2-yr degree,White,Male,Democrat,South,Not very accurate,Not very trustworthy,Not very important,Not likely,No,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,317,2025-07-11,2024-071
wpd69ubduhxk9jorf2nsmgk1,0.586529,50-64,HS or less,Hispanic,Female,Republican,West,Very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,352,2025-07-17,2024-071
6s22r806qxgi26mwmym0v840,0.854998,65+,Some college/2-yr degree,Black,Female,Independent,South,Not very accurate,Somewhat trustworthy,Not at all important,I would never participate in a phone survey,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,256,2025-06-20,2024-071
qriy0u4g93tsu5wygeho54lc,0.932606,30-49,Some college/2-yr degree,White,Male,Democrat,West,Not at all accurate,Not very trustworthy,Extremely important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,190,2025-06-28,2024-071
wnlyy5v9gle609xyuwfak4hs,1.089161,30-49,4-yr/post-graduate degree,Black,Female,Republican,West,Not very accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,297,2025-06-20,2024-071
myntbn7yumdlkzxmim6xz9d8,1.586907,50-64,HS or less,White,Other,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,363,2025-06-30,2024-071
y4ax3i8inb8oclhxpfjkdipl,1.199472,30-49,4-yr/post-graduate degree,Other,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Very likely,It would not interest me,No,FALSE,FALSE,TRUE,534,2025-07-16,2024-071
0dl2tq4g877h0573zphel7fh,0.973318,65+,4-yr/post-graduate degree,Hispanic,Female,Republican,West,Very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,301,2025-06-27,2024-071
82yw9ftvu3121a7n8ohpehw2,1.544984,30-49,Some college/2-yr degree,Black,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,388,2025-07-03,2024-071
j4febfmpi3fp1g3u6s6bfwh0,1.53424,30-49,Some college/2-yr degree,Hispanic,Female,Other or none,Midwest,Very accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,No,Very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,484,2025-06-23,2024-071
pyca0ul7vrt2o6jakq0zw8uc,0.656699,30-49,HS or less,Other,Male,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,422,2025-06-20,2024-071
4nligb7nozmxwaa5ukanx02j,1.246508,18-29,Some college/2-yr degree,Other,Male,Democrat,West,Not at all accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,248,2025-06-22,2024-071
djuie4hn7i21o6h62fhrx3ne,1.120001,30-49,HS or less,White,Female,Republican,South,Very accurate,Not very trustworthy,Not very important,Somewhat likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,452,2025-07-14,2024-071
57dc72j3btwx62y9nwpuz2vb,0.838931,18-29,HS or less,Hispanic,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,315,2025-06-28,2024-071
szsnhx1ecvqsdinncts4yw86,0.668263,30-49,4-yr/post-graduate degree,Black,Male,Independent,Midwest,Somewhat accurate,Very trustworthy,Very important,Not likely,No,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,459,2025-07-11,2024-071
90q6ibk5sjbhz0xri8ntny4z,0.971003,50-64,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Not very trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,391,2025-07-07,2024-071
jduhh8gpai4ovghchqolmstl,1.176031,50-64,Some college/2-yr degree,Other,Male,Other or none,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,203,2025-06-18,2024-071
gdgmew2baw0ud6ec107dw524,0.786203,30-49,Some college/2-yr degree,White,Female,Democrat,West,Not very accurate,Not at all trustworthy,Not very important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,259,2025-06-23,2024-071
utiu17cwesqrcz8ryew7oljb,1.282672,18-29,4-yr/post-graduate degree,White,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,508,2025-06-29,2024-071
ozy4pk4i8ht1hut32yj76n6n,0.709432,18-29,Some college/2-yr degree,Hispanic,Female,Republican,South,Not at all accurate,Not at all trustworthy,Very important,Not likely,No,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,472,2025-06-18,2024-071
6uh36l2rh6ym2v1kdueuftro,1.034071,65+,Some college/2-yr degree,White,Female,Republican,South,Very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,317,2025-07-13,2024-071
h5xhiydled5phj8h7xjbj88i,0.326442,50-64,HS or less,White,Male,Democrat,South,Not at all accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,349,2025-06-25,2024-071
dsbo13j88f8kxtvc4pimmc16,1.472995,65+,HS or less,White,Male,Republican,Northeast,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,367,2025-06-20,2024-071
vf7hsfl4wa0ela8ck5v27px1,0.709062,50-64,Some college/2-yr degree,White,Male,Democrat,Midwest,Not very accurate,Very trustworthy,Not very important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,298,2025-07-14,2024-071
zug17tx7swbqnrd8e5rgpquz,1.111882,65+,4-yr/post-graduate degree,White,Male,Democrat,West,Somewhat accurate,Not very trustworthy,Extremely important,Very likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,300,2025-06-27,2024-071
vbe0t32hrtjj7f8ic33ejie6,0.515718,65+,HS or less,White,Male,Democrat,South,Not very accurate,Very trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,286,2025-07-05,2024-071
c3nz3l38mftr0ql1m4dbmdt1,1.047769,30-49,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,352,2025-07-10,2024-071
2g2srkt4v9pix3bssv0jojm3,0.977962,50-64,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Not at all trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,212,2025-07-07,2024-071
8xolloo3um87dqbp5bfuib69,0.734387,50-64,HS or less,White,Female,Republican,Northeast,Somewhat accurate,Very trustworthy,Not very important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,376,2025-07-14,2024-071
radgscpf4yw6izqnprragewo,0.416295,65+,Some college/2-yr degree,Hispanic,Female,Republican,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,375,2025-07-05,2024-071
gyg8ygran76wvt05vrhu0ewn,1.059527,30-49,Some college/2-yr degree,White,Female,Democrat,Midwest,Very accurate,Not at all trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,556,2025-06-29,2024-071
tlw385tg0b43u85r1yapc35g,0.896679,65+,Some college/2-yr degree,White,Female,Republican,Midwest,Not at all accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,297,2025-06-23,2024-071
svqzxl8q1bujtzj1ahf68yoe,1.166652,50-64,4-yr/post-graduate degree,White,Male,Republican,West,Not very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,455,2025-07-05,2024-071
iqqww3rvzk7hrfnrlaja1e1g,0.700811,50-64,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,369,2025-07-16,2024-071
41aiapwz3vqjptd4sh6lbu0d,1.072709,50-64,Some college/2-yr degree,White,Female,Republican,South,Not at all accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,TRUE,335,2025-07-16,2024-071
29od1gxl0hcsgksjfm2qeawb,0.861498,50-64,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,381,2025-06-25,2024-071
kqz8ctwdvv72zggcs0jb8obx,0.957069,65+,HS or less,White,Female,Democrat,South,Not very accurate,Not very trustworthy,Not very important,Not likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,198,2025-07-02,2024-071
to5s1vpxwfvvnskithvwhc3z,1.24391,30-49,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,361,2025-07-11,2024-071
r0lraxpkjsdbu6cai23h8cpv,0.57677,30-49,Some college/2-yr degree,White,Male,Democrat,Midwest,Very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not at all likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,380,2025-07-17,2024-071
t2soycpzoykfde34xj2zc85a,1.158828,50-64,4-yr/post-graduate degree,White,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Extremely important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,300,2025-06-22,2024-071
k5l936vwmh3nmz5au1ewu70e,1.369501,50-64,Some college/2-yr degree,Hispanic,Female,Republican,West,Somewhat accurate,Not very trustworthy,Very important,Very likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,388,2025-07-12,2024-071
liokvdhizzq4ok75cuvkk8ef,1.070389,65+,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,450,2025-07-01,2024-071
ksmhcjzt2pu48az1ntraiy05,1.038895,18-29,HS or less,White,Male,Independent,South,Not very accurate,Somewhat trustworthy,Extremely important,Very likely,Maybe,Very likely,It would not interest me,Yes,TRUE,TRUE,FALSE,134,2025-07-16,2024-071
eqwjuamtmh97pfdobe6kt1a4,1.233134,50-64,4-yr/post-graduate degree,White,Male,Other or none,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,288,2025-06-24,2024-071
8viwgad0z9s1f7ccwqqn9tdt,1.0233,18-29,HS or less,Other,Male,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,87,2025-07-07,2024-071
3sbvg5l47nvwjt29sjda10wh,0.497606,50-64,HS or less,White,Male,Other or none,West,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,223,2025-07-08,2024-071
6ez0vh0gmob67fwx3u41q98z,0.563456,30-49,Some college/2-yr degree,White,Female,Independent,Northeast,Not very accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,115,2025-07-03,2024-071
tclxx4hhxdv894esoeerfbdr,1.083092,30-49,Some college/2-yr degree,Black,Female,Independent,Northeast,Not very accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,377,2025-07-05,2024-071
l5fjg0i1ifgpx7qenf303oar,1.452268,18-29,Some college/2-yr degree,White,Male,Independent,South,Somewhat accurate,Very trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,317,2025-06-23,2024-071
wlsytl97rvvp9yqvmmpn17rr,1.121132,18-29,HS or less,White,Male,Republican,Northeast,Not very accurate,Not at all trustworthy,Not very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,321,2025-07-08,2024-071
ku4ppydse6x38a6apcuku75v,1.320571,50-64,HS or less,White,Male,Independent,West,Very accurate,Not at all trustworthy,Very important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,360,2025-07-16,2024-071
oljuk0jg3fwzw7f6yb446fnq,0.983337,30-49,Some college/2-yr degree,Hispanic,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,342,2025-07-04,2024-071
evus1ba34i3kpf1kg3ss0w94,0.942208,30-49,Some college/2-yr degree,Black,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,411,2025-07-05,2024-071
j821kell7cb87irrc0iy7kib,1.069471,30-49,HS or less,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,292,2025-07-14,2024-071
5xqmt97y0j7te6aqyyo56s9o,1.134657,30-49,Some college/2-yr degree,Hispanic,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Not at all important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,252,2025-06-29,2024-071
dm0olr8ixt26g32i9ru72onf,1.159646,65+,4-yr/post-graduate degree,White,Female,Republican,Midwest,Very accurate,Very trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,480,2025-06-21,2024-071
0wxrrhpek9t5pqxqutq49im2,0.943099,30-49,Some college/2-yr degree,Hispanic,Male,Democrat,Midwest,Very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,391,2025-07-14,2024-071
