respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attn_check_fail,speeder,straight_line,duration_seconds,completion_date,project_id
34qwr472t7o5b1x62upu8q1a,1.209897,30-49,HS or less,Black,Female,Democrat,Northeast,Not very accurate,Very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,290,2025-06-20,2024-081
mxz6rk2dwhffzvxn7xj2l6ol,0.998098,30-49,HS or less,Black,Male,Independent,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,293,2025-07-14,2024-081
l354kaoi705z5k8e146v69n9,0.887798,50-64,HS or less,White,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,388,2025-06-19,2024-081
ih199h09l43w94r2g6rx31rm,0.922047,50-64,4-yr/post-graduate degree,Hispanic,Female,Democrat,South,Very accurate,Very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,144,2025-07-10,2024-081
9w69lzcwlwztmpxu9h7rczsz,0.664089,30-49,4-yr/post-graduate degree,Hispanic,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,319,2025-06-20,2024-081
rrejf6w6j6sufyllnsx3m0gt,1.2020980000000001,30-49,HS or less,Black,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,426,2025-06-26,2024-081
rel66vcqe8ze809tp4nsjh5i,1.080825,30-49,Some college/2-yr degree,Other,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,397,2025-07-02,2024-081
hjyuz1rxhf5ct7nq1bk73wgq,0.732829,65+,HS or less,White,Male,Republican,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,302,2025-07-02,2024-081
759m2cfrfah78ymkpyc3gh3v,0.718671,18-29,4-yr/post-graduate degree,Black,Female,Republican,South,Somewhat accurate,Not at all trustworthy,Not very important,Somewhat likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,382,2025-07-15,2024-081
0j6oo9ibhwazuj3kpwjd78fv,1.226958,30-49,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Very trustworthy,Not very important,Very likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,500,2025-07-17,2024-081
lb101jrptz934fmj424pkmlk,0.77983,50-64,HS or less,White,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,389,2025-07-10,2024-081
rd9a3rbrz3jdxa9rt0yl3vif,1.399611,65+,4-yr/post-graduate degree,Hispanic,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Not at all important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,304,2025-06-29,2024-081
tkw7rofj7jbtmdvwq5kz9xb9,0.15770700000000001,65+,HS or less,Hispanic,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,425,2025-07-09,2024-081
kqnfld7tgnjoehmsz3duot8b,1.040115,18-29,Some college/2-yr degree,Hispanic,Female,Democrat,West,Not very accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,393,2025-06-29,2024-081
u42e2tdl56o4ebf76ulteapk,1.03229,65+,4-yr/post-graduate degree,Other,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,195,2025-06-21,2024-081
hb7mc6hpkakpxa6o2dnwyeoe,0.902572,50-64,Some college/2-yr degree,Hispanic,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,328,2025-07-17,2024-081
vtjzdmtfu2c8lt1s6e17tt0f,0.928541,18-29,HS or less,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,427,2025-06-21,2024-081
oo9iytigo284xpfbu6zmxb2d,1.057997,30-49,Some college/2-yr degree,White,Male,Republican,South,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,243,2025-06-25,2024-081
g0lwlcq8mpz44594qd27yeuh,0.944061,30-49,Some college/2-yr degree,Black,Female,Republican,South,Not very accurate,Very trustworthy,Not very important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,203,2025-06-18,2024-081
qmw563c3aeg6jqpejsvg5pex,1.332071,30-49,Some college/2-yr degree,White,Male,Democrat,South,Very accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,390,2025-07-11,2024-081
6dn8yasf25yeduav0jf6qmle,1.222307,30-49,HS or less,Other,Male,Republican,Midwest,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,304,2025-06-21,2024-081
6rez53pv1cqbo7bp2772p8rk,0.774528,50-64,HS or less,Other,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,333,2025-06-30,2024-081
6kvxyv9kzn0hv7pmxtu17uc1,0.676588,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Not at all accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,243,2025-07-04,2024-081
xwpmqb909h4byj5et7bmpgfq,0.912544,30-49,HS or less,White,Male,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,TRUE,FALSE,FALSE,509,2025-07-01,2024-081
fiacsgj6ywjfrldh6j96qh0a,1.322207,18-29,HS or less,Other,Male,Republican,South,Somewhat accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,291,2025-07-05,2024-081
4u7xq1kan34ticqd0tr27yxj,0.564746,30-49,HS or less,White,Female,Independent,Northeast,Very accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,383,2025-07-16,2024-081
eirj289gytstm3kx4kmyyhbe,1.295408,65+,4-yr/post-graduate degree,White,Male,Other or none,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,251,2025-06-25,2024-081
vg2lq1rmcjv4l6n5d99zkb2k,0.542912,30-49,Some college/2-yr degree,Hispanic,Male,Democrat,Midwest,Not very accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,156,2025-06-18,2024-081
g2tfodv1v2eietlvub4ok2jl,0.695056,50-64,HS or less,White,Female,Republican,South,Not at all accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,275,2025-06-24,2024-081
kym90g3z058dzstxxphuz52j,0.826163,30-49,HS or less,White,Male,Independent,Northeast,Not very accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,223,2025-07-10,2024-081
75rb1dwvbypn88w3nofishkf,1.442863,50-64,4-yr/post-graduate degree,White,Male,Independent,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,220,2025-06-28,2024-081
2o6yikwey5a6sr00bnocut4m,1.066104,50-64,Some college/2-yr degree,White,Female,Independent,Midwest,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,414,2025-07-05,2024-081
jleh5qs67ctv6cdsdoqpo82w,0.630017,50-64,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,340,2025-06-29,2024-081
9rptx5hacno0pxzi6mlq7hhf,1.533064,65+,Some college/2-yr degree,White,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,371,2025-06-18,2024-081
d3lztzh1l72idchqgyxvvsqd,0.540732,18-29,HS or less,Hispanic,Female,Republican,Northeast,Somewhat accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,467,2025-07-08,2024-081
7d944h4dcva1mrza3anu13yb,0.642134,30-49,HS or less,White,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,No,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,317,2025-06-23,2024-081
i38lj1e2wz1b3t0t4tm5jq10,1.01493,30-49,Some college/2-yr degree,White,Female,Republican,West,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,287,2025-07-14,2024-081
0ec58ypvtrb7ygmxi5gvy77f,1.51683,30-49,4-yr/post-graduate degree,Black,Female,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,399,2025-07-05,2024-081
sv0h85upgg5nuvrdqu3wcqib,1.251319,18-29,Some college/2-yr degree,White,Other,Democrat,Midwest,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,TRUE,246,2025-06-22,2024-081
g15c51tcsh6z6h0rftwtn5ee,1.182065,50-64,4-yr/post-graduate degree,White,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,390,2025-07-09,2024-081
jpzppb2v1a3st75q0foqdor0,1.753858,30-49,HS or less,Black,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Very likely,It would be one I would likely choose,No,FALSE,FALSE,TRUE,392,2025-06-25,2024-081
n7oy6jrsk6hzbqbhoe9twf51,0.857155,18-29,HS or less,White,Male,Republican,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,436,2025-07-17,2024-081
gvbx76vp3sfn12l2vrn6v606,1.203416,65+,Some college/2-yr degree,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,246,2025-07-12,2024-081
goattlqu8onwsseco2evqnuz,0.749547,30-49,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,315,2025-06-28,2024-081
mht9x8axpmf7e9t591b4ypqf,0.796263,65+,4-yr/post-graduate degree,White,Female,Other or none,South,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,275,2025-07-07,2024-081
a88zpbbm5m0ymto8afu9cxg5,0.560699,30-49,Some college/2-yr degree,Hispanic,Female,Other or none,Northeast,Somewhat accurate,Not very trustworthy,Very important,Not likely,No,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,382,2025-07-13,2024-081
4870m88pp6rvjrj8fvnqw059,1.367786,30-49,4-yr/post-graduate degree,Black,Male,Republican,South,Somewhat accurate,Not at all trustworthy,Very important,Very likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,291,2025-06-19,2024-081
4bqrlgnm2pv06bv0ji3v9cc9,0.539134,18-29,4-yr/post-graduate degree,Other,Other,Independent,West,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,417,2025-07-15,2024-081
ckmelcijh4508imp661y1v16,1.078091,65+,4-yr/post-graduate degree,White,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,417,2025-06-30,2024-081
tuzg4uftu48n5hcxjonxehnd,1.355712,30-49,HS or less,Other,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,361,2025-07-08,2024-081
vjat49ihjix0usmz1527n3hj,0.452404,30-49,HS or less,White,Female,Democrat,Northeast,Not at all accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would not interest me,No,FALSE,FALSE,FALSE,174,2025-06-27,2024-081
14bcj8ruxy4rrih21s5ip81h,0.655704,50-64,Some college/2-yr degree,White,Female,Other or none,Midwest,Very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,265,2025-07-01,2024-081
620ke8w3anagtmny3hvj55e9,1.110357,30-49,Some college/2-yr degree,White,Female,Republican,South,Not at all accurate,Not at all trustworthy,Not at all important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,237,2025-06-28,2024-081
b40zeqfvxf6f6loillcht2dz,1.050357,65+,Some college/2-yr degree,Black,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,337,2025-06-30,2024-081
w8dgmc89e43m90w54wdotfgr,1.434974,50-64,4-yr/post-graduate degree,White,Male,Independent,Midwest,Not very accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,405,2025-06-28,2024-081
xn2aa3zzh1hk21ieet1jp1fy,0.841766,50-64,HS or less,Hispanic,Male,Independent,South,Not very accurate,Very trustworthy,Very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,357,2025-06-24,2024-081
wg9l2qpjzo5lzr582ingrpo2,0.905863,18-29,Some college/2-yr degree,Black,Male,Independent,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,No,Not at all likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,151,2025-06-18,2024-081
swf4t7i2l1nxlamnj3zl912q,1.425194,30-49,HS or less,Black,Male,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,248,2025-07-16,2024-081
d2wd2v8w35dontac4523ftom,1.191226,30-49,4-yr/post-graduate degree,White,Female,Independent,South,Not at all accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,251,2025-07-17,2024-081
h7eo0i4dqqitw6ixp4rf3nkn,1.002845,30-49,HS or less,White,Male,Democrat,South,Very accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,383,2025-07-05,2024-081
ggzvn97tsahxcgybgyj67mxt,0.791234,30-49,HS or less,Other,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,254,2025-07-02,2024-081
7qvvz0lioazws9o8z8r66089,0.533127,30-49,4-yr/post-graduate degree,Black,Male,Independent,South,Very accurate,Not very trustworthy,Somewhat important,Not likely,No,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,401,2025-07-13,2024-081
fy51f6iulf5odkruu1vtfvfe,0.766669,50-64,HS or less,White,Female,Republican,South,Very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,110,2025-06-27,2024-081
6lnniz7nogucmdnzr2t5o57u,0.457055,65+,HS or less,White,Male,Independent,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Likely,It would not interest me,No,FALSE,FALSE,FALSE,385,2025-07-02,2024-081
7jlo7dby2vqbw2fl86mkhkyx,1.088745,18-29,HS or less,White,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,439,2025-06-19,2024-081
pxc97ywhlvrdyzzbxtw2w0gm,1.052787,30-49,4-yr/post-graduate degree,Hispanic,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,383,2025-07-06,2024-081
5w2fdzefs41pmclxelfgsg6p,1.266124,65+,4-yr/post-graduate degree,Black,Female,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,250,2025-06-23,2024-081
a0s2btb78h8mcvoukjyc8o0y,0.707697,50-64,4-yr/post-graduate degree,White,Male,Republican,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,423,2025-06-29,2024-081
8wgxyq9s0mpcpnevvywkhq61,0.813589,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,232,2025-07-16,2024-081
i63ow0xq2d2vfyd83w010s8s,0.960433,50-64,HS or less,White,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,293,2025-06-25,2024-081
z90ou8zfvqmziumy2fb7s36b,1.201512,65+,Some college/2-yr degree,White,Male,Democrat,South,Very accurate,Not very trustworthy,Not very important,Not likely,Yes,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,364,2025-06-26,2024-081
tw32uwva2ok29n4ts4g1t1z6,0.394263,30-49,HS or less,Black,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,381,2025-06-19,2024-081
bdh0dg75v9bhlvakdliepnx8,1.044889,30-49,Some college/2-yr degree,Black,Other,Republican,Midwest,Not very accurate,Not very trustworthy,Not very important,Very likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,258,2025-07-16,2024-081
ij76x20t1mowxjt4qufnyj9c,1.485273,30-49,Some college/2-yr degree,Hispanic,Female,Republican,South,Not very accurate,Very trustworthy,Not at all important,Somewhat likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,319,2025-06-22,2024-081
l2mktp1rok1ppw11pzrbrdti,1.686428,30-49,HS or less,Other,Female,Independent,West,Very accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,295,2025-07-03,2024-081
hvuv71j02w89p9glta7soasx,1.238721,30-49,4-yr/post-graduate degree,Hispanic,Female,Republican,South,Somewhat accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,349,2025-06-28,2024-081
tll1s5cxz5xvd21xq8glwgyb,0.839541,18-29,Some college/2-yr degree,Other,Female,Republican,Northeast,Not very accurate,Not very trustworthy,Not very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,No,TRUE,TRUE,FALSE,60,2025-07-14,2024-081
qggeyj271coa1kotybf18vwu,1.450418,18-29,4-yr/post-graduate degree,White,Other,Republican,West,Not very accurate,Not very trustworthy,Extremely important,Not likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,331,2025-06-23,2024-081
5xjbbu3wmbful9dskp8uulp4,0.72566,65+,Some college/2-yr degree,Hispanic,Male,Independent,Northeast,Very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,110,2025-06-25,2024-081
v965nk7o7o0z9heia0zjcmb4,0.606232,50-64,HS or less,White,Male,Independent,West,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,326,2025-06-24,2024-081
xigdoysqm183s3o7kgqex2p4,1.191073,50-64,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,370,2025-06-21,2024-081
ovbuke49gm0zeo2su8naw4pc,1.242851,30-49,HS or less,Black,Male,Republican,South,Not at all accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,405,2025-07-04,2024-081
l036v00sbhr2jh3nc69wj6mv,0.596545,30-49,Some college/2-yr degree,White,Male,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,216,2025-07-14,2024-081
