respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attn_check_fail,speeder,straight_line,duration_seconds,completion_date,project_id
02qkqs9pombfazn41zwu2vpu,1.328705,30-49,HS or less,Hispanic,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,220,2025-06-22,2024-017
noj7jcu4i50hs4y18b3nh8tm,1.458581,50-64,Some college/2-yr degree,Other,Male,Independent,Midwest,Very accurate,Not very trustworthy,Extremely important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,448,2025-07-15,2024-017
mhb47omlscizs3l8zh11cy6n,1.201279,30-49,Some college/2-yr degree,White,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,279,2025-06-23,2024-017
fyeyntryxh3ert1y62qyg2cb,1.39318,65+,Some college/2-yr degree,White,Male,Republican,West,Very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,TRUE,TRUE,TRUE,75,2025-06-23,2024-017
9o1fqde875blz7aye6y7bdi9,1.201307,30-49,HS or less,Other,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,284,2025-06-29,2024-017
9iu9s1wtpblyiszlm2q8lt6r,0.782076,50-64,4-yr/post-graduate degree,White,Male,Democrat,West,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,411,2025-06-29,2024-017
rgprr9jtj69r24kankdg2kgo,0.950649,30-49,HS or less,White,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,300,2025-06-23,2024-017
k1o4z0uk1lpbbinb7bll4k2c,0.998092,50-64,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,341,2025-07-13,2024-017
ez6o8mc7i4l5jvq9rzjht4ep,1.235704,65+,4-yr/post-graduate degree,White,Female,Other or none,West,Not at all accurate,Not at all trustworthy,Extremely important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,319,2025-07-12,2024-017
3npamc9bt5bfqajw8885y274,1.27204,50-64,HS or less,Black,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Very important,Very likely,No,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,349,2025-06-20,2024-017
moej3f4t3nvnoddpw7p9jhau,0.738428,50-64,HS or less,White,Female,Independent,West,Somewhat accurate,Not very trustworthy,Not at all important,Very likely,Maybe,Very likely,It would not interest me,Yes,FALSE,FALSE,TRUE,451,2025-07-13,2024-017
zqm7wdj0k47ufmnysv6l9edv,0.858537,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Very accurate,Very trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,504,2025-07-16,2024-017
ans9ojt1f98iqsg0wixyvzyi,0.788112,50-64,Some college/2-yr degree,White,Female,Other or none,West,Not very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,348,2025-06-19,2024-017
sipjd4uwqparks15lyv86nr1,0.900604,65+,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,251,2025-07-03,2024-017
l3xmc7zue19kteoe0en0ei93,1.16242,50-64,4-yr/post-graduate degree,White,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,482,2025-07-04,2024-017
q0wx8ywb6cw8ik6tvq3rtdf9,1.188806,18-29,HS or less,White,Female,Other or none,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,415,2025-06-22,2024-017
u3w4hk9yhensdpjelbmww0td,0.580499,50-64,Some college/2-yr degree,White,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,458,2025-06-17,2024-017
17h0gi7ift1647odlijb2naj,0.912069,18-29,4-yr/post-graduate degree,White,Female,Democrat,West,Not at all accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,412,2025-07-01,2024-017
ta7lowzlz38vu8layd2tqidd,0.934705,30-49,Some college/2-yr degree,Other,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,TRUE,345,2025-07-02,2024-017
5vz2pa7nlf0ubfgxmz6uajvw,1.256617,65+,Some college/2-yr degree,White,Female,Democrat,Midwest,Very accurate,Somewhat trustworthy,Not at all important,Very likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,522,2025-06-30,2024-017
sbd7508bwzk6i5684ncvuls5,0.782471,18-29,4-yr/post-graduate degree,White,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,309,2025-06-30,2024-017
muuq6vbuiyuphxmdp29kx1w3,1.308921,18-29,HS or less,White,Female,Independent,Northeast,Not very accurate,Not very trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,TRUE,460,2025-06-27,2024-017
08ujmndj9pfl0socqdgecsn9,0.825522,30-49,4-yr/post-graduate degree,White,Female,Democrat,West,Not very accurate,Not very trustworthy,Not very important,Very likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,369,2025-07-06,2024-017
83ihhbljf3x749fd8kpkbpnv,0.636468,50-64,Some college/2-yr degree,Hispanic,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,351,2025-06-17,2024-017
ge9k5w71aodaxyzv1uddtcfr,1.004985,65+,Some college/2-yr degree,White,Female,Republican,Northeast,Not very accurate,Not very trustworthy,Not very important,Very likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,213,2025-07-17,2024-017
p1j8ky7wpxocma24r0bgqsbq,0.870635,18-29,HS or less,Black,Male,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,106,2025-06-19,2024-017
q4zkdfhf8bfun8kckxohj5m6,0.870683,65+,Some college/2-yr degree,Hispanic,Female,Independent,South,Somewhat accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,235,2025-06-25,2024-017
5uxys21737z3vo45giv21rrj,0.497449,18-29,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,115,2025-07-17,2024-017
ghpb4rr5nvy6c2l218afi3tp,1.111171,18-29,Some college/2-yr degree,White,Male,Democrat,West,Not at all accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,TRUE,TRUE,FALSE,120,2025-06-23,2024-017
6mw32wampyrn25rrqkclgov8,1.074383,30-49,HS or less,Hispanic,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,300,2025-06-19,2024-017
wnu70o62endsrx6gbk99tlyz,1.239145,50-64,HS or less,Hispanic,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,336,2025-06-27,2024-017
e0pz8eq3288ek8jkt3dwea07,0.634922,65+,Some college/2-yr degree,Other,Female,Democrat,Northeast,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,315,2025-06-28,2024-017
z2j5um5dcwmmlvdiek02g18s,1.263913,30-49,HS or less,White,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Likely,It would not interest me,It depends on who is asking,TRUE,FALSE,FALSE,354,2025-06-18,2024-017
nzi0dp0lbs1oxn0qq8x1gcr3,1.029644,50-64,Some college/2-yr degree,Black,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,318,2025-07-04,2024-017
401c6ia1ieupl3envujnanq1,0.895503,30-49,4-yr/post-graduate degree,White,Female,Independent,West,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,279,2025-07-10,2024-017
gbls4xhutfspxa09zz0ysiqp,0.712813,30-49,Some college/2-yr degree,Hispanic,Female,Republican,South,Not at all accurate,Somewhat trustworthy,Not very important,Not likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,159,2025-06-27,2024-017
dtry0f1xjzl2uyvqizowxy25,0.668905,50-64,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,323,2025-06-26,2024-017
hbzff5w0mvzkfq6tpsgyxs6k,1.151829,65+,Some college/2-yr degree,White,Female,Independent,Midwest,Not very accurate,Not at all trustworthy,Very important,Very likely,No,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,371,2025-06-27,2024-017
9g6ytf7cpqqdzj6ommrvvdqq,0.824575,30-49,Some college/2-yr degree,Black,Male,Independent,Midwest,Somewhat accurate,Not at all trustworthy,Not very important,Very likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,442,2025-06-27,2024-017
77pm49wyx7edh93a4sure8vt,0.60671,18-29,HS or less,Black,Male,Republican,South,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,264,2025-07-10,2024-017
ytfbolxux6k19c7z89k1qa19,0.681587,30-49,HS or less,Hispanic,Female,Republican,Midwest,Very accurate,Not very trustworthy,Not very important,Not likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,375,2025-07-15,2024-017
43x1pq1vrjbtm5bkwfczbpt3,1.258793,18-29,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Very accurate,Not very trustworthy,Not at all important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,TRUE,131,2025-06-20,2024-017
33jn71n769x3mwbcvr1i44bf,0.379356,30-49,Some college/2-yr degree,Other,Female,Republican,West,Very accurate,Somewhat trustworthy,Not at all important,Somewhat likely,No,Not at all likely,It would not interest me,Yes,TRUE,FALSE,TRUE,311,2025-07-14,2024-017
z6xmayouw520rrzjvapjuaho,0.598745,30-49,4-yr/post-graduate degree,White,Female,Democrat,Midwest,Not at all accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,330,2025-07-05,2024-017
ltgsiv54zjvdmhzl856p90rh,1.225587,18-29,Some college/2-yr degree,White,Male,Democrat,Northeast,Very accurate,Very trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,343,2025-07-13,2024-017
7ova2du1nng6xxvx97mh4bg7,1.048614,30-49,Some college/2-yr degree,White,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,385,2025-06-23,2024-017
8yb1vojr52kvtw5wvahyrbfp,0.778803,18-29,Some college/2-yr degree,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Likely,It would not interest me,No,FALSE,FALSE,FALSE,330,2025-07-07,2024-017
cxnrs7jt48a3jmk6qto5c2f9,0.753555,65+,4-yr/post-graduate degree,Black,Female,Independent,West,Somewhat accurate,Very trustworthy,Extremely important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,345,2025-07-11,2024-017
5nw8x8wmiyvnqepj4mye476i,0.843834,18-29,HS or less,Hispanic,Male,Republican,South,Very accurate,Very trustworthy,Very important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,308,2025-06-18,2024-017
6qw4lgu5e9d5ci3tfac1a08f,0.907486,30-49,Some college/2-yr degree,Hispanic,Male,Republican,West,Not very accurate,Very trustworthy,Very important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,TRUE,438,2025-07-10,2024-017
dqnwaozdzi9jqmcnv9fcpw6q,0.855569,30-49,HS or less,White,Other,Republican,West,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,No,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,271,2025-06-19,2024-017
7126tsjt351cg85wipen3h8d,1.178847,50-64,Some college/2-yr degree,Hispanic,Male,Democrat,Northeast,Somewhat accurate,Very trustworthy,Very important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,339,2025-07-09,2024-017
lrci50deeclekihjyzpkzee0,0.438121,50-64,4-yr/post-graduate degree,White,Male,Democrat,West,Not very accurate,Not very trustworthy,Not very important,Somewhat likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,371,2025-06-23,2024-017
jfsku7kt7c92be5p5w2klb2b,0.796937,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,297,2025-06-23,2024-017
miulxkvmslw9k54fqdeqg8xg,0.744225,50-64,HS or less,White,Female,Democrat,South,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,460,2025-06-25,2024-017
35v01vreq7w7k4t0ul6i58t4,0.784388,18-29,HS or less,White,Male,Independent,Midwest,Not very accurate,Not at all trustworthy,Not very important,Somewhat likely,No,Likely,It would become my preferred incentive offer,Yes,TRUE,FALSE,FALSE,299,2025-06-27,2024-017
twsiaam0a3wd4xdyhzlnw2br,1.537194,30-49,Some college/2-yr degree,Black,Female,Republican,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,344,2025-07-11,2024-017
s4x5dldbjslqee2nfvxv0j5u,1.095855,18-29,HS or less,White,Female,Independent,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,281,2025-06-29,2024-017
ck9uy21zien6r35bvdq03fcv,0.75042,50-64,4-yr/post-graduate degree,White,Male,Democrat,West,Very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,213,2025-07-16,2024-017
n2e7nixquv95bydpfgp5btxq,1.212984,30-49,HS or less,White,Male,Republican,Midwest,Not very accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,405,2025-06-21,2024-017
hr7o8kk2vfvb9cwiu2qrhp2g,0.120891,30-49,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,Very likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,314,2025-07-01,2024-017
230xirfwgicjj8dnu3l0fza6,0.883369,65+,HS or less,Other,Female,Other or none,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Somewhat likely,No,Likely,It would not interest me,No,FALSE,FALSE,FALSE,249,2025-06-17,2024-017
93p7ggsz945wvdr4x0mdiwdj,0.666611,18-29,Some college/2-yr degree,Black,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,414,2025-06-25,2024-017
1vpyr2y1na74id3pbio1wtsc,0.401469,18-29,HS or less,Hispanic,Male,Other or none,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,336,2025-06-19,2024-017
ukukoxi92nid4zp8sbcdvzdp,0.987594,65+,HS or less,White,Male,Republican,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,307,2025-07-09,2024-017
f4lvtye7u2m0cggwrla76jfy,1.260557,30-49,HS or less,White,Female,Independent,Midwest,Not very accurate,Very trustworthy,Very important,Very likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,TRUE,431,2025-06-29,2024-017
p45htqldny7tcoboewg7ii84,0.950829,18-29,4-yr/post-graduate degree,Hispanic,Male,Independent,South,Not very accurate,Not very trustworthy,Very important,Very likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,469,2025-07-05,2024-017
tmrn97o7b2f52ouw8ke8k395,0.86168,65+,Some college/2-yr degree,Hispanic,Male,Other or none,South,Very accurate,Not very trustworthy,Very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,239,2025-07-09,2024-017
96imq7kloloabpa1wwh6ovm2,0.989517,30-49,Some college/2-yr degree,Hispanic,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,83,2025-07-03,2024-017
muvsgt52jq3inlvylbaapnd2,1.066245,18-29,HS or less,Other,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,402,2025-06-24,2024-017
9syx4a209s2dd04wq0osz3ez,1.064911,65+,4-yr/post-graduate degree,Black,Other,Democrat,South,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,284,2025-07-13,2024-017
9z7l9ph3x9wuze6gtbwpsxtc,1.421234,30-49,Some college/2-yr degree,Other,Female,Independent,South,Somewhat accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,188,2025-07-09,2024-017
fnj0lanwvzjgpo0i47teox9n,0.926269,65+,Some college/2-yr degree,White,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,117,2025-06-25,2024-017
a6ll4d6vzb6dx26ok0i8sbma,1.366766,50-64,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,344,2025-07-04,2024-017
5mtgn2kxmvmkqtorkj7oct8x,0.678723,30-49,HS or less,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,389,2025-06-21,2024-017
jv4du3pyxx3i46ynsy02c8qf,0.798131,30-49,4-yr/post-graduate degree,Black,Other,Republican,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,319,2025-06-25,2024-017
anoi3ora9ly704xsfwta0rg1,1.439215,18-29,Some college/2-yr degree,White,Female,Independent,South,Not at all accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,481,2025-07-14,2024-017
