respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attn_check_fail,speeder,straight_line,duration_seconds,completion_date,project_id
ui1gjxijn2844r8jsngjndhj,0.888,50-64,4-yr/post-graduate degree,Hispanic,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,270,2025-06-20,2024-010
y67puduflp687zgvvmunwhet,1.145659,50-64,4-yr/post-graduate degree,White,Female,Other or none,South,Not very accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,309,2025-07-06,2024-010
4jrkeifj84iwkxpp62q5uo5o,1.0818,30-49,Some college/2-yr degree,White,Male,Republican,West,Very accurate,Not very trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,325,2025-06-22,2024-010
mbrs6wahtrmf4sadnwkgfwzw,0.904302,30-49,Some college/2-yr degree,White,Female,Independent,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,270,2025-06-19,2024-010
qj14s1dil4f41b1f2zy8w1r5,0.950285,30-49,HS or less,Black,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,No,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,353,2025-07-07,2024-010
42m1bf4i0202n6oz4jv3kukt,0.67366,50-64,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Very trustworthy,Very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,297,2025-07-08,2024-010
126wccc9soib5046g9jbqbg1,1.242132,65+,HS or less,White,Female,Democrat,Midwest,Not at all accurate,Somewhat trustworthy,Very important,Not likely,No,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,411,2025-07-01,2024-010
2my7lko8l4rnzs35pm513hh6,1.184301,50-64,HS or less,Other,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,124,2025-07-09,2024-010
oc7p9krvwq6yeku08xv8447f,1.164093,50-64,HS or less,Black,Male,Independent,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,390,2025-07-12,2024-010
l4ay3udkzubkpwedkaojfiid,1.316402,65+,Some college/2-yr degree,White,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,343,2025-07-11,2024-010
g6ig0vdxis8ppo1tngdjmh6s,1.131418,50-64,HS or less,White,Female,Democrat,South,Not very accurate,Not very trustworthy,Very important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,423,2025-07-09,2024-010
mcihh1wkhjy4ncba4ua1jo0j,0.82818,18-29,Some college/2-yr degree,Black,Male,Democrat,West,Not at all accurate,Not very trustworthy,Extremely important,Somewhat likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,458,2025-07-16,2024-010
8y2r7o1ihz02bfbrybqn9e1t,0.922437,30-49,4-yr/post-graduate degree,White,Male,Independent,Midwest,Not very accurate,Very trustworthy,Not at all important,Not likely,Maybe,Likely,It would not interest me,Yes,FALSE,TRUE,FALSE,113,2025-06-18,2024-010
zaykljvgyxwrhz5i7tu2jk7y,1.10999,65+,HS or less,Hispanic,Male,Independent,South,Not very accurate,Not at all trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,502,2025-07-01,2024-010
8mg1qa2u8kkitq8py3y1essz,0.971107,30-49,HS or less,White,Male,Republican,Northeast,Somewhat accurate,Very trustworthy,Not at all important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,348,2025-06-22,2024-010
gr17ki591x5iw53iv4x07qjl,0.412078,50-64,Some college/2-yr degree,Black,Female,Republican,Northeast,Not very accurate,Not very trustworthy,Extremely important,I would never participate in a phone survey,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,417,2025-06-17,2024-010
z1ydgw99g0qmxcq7zr0d3khg,0.606841,50-64,HS or less,Hispanic,Male,Independent,West,Not at all accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Very likely,It would become my preferred incentive offer,No,TRUE,FALSE,FALSE,333,2025-07-07,2024-010
9brtqgirzgtxfsw8vwp7b9np,1.211491,30-49,Some college/2-yr degree,White,Female,Independent,Northeast,Not very accurate,Not very trustworthy,Not at all important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,342,2025-07-12,2024-010
eryq1x5g5m6ye9x7j1cafdhh,0.802942,18-29,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Not at all important,I would never participate in a phone survey,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,489,2025-07-17,2024-010
sl4t9i3v5dhymtb5lzdq0u5i,1.190572,18-29,Some college/2-yr degree,Other,Male,Republican,South,Somewhat accurate,Not very trustworthy,Very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,145,2025-06-23,2024-010
4sd4qn50f3fj8vzpm8xioi4h,0.906348,30-49,4-yr/post-graduate degree,Hispanic,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,286,2025-06-20,2024-010
cfwyw15v4load4bcg6bu1mz1,0.827418,50-64,Some college/2-yr degree,Black,Male,Republican,South,Not at all accurate,Very trustworthy,Very important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,545,2025-06-23,2024-010
3n556jddhgidi8zqd9rnzwng,1.382333,65+,HS or less,White,Other,Republican,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,277,2025-07-14,2024-010
56emcrtcad550co1xeh44otx,1.080089,50-64,HS or less,White,Male,Independent,South,Not very accurate,Not very trustworthy,Extremely important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,249,2025-07-04,2024-010
y69hejg2wkazoncy8dy2g303,1.085174,50-64,Some college/2-yr degree,White,Male,Democrat,West,Very accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,343,2025-06-22,2024-010
pv4icm8uiv1a8q712jfbbgiu,1.121754,50-64,Some college/2-yr degree,Hispanic,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,387,2025-06-20,2024-010
40rc40oz5uc5iy7x0y176etj,0.247038,50-64,Some college/2-yr degree,White,Female,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,266,2025-07-03,2024-010
puup8o3unje4ffya143279bl,0.681555,50-64,HS or less,White,Male,Democrat,Midwest,Not very accurate,Not very trustworthy,Not very important,Very likely,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,TRUE,TRUE,160,2025-07-06,2024-010
664vgvvp5telcpjbagrgx12e,0.563583,30-49,Some college/2-yr degree,Hispanic,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,300,2025-07-12,2024-010
in8k56oqnumaz8jzb43ipyed,1.272651,30-49,4-yr/post-graduate degree,White,Female,Republican,West,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,369,2025-07-17,2024-010
ficmscuy2ftf4kicroiqm1cj,0.473053,30-49,Some college/2-yr degree,White,Female,Independent,Midwest,Not very accurate,Not very trustworthy,Very important,Somewhat likely,No,Not very likely,It would be one I would likely choose,No,TRUE,TRUE,FALSE,119,2025-07-08,2024-010
itpx0bnky71jivfgw868u7ga,0.726639,30-49,HS or less,White,Female,Democrat,Northeast,Not very accurate,Not very trustworthy,Not at all important,Somewhat likely,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,309,2025-07-02,2024-010
hm00lv2qku2iggl2n1yklj4i,0.878468,50-64,Some college/2-yr degree,White,Male,Independent,South,Not very accurate,Not very trustworthy,Very important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,443,2025-06-21,2024-010
s3r3fxacueu8pyzdzmye31v0,1.240501,50-64,4-yr/post-graduate degree,Black,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,No,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,403,2025-07-06,2024-010
ih2pzzne8whwwqqdr4xgxv7u,0.962829,50-64,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Somewhat accurate,Very trustworthy,Very important,I would never participate in a phone survey,Maybe,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,335,2025-06-25,2024-010
0mc69a0orb2frq9gucfzluir,1.177475,30-49,Some college/2-yr degree,White,Male,Republican,South,Not very accurate,Not very trustworthy,Very important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,321,2025-06-27,2024-010
agjymlrjbak34f8e65q80qkb,1.016446,65+,HS or less,White,Female,Independent,Midwest,Not at all accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,289,2025-07-04,2024-010
5lwhpaeomhi6r8vhv2qtncgo,1.235191,65+,Some college/2-yr degree,White,Female,Democrat,Midwest,Not very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,377,2025-07-14,2024-010
1n03pctt1ugey3ewgxnejtcp,1.098386,65+,Some college/2-yr degree,White,Other,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,263,2025-06-21,2024-010
ovjn55eog7moetqa7jmk1xbk,1.009697,30-49,Some college/2-yr degree,White,Other,Independent,Midwest,Not very accurate,Not at all trustworthy,Extremely important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,345,2025-07-06,2024-010
xalaah5fygilu4tn7ja4ov31,0.79556,50-64,4-yr/post-graduate degree,White,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Likely,It would not interest me,Yes,FALSE,FALSE,TRUE,342,2025-06-21,2024-010
n8hsv2fg1ldk6i9rqzmdk11i,0.882425,50-64,HS or less,White,Male,Other or none,West,Somewhat accurate,Not at all trustworthy,Very important,Very likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,416,2025-06-26,2024-010
bhqbabfy5s92ke6gnglw1dxv,0.582466,65+,HS or less,White,Female,Independent,South,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,356,2025-07-08,2024-010
gk9e0wi397eg58bmfsyd9lc0,1.37687,30-49,Some college/2-yr degree,Hispanic,Male,Republican,Northeast,Somewhat accurate,Not very trustworthy,Very important,Not likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,330,2025-06-24,2024-010
9zf7tstz4k1gb71k8zwqgn2b,1.055944,50-64,4-yr/post-graduate degree,Hispanic,Other,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,316,2025-06-26,2024-010
19kd1p0a2enph5ye1xpyx19w,1.063848,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,124,2025-07-14,2024-010
ifqa8711jo8bjw7al7my8va7,1.201938,65+,4-yr/post-graduate degree,Hispanic,Male,Democrat,West,Not very accurate,Not at all trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,473,2025-06-27,2024-010
xx64rp8lkzwvlxvb8l4hha87,0.940715,30-49,4-yr/post-graduate degree,White,Male,Republican,Northeast,Not very accurate,Very trustworthy,Extremely important,Very likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,337,2025-06-22,2024-010
domdlj6l3b606k8efk5dih17,0.976565,65+,Some college/2-yr degree,White,Male,Other or none,Northeast,Very accurate,Not at all trustworthy,Not very important,Not likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,363,2025-07-14,2024-010
bnthy9xugbhn64vtkckja9m0,1.499865,50-64,Some college/2-yr degree,Hispanic,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,280,2025-07-14,2024-010
ppelosmbvxther0psoiizl7h,1.095393,65+,HS or less,White,Male,Republican,South,Not at all accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,382,2025-07-17,2024-010
kl7jdfk6w17wip2rnnl314y5,1.299265,18-29,HS or less,White,Male,Independent,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,No,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,289,2025-06-28,2024-010
9h9ur2kxl1ebmgm1dmlkcpjm,0.925159,50-64,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,520,2025-06-22,2024-010
t3rc4i8is24e7dh54fi7x7n9,1.523836,30-49,Some college/2-yr degree,White,Female,Democrat,Northeast,Not at all accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,519,2025-06-19,2024-010
hkf853cqsai9s5xlrqs7dgl4,1.085244,65+,Some college/2-yr degree,Black,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Extremely important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,247,2025-06-30,2024-010
pvgi1b7qpvahb6dp6sw01z7b,0.784748,30-49,HS or less,Other,Female,Other or none,West,Not very accurate,Very trustworthy,Somewhat important,Very likely,Maybe,Not at all likely,It would become my preferred incentive offer,Yes,TRUE,TRUE,FALSE,138,2025-07-03,2024-010
v1uxbays47iyck1yr5bf8gs7,0.622146,30-49,Some college/2-yr degree,Other,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,392,2025-06-22,2024-010
67nzdtyvhlr74wfl43yrkk3j,1.097572,30-49,HS or less,Other,Male,Democrat,South,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,318,2025-07-15,2024-010
6589sps8w0utijl0yzsxeedt,0.882011,30-49,HS or less,Black,Female,Democrat,Northeast,Very accurate,Not very trustworthy,Not at all important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,482,2025-06-18,2024-010
wj2cex7lossf3ppr8y9nf4at,0.602237,30-49,Some college/2-yr degree,White,Female,Independent,South,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,339,2025-06-28,2024-010
1thvn9hd6k5qfzdi4re13yuw,0.542997,65+,4-yr/post-graduate degree,White,Male,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,371,2025-06-25,2024-010
0c21tqre3780cjf8lazrdyuc,0.819472,50-64,HS or less,White,Female,Democrat,West,Somewhat accurate,Very trustworthy,Not at all important,Not likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,344,2025-07-01,2024-010
g3m3swpgg2idhbrp8t9wjc62,1.073332,30-49,HS or less,Hispanic,Male,Democrat,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,385,2025-06-17,2024-010
fzeolfp2e9fsbq6b6940pjz1,0.869132,18-29,4-yr/post-graduate degree,Hispanic,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,397,2025-06-19,2024-010
6j94dyj6uwl5nbu2ewlt6ajx,0.768618,30-49,HS or less,White,Female,Republican,Midwest,Not at all accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,337,2025-06-24,2024-010
wkw2t0ptfywisogtycz5fwmr,1.171262,65+,4-yr/post-graduate degree,White,Female,Republican,Midwest,Not very accurate,Not very trustworthy,Not at all important,Not likely,Maybe,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,243,2025-07-03,2024-010
km9gcj8lmatyocorqghdt9pt,1.533162,18-29,HS or less,White,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,226,2025-07-03,2024-010
a2ocw55eb9grcamhw6cagyfd,1.304328,65+,4-yr/post-graduate degree,Hispanic,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,331,2025-07-11,2024-010
5yufyf6xx7l0a3l4zq6somaz,1.232933,65+,HS or less,Hispanic,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,390,2025-06-23,2024-010
eue1zv3kemhp7qn21jso4sot,0.688536,18-29,4-yr/post-graduate degree,White,Male,Independent,Northeast,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,322,2025-07-09,2024-010
eby1b7137yqnb76a2xeoaz2j,0.788555,30-49,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Very likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,296,2025-06-25,2024-010
mrsmje7f8xb27lzn5p9b1sjx,1.118682,18-29,4-yr/post-graduate degree,Other,Male,Other or none,Midwest,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,322,2025-07-06,2024-010
jtm3q9saf5jd8ek65j15mdvz,0.877184,30-49,Some college/2-yr degree,White,Female,Independent,West,Not very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,219,2025-06-22,2024-010
6ir4muoc9zz6ai06fx8zv1qw,1.007108,65+,Some college/2-yr degree,Hispanic,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,TRUE,479,2025-06-28,2024-010
5llaimyo9ey8m893zl3l5e6u,0.958375,65+,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Not at all important,I would never participate in a phone survey,No,Likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,442,2025-07-17,2024-010
o11lb1tjkw7k1xj5nd7vexc5,0.86635,65+,4-yr/post-graduate degree,White,Male,Other or none,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,427,2025-07-16,2024-010
mipyz1ra86zrzjzk351rry4d,0.24829,30-49,4-yr/post-graduate degree,Hispanic,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,451,2025-07-02,2024-010
p8254bjqv9n76wso14d9ltbg,0.922623,50-64,HS or less,White,Male,Republican,West,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,268,2025-06-17,2024-010
g66w4bk2gnhdq0pd6rbesh0w,1.105197,65+,4-yr/post-graduate degree,White,Female,Independent,South,Not very accurate,Not very trustworthy,Very important,Very likely,No,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,371,2025-06-26,2024-010
exat7zp6fnb5jizgvj1papka,1.039519,30-49,HS or less,White,Male,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Very important,Not likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,345,2025-06-20,2024-010
ta377lr9jrltp7ybyht26l5s,0.83798,30-49,HS or less,Black,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would not interest me,No,TRUE,FALSE,FALSE,297,2025-06-17,2024-010
5y4arov0fqyh451fhnhl0rnx,0.877792,65+,HS or less,Other,Male,Other or none,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,419,2025-07-05,2024-010
p0arcm4uf85zit512lotb70y,1.107567,65+,HS or less,White,Female,Independent,Midwest,Somewhat accurate,Not very trustworthy,Very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,141,2025-07-08,2024-010
fk94e33d9yzidscksg996q2u,0.380951,30-49,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Not very trustworthy,Not very important,Very likely,Maybe,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,386,2025-06-18,2024-010
bdr4nfdbxekq0g2hn6dcoij3,1.267272,30-49,HS or less,White,Female,Republican,South,Very accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,265,2025-07-03,2024-010
8b51ms6jtj94vo9y0xf35as4,1.004511,30-49,4-yr/post-graduate degree,Black,Male,Republican,Midwest,Not very accurate,Very trustworthy,Somewhat important,Very likely,No,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,388,2025-07-11,2024-010
s4u3q1rvr7txw8glty5p50a9,1.202506,18-29,HS or less,Black,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,No,Not at all likely,It would become my preferred incentive offer,No,TRUE,FALSE,FALSE,459,2025-06-23,2024-010
ox3hfqg5rwg8b83dr3ia9ux0,1.260552,30-49,HS or less,Hispanic,Female,Independent,Midwest,Somewhat accurate,Not at all trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,383,2025-06-30,2024-010
m7dj556jqsa47h1hqyuz5hbf,0.776247,50-64,Some college/2-yr degree,Black,Male,Republican,Northeast,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,305,2025-07-03,2024-010
