respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attn_check_fail,speeder,straight_line,duration_seconds,completion_date,project_id
9loukuchkqhd905ylonw5oql,1.09272,65+,HS or less,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,325,2025-07-16,2024-016
dqz7p7vz89q9tzzilv5cpr93,1.250163,30-49,HS or less,White,Female,Democrat,Midwest,Very accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,225,2025-07-10,2024-016
oy9qkzeu3xz9q8bbgxct12ph,0.658018,50-64,Some college/2-yr degree,White,Male,Other or none,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,450,2025-06-23,2024-016
x02ke5mvj9rmg42fhoeigwvw,1.294203,65+,Some college/2-yr degree,Hispanic,Male,Other or none,South,Somewhat accurate,Not very trustworthy,Very important,Very likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,225,2025-06-27,2024-016
ccqg9bvfbm5w578vru36pwfg,0.7846,30-49,Some college/2-yr degree,Hispanic,Male,Other or none,Northeast,Somewhat accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,365,2025-07-12,2024-016
s7cyuvw3r545k895p2rfgvsm,0.824761,30-49,HS or less,White,Male,Independent,South,Not at all accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,350,2025-07-13,2024-016
5l24rmtwpox1sqtewrgccxcp,1.458364,65+,Some college/2-yr degree,White,Male,Other or none,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,393,2025-06-27,2024-016
tkz2vhzexn6i8zamt3l1j1p3,1.202143,18-29,HS or less,White,Male,Republican,West,Somewhat accurate,Very trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,435,2025-07-02,2024-016
2p1uzco1st4eexedxla4n9p2,1.366323,18-29,Some college/2-yr degree,White,Male,Independent,West,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,104,2025-06-29,2024-016
xgsv71qm2npzq4ha9asu8ist,1.138433,65+,Some college/2-yr degree,White,Male,Republican,South,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,442,2025-07-06,2024-016
f7zh1akthd522lmq1s21kviy,1.299047,18-29,4-yr/post-graduate degree,Hispanic,Female,Democrat,West,Very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,327,2025-07-14,2024-016
wy2o7dwfc71qwdruyagsco0t,0.805142,50-64,4-yr/post-graduate degree,White,Male,Republican,Midwest,Not very accurate,Not very trustworthy,Extremely important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,344,2025-07-14,2024-016
riww4h3qtc0tp2yvef9yommx,0.696798,30-49,HS or less,Black,Male,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,404,2025-07-03,2024-016
oalpztkgch6bpn32hy6c2f0l,1.40509,50-64,4-yr/post-graduate degree,White,Male,Democrat,South,Not very accurate,Very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,380,2025-07-01,2024-016
43wes65kuounl77ly8raquwl,0.706191,18-29,Some college/2-yr degree,White,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,No,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,351,2025-07-13,2024-016
ltsavf93g1c517401il347kk,0.978069,65+,HS or less,White,Male,Independent,South,Somewhat accurate,Not at all trustworthy,Very important,I would never participate in a phone survey,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,292,2025-07-15,2024-016
xaw2wzn18aphrxv56kvce8kq,0.926372,30-49,HS or less,Hispanic,Female,Democrat,Northeast,Very accurate,Not at all trustworthy,Somewhat important,Very likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,380,2025-07-09,2024-016
fgtkirhw71yc2rf92avpjyee,1.115997,18-29,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Very trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,415,2025-06-19,2024-016
axcthy8xdfdzay3jwf4vmzs3,1.113904,50-64,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Not very trustworthy,Extremely important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,204,2025-07-07,2024-016
igd3rctkxdbc3u9pakblx9vn,1.151247,50-64,Some college/2-yr degree,Black,Female,Republican,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,461,2025-06-20,2024-016
kfhcm5g18kelhuhyakp5kmg9,1.31925,30-49,4-yr/post-graduate degree,Hispanic,Male,Independent,Midwest,Somewhat accurate,Not very trustworthy,Very important,Not likely,No,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,466,2025-06-22,2024-016
wmvmr26gdpz5v573fr96c4zp,1.334092,30-49,HS or less,White,Male,Other or none,Northeast,Somewhat accurate,Not very trustworthy,Not very important,Not likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,295,2025-07-11,2024-016
b3ccmkrcxlbfjyicfjtutqa6,0.889162,65+,Some college/2-yr degree,White,Male,Independent,South,Not very accurate,Very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,343,2025-07-01,2024-016
e0qrs11bexxfoulnxlu684p9,1.653917,18-29,HS or less,White,Male,Democrat,South,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,317,2025-07-12,2024-016
utc9sacjz3jqro8uxdv6o1ic,1.282414,65+,HS or less,Hispanic,Male,Republican,West,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,TRUE,172,2025-07-07,2024-016
0rvhf7gj0xa70e1tyv1l09xh,1.144785,30-49,HS or less,White,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,354,2025-07-05,2024-016
5kd9xnswth8al8oev6g31oev,0.806838,65+,Some college/2-yr degree,Other,Male,Democrat,South,Not very accurate,Not at all trustworthy,Very important,I would never participate in a phone survey,Yes,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,238,2025-07-02,2024-016
8hgrmej3aaw22jeoid132so1,1.083858,18-29,Some college/2-yr degree,Hispanic,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,106,2025-06-19,2024-016
fe5uww9xtvojdm5350cszibd,1.487926,30-49,HS or less,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,355,2025-07-14,2024-016
msj6o5yu0efc5sk3plhwx7o4,0.41936,18-29,4-yr/post-graduate degree,White,Male,Independent,South,Very accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,No,TRUE,FALSE,FALSE,278,2025-07-14,2024-016
yj1sbj146vmheazirqkicmhc,0.957636,65+,Some college/2-yr degree,Black,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,259,2025-06-29,2024-016
imvcz4v7h35lfcraxz3duhge,0.856955,65+,Some college/2-yr degree,White,Female,Democrat,Midwest,Somewhat accurate,Not at all trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,434,2025-06-25,2024-016
buqenpksc2uoejjb1a8uhwak,0.759854,18-29,4-yr/post-graduate degree,Hispanic,Female,Democrat,South,Not at all accurate,Not very trustworthy,Not at all important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,497,2025-06-18,2024-016
6737bphu815smvz4ljszrw4p,1.221011,65+,Some college/2-yr degree,Other,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,415,2025-07-11,2024-016
d1rhulldbw08lpx776kv9jep,0.687118,30-49,Some college/2-yr degree,White,Female,Independent,South,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,432,2025-06-22,2024-016
ecvwbxuf8kv8yv1bmk9ui9r3,1.472216,30-49,4-yr/post-graduate degree,White,Male,Independent,Northeast,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,309,2025-06-18,2024-016
liqgfl3i905wf7rqi5q0jg7w,0.843902,65+,Some college/2-yr degree,White,Female,Democrat,Northeast,Somewhat accurate,Not at all trustworthy,Very important,Very likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,390,2025-07-08,2024-016
h9rd2b1kq4tc9g7t0b2gdu20,1.058199,50-64,4-yr/post-graduate degree,White,Male,Independent,South,Not at all accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,159,2025-07-14,2024-016
j6jihnpm8r54668sqi1na543,0.454458,18-29,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,449,2025-06-22,2024-016
xb2atlhhma54wmslefxtco03,0.280018,65+,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,377,2025-07-15,2024-016
b8bs93qtlcvjbae6vhud10f2,0.928627,30-49,Some college/2-yr degree,White,Male,Independent,South,Somewhat accurate,Very trustworthy,Extremely important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,166,2025-07-07,2024-016
vuxjm6vednxieehbvq8ro8t8,0.437602,18-29,4-yr/post-graduate degree,White,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,300,2025-07-06,2024-016
ee730ldgqaa12mfn2vidpi27,0.822305,65+,4-yr/post-graduate degree,Other,Female,Independent,West,Not very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,328,2025-06-25,2024-016
jpm86bf7obo98a3vkupivkzx,1.242962,30-49,HS or less,Hispanic,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,375,2025-06-30,2024-016
854uio2nckgi9jyesaun2xh3,1.203255,65+,4-yr/post-graduate degree,White,Female,Republican,Midwest,Very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,150,2025-07-06,2024-016
zg1y890qs0suvflcny8ydd9s,0.99635,30-49,Some college/2-yr degree,White,Female,Democrat,West,Very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,308,2025-07-05,2024-016
q3dopct9pd4ujtml92pnsf9t,1.279138,65+,HS or less,Hispanic,Male,Independent,South,Not very accurate,Not very trustworthy,Very important,Very likely,Maybe,Very likely,It would not interest me,Yes,FALSE,FALSE,TRUE,307,2025-07-10,2024-016
ld9dcm68z5s38ipo4im1hdqq,1.313077,65+,Some college/2-yr degree,White,Female,Independent,South,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,499,2025-07-07,2024-016
hn7lcq1ancu5cy03z1dlksu4,1.035087,30-49,4-yr/post-graduate degree,White,Female,Other or none,Northeast,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,312,2025-07-16,2024-016
cdey0kf60knnyzi9hbbg0sk1,1.802071,30-49,Some college/2-yr degree,White,Female,Independent,South,Very accurate,Not very trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,141,2025-06-28,2024-016
64dl2ual2wcrxvx2iwh6sdr4,1.286662,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,271,2025-06-20,2024-016
zmjzs9a9viuy6sxkhc9cf0kp,1.280421,65+,Some college/2-yr degree,Black,Male,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,476,2025-06-30,2024-016
ha91lpppdfoc6iv76auma23t,1.4491560000000001,18-29,Some college/2-yr degree,Hispanic,Female,Democrat,Northeast,Not very accurate,Not very trustworthy,Not very important,Not likely,Maybe,Very likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,181,2025-06-19,2024-016
mecv8gri93qbvggr4i02xgyt,0.761398,65+,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,142,2025-06-21,2024-016
rlqw0k3j1au28qzcekf7kec1,1.14949,65+,4-yr/post-graduate degree,White,Female,Democrat,South,Not very accurate,Not very trustworthy,Not very important,Not likely,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,237,2025-06-26,2024-016
vesiqsfbkpjstcpowlpg2243,1.361336,30-49,4-yr/post-graduate degree,White,Female,Republican,South,Not at all accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,503,2025-07-16,2024-016
3kek2jae6uhmudfsbl9aes67,1.116413,30-49,HS or less,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,441,2025-07-08,2024-016
jhbb4mh7b5as6c54ip7lbq99,1.197755,30-49,HS or less,Hispanic,Female,Independent,South,Somewhat accurate,Very trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,310,2025-07-17,2024-016
ih8nebvh8yp7tvi22xk083n0,0.631484,30-49,4-yr/post-graduate degree,Black,Female,Republican,South,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,204,2025-07-05,2024-016
90kt9ighsnoab9qjjtzrvk93,0.763354,50-64,Some college/2-yr degree,White,Male,Independent,South,Very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,370,2025-07-02,2024-016
ljyn2ugdp47wg0qmyeql9vbs,1.138945,30-49,HS or less,Hispanic,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,405,2025-07-03,2024-016
p2214n9kgexy5cvtimusolvh,0.60691,50-64,Some college/2-yr degree,Hispanic,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,338,2025-06-19,2024-016
k6h6kxfgul1629ddewl1h8mv,1.452212,65+,HS or less,Other,Female,Independent,Northeast,Somewhat accurate,Not at all trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,443,2025-07-05,2024-016
pd1u262x94ykezxwojaskgd0,1.390286,30-49,HS or less,White,Female,Independent,West,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,400,2025-06-22,2024-016
64vjoqjw9ic78o83za9r8nu1,0.649271,30-49,Some college/2-yr degree,White,Female,Republican,West,Very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,500,2025-06-19,2024-016
37phuk4o9nnel1nt6zupwkr1,0.390985,18-29,HS or less,Hispanic,Male,Independent,West,Not very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,355,2025-07-12,2024-016
5ff8inipeq9un9r4wdszk3yt,0.800734,30-49,HS or less,Hispanic,Male,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,446,2025-07-09,2024-016
3mgqgks0twrzl11dgi8jvu6k,0.540746,65+,4-yr/post-graduate degree,Black,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,70,2025-07-07,2024-016
aq1d4jqxaul7pf18kvo8hhks,1.113974,50-64,Some college/2-yr degree,White,Male,Democrat,South,Very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Very likely,It would not interest me,No,FALSE,FALSE,TRUE,272,2025-07-04,2024-016
6nfis1a692xtxnpfsmtfusp0,0.782169,30-49,4-yr/post-graduate degree,White,Male,Independent,Midwest,Somewhat accurate,Not very trustworthy,Not at all important,Not likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,233,2025-06-17,2024-016
t4dao5rgr3z1iezzvq3ikg0b,0.558018,50-64,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,416,2025-07-14,2024-016
hjioft8ydmw4genqs11ykgy8,0.760659,18-29,Some college/2-yr degree,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,339,2025-07-13,2024-016
qfmggrt5ewdftnk267m7qgzj,0.244652,30-49,Some college/2-yr degree,White,Female,Independent,Midwest,Not at all accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,152,2025-06-27,2024-016
