respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id,device_type
2n959cqve2dn9eoc69pd9eok,0.901853,65+,4-yr/post-graduate degree,Hispanic,Male,Republican,West,Somewhat accurate,Not at all trustworthy,Very important,Very likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,317,2025-07-14,2024-004,Tablet
j50uiaaalnlbl42h27wo7sfo,0.832342,50-64,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,253,2025-06-22,2024-004,Desktop
74pfn546focpnjd32hdrv9ew,1.087736,30-49,4-yr/post-graduate degree,White,Male,Democrat,South,Not very accurate,Not at all trustworthy,Somewhat important,Very likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,324,2025-07-05,2024-004,Mobile
mnb9kozyim8p9oyy1nf4sj8f,0.538789,65+,Some college/2-yr degree,White,Male,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,487,2025-06-19,2024-004,Desktop
n2t74z7pgel6xyyuocnt7tkf,1.32984,18-29,Some college/2-yr degree,Black,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,372,2025-06-27,2024-004,Mobile
yji44ycmd5qzy7eceieba0d9,1.046156,50-64,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,269,2025-07-10,2024-004,Mobile
3zlpn6fy8l8uldd7xwtsrw4k,0.687037,30-49,Some college/2-yr degree,White,Male,Independent,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not at all likely,It would not interest me,No,TRUE,FALSE,FALSE,393,2025-07-10,2024-004,Mobile
n4ogdkv9sy8c02yaszvs78m2,0.836659,50-64,Some college/2-yr degree,Black,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,320,2025-06-23,2024-004,Mobile
1qlzwj8a964ag7wmqtdj7wia,0.921727,65+,Some college/2-yr degree,White,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,No,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,412,2025-07-08,2024-004,Tablet
tcm6kj5edismy4nh5y5uwo8s,1.08176,18-29,HS or less,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,No,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,320,2025-06-22,2024-004,Tablet
mjnlb91gflxtivoyxn340t51,1.284052,30-49,4-yr/post-graduate degree,Other,Male,Independent,Northeast,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,347,2025-07-14,2024-004,Mobile
ypfgmzkfc0xhf9xgs9kzvqfv,0.96411500000000006,18-29,Some college/2-yr degree,Other,Male,Republican,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,340,2025-06-29,2024-004,Tablet
9milw3o9hifutbqyq8irfplw,0.72292,65+,HS or less,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,153,2025-07-10,2024-004,Desktop
2l4w1nifk3exomxjby0jtbya,1.162768,30-49,Some college/2-yr degree,Other,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,332,2025-07-02,2024-004,Mobile
rhasb3uhlqkh1shnq1pnym27,1.039453,50-64,HS or less,Hispanic,Female,Democrat,Northeast,Not at all accurate,Not very trustworthy,Not at all important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,376,2025-07-15,2024-004,Tablet
9q9k4kuexoo90v0ea46149fk,0.640672,30-49,Some college/2-yr degree,Hispanic,Male,Independent,South,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,342,2025-06-28,2024-004,Tablet
qr9xwhgu99wufmlwuomafy97,1.322747,50-64,4-yr/post-graduate degree,White,Male,Democrat,South,Not at all accurate,Not very trustworthy,Extremely important,Very likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,319,2025-07-14,2024-004,Mobile
r30fkr2ac5wxm2m73ydeymuu,0.560477,30-49,HS or less,Hispanic,Female,Independent,Midwest,Very accurate,Not very trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,247,2025-06-25,2024-004,Tablet
2uqh4m3n49kltovuy2vl3tpx,1.014955,50-64,Some college/2-yr degree,White,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,No,TRUE,TRUE,TRUE,99,2025-06-24,2024-004,Tablet
4sr4hghdlt5oihqhpkn6updk,1.060936,50-64,Some college/2-yr degree,White,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Very important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,313,2025-07-01,2024-004,Tablet
iazpfjprrmaymf2tsmtjlsir,0.964953,65+,4-yr/post-graduate degree,White,Male,Independent,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,401,2025-07-02,2024-004,Desktop
giuocey06omgl1f7f8c6pqfz,0.61862,65+,HS or less,White,Male,Other or none,South,Somewhat accurate,Not very trustworthy,Extremely important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,404,2025-07-16,2024-004,Mobile
2k1pc3maob4qqcib0yyc36n6,1.328567,65+,Some college/2-yr degree,White,Female,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,250,2025-07-14,2024-004,Mobile
ooru8ql38d1l7x6hg06akb8x,0.858595,18-29,Some college/2-yr degree,Hispanic,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,299,2025-06-28,2024-004,Mobile
ngckag3fmh3y98qlee405wqb,0.503782,18-29,Some college/2-yr degree,Hispanic,Female,Democrat,South,Not at all accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,246,2025-07-07,2024-004,Desktop
0esyubn5076n1pkfhbb14sro,1.406174,30-49,HS or less,White,Male,Independent,Northeast,Very accurate,Somewhat trustworthy,Extremely important,Not likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,63,2025-06-30,2024-004,Tablet
7dp3bb9on8ned0580wdwegm2,0.418044,50-64,4-yr/post-graduate degree,White,Male,Democrat,South,Not very accurate,Very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,255,2025-06-21,2024-004,Tablet
9041i8xvfk52bzu227ae66tb,0.859583,18-29,HS or less,White,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,433,2025-07-08,2024-004,Desktop
9wt7p8o6kkif14ks2j2w41dz,1.139404,18-29,Some college/2-yr degree,White,Male,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,266,2025-07-05,2024-004,Tablet
sze3b7bo3nwwdtw9ojfzhsti,0.709266,50-64,HS or less,White,Female,Republican,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Not likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,338,2025-06-28,2024-004,Tablet
2479owtd4i8zc9qlglxo8jur,0.826912,30-49,4-yr/post-graduate degree,Black,Male,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,91,2025-06-27,2024-004,Tablet
tb3aucfqpbsnne5e60y2os97,0.88207,50-64,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,396,2025-07-15,2024-004,Mobile
qxcs1izlsnu3064t6luw66s0,1.111641,18-29,HS or less,White,Male,Other or none,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,231,2025-06-23,2024-004,Desktop
5f9t14r17mf9aeik0isvvoda,0.404194,30-49,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,451,2025-07-07,2024-004,Tablet
f733hlfk9y7asjxlscd7det5,0.680871,30-49,4-yr/post-graduate degree,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,399,2025-07-10,2024-004,Desktop
tallrd85uxkn1e3xt74e29gn,1.184272,65+,4-yr/post-graduate degree,White,Female,Independent,Northeast,Not at all accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,240,2025-06-29,2024-004,Desktop
lzvg3bj5f8p1mlaq8v4sepxt,0.716362,65+,HS or less,White,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would not interest me,No,FALSE,TRUE,FALSE,118,2025-07-10,2024-004,Mobile
nozw9u5fnxyamxevmxgfhwx8,0.328911,30-49,4-yr/post-graduate degree,Black,Female,Republican,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,305,2025-06-27,2024-004,Tablet
tb3pt52xk1jte1vqk5a10ool,0.921812,30-49,Some college/2-yr degree,Hispanic,Male,Republican,South,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,286,2025-07-08,2024-004,Mobile
j5hcnhk86gt338me4fp5z4ki,0.855156,30-49,4-yr/post-graduate degree,Hispanic,Male,Democrat,Midwest,Not very accurate,Not very trustworthy,Very important,Very likely,Maybe,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,453,2025-06-27,2024-004,Tablet
zedpjsuo9g4ddtzqipvi284x,0.861047,30-49,4-yr/post-graduate degree,White,Male,Republican,West,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,231,2025-06-25,2024-004,Desktop
1wu3tsraykhl1ucgw68wy8er,1.453292,30-49,Some college/2-yr degree,White,Female,Democrat,Midwest,Very accurate,Not very trustworthy,Not very important,Very likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,283,2025-06-21,2024-004,Desktop
coz67pvejxh09z5b7ia8l8md,1.017417,18-29,Some college/2-yr degree,Hispanic,Male,Republican,Midwest,Very accurate,Very trustworthy,Very important,Very likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,283,2025-06-24,2024-004,Tablet
xwr9qdglmriy7nyjxzoqnu8i,0.998557,18-29,4-yr/post-graduate degree,White,Male,Republican,Northeast,Not very accurate,Not very trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,412,2025-06-29,2024-004,Tablet
c0ytrjdqmdtdw9s1cnd77jtg,1.263378,30-49,Some college/2-yr degree,White,Male,Independent,West,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,324,2025-06-23,2024-004,Desktop
1mza29cb1xc4aqe19l5d14tm,1.390255,50-64,Some college/2-yr degree,Other,Male,Republican,West,Not at all accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,429,2025-07-04,2024-004,Tablet
m6y6cw2dms5r14897062flgr,1.407512,65+,Some college/2-yr degree,White,Male,Republican,Northeast,Not at all accurate,Very trustworthy,Extremely important,Very likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,347,2025-07-01,2024-004,Tablet
z3tayq9mmqau6kn1gz9bww3b,1.119482,30-49,HS or less,White,Male,Republican,Midwest,Not very accurate,Not at all trustworthy,Somewhat important,Very likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,401,2025-06-26,2024-004,Mobile
5lczax2f1ssujbsgf7r9rg5t,1.165573,50-64,4-yr/post-graduate degree,Black,Male,Democrat,West,Not at all accurate,Very trustworthy,Extremely important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,387,2025-06-28,2024-004,Tablet
akk7uw9mmcxp62u4q4bclbjb,0.314141,30-49,HS or less,White,Female,Democrat,Midwest,Very accurate,Very trustworthy,Very important,Very likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,162,2025-06-29,2024-004,Tablet
bv6he111b15uik66j3f6yjdu,0.667539,30-49,Some college/2-yr degree,White,Male,Independent,South,Somewhat accurate,Very trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,394,2025-06-18,2024-004,Desktop
aacsfu67dpca46k91xdwiig2,1.252982,50-64,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,344,2025-07-15,2024-004,Mobile
3quzxpap6tmc1kpn8lub8onz,1.273272,18-29,4-yr/post-graduate degree,Black,Female,Independent,West,Not very accurate,Not at all trustworthy,Very important,Not likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,220,2025-06-20,2024-004,Tablet
3ejmo3qjsuitn2slmrye1m6c,0.792716,65+,Some college/2-yr degree,Hispanic,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,358,2025-06-30,2024-004,Mobile
96coafjoo0hnm9wfow5rrug9,0.717802,18-29,Some college/2-yr degree,Black,Male,Independent,West,Not very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,378,2025-06-25,2024-004,Tablet
ahay663ixw4pf2uvpfr7g89b,1.226256,30-49,4-yr/post-graduate degree,Black,Female,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,484,2025-07-10,2024-004,Tablet
2nu0kpqzer687qrkfwrer0h6,0.812912,30-49,HS or less,Black,Male,Independent,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would not interest me,No,FALSE,FALSE,FALSE,331,2025-07-15,2024-004,Desktop
39xwd68nnish58wvhsfpmbop,1.112785,30-49,Some college/2-yr degree,Hispanic,Male,Republican,Midwest,Not very accurate,Not very trustworthy,Very important,Somewhat likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,286,2025-07-10,2024-004,Mobile
8mesf5532vq8njvf9cvj8v27,1.068406,65+,HS or less,White,Male,Independent,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,189,2025-07-17,2024-004,Desktop
6f73bys51outjlvvszys39lz,0.621743,50-64,Some college/2-yr degree,White,Female,Democrat,South,Very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,376,2025-06-23,2024-004,Mobile
p2ib7nvkusm0zv10jwtufnu8,1.28966,18-29,HS or less,Other,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,367,2025-06-19,2024-004,Mobile
ioy8wik7umke63ac78ioy06u,1.049959,65+,Some college/2-yr degree,Black,Male,Independent,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,407,2025-06-29,2024-004,Tablet
bcht6s9aurq5o0nl9ok4m8g2,1.494708,65+,HS or less,White,Female,Democrat,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,540,2025-07-06,2024-004,Tablet
zvj8ylg05scxrdefmywqk8rg,1.535911,65+,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,No,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,278,2025-06-20,2024-004,Desktop
3j9nohcthxhgjalwh06a5gde,0.787652,65+,4-yr/post-graduate degree,Black,Male,Republican,Midwest,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,335,2025-07-16,2024-004,Desktop
2gw91r7fktgk4k2esy9235it,1.357938,50-64,4-yr/post-graduate degree,White,Female,Republican,Northeast,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,324,2025-06-25,2024-004,Mobile
6c4jr9qmc5pyu02yw2lh0j1q,0.85543,50-64,HS or less,Other,Male,Republican,West,Not very accurate,Very trustworthy,Extremely important,I would never participate in a phone survey,No,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,324,2025-07-05,2024-004,Tablet
pir7wbw37fwfwu6podxy37n1,0.695768,50-64,Some college/2-yr degree,Black,Male,Independent,West,Not very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Likely,It would not interest me,It depends on who is asking,TRUE,TRUE,FALSE,144,2025-06-26,2024-004,Mobile
hb8g6fzgeca9hdku8tb1frtt,1.157415,50-64,Some college/2-yr degree,Other,Male,Republican,South,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,356,2025-07-16,2024-004,Desktop
qnftu2gdikzle1xtzpuyuhtb,0.621828,65+,Some college/2-yr degree,Hispanic,Male,Other or none,South,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,559,2025-07-01,2024-004,Mobile
cogcbrdusnu4mi277bqhnuoh,0.634875,50-64,HS or less,White,Male,Republican,South,Not very accurate,Very trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,239,2025-07-04,2024-004,Tablet
qhkzvkthswots14alpu6b4ig,0.866605,18-29,4-yr/post-graduate degree,White,Female,Independent,Midwest,Not very accurate,Not very trustworthy,Not very important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,369,2025-06-30,2024-004,Desktop
