respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attn_check_fail,speeder,straight_line,duration_seconds,completion_date,project_id
98fjo4bpwqui4id257davdsf,1.065326,50-64,Some college/2-yr degree,Other,Male,Democrat,South,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,453,2025-07-16,2024-096
sxhcet7qo89zdalmhv0z24l4,0.895078,65+,HS or less,Black,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,147,2025-07-09,2024-096
szoenj2exl1nijzqe6dz2ym7,1.504298,18-29,4-yr/post-graduate degree,White,Female,Other or none,Northeast,Not at all accurate,Somewhat trustworthy,Very important,Not likely,Yes,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,302,2025-07-10,2024-096
hyemtzx9021zmg0rmefhklot,0.960374,18-29,Some college/2-yr degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,274,2025-07-06,2024-096
xgl8astajpanpr6cpswo1qqm,1.278163,30-49,HS or less,White,Male,Independent,West,Very accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,397,2025-06-24,2024-096
gbywwxllzarrbp22wfbpa5ez,0.848095,30-49,4-yr/post-graduate degree,Hispanic,Female,Other or none,West,Very accurate,Somewhat trustworthy,Very important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,275,2025-06-20,2024-096
2xpu1vbwp6m9tv7dqy8s9v3i,0.997169,30-49,Some college/2-yr degree,Other,Female,Republican,West,Very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,383,2025-07-15,2024-096
ahg6kh9v4n7euvdrtk4o8a5o,1.445108,50-64,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,374,2025-07-10,2024-096
ysk4tuklrospeonbk6yifabr,0.855448,50-64,HS or less,White,Male,Republican,West,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,533,2025-06-18,2024-096
rod2y7jzil9qxrd7grurbx41,1.242352,30-49,4-yr/post-graduate degree,White,Female,Independent,South,Very accurate,Somewhat trustworthy,Not at all important,Very likely,No,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,398,2025-07-06,2024-096
qm8i6gn4c03ked3hcuuj9nk8,1.128734,30-49,HS or less,Black,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,349,2025-06-23,2024-096
q89b09xzvwt8c8w4hhm9m5jw,0.717826,65+,Some college/2-yr degree,White,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,404,2025-07-16,2024-096
djfhns45vybvfafu93dkp7o3,1.281088,30-49,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not at all likely,It would not interest me,Yes,FALSE,FALSE,FALSE,269,2025-06-21,2024-096
taaarhpczklf5bgstb1nu92o,0.809294,65+,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,491,2025-06-26,2024-096
cyc6g47si5eyxncdsaqkstf2,0.939506,30-49,HS or less,White,Male,Democrat,South,Not very accurate,Very trustworthy,Extremely important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,250,2025-07-05,2024-096
msjhy0n11u7cogefchazzgie,0.968009,65+,Some college/2-yr degree,Hispanic,Male,Republican,South,Somewhat accurate,Not at all trustworthy,Extremely important,Somewhat likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,380,2025-07-15,2024-096
vwjcjduacn4lg1fea0yblcpn,1.133145,30-49,HS or less,White,Male,Democrat,South,Somewhat accurate,Not at all trustworthy,Not at all important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,400,2025-07-02,2024-096
zw3d8jnrzqdd7t43zkxqjf1m,1.15477,50-64,HS or less,White,Male,Republican,Midwest,Not at all accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,434,2025-06-21,2024-096
os1gmcs47xb93wn1kni982sz,0.770059,30-49,HS or less,White,Female,Democrat,South,Very accurate,Not very trustworthy,Not at all important,Not likely,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,344,2025-06-20,2024-096
t1g8w7vfzznb3ubmhtq6jst2,0.735951,30-49,HS or less,Hispanic,Female,Independent,West,Not very accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,450,2025-06-19,2024-096
r2z3c8ed0k4brf5nebs6edvy,1.00817,65+,4-yr/post-graduate degree,White,Male,Other or none,South,Not very accurate,Not very trustworthy,Not very important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,388,2025-07-17,2024-096
y1ysh4o0x8l9i59nqo8u6il5,1.380624,30-49,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,333,2025-06-25,2024-096
1qrhalvr0ivzz6vxrwq9ujag,0.928589,30-49,HS or less,Black,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,495,2025-07-10,2024-096
my93hu51hoc2zm6zt5cc6qt4,1.20879,65+,Some college/2-yr degree,Black,Male,Independent,Midwest,Not at all accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,419,2025-06-21,2024-096
wj2v88tzvsqtcch91qtgrxgd,1.100304,18-29,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,486,2025-07-15,2024-096
sfr5bfpvcngqov50mzq6d04i,1.20058,30-49,4-yr/post-graduate degree,White,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,286,2025-07-16,2024-096
bgrnl2uvu8w3lxwofgomwzhg,0.774254,18-29,4-yr/post-graduate degree,White,Female,Democrat,Midwest,Very accurate,Not very trustworthy,Very important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,No,TRUE,TRUE,FALSE,112,2025-07-05,2024-096
tkiun3daoqpjjjvz3eby904b,0.620983,18-29,Some college/2-yr degree,White,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,242,2025-07-17,2024-096
gfs90sn51j4u3qvges39fak8,0.34487,30-49,Some college/2-yr degree,Black,Male,Democrat,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,405,2025-07-11,2024-096
v8vz9khaekj1hklzqxjmuphz,1.138669,50-64,Some college/2-yr degree,Hispanic,Female,Democrat,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,190,2025-07-08,2024-096
86omhigrdtwafnif8l96d5o4,1.127422,65+,Some college/2-yr degree,Hispanic,Female,Republican,South,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,242,2025-06-25,2024-096
w6o4kqusd7v5ul5y3e5n5ec5,1.511035,50-64,Some college/2-yr degree,White,Male,Democrat,Northeast,Somewhat accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,304,2025-07-11,2024-096
rnhm1ld4ha5v17fmv64km5cz,1.373165,65+,Some college/2-yr degree,Hispanic,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,405,2025-06-29,2024-096
kcfdv5h5xdsrj4a2tf0ltc9c,1.115168,65+,HS or less,Hispanic,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,435,2025-06-19,2024-096
pr4kkluq6otmy7epcxwupkq6,1.999484,18-29,Some college/2-yr degree,White,Male,Republican,Midwest,Somewhat accurate,Not at all trustworthy,Not very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,410,2025-06-25,2024-096
ok9m1881lgsqafzvc8okw7zf,0.848028,30-49,4-yr/post-graduate degree,Hispanic,Female,Independent,Northeast,Very accurate,Not very trustworthy,Very important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,324,2025-06-21,2024-096
tsq3soqqsnxedc24hjb5uev8,0.591259,30-49,4-yr/post-graduate degree,White,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,302,2025-07-11,2024-096
awled8z9xfb69vhsrhvxrqqj,0.867202,50-64,Some college/2-yr degree,Other,Male,Independent,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,355,2025-07-04,2024-096
dpol70sx6zj6ikhf3323ag2y,0.494542,30-49,HS or less,Other,Female,Republican,South,Not at all accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,360,2025-07-15,2024-096
0zc8iaxbxcldxaknzwgtg6ym,1.188825,50-64,HS or less,White,Female,Republican,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,360,2025-07-08,2024-096
jory5w1nwva2sal6zg2cpchg,1.128492,65+,Some college/2-yr degree,Hispanic,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,No,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,424,2025-06-25,2024-096
uvn4etrs7t8lkx4mu13fvkjx,0.986404,65+,HS or less,Black,Female,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,367,2025-06-19,2024-096
z4ihnjohe02tanedp3n8tgol,0.963667,30-49,Some college/2-yr degree,Hispanic,Female,Independent,West,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would become my preferred incentive offer,Yes,TRUE,FALSE,FALSE,355,2025-07-01,2024-096
6kihgpz2t8xfsqygvc6mq617,1.262143,18-29,4-yr/post-graduate degree,Black,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would not interest me,No,FALSE,FALSE,FALSE,373,2025-06-17,2024-096
7c8xhqvbg2bu6r5dpedcs92b,0.73752,50-64,Some college/2-yr degree,White,Female,Democrat,Northeast,Not at all accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,420,2025-06-17,2024-096
lofjbjval34ywy1mfc290egu,0.6713,30-49,4-yr/post-graduate degree,Other,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,413,2025-06-30,2024-096
h29gxcf2t6oyhrx7uhuy4pa9,1.309818,18-29,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,402,2025-07-09,2024-096
xy3fmktrilym9e1r4gor1vmz,0.691089,50-64,Some college/2-yr degree,Black,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,394,2025-07-06,2024-096
sdfog2tbe2v9z2tr2v336ejh,0.975275,18-29,4-yr/post-graduate degree,Hispanic,Female,Independent,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,363,2025-06-23,2024-096
ytvojoncny54s8yy3wfokk21,0.841725,18-29,Some college/2-yr degree,Other,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not at all important,I would never participate in a phone survey,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,103,2025-06-24,2024-096
kfq3tonnywtrm0ugybk516h6,1.251374,65+,HS or less,White,Male,Republican,West,Very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,336,2025-07-14,2024-096
pta5dh8qdsjl1dvvnsmttd6c,0.604923,18-29,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,437,2025-07-04,2024-096
etqyftpur538r6om8nyy8shn,1.184183,65+,HS or less,Hispanic,Female,Republican,Midwest,Very accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,243,2025-06-22,2024-096
tgauexn4cwvlyfw6kuipvfzr,0.921714,50-64,Some college/2-yr degree,Black,Female,Democrat,South,Not at all accurate,Not at all trustworthy,Extremely important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,308,2025-06-17,2024-096
tr05z22t7mpgqxjz3idkcltj,0.612603,50-64,4-yr/post-graduate degree,White,Other,Republican,Midwest,Very accurate,Very trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,272,2025-07-06,2024-096
ins50is2d2gkzbvm361sf4nx,0.684917,30-49,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,444,2025-06-27,2024-096
plfs5i1cu9sbs6n7c07zcj7n,1.000753,18-29,Some college/2-yr degree,White,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,445,2025-06-20,2024-096
2n2nc7owxzmo2c58qatarn7e,0.553728,18-29,4-yr/post-graduate degree,White,Female,Independent,West,Not very accurate,Somewhat trustworthy,Very important,Not likely,No,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,355,2025-06-22,2024-096
mcx6t92bo6cks0vchp8ufq69,0.929837,18-29,Some college/2-yr degree,White,Female,Republican,West,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,104,2025-07-13,2024-096
r14057xbsxu8vp1qptl2ht1t,0.775922,18-29,Some college/2-yr degree,Black,Female,Independent,Midwest,Not very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,355,2025-07-16,2024-096
xra1celawa8i4hm804qxxa9g,0.735909,30-49,HS or less,White,Male,Republican,West,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,328,2025-06-27,2024-096
x0bjnehif4ig5y4ewewwpfj5,0.786378,65+,HS or less,White,Female,Democrat,West,Very accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,409,2025-06-17,2024-096
m34wui14ii9cp4wwqjtygbyr,0.19427,18-29,HS or less,Other,Male,Democrat,West,Not at all accurate,Not very trustworthy,Not at all important,Somewhat likely,No,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,335,2025-07-02,2024-096
a2ejgu49wmadr0om85u3t3ph,0.706937,30-49,Some college/2-yr degree,Hispanic,Male,Democrat,Midwest,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,378,2025-07-16,2024-096
yh6pex1h0x4ksonn8o9q9hs1,0.857611,50-64,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,328,2025-07-04,2024-096
zyuxq2peah2vnrr5d9rk7pk2,1.363246,65+,4-yr/post-graduate degree,White,Female,Republican,Northeast,Somewhat accurate,Not very trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,242,2025-07-10,2024-096
0vkq4u37okwxl8aojqdf2r0m,1.339014,50-64,4-yr/post-graduate degree,Other,Male,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,TRUE,TRUE,121,2025-07-08,2024-096
upijj4ih1c84mfgk4v8fv4ab,0.913044,50-64,4-yr/post-graduate degree,White,Male,Independent,Northeast,Somewhat accurate,Not very trustworthy,Very important,Not likely,No,Likely,It would be one I would likely choose,Yes,TRUE,TRUE,TRUE,135,2025-07-07,2024-096
