respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id,device_type
3mz9b8qt4uxb1w9551js3phl,1.501782,30-49,Some college/2-yr degree,Hispanic,Female,Democrat,West,Somewhat accurate,Not at all trustworthy,Not at all important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,TRUE,97,2025-06-17,2024-107,Tablet
nr1z729rbx0bp8f71bp9u12n,1.103587,50-64,4-yr/post-graduate degree,Hispanic,Female,Independent,South,Not very accurate,Not very trustworthy,Extremely important,Not likely,Maybe,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,280,2025-07-06,2024-107,Mobile
w36gfapo3b1g9f2ot9tbz6ap,0.524691,65+,Some college/2-yr degree,Other,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,340,2025-06-27,2024-107,Tablet
h4069apu014fxah7dckj1fx3,1.308662,50-64,Some college/2-yr degree,White,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,383,2025-07-11,2024-107,Tablet
6mlnvev8nnizulx6dz3p276q,1.074247,30-49,HS or less,White,Male,Independent,West,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,364,2025-07-08,2024-107,Mobile
ex71p0jbmp2i7fspm57ep15q,0.921954,50-64,4-yr/post-graduate degree,White,Female,Independent,West,Not very accurate,Not very trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,248,2025-07-14,2024-107,Tablet
lgsw62g06jxz5rquue2okyko,0.818316,65+,4-yr/post-graduate degree,White,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,272,2025-06-30,2024-107,Tablet
p3846robhw4yyv7g72y1ol1k,0.881445,30-49,Some college/2-yr degree,Other,Male,Democrat,South,Somewhat accurate,Very trustworthy,Very important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,421,2025-06-24,2024-107,Tablet
jmbpmx8hpf6sa7l3ehfsbu4s,0.869881,65+,HS or less,Hispanic,Female,Other or none,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,454,2025-07-13,2024-107,Mobile
1d5sblpi9rdkbmv4zyhentwi,1.455426,18-29,HS or less,White,Male,Republican,Midwest,Not very accurate,Not at all trustworthy,Not very important,I would never participate in a phone survey,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,425,2025-06-21,2024-107,Tablet
snlf8jlv7txmxnhr4farx3uh,0.942541,50-64,Some college/2-yr degree,White,Male,Democrat,Northeast,Somewhat accurate,Very trustworthy,Very important,Somewhat likely,Maybe,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,510,2025-07-10,2024-107,Mobile
2nizpqw2bigmlwyxho51w7hq,0.920025,30-49,Some college/2-yr degree,White,Female,Democrat,South,Not at all accurate,Not very trustworthy,Not at all important,Not likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,364,2025-06-27,2024-107,Tablet
743hp50l8jz2mya0xxh0iif2,0.968325,30-49,Some college/2-yr degree,Black,Female,Democrat,Midwest,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,249,2025-07-03,2024-107,Tablet
bo3grlgqivpyr477th9nj22k,1.042931,18-29,Some college/2-yr degree,White,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Not at all important,I would never participate in a phone survey,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,459,2025-07-06,2024-107,Mobile
bfvyv40ers8dyltn09nlmul3,1.224154,30-49,Some college/2-yr degree,Black,Male,Republican,Midwest,Not very accurate,Not very trustworthy,Not very important,Very likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,300,2025-06-18,2024-107,Mobile
teb712vhb3i63avp01m169zt,0.862464,18-29,HS or less,Hispanic,Other,Republican,South,Not very accurate,Very trustworthy,Somewhat important,Somewhat likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,189,2025-07-13,2024-107,Desktop
8lw9kobof34d4x455patn6qt,0.5297,50-64,Some college/2-yr degree,White,Male,Independent,West,Not very accurate,Somewhat trustworthy,Not at all important,Very likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,272,2025-07-14,2024-107,Tablet
ez95ga8pgvvgut1t5eewuz76,1.208544,18-29,Some college/2-yr degree,Hispanic,Female,Republican,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,300,2025-07-03,2024-107,Desktop
lnond4rhyxfr6i4p6cz51dwj,1.144696,30-49,Some college/2-yr degree,White,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Not at all important,I would never participate in a phone survey,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,316,2025-06-22,2024-107,Tablet
z9425y06fb3qbm9pfasye0if,0.939767,30-49,Some college/2-yr degree,Hispanic,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,445,2025-06-24,2024-107,Desktop
pp8z634757a1yjb2pf1kk52a,1.026635,50-64,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,350,2025-06-21,2024-107,Desktop
yw7ybz6t4bqw4w1tr84l6mow,0.55845,30-49,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Very trustworthy,Somewhat important,Not likely,No,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,242,2025-06-22,2024-107,Desktop
tz01tlsq4b7q3q3p2ovkm4zs,1.229768,18-29,Some college/2-yr degree,White,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,369,2025-06-22,2024-107,Tablet
q51smxo57qnp6b6qa8sxthse,0.98755,50-64,Some college/2-yr degree,Other,Female,Independent,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,278,2025-07-17,2024-107,Tablet
vmxcevbjku7fqe25cjng5ciw,0.862955,65+,Some college/2-yr degree,Other,Female,Independent,West,Somewhat accurate,Very trustworthy,Very important,Not likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,336,2025-06-24,2024-107,Desktop
pc6k18275uohiunxr1axpjy0,1.020736,65+,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,413,2025-07-06,2024-107,Mobile
sc6buozgst287ccuvguvi918,1.065993,65+,4-yr/post-graduate degree,White,Female,Other or none,Northeast,Very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,274,2025-07-10,2024-107,Desktop
cqd477ofpmvvc3b2vjdopms3,0.718366,30-49,4-yr/post-graduate degree,Hispanic,Other,Independent,South,Not very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,308,2025-06-24,2024-107,Tablet
two58tof6kyt257max5xly3x,0.853446,50-64,HS or less,White,Male,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Very likely,It would not interest me,No,FALSE,FALSE,FALSE,392,2025-06-26,2024-107,Tablet
mxii82e4a5in3zq9g3og06px,1.248916,18-29,Some college/2-yr degree,Hispanic,Female,Republican,Northeast,Very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,124,2025-07-12,2024-107,Desktop
4ccr156kkieyqkmhtkpo4xid,1.237822,18-29,HS or less,White,Female,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,414,2025-07-06,2024-107,Desktop
2d7oybeh19hzulf4anszsato,1.221868,18-29,HS or less,Other,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,177,2025-06-28,2024-107,Tablet
7xe9qd2jgmm4lr5no36phl4b,0.508509,50-64,Some college/2-yr degree,White,Male,Independent,West,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,336,2025-06-30,2024-107,Tablet
u4bjb6wo3d5mqfiuytc9svxh,0.939624,50-64,HS or less,Other,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,No,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,265,2025-06-26,2024-107,Desktop
t7czbfzzah89y0v1zw83sf2f,0.974355,18-29,HS or less,Other,Male,Independent,Northeast,Not at all accurate,Very trustworthy,Extremely important,Not likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,341,2025-06-18,2024-107,Desktop
m2lfkw43ase5y06k9ntj124w,0.973014,50-64,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,329,2025-06-20,2024-107,Mobile
ruwdrxvx0b6srkkgdzibp8sb,0.64264,65+,4-yr/post-graduate degree,Hispanic,Female,Republican,West,Not very accurate,Very trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,363,2025-07-13,2024-107,Tablet
nuutogf9uvonwvw71ar1w5g5,0.657519,18-29,Some college/2-yr degree,White,Female,Independent,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would not interest me,No,FALSE,TRUE,TRUE,60,2025-07-14,2024-107,Mobile
t9lb7yzry4vlk5jbw43dzn2p,1.303611,65+,4-yr/post-graduate degree,White,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,No,FALSE,FALSE,TRUE,330,2025-07-15,2024-107,Desktop
3rhbj4u0dbgbjgc3x7u9rm0q,0.517355,18-29,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Very trustworthy,Extremely important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,207,2025-07-06,2024-107,Mobile
dus1yy1qtyk4mzzdkvxjcl8s,1.470476,18-29,Some college/2-yr degree,Hispanic,Female,Independent,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,329,2025-07-13,2024-107,Mobile
2ej5jjk48z8kgfz57q3b14ju,1.396931,18-29,Some college/2-yr degree,White,Male,Independent,Northeast,Very accurate,Very trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,346,2025-07-11,2024-107,Mobile
gkly20ut2mfksen8v3rcas2d,1.037056,30-49,Some college/2-yr degree,Hispanic,Male,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,No,Very likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,87,2025-07-15,2024-107,Tablet
s7e337sky1r412b9yx8ukn4q,0.841185,18-29,Some college/2-yr degree,White,Male,Other or none,West,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,203,2025-07-05,2024-107,Mobile
l6o67oad07n56kmp8ssczre3,0.920579,65+,HS or less,White,Male,Independent,Midwest,Very accurate,Somewhat trustworthy,Extremely important,Very likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,TRUE,FALSE,113,2025-07-07,2024-107,Mobile
1b008en53p5esuehe0rwij85,0.76704,18-29,4-yr/post-graduate degree,Hispanic,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,No,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,358,2025-07-16,2024-107,Desktop
l2byhq2ew5s3b38g3br9ozws,1.47515,65+,HS or less,White,Female,Democrat,Northeast,Very accurate,Not at all trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,258,2025-06-17,2024-107,Tablet
r9jb8vner1a9i39s8d39d224,0.798717,50-64,4-yr/post-graduate degree,White,Female,Republican,West,Not very accurate,Not at all trustworthy,Somewhat important,Very likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,229,2025-06-29,2024-107,Desktop
366vqyfu8l015520qndvhxvg,1.071256,50-64,Some college/2-yr degree,White,Female,Republican,South,Very accurate,Somewhat trustworthy,Not very important,Not likely,No,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,415,2025-06-17,2024-107,Mobile
azw5k33iwcw3l1vh1zn5eec3,1.427053,30-49,4-yr/post-graduate degree,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,TRUE,276,2025-07-14,2024-107,Mobile
eqzb837wulv1irdtq0q4cb80,0.661183,65+,HS or less,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,297,2025-06-21,2024-107,Tablet
2lmnaona1tvo91ipgwd1pige,1.242623,30-49,HS or less,White,Male,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,307,2025-07-14,2024-107,Mobile
dul0we2xe9kchla75b7p2s6j,0.958292,18-29,HS or less,Hispanic,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,315,2025-07-15,2024-107,Mobile
eig9yic8zprpdvllj3ts20bj,1.212845,30-49,HS or less,Black,Female,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,417,2025-07-12,2024-107,Desktop
266qt7xi14nbss9mnyhmlb4m,1.354291,65+,HS or less,Black,Male,Republican,South,Very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,349,2025-06-22,2024-107,Mobile
7xl0arpknu2pwpcit1888au3,1.486396,65+,4-yr/post-graduate degree,White,Female,Independent,South,Somewhat accurate,Not very trustworthy,Not very important,Not likely,No,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,286,2025-06-21,2024-107,Mobile
77mecascqa7pf7o1w63d8pap,0.608203,30-49,4-yr/post-graduate degree,Hispanic,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,400,2025-06-18,2024-107,Tablet
7opfcek4jqd5fbk9f9yxg1k7,0.413076,18-29,Some college/2-yr degree,White,Male,Republican,Northeast,Not very accurate,Not at all trustworthy,Not at all important,I would never participate in a phone survey,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,296,2025-06-24,2024-107,Desktop
5aphua77pr2pagcmtd8ci0w6,1.187416,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Not at all trustworthy,Very important,Very likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,294,2025-07-06,2024-107,Mobile
hj7cdmhtqx6xrds61mnpbhqc,1.391427,65+,Some college/2-yr degree,Other,Male,Republican,South,Not at all accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,375,2025-06-24,2024-107,Desktop
tjsa1nvocih80j0oga7zgasu,0.95471,18-29,4-yr/post-graduate degree,Hispanic,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,100,2025-07-13,2024-107,Mobile
2fnv8d78c6ojdot79uysjg9m,1.050814,30-49,HS or less,Hispanic,Female,Democrat,West,Not very accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,195,2025-06-21,2024-107,Desktop
ba1zkz33totg6f7iuslwwmf8,1.746086,65+,Some college/2-yr degree,White,Female,Democrat,Northeast,Somewhat accurate,Very trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,358,2025-07-06,2024-107,Desktop
1vqnxbkk923n8x5z0h3zaxj2,0.71029,65+,Some college/2-yr degree,Hispanic,Female,Other or none,Midwest,Somewhat accurate,Somewhat trustworthy,Extremely important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,159,2025-06-19,2024-107,Desktop
x0y2h9y376jwonkm8xnx1ug7,1.126361,18-29,Some college/2-yr degree,Other,Female,Other or none,West,Somewhat accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,394,2025-07-07,2024-107,Mobile
5rkjfpnakf5yk1chq2k7rkc6,0.692459,50-64,HS or less,White,Other,Independent,West,Not at all accurate,Somewhat trustworthy,Very important,Not likely,Yes,Very likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,277,2025-07-12,2024-107,Desktop
mu5w5uwszxvjoj44eoctdvdl,1.038536,30-49,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,227,2025-07-06,2024-107,Tablet
desagaiv8zx7aytnclu9n8rl,0.94488,30-49,HS or less,White,Male,Independent,Midwest,Very accurate,Not very trustworthy,Very important,Not likely,Yes,Very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,399,2025-07-16,2024-107,Tablet
yqb4s5hq2drstz0w3bi4wqje,1.389776,50-64,Some college/2-yr degree,White,Female,Democrat,Midwest,Not very accurate,Not very trustworthy,Not very important,Very likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,317,2025-07-13,2024-107,Tablet
wf84mebgglnmqkifrmtglzrt,1.226358,50-64,4-yr/post-graduate degree,Other,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,237,2025-06-30,2024-107,Mobile
g4vj4yygn8s7087odkzaai16,1.175824,30-49,Some college/2-yr degree,White,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Not at all important,I would never participate in a phone survey,Maybe,Not at all likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,316,2025-06-25,2024-107,Tablet
g3wgnwnj872ril9jk9swpsyd,1.17764,30-49,Some college/2-yr degree,White,Male,Other or none,Midwest,Somewhat accurate,Not very trustworthy,Very important,Very likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,303,2025-07-01,2024-107,Desktop
csg1tcum43ghzdq4o9f32iu1,0.919548,65+,4-yr/post-graduate degree,Hispanic,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Not at all important,I would never participate in a phone survey,Maybe,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,236,2025-07-03,2024-107,Desktop
mtcqg4tiqky8tm2w1ddkam15,0.552308,30-49,4-yr/post-graduate degree,White,Male,Independent,Northeast,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,No,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,426,2025-07-02,2024-107,Tablet
6v16wmqxe1j9x7d19mzs8bjq,1.199433,30-49,HS or less,Other,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Not at all important,Very likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,376,2025-06-17,2024-107,Desktop
xravv0ygpp21l3hk9y24cl8e,1.18277,30-49,HS or less,Hispanic,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,311,2025-07-10,2024-107,Mobile
